id,source,term_type,axiom_type,term,dl,status,note
AX19-pred,pred,Class,SubClassOf,Body,Body ⊑ Characteristic,-,-
AX20-gold,gold,Class,Declaration,WineColor,Declaration: WineColor (Class),TP,matched pred AX8
AX20-pred,pred,Class,Declaration,Color,Declaration: Color (Class),-,-
AX22-gold,gold,Class,SubClassOf,WineColor,WineColor ⊑ WineDescriptor,Mismatch,pred AX9 differs: class 'WineDescriptor' not aligned to 'Characteristic'
AX22-pred,pred,Class,SubClassOf,Color,Color ⊑ Characteristic,-,-
AX23-gold,gold,Class,Declaration,WineDescriptor,Declaration: WineDescriptor (Class),Skip,subject 'WineDescriptor' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,Class,EquivalentClasses,WineDescriptor,WineDescriptor ≡ (WineColor ⊔ WineTaste),Skip,subject 'WineDescriptor' not in alignment table
AX24-pred,pred,-,-,-,(subject not in alignment table),-,-
AX25-gold,gold,Class,Declaration,WineFlavor,Declaration: WineFlavor (Class),Skip,subject 'WineFlavor' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,Class,SubClassOf,WineFlavor,WineFlavor ⊑ WineTaste,Skip,subject 'WineFlavor' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,Class,Declaration,WineGrape,Declaration: WineGrape (Class),TP,matched pred AX10
AX28-pred,pred,Class,Declaration,Grape Varietal,Declaration: Grape Varietal (Class),-,-
AX29-gold,gold,Class,Declaration,WineSugar,Declaration: WineSugar (Class),Skip,subject 'WineSugar' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,Class,SubClassOf,WineSugar,WineSugar ⊑ WineTaste,Skip,subject 'WineSugar' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,WineTaste,Declaration: WineTaste (Class),Skip,subject 'WineTaste' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,Class,SubClassOf,WineTaste,WineTaste ⊑ WineDescriptor,Skip,subject 'WineTaste' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,Class,Declaration,Zinfandel,Declaration: Zinfandel (Class),TP,matched pred AX11
AX34-pred,pred,Class,Declaration,Napa Zinfandel,Declaration: Napa Zinfandel (Class),-,-
AX40-gold,gold,Class,Declaration,wine,Declaration: wine (Class),TP,matched pred AX24
AX40-pred,pred,Class,Declaration,Wine,Declaration: Wine (Class),-,-
AX41-gold,gold,Class,SubClassOf,wine,wine ⊑ ∃locatedIn.Region,FN,pred has no SubClassOf axiom on 'Wine'
AX41-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX42-gold,gold,Class,SubClassOf,wine,wine ⊑ ≥1 madeFromGrape.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX42-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX43-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasBody.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX43-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX44-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasColor.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX44-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX45-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasFlavor.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX45-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX46-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasSugar.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX46-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX47-gold,gold,ObjectProperty,Characteristics,hasBody,Functional(hasBody),FN,pred has no Characteristics axiom on 'has Body'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,hasBody,Declaration: hasBody (ObjectProperty),TP,matched pred AX25
AX48-pred,pred,ObjectProperty,Declaration,has Body,Declaration: has Body (ObjectProperty),-,-
AX49-gold,gold,ObjectProperty,Range,hasBody,⊤ ⊑ ∀hasBody.WineBody,TP,matched pred AX27
AX49-pred,pred,ObjectProperty,Range,has Body,⊤ ⊑ ∀has Body.Body,-,-
AX50-gold,gold,ObjectProperty,SubPropertyOf,hasBody,hasBody ⊑ hasWineDescriptor,Mismatch,pred AX28 differs: property 'hasWineDescriptor' not aligned to 'has Characteristic'
AX50-pred,pred,ObjectProperty,SubPropertyOf,has Body,has Body ⊑ has Characteristic,-,-
AX51-gold,gold,ObjectProperty,Characteristics,hasColor,Functional(hasColor),FN,pred has no Characteristics axiom on 'has Color'
AX51-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX52-gold,gold,ObjectProperty,Declaration,hasColor,Declaration: hasColor (ObjectProperty),TP,matched pred AX36
AX52-pred,pred,ObjectProperty,Declaration,has Color,Declaration: has Color (ObjectProperty),-,-
AX53-gold,gold,ObjectProperty,Domain,hasColor,∃hasColor.⊤ ⊑ wine,TP,matched pred AX37
AX53-pred,pred,ObjectProperty,Domain,has Color,∃has Color.⊤ ⊑ Wine,-,-
AX54-gold,gold,ObjectProperty,Range,hasColor,⊤ ⊑ ∀hasColor.WineColor,TP,matched pred AX38
AX54-pred,pred,ObjectProperty,Range,has Color,⊤ ⊑ ∀has Color.Color,-,-
AX55-gold,gold,ObjectProperty,SubPropertyOf,hasColor,hasColor ⊑ hasWineDescriptor,FN,pred has no SubPropertyOf axiom on 'has Color'
AX55-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX56-gold,gold,ObjectProperty,Characteristics,hasFlavor,Functional(hasFlavor),Skip,subject 'hasFlavor' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,hasFlavor,Declaration: hasFlavor (ObjectProperty),Skip,subject 'hasFlavor' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,hasFlavor,⊤ ⊑ ∀hasFlavor.WineFlavor,Skip,subject 'hasFlavor' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,hasFlavor,hasFlavor ⊑ hasWineDescriptor,Skip,subject 'hasFlavor' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Characteristics,hasSugar,Functional(hasSugar),Skip,subject 'hasSugar' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX61-gold,gold,ObjectProperty,Declaration,hasSugar,Declaration: hasSugar (ObjectProperty),Skip,subject 'hasSugar' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,hasSugar,⊤ ⊑ ∀hasSugar.WineSugar,Skip,subject 'hasSugar' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,SubPropertyOf,hasSugar,hasSugar ⊑ hasWineDescriptor,Skip,subject 'hasSugar' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Characteristics,hasVintageYear,Functional(hasVintageYear),FN,pred has no Characteristics axiom on 'has Vintage Year'
AX64-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX65-gold,gold,ObjectProperty,Declaration,hasVintageYear,Declaration: hasVintageYear (ObjectProperty),TP,matched pred AX45
AX65-pred,pred,ObjectProperty,Declaration,has Vintage Year,Declaration: has Vintage Year (ObjectProperty),-,-
AX66-gold,gold,ObjectProperty,Domain,hasVintageYear,∃hasVintageYear.⊤ ⊑ Vintage,Mismatch,pred AX46 differs: class 'Vintage' not aligned to 'Wine'
AX66-pred,pred,ObjectProperty,Domain,has Vintage Year,∃has Vintage Year.⊤ ⊑ Wine,-,-
AX67-gold,gold,ObjectProperty,Range,hasVintageYear,⊤ ⊑ ∀hasVintageYear.VintageYear,TP,matched pred AX47
AX67-pred,pred,ObjectProperty,Range,has Vintage Year,⊤ ⊑ ∀has Vintage Year.Vintage Year,-,-
AX68-gold,gold,ObjectProperty,Declaration,hasWineDescriptor,Declaration: hasWineDescriptor (ObjectProperty),Skip,subject 'hasWineDescriptor' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Domain,hasWineDescriptor,∃hasWineDescriptor.⊤ ⊑ wine,Skip,subject 'hasWineDescriptor' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,Range,hasWineDescriptor,⊤ ⊑ ∀hasWineDescriptor.WineDescriptor,Skip,subject 'hasWineDescriptor' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Characteristics,locatedIn,Transitive(locatedIn),Skip,subject 'locatedIn' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,ObjectProperty,Declaration,locatedIn,Declaration: locatedIn (ObjectProperty),Skip,subject 'locatedIn' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,locatedIn,∃locatedIn.⊤ ⊑ ⊤,Skip,subject 'locatedIn' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,Range,locatedIn,⊤ ⊑ ∀locatedIn.Region,Skip,subject 'locatedIn' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Declaration,madeFromGrape,Declaration: madeFromGrape (ObjectProperty),Skip,subject 'madeFromGrape' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,ObjectProperty,Domain,madeFromGrape,∃madeFromGrape.⊤ ⊑ wine,Skip,subject 'madeFromGrape' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,ObjectProperty,Range,madeFromGrape,⊤ ⊑ ∀madeFromGrape.WineGrape,Skip,subject 'madeFromGrape' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,yearValue,Declaration: yearValue (DatatypeProperty),Skip,subject 'yearValue' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Domain,yearValue,∃yearValue.⊤ ⊑ VintageYear,Skip,subject 'yearValue' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,Range,yearValue,yearValue maps-to xsd:integer,Skip,subject 'yearValue' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX4-pred,pred,Class,SubClassOf,Bordeaux,Bordeaux ⊑ Wine,FP,pred SubClassOf axiom on 'Bordeaux' not matched by any gold axiom on 'Bordeaux'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,SubClassOf,Napa Zinfandel,Napa Zinfandel ⊑ Wine,FP,pred SubClassOf axiom on 'Napa Zinfandel' not matched by any gold axiom on 'Zinfandel'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,SubClassOf,Red,Red ⊑ Color,FP,pred SubClassOf axiom on 'Red' not matched by any gold axiom on 'RedBordeaux'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,DisjointClasses,Red Wine,"DisjointClasses(Red Wine, White Wine)",FP,pred DisjointClasses axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,SubClassOf,Red Wine,Red Wine ⊑ Wine,FP,pred SubClassOf axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,SubClassOf,White,White ⊑ Color,FP,pred SubClassOf axiom on 'White' not matched by any gold axiom on 'WhiteBordeaux'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,SubClassOf,White Wine,White Wine ⊑ Wine,FP,pred SubClassOf axiom on 'White Wine' not matched by any gold axiom on 'WhiteWine'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,ObjectProperty,Domain,has Body,∃has Body.⊤ ⊑ Wine,FP,pred Domain axiom on 'has Body' not matched by any gold axiom on 'hasBody'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
