prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,implements,implements,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has interface,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8464; levenshtein=0.4167; semantic=0.6034; sequence_match=0.5455,False,0.6651,False,top-3 avg score 0.6651 < final_threshold 0.7
ObjectProperty,has interface,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8665; levenshtein=0.4167; semantic=0.6678; sequence_match=0.4545,False,0.6629,False,top-3 avg score 0.6629 < final_threshold 0.7
ObjectProperty,is software for,has software type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6530; levenshtein=0.6000; semantic=0.6819; sequence_match=0.6429,False,0.6593,False,top-3 avg score 0.6593 < final_threshold 0.7
ObjectProperty,has output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8449; levenshtein=0.4286; semantic=0.6085; sequence_match=0.5217,False,0.6584,False,top-3 avg score 0.6584 < final_threshold 0.7
ObjectProperty,has format specification,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6707; levenshtein=0.3636; semantic=0.8151; sequence_match=0.4865,False,0.6574,False,top-3 avg score 0.6574 < final_threshold 0.7
ObjectProperty,has format specification,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6898; levenshtein=0.2727; semantic=0.7557; sequence_match=0.5000,False,0.6485,False,top-3 avg score 0.6485 < final_threshold 0.7
ObjectProperty,has interface,has maintenance status,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7978; levenshtein=0.4500; semantic=0.5179; sequence_match=0.6250,False,0.6469,False,top-3 avg score 0.6469 < final_threshold 0.7
ObjectProperty,has interface,has feature inverse,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8346; levenshtein=0.3529; semantic=0.5413; sequence_match=0.5517,False,0.6425,False,top-3 avg score 0.6425 < final_threshold 0.7
ObjectProperty,is developed by,is performed by,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.7615; levenshtein=0.5385; semantic=0.5019; sequence_match=0.6154,False,0.6385,False,top-3 avg score 0.6385 < final_threshold 0.7
ObjectProperty,has license,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7933; levenshtein=0.3000; semantic=0.6209; sequence_match=0.5000,False,0.6381,False,top-3 avg score 0.6381 < final_threshold 0.7
ObjectProperty,has version,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7933; levenshtein=0.3000; semantic=0.6209; sequence_match=0.5000,False,0.6381,False,top-3 avg score 0.6381 < final_threshold 0.7
ObjectProperty,has specified data output,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6535; levenshtein=0.2727; semantic=0.7590; sequence_match=0.4865,False,0.633,False,top-3 avg score 0.6330 < final_threshold 0.7
ObjectProperty,has function,has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6596; levenshtein=0.4545; semantic=0.7567; sequence_match=0.4762,False,0.6308,False,top-3 avg score 0.6308 < final_threshold 0.7
ObjectProperty,has function,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.5455; semantic=0.6556; sequence_match=0.5714,False,0.6289,False,top-3 avg score 0.6289 < final_threshold 0.7
ObjectProperty,has input,has license,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7958; levenshtein=0.4000; semantic=0.5326; sequence_match=0.5556,False,0.628,False,top-3 avg score 0.6280 < final_threshold 0.7
ObjectProperty,uses software,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6774; levenshtein=0.3077; semantic=0.7035; sequence_match=0.4800,False,0.6203,False,top-3 avg score 0.6203 < final_threshold 0.7
ObjectProperty,uses software,has software type inverse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6960; levenshtein=0.3636; semantic=0.6332; sequence_match=0.5294,False,0.6195,False,top-3 avg score 0.6195 < final_threshold 0.7
ObjectProperty,has format specification,supports format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6229; levenshtein=0.2727; semantic=0.8389; sequence_match=0.3889,False,0.6169,False,top-3 avg score 0.6169 < final_threshold 0.7
ObjectProperty,has declared status,maintained by status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6146; levenshtein=0.4444; semantic=0.6604; sequence_match=0.5714,False,0.6155,False,top-3 avg score 0.6155 < final_threshold 0.7
ObjectProperty,has version,has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.4000; semantic=0.6784; sequence_match=0.5000,False,0.615,False,top-3 avg score 0.6150 < final_threshold 0.7
ObjectProperty,has specified data input,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6164; levenshtein=0.2857; semantic=0.7702; sequence_match=0.4571,False,0.6146,False,top-3 avg score 0.6146 < final_threshold 0.7
ObjectProperty,is developed by,is used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6816; levenshtein=0.4615; semantic=0.5749; sequence_match=0.5714,False,0.6093,False,top-3 avg score 0.6093 < final_threshold 0.7
ObjectProperty,is developed by,is supported by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7615; levenshtein=0.4615; semantic=0.5223; sequence_match=0.5385,False,0.6074,False,top-3 avg score 0.6074 < final_threshold 0.7
ObjectProperty,has license,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7965; levenshtein=0.3500; semantic=0.5580; sequence_match=0.4667,False,0.607,False,top-3 avg score 0.6070 < final_threshold 0.7
ObjectProperty,has interface,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7965; levenshtein=0.4000; semantic=0.5767; sequence_match=0.4444,False,0.6059,False,top-3 avg score 0.6059 < final_threshold 0.7
ObjectProperty,is software for,has software type inverse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.4545; semantic=0.5892; sequence_match=0.5714,False,0.6006,False,top-3 avg score 0.6006 < final_threshold 0.7
ObjectProperty,has version,has feature inverse,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7927; levenshtein=0.3529; semantic=0.4726; sequence_match=0.5185,False,0.5946,False,top-3 avg score 0.5946 < final_threshold 0.7
ObjectProperty,is software for,is output for,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6297; levenshtein=0.5385; semantic=0.5613; sequence_match=0.5833,False,0.5914,False,top-3 avg score 0.5914 < final_threshold 0.7
ObjectProperty,has input,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.5856; sequence_match=0.5217,False,0.5895,False,top-3 avg score 0.5895 < final_threshold 0.7
ObjectProperty,has input,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5624; sequence_match=0.5556,False,0.5838,False,top-3 avg score 0.5838 < final_threshold 0.7
ObjectProperty,has license,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.4000; semantic=0.5773; sequence_match=0.5000,False,0.5813,False,top-3 avg score 0.5813 < final_threshold 0.7
ObjectProperty,has format specification,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6795; levenshtein=0.3636; semantic=0.5628; sequence_match=0.5000,False,0.5808,False,top-3 avg score 0.5808 < final_threshold 0.7
ObjectProperty,has function,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8224; levenshtein=0.3571; semantic=0.5156; sequence_match=0.4000,False,0.5793,False,top-3 avg score 0.5793 < final_threshold 0.7
ObjectProperty,has declared status,has feature,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8006; levenshtein=0.3529; semantic=0.4151; sequence_match=0.5185,False,0.5781,False,top-3 avg score 0.5781 < final_threshold 0.7
ObjectProperty,has interface,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.4167; semantic=0.6129; sequence_match=0.4545,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.7
ObjectProperty,is alternative format of,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5810; levenshtein=0.3810; semantic=0.6520; sequence_match=0.5000,False,0.5777,False,top-3 avg score 0.5777 < final_threshold 0.7
ObjectProperty,is developed by,has development model inverse,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7179; levenshtein=0.3846; semantic=0.5014; sequence_match=0.5128,False,0.5774,False,top-3 avg score 0.5774 < final_threshold 0.7
ObjectProperty,is encoded in,implemented in,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6773; levenshtein=0.4615; semantic=0.4160; sequence_match=0.5833,False,0.5741,False,top-3 avg score 0.5741 < final_threshold 0.7
ObjectProperty,has output,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6889; levenshtein=0.4000; semantic=0.5274; sequence_match=0.5000,False,0.5721,False,top-3 avg score 0.5721 < final_threshold 0.7
ObjectProperty,has version,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.3158; semantic=0.5860; sequence_match=0.4828,False,0.5702,False,top-3 avg score 0.5702 < final_threshold 0.7
ObjectProperty,is alternative format of,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6183; levenshtein=0.3810; semantic=0.6313; sequence_match=0.4571,False,0.5689,False,top-3 avg score 0.5689 < final_threshold 0.7
ObjectProperty,is software for,is input for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3846; semantic=0.5519; sequence_match=0.5217,False,0.5684,False,top-3 avg score 0.5684 < final_threshold 0.7
ObjectProperty,uses platform,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7606; levenshtein=0.4286; semantic=0.4778; sequence_match=0.4615,False,0.5666,False,top-3 avg score 0.5666 < final_threshold 0.7
ObjectProperty,uses platform,has output format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7093; levenshtein=0.4000; semantic=0.4688; sequence_match=0.5185,False,0.5655,False,top-3 avg score 0.5655 < final_threshold 0.7
ObjectProperty,uses platform,is input for,jaro_winkler+levenshtein+semantic,jaro_winkler=0.7135; levenshtein=0.5000; semantic=0.4775; sequence_match=0.4545,False,0.5637,False,top-3 avg score 0.5637 < final_threshold 0.7
ObjectProperty,has output,has deployment type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6822; levenshtein=0.2941; semantic=0.5382; sequence_match=0.4615,False,0.5607,False,top-3 avg score 0.5607 < final_threshold 0.7
ObjectProperty,uses platform,supports format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7159; levenshtein=0.4286; semantic=0.5021; sequence_match=0.4615,False,0.5598,False,top-3 avg score 0.5598 < final_threshold 0.7
ObjectProperty,implements,licenses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5621; sequence_match=0.4444,False,0.5596,False,top-3 avg score 0.5596 < final_threshold 0.7
ObjectProperty,has interface,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.3333; semantic=0.5970; sequence_match=0.4444,False,0.5591,False,top-3 avg score 0.5591 < final_threshold 0.7
ObjectProperty,uses platform,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6852; levenshtein=0.0000; semantic=0.5593; sequence_match=0.4167,False,0.5537,False,top-3 avg score 0.5537 < final_threshold 0.7
ObjectProperty,has clause,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6185; levenshtein=0.3000; semantic=0.6198; sequence_match=0.4211,False,0.5531,False,top-3 avg score 0.5531 < final_threshold 0.7
ObjectProperty,has interface,has software type inverse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2727; semantic=0.5398; sequence_match=0.4706,False,0.552,False,top-3 avg score 0.5520 < final_threshold 0.7
ObjectProperty,has specified data output,is output for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.7368; sequence_match=0.4242,False,0.552,False,top-3 avg score 0.5520 < final_threshold 0.7
ObjectProperty,has version,has deployment type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6510; levenshtein=0.2941; semantic=0.5597; sequence_match=0.4444,False,0.5517,False,top-3 avg score 0.5517 < final_threshold 0.7
ObjectProperty,has input,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.4000; semantic=0.5690; sequence_match=0.4444,False,0.5517,False,top-3 avg score 0.5517 < final_threshold 0.7
ObjectProperty,is alternative format of,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6378; levenshtein=0.3810; semantic=0.5785; sequence_match=0.4375,False,0.5513,False,top-3 avg score 0.5513 < final_threshold 0.7
ObjectProperty,has function,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3636; semantic=0.6131; sequence_match=0.3810,False,0.5512,False,top-3 avg score 0.5512 < final_threshold 0.7
ObjectProperty,has specified data input,is input for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5175; levenshtein=0.1429; semantic=0.7456; sequence_match=0.3871,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.7
ObjectProperty,uses platform,is output for,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6447; levenshtein=0.4167; semantic=0.4809; sequence_match=0.5217,False,0.5491,False,top-3 avg score 0.5491 < final_threshold 0.7
ObjectProperty,has clause,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6140; levenshtein=0.3000; semantic=0.5501; sequence_match=0.4828,False,0.5489,False,top-3 avg score 0.5489 < final_threshold 0.7
ObjectProperty,is alternative format of,supports format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5423; levenshtein=0.4286; semantic=0.6457; sequence_match=0.4571,False,0.5484,False,top-3 avg score 0.5484 < final_threshold 0.7
ObjectProperty,has output,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.4000; semantic=0.6038; sequence_match=0.4211,False,0.5478,False,top-3 avg score 0.5478 < final_threshold 0.7
ObjectProperty,has license,has deployment type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6087; levenshtein=0.4118; semantic=0.5139; sequence_match=0.5185,False,0.547,False,top-3 avg score 0.5470 < final_threshold 0.7
ObjectProperty,has clause,has feature inverse,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6176; levenshtein=0.4118; semantic=0.4837; sequence_match=0.5385,False,0.5466,False,top-3 avg score 0.5466 < final_threshold 0.7
ObjectProperty,has format specification,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6707; levenshtein=0.2727; semantic=0.5358; sequence_match=0.4324,False,0.5463,False,top-3 avg score 0.5463 < final_threshold 0.7
ObjectProperty,has license,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.3684; semantic=0.5118; sequence_match=0.4828,False,0.5455,False,top-3 avg score 0.5455 < final_threshold 0.7
ObjectProperty,has function,has feature inverse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6493; levenshtein=0.3529; semantic=0.5576; sequence_match=0.4286,False,0.5452,False,top-3 avg score 0.5452 < final_threshold 0.7
ObjectProperty,has specified data output,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6586; levenshtein=0.3636; semantic=0.5385; sequence_match=0.4375,False,0.5449,False,top-3 avg score 0.5449 < final_threshold 0.7
ObjectProperty,has input,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3000; semantic=0.5202; sequence_match=0.4286,False,0.544,False,top-3 avg score 0.5440 < final_threshold 0.7
ObjectProperty,has declared status,has deployment type,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6863; levenshtein=0.4118; semantic=0.4069; sequence_match=0.5294,False,0.5425,False,top-3 avg score 0.5425 < final_threshold 0.7
ObjectProperty,has license,has feature inverse,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6735; levenshtein=0.4118; semantic=0.4320; sequence_match=0.5185,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.7
ObjectProperty,has specified data input,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5283; sequence_match=0.4516,False,0.5412,False,top-3 avg score 0.5412 < final_threshold 0.7
ObjectProperty,has format specification,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6795; levenshtein=0.3182; semantic=0.5056; sequence_match=0.4375,False,0.5409,False,top-3 avg score 0.5409 < final_threshold 0.7
ObjectProperty,has version,has software type inverse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6956; levenshtein=0.2273; semantic=0.4841; sequence_match=0.4375,False,0.5391,False,top-3 avg score 0.5391 < final_threshold 0.7
ObjectProperty,has function,has output format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6534; levenshtein=0.4000; semantic=0.5589; sequence_match=0.3846,False,0.5374,False,top-3 avg score 0.5374 < final_threshold 0.7
ObjectProperty,has input,is output for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5598; levenshtein=0.2727; semantic=0.6191; sequence_match=0.4211,False,0.5333,False,top-3 avg score 0.5333 < final_threshold 0.7
ObjectProperty,is encoded in,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6414; levenshtein=0.1818; semantic=0.5018; sequence_match=0.4545,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.7
ObjectProperty,has interface,is input for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5513; sequence_match=0.4545,False,0.5316,False,top-3 avg score 0.5316 < final_threshold 0.7
ObjectProperty,has specified data output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5828; sequence_match=0.3889,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.7
ObjectProperty,is software for,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6297; levenshtein=0.2308; semantic=0.5443; sequence_match=0.4167,False,0.5302,False,top-3 avg score 0.5302 < final_threshold 0.7
ObjectProperty,has license,implements,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,implements,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,uses platform,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5444; sequence_match=0.4545,False,0.5293,False,top-3 avg score 0.5293 < final_threshold 0.7
ObjectProperty,is developed by,has deployment type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7035; levenshtein=0.3529; semantic=0.4157; sequence_match=0.4667,False,0.5286,False,top-3 avg score 0.5286 < final_threshold 0.7
ObjectProperty,is software for,is used by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6026; levenshtein=0.2308; semantic=0.5919; sequence_match=0.3810,False,0.5251,False,top-3 avg score 0.5251 < final_threshold 0.7
ObjectProperty,is encoded in,is performed by,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6134; levenshtein=0.4615; semantic=0.3867; sequence_match=0.5000,False,0.525,False,top-3 avg score 0.5250 < final_threshold 0.7
ObjectProperty,has output,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6060; sequence_match=0.4211,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.7
ObjectProperty,implements,is performed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6282; levenshtein=0.3077; semantic=0.5051; sequence_match=0.4348,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.7
ObjectProperty,uses software,is version of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6237; levenshtein=0.1667; semantic=0.5077; sequence_match=0.4348,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,has format specification,has software type inverse,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6623; levenshtein=0.2727; semantic=0.4490; sequence_match=0.4545,False,0.522,False,top-3 avg score 0.5220 < final_threshold 0.7
ObjectProperty,is software for,is supported by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.3077; semantic=0.5341; sequence_match=0.3846,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.7
ObjectProperty,has version,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has input,has feature inverse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6670; levenshtein=0.2941; semantic=0.4922; sequence_match=0.4000,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,uses platform,runs software on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6627; levenshtein=0.2143; semantic=0.5872; sequence_match=0.3077,False,0.5192,False,top-3 avg score 0.5192 < final_threshold 0.7
ObjectProperty,has function,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6258; levenshtein=0.3000; semantic=0.5445; sequence_match=0.3871,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,has input,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2632; semantic=0.5503; sequence_match=0.3704,False,0.5179,False,top-3 avg score 0.5179 < final_threshold 0.7
ObjectProperty,has input,has deployment type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2941; semantic=0.5062; sequence_match=0.4000,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.7
ObjectProperty,uses platform,is performed by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6596; levenshtein=0.2308; semantic=0.4109; sequence_match=0.4800,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.7
ObjectProperty,has clause,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3333; semantic=0.4993; sequence_match=0.4167,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
ObjectProperty,has function,has development model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5649; levenshtein=0.2632; semantic=0.5768; sequence_match=0.4000,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
ObjectProperty,has specified data input,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.5230; sequence_match=0.3871,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
