id,source,term_type,axiom_type,term,dl,status,note
AX15-gold,gold,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'assigner' not in alignment table
AX15-pred,pred,-,-,-,(subject not in alignment table),-,-
AX16-gold,gold,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,Skip,subject 'assigner' not in alignment table
AX16-pred,pred,-,-,-,(subject not in alignment table),-,-
AX17-gold,gold,ObjectProperty,SubPropertyOf,assigner,assigner ⊑ function,Skip,subject 'assigner' not in alignment table
AX17-pred,pred,-,-,-,(subject not in alignment table),-,-
AX18-gold,gold,ObjectProperty,Domain,conflict,∃conflict.⊤ ⊑ Policy,Skip,subject 'conflict' not in alignment table
AX18-pred,pred,-,-,-,(subject not in alignment table),-,-
AX19-gold,gold,ObjectProperty,Range,conflict,⊤ ⊑ ∀conflict.ConflictTerm,Skip,subject 'conflict' not in alignment table
AX19-pred,pred,-,-,-,(subject not in alignment table),-,-
AX20-gold,gold,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,TP,matched pred AX46
AX20-pred,pred,ObjectProperty,Domain,has consequence duty,∃has consequence duty.⊤ ⊑ Duty,-,-
AX21-gold,gold,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,TP,matched pred AX47
AX21-pred,pred,ObjectProperty,Range,has consequence duty,⊤ ⊑ ∀has consequence duty.Duty,-,-
AX22-gold,gold,ObjectProperty,SubPropertyOf,consequence,consequence ⊑ failure,FN,pred has no SubPropertyOf axiom on 'has consequence duty'
AX22-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX23-gold,gold,ObjectProperty,Domain,constraint,∃constraint.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX49 differs: expr_type ObjectUnionOf vs Class
AX23-pred,pred,ObjectProperty,Domain,has constraint,∃has constraint.⊤ ⊑ Requirement,-,-
AX24-gold,gold,ObjectProperty,Range,constraint,⊤ ⊑ ∀constraint.(Constraint ⊔ LogicalConstraint),Mismatch,pred AX50 differs: expr_type ObjectUnionOf vs Class
AX24-pred,pred,ObjectProperty,Range,has constraint,⊤ ⊑ ∀has constraint.Constraint,-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,contractedParty,contractedParty ⊑ function,Skip,subject 'contractedParty' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,duty,∃duty.⊤ ⊑ Permission,Skip,subject 'duty' not in alignment table
AX26-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,ObjectProperty,Range,duty,⊤ ⊑ ∀duty.Duty,Skip,subject 'duty' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,ObjectProperty,Domain,failure,∃failure.⊤ ⊑ Rule,Skip,subject 'failure' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Range,failure,⊤ ⊑ ∀failure.Rule,Skip,subject 'failure' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Domain,function,∃function.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'function' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Range,function,⊤ ⊑ ∀function.Party,Skip,subject 'function' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Domain,hasPolicy,∃hasPolicy.⊤ ⊑ Asset,Mismatch,pred AX68 differs: class 'Asset' not aligned to 'Policy'
AX32-pred,pred,ObjectProperty,Domain,has policy asset,∃has policy asset.⊤ ⊑ Policy,-,-
AX33-gold,gold,ObjectProperty,Range,hasPolicy,⊤ ⊑ ∀hasPolicy.Policy,Mismatch,pred AX69 differs: class 'Policy' not aligned to 'Resource'
AX33-pred,pred,ObjectProperty,Range,has policy asset,⊤ ⊑ ∀has policy asset.Resource,-,-
AX34-gold,gold,ObjectProperty,Domain,implies,∃implies.⊤ ⊑ Action,Skip,subject 'implies' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,Range,implies,⊤ ⊑ ∀implies.Action,Skip,subject 'implies' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Domain,inheritFrom,∃inheritFrom.⊤ ⊑ Policy,Skip,subject 'inheritFrom' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Range,inheritFrom,⊤ ⊑ ∀inheritFrom.Policy,Skip,subject 'inheritFrom' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,ObjectProperty,Domain,leftOperand,∃leftOperand.⊤ ⊑ Constraint,Skip,subject 'leftOperand' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,ObjectProperty,Range,leftOperand,⊤ ⊑ ∀leftOperand.LeftOperand,Skip,subject 'leftOperand' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,ObjectProperty,Domain,obligation,∃obligation.⊤ ⊑ Policy,Skip,subject 'obligation' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Range,obligation,⊤ ⊑ ∀obligation.Duty,Skip,subject 'obligation' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Domain,operand,∃operand.⊤ ⊑ LogicalConstraint,Skip,subject 'operand' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,operator,∃operator.⊤ ⊑ Constraint,Skip,subject 'operator' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Range,operator,⊤ ⊑ ∀operator.Operator,Skip,subject 'operator' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,SubPropertyOf,or,or ⊑ operand,Skip,subject 'or' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Domain,partOf,∃partOf.⊤ ⊑ (Asset ⊔ Party),Skip,subject 'partOf' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Range,partOf,⊤ ⊑ ∀partOf.(AssetCollection),Skip,subject 'partOf' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,permission,∃permission.⊤ ⊑ Policy,Skip,subject 'permission' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,permission,⊤ ⊑ ∀permission.Permission,Skip,subject 'permission' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Domain,prohibition,∃prohibition.⊤ ⊑ Policy,Mismatch,pred AX71 differs: class 'Policy' not aligned to 'Prohibition'
AX50-pred,pred,ObjectProperty,Domain,has prohibition constraint,∃has prohibition constraint.⊤ ⊑ Prohibition,-,-
AX51-gold,gold,ObjectProperty,Range,prohibition,⊤ ⊑ ∀prohibition.Prohibition,Mismatch,pred AX72 differs: class 'Prohibition' not aligned to 'Constraint'
AX51-pred,pred,ObjectProperty,Range,has prohibition constraint,⊤ ⊑ ∀has prohibition constraint.Constraint,-,-
AX52-gold,gold,ObjectProperty,Domain,relation,∃relation.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'relation' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Range,relation,⊤ ⊑ ∀relation.Asset,Skip,subject 'relation' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,TP,matched pred AX74
AX54-pred,pred,ObjectProperty,Domain,has remedy,∃has remedy.⊤ ⊑ Prohibition,-,-
AX55-gold,gold,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,TP,matched pred AX75
AX55-pred,pred,ObjectProperty,Range,has remedy,⊤ ⊑ ∀has remedy.Duty,-,-
AX56-gold,gold,ObjectProperty,SubPropertyOf,remedy,remedy ⊑ failure,FN,pred has no SubPropertyOf axiom on 'has remedy'
AX56-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX57-gold,gold,ObjectProperty,Domain,target,∃target.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'target' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,Skip,subject 'target' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,target,target ⊑ relation,Skip,subject 'target' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,SubPropertyOf,xone,xone ⊑ operand,Skip,subject 'xone' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX5-pred,pred,Class,Declaration,Condition,Declaration: Condition (Class),FP,pred Declaration axiom on 'Condition' not matched by any gold axiom on 'Action'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,Declaration,Conflict Resolution Strategy,Declaration: Conflict Resolution Strategy (Class),FP,pred Declaration axiom on 'Conflict Resolution Strategy' not matched by any gold axiom on 'ConflictTerm'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Constraint,Declaration: Constraint (Class),FP,pred Declaration axiom on 'Constraint' not matched by any gold axiom on 'Constraint'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,Contract Party,Declaration: Contract Party (Class),FP,pred Declaration axiom on 'Contract Party' not matched by any gold axiom on 'Party'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Duty,Declaration: Duty (Class),FP,pred Declaration axiom on 'Duty' not matched by any gold axiom on 'Duty'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,OR Constraint,Declaration: OR Constraint (Class),FP,pred Declaration axiom on 'OR Constraint' not matched by any gold axiom on 'LogicalConstraint'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,SubClassOf,OR Constraint,OR Constraint ⊑ Constraint,FP,pred SubClassOf axiom on 'OR Constraint' not matched by any gold axiom on 'LogicalConstraint'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Permission,Declaration: Permission (Class),FP,pred Declaration axiom on 'Permission' not matched by any gold axiom on 'Permission'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,Declaration,Policy,Declaration: Policy (Class),FP,pred Declaration axiom on 'Policy' not matched by any gold axiom on 'Policy'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,Declaration,Prohibition,Declaration: Prohibition (Class),FP,pred Declaration axiom on 'Prohibition' not matched by any gold axiom on 'Prohibition'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,ObjectProperty,Declaration,has consequence duty,Declaration: has consequence duty (ObjectProperty),FP,pred Declaration axiom on 'has consequence duty' not matched by any gold axiom on 'consequence'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,ObjectProperty,Declaration,has constraint,Declaration: has constraint (ObjectProperty),FP,pred Declaration axiom on 'has constraint' not matched by any gold axiom on 'constraint'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX67-pred,pred,ObjectProperty,Declaration,has policy asset,Declaration: has policy asset (ObjectProperty),FP,pred Declaration axiom on 'has policy asset' not matched by any gold axiom on 'hasPolicy'
AX67-gold,gold,-,-,-,(no gold counterpart),-,-
AX70-pred,pred,ObjectProperty,Declaration,has prohibition constraint,Declaration: has prohibition constraint (ObjectProperty),FP,pred Declaration axiom on 'has prohibition constraint' not matched by any gold axiom on 'prohibition'
AX70-gold,gold,-,-,-,(no gold counterpart),-,-
AX73-pred,pred,ObjectProperty,Declaration,has remedy,Declaration: has remedy (ObjectProperty),FP,pred Declaration axiom on 'has remedy' not matched by any gold axiom on 'remedy'
AX73-gold,gold,-,-,-,(no gold counterpart),-,-
