gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Constraint,Constraint Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9111; levenshtein=0.5556; semantic=0.8390; sequence_match=0.7143,False,0.8215,False,gold already mapped to 'Constraint'
Duty,Duty Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9000; levenshtein=0.5000; semantic=0.8281; sequence_match=0.6667,False,0.7982,False,gold already mapped to 'Duty'
LogicalConstraint,Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7294; levenshtein=0.5882; semantic=0.8909; sequence_match=0.7407,False,0.787,False,pred already taken by 'Constraint' (higher averaged score)
Constraint,Constraint on Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8870; levenshtein=0.4348; semantic=0.8355; sequence_match=0.6061,False,0.7762,False,gold already mapped to 'Constraint'
AssetScope,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9000; levenshtein=0.5000; semantic=0.7256; sequence_match=0.6667,False,0.7641,False,pred already taken by 'Asset' (higher averaged score)
Constraint,Container,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8691; levenshtein=0.6000; semantic=0.6342; sequence_match=0.7368,False,0.7467,False,gold already mapped to 'Constraint'
LeftOperand,Logical Operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6829; levenshtein=0.5714; semantic=0.8563; sequence_match=0.6400,False,0.7264,False,pred already taken by 'LogicalConstraint' (higher averaged score)
AssetCollection,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8667; levenshtein=0.3333; semantic=0.8057; sequence_match=0.5000,False,0.7241,False,pred already taken by 'Asset' (higher averaged score)
LogicalConstraint,Logical Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8490; levenshtein=0.4706; semantic=0.7620; sequence_match=0.5294,False,0.7135,False,gold already mapped to 'Logical Operand'
Permission,Exclusive Permission Set,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6848; levenshtein=0.4545; semantic=0.7821; sequence_match=0.6250,False,0.6973,False,gold already mapped to 'Permission'
Operator,Grantor,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7798; levenshtein=0.5000; semantic=0.6418; sequence_match=0.6667,False,0.6961,False,gold already mapped to 'Operator'
Constraint,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7900; levenshtein=0.4000; semantic=0.6493; sequence_match=0.6316,False,0.6903,False,gold already mapped to 'Constraint'
Duty,Duty Consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8533; levenshtein=0.2667; semantic=0.7938; sequence_match=0.4211,False,0.6894,False,gold already mapped to 'Duty'
Operator,Constraint Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.4444; semantic=0.8043; sequence_match=0.6154,False,0.6862,False,gold already mapped to 'Operator'
Rule,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8571; levenshtein=0.2857; semantic=0.7449; sequence_match=0.4444,False,0.6822,False,gold already mapped to 'Rule'
Permission,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Permission'
Prohibition,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Prohibition'
Permission,Aggregation Permission,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5175; levenshtein=0.4762; semantic=0.8186; sequence_match=0.6452,False,0.6604,False,gold already mapped to 'Permission'
LogicalConstraint,Constraint Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6242; levenshtein=0.2222; semantic=0.7740; sequence_match=0.5714,False,0.6565,False,gold already mapped to 'Logical Operand'
Permission,Disaggregation Permission,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5687; levenshtein=0.4167; semantic=0.8116; sequence_match=0.5882,False,0.6562,False,gold already mapped to 'Permission'
ConflictTerm,Container,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8176; levenshtein=0.5000; semantic=0.4763; sequence_match=0.5714,False,0.6297,False,gold already mapped to 'Conflict Resolution Strategy'
LeftOperand,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5985; levenshtein=0.3636; semantic=0.7604; sequence_match=0.5263,False,0.6284,False,pred already taken by 'Operator' (higher averaged score)
Permission,Or Expression,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.7389; levenshtein=0.5000; semantic=0.4796; sequence_match=0.6364,False,0.6251,False,gold already mapped to 'Permission'
Permission,Not Expression,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7635; levenshtein=0.4615; semantic=0.5022; sequence_match=0.6087,False,0.6248,False,gold already mapped to 'Permission'
Action,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.4286; semantic=0.6146; sequence_match=0.6000,False,0.6218,False,gold already mapped to 'Condition'
LogicalConstraint,Constraint on Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5759; levenshtein=0.3043; semantic=0.7724; sequence_match=0.5000,False,0.6161,False,gold already mapped to 'Logical Operand'
Permission,And Expression,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7635; levenshtein=0.4615; semantic=0.4676; sequence_match=0.6087,False,0.6133,False,gold already mapped to 'Permission'
Operator,Logical Operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.7845; sequence_match=0.4545,False,0.6114,False,gold already mapped to 'Operator'
Permission,Xor Expression,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.7635; levenshtein=0.4615; semantic=0.4549; sequence_match=0.6087,False,0.6112,False,gold already mapped to 'Permission'
Prohibition,Condition,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6818; levenshtein=0.5455; semantic=0.5094; sequence_match=0.6000,False,0.6091,False,gold already mapped to 'Prohibition'
Constraint,Contract Party Role,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7927; levenshtein=0.3529; semantic=0.5093; sequence_match=0.5185,False,0.6068,False,gold already mapped to 'Constraint'
Party,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.5556; sequence_match=0.4615,False,0.5668,False,top-3 avg score 0.5668 < final_threshold 0.6
LeftOperand,Constraint Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5322; levenshtein=0.3333; semantic=0.7407; sequence_match=0.4138,False,0.5622,False,top-3 avg score 0.5622 < final_threshold 0.6
Permission,Logical Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6087; levenshtein=0.3529; semantic=0.5563; sequence_match=0.5185,False,0.5612,False,top-3 avg score 0.5612 < final_threshold 0.6
Action,Grantor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6627; levenshtein=0.2857; semantic=0.5571; sequence_match=0.4615,False,0.5605,False,top-3 avg score 0.5605 < final_threshold 0.6
LogicalConstraint,Conflict Resolution Strategy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7086; levenshtein=0.3846; semantic=0.4579; sequence_match=0.5116,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Party,Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.6003; sequence_match=0.4444,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Operator,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5998; sequence_match=0.4444,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.6
Permission,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5998; sequence_match=0.4444,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.6
Constraint,Grantor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2000; semantic=0.6013; sequence_match=0.4706,False,0.5589,False,top-3 avg score 0.5589 < final_threshold 0.6
LogicalConstraint,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5621; levenshtein=0.3529; semantic=0.5756; sequence_match=0.5385,False,0.5587,False,top-3 avg score 0.5587 < final_threshold 0.6
Prohibition,Remedy for Violation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6275; levenshtein=0.3333; semantic=0.5621; sequence_match=0.4828,False,0.5574,False,top-3 avg score 0.5574 < final_threshold 0.6
LogicalConstraint,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5870; levenshtein=0.2353; semantic=0.6157; sequence_match=0.4615,False,0.5547,False,top-3 avg score 0.5547 < final_threshold 0.6
Prohibition,Permission Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.2857; semantic=0.5606; sequence_match=0.4800,False,0.5525,False,top-3 avg score 0.5525 < final_threshold 0.6
Permission,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6148; levenshtein=0.4000; semantic=0.6010; sequence_match=0.4211,False,0.5456,False,top-3 avg score 0.5456 < final_threshold 0.6
ConflictTerm,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.2500; semantic=0.5112; sequence_match=0.4545,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
ConflictTerm,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4980; sequence_match=0.4762,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
AssetCollection,Condition,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.4965; sequence_match=0.5000,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.6
Operator,Not Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6816; levenshtein=0.3077; semantic=0.5652; sequence_match=0.3810,False,0.5426,False,top-3 avg score 0.5426 < final_threshold 0.6
Action,Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6630; levenshtein=0.2222; semantic=0.5610; sequence_match=0.4000,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.6
LeftOperand,Logical Expression,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6493; levenshtein=0.1765; semantic=0.6865; sequence_match=0.2857,False,0.5405,False,top-3 avg score 0.5405 < final_threshold 0.6
Constraint,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.3077; semantic=0.5020; sequence_match=0.4444,False,0.5404,False,top-3 avg score 0.5404 < final_threshold 0.6
Permission,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.6546; sequence_match=0.3810,False,0.5401,False,top-3 avg score 0.5401 < final_threshold 0.6
Constraint,Logical Operand,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5651; levenshtein=0.2143; semantic=0.6258; sequence_match=0.4167,False,0.5358,False,top-3 avg score 0.5358 < final_threshold 0.6
Prohibition,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.5199; sequence_match=0.4800,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.6
Action,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.6237; sequence_match=0.3750,False,0.5329,False,top-3 avg score 0.5329 < final_threshold 0.6
Action,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5756; sequence_match=0.3750,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.6
LogicalConstraint,Grantor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2353; semantic=0.5523; sequence_match=0.4167,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.6
Party,Contract Party Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4810; levenshtein=0.2941; semantic=0.6576; sequence_match=0.4545,False,0.5311,False,top-3 avg score 0.5311 < final_threshold 0.6
Constraint,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.6
Operator,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.6
LogicalConstraint,Grantee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6022; levenshtein=0.2353; semantic=0.5720; sequence_match=0.4167,False,0.5303,False,top-3 avg score 0.5303 < final_threshold 0.6
Constraint,Grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4905; levenshtein=0.2000; semantic=0.6196; sequence_match=0.4706,False,0.5269,False,top-3 avg score 0.5269 < final_threshold 0.6
Rule,Grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.6213; sequence_match=0.3636,False,0.5267,False,top-3 avg score 0.5267 < final_threshold 0.6
Prohibition,Not Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6297; levenshtein=0.2308; semantic=0.5310; sequence_match=0.4167,False,0.5258,False,top-3 avg score 0.5258 < final_threshold 0.6
Action,Aggregation Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.2381; semantic=0.5154; sequence_match=0.3704,False,0.5254,False,top-3 avg score 0.5254 < final_threshold 0.6
Asset,Loss,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.2000; semantic=0.4982; sequence_match=0.4444,False,0.5253,False,top-3 avg score 0.5253 < final_threshold 0.6
Operator,Contract Party Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2941; semantic=0.5303; sequence_match=0.4000,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.6
Permission,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.3571; semantic=0.5340; sequence_match=0.4167,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.6
Constraint,Transfer Rights,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5160; sequence_match=0.4167,False,0.5236,False,top-3 avg score 0.5236 < final_threshold 0.6
Rule,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5631; levenshtein=0.2727; semantic=0.6027; sequence_match=0.4000,False,0.522,False,top-3 avg score 0.5220 < final_threshold 0.6
LeftOperand,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5976; sequence_match=0.3810,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.6
Prohibition,Inheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6414; levenshtein=0.1818; semantic=0.5574; sequence_match=0.3636,False,0.5208,False,top-3 avg score 0.5208 < final_threshold 0.6
AssetCollection,Rule Activation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6735; levenshtein=0.4000; semantic=0.4054; sequence_match=0.4828,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.6
ConflictTerm,Contract Party Role,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6291; levenshtein=0.4118; semantic=0.4492; sequence_match=0.4828,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.6
Constraint,Duty Consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.3333; semantic=0.6045; sequence_match=0.4000,False,0.52,False,top-3 avg score 0.5200 < final_threshold 0.6
ConflictTerm,Constraint Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.3889; semantic=0.4692; sequence_match=0.4667,False,0.5187,False,top-3 avg score 0.5187 < final_threshold 0.6
AssetScope,Permission Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2857; semantic=0.5006; sequence_match=0.4167,False,0.5184,False,top-3 avg score 0.5184 < final_threshold 0.6
Policy,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Prohibition,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
LeftOperand,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5859; levenshtein=0.0909; semantic=0.5969; sequence_match=0.3636,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.6
Party,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.5449; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.6
Constraint,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.2727; semantic=0.6589; sequence_match=0.3810,False,0.5148,False,top-3 avg score 0.5148 < final_threshold 0.6
AssetCollection,Logical Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6850; levenshtein=0.2941; semantic=0.4837; sequence_match=0.3750,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.6
Action,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5856; sequence_match=0.4286,False,0.514,False,top-3 avg score 0.5140 < final_threshold 0.6
Party,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5389; sequence_match=0.3750,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.6
Permission,Remedy for Violation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5068; sequence_match=0.4286,False,0.5122,False,top-3 avg score 0.5122 < final_threshold 0.6
Operator,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.6132; sequence_match=0.3529,False,0.5103,False,top-3 avg score 0.5103 < final_threshold 0.6
Action,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5858; sequence_match=0.3636,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.6
Asset,Grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5651; levenshtein=0.2857; semantic=0.6254; sequence_match=0.3333,False,0.5079,False,top-3 avg score 0.5079 < final_threshold 0.6
Operator,Or Expression,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5513; sequence_match=0.2000,False,0.5078,False,top-3 avg score 0.5078 < final_threshold 0.6
Prohibition,Or Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.3333; semantic=0.4611; sequence_match=0.4348,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.6
Operator,Constraint on Requirement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6147; levenshtein=0.2609; semantic=0.5173; sequence_match=0.3871,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.6
LogicalConstraint,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6675; levenshtein=0.1765; semantic=0.5256; sequence_match=0.3226,False,0.5052,False,top-3 avg score 0.5052 < final_threshold 0.6
Asset,Grantor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.6084; sequence_match=0.3333,False,0.5012,False,top-3 avg score 0.5012 < final_threshold 0.6
AssetCollection,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2000; semantic=0.4904; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.6
Operator,Permission Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2143; semantic=0.5406; sequence_match=0.3636,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.6
Permission,Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.2727; semantic=0.5977; sequence_match=0.3810,False,0.499,False,top-3 avg score 0.4990 < final_threshold 0.6
Operator,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5734; sequence_match=0.3529,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
Operator,Grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.2500; semantic=0.5710; sequence_match=0.4000,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.6
Constraint,Inheritance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.6001; sequence_match=0.2857,False,0.4966,False,top-3 avg score 0.4966 < final_threshold 0.6
Operator,Xor Expression,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6261; levenshtein=0.3077; semantic=0.5519; sequence_match=0.1905,False,0.4952,False,top-3 avg score 0.4952 < final_threshold 0.6
LogicalConstraint,Aggregation Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6024; levenshtein=0.2857; semantic=0.5140; sequence_match=0.3684,False,0.4949,False,top-3 avg score 0.4949 < final_threshold 0.6
LeftOperand,Not Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6297; levenshtein=0.1538; semantic=0.6020; sequence_match=0.2500,False,0.4939,False,top-3 avg score 0.4939 < final_threshold 0.6
ConflictTerm,Logical Operand,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.5045; sequence_match=0.3846,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.6
Prohibition,Exclusive Permission Set,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.2273; semantic=0.5078; sequence_match=0.3636,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.6
Party,Grantee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5651; levenshtein=0.2857; semantic=0.5768; sequence_match=0.3333,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.6
Prohibition,Xor Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3077; semantic=0.4432; sequence_match=0.4167,False,0.4911,False,top-3 avg score 0.4911 < final_threshold 0.6
AssetCollection,Sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2667; semantic=0.4601; sequence_match=0.4000,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
Duty,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.5894; sequence_match=0.3077,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
Operator,Inheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5379; levenshtein=0.2727; semantic=0.6162; sequence_match=0.3158,False,0.4899,False,top-3 avg score 0.4899 < final_threshold 0.6
Prohibition,Logical Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5829; levenshtein=0.2353; semantic=0.5284; sequence_match=0.3571,False,0.4895,False,top-3 avg score 0.4895 < final_threshold 0.6
Operator,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.6
Prohibition,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.6
LogicalConstraint,Contract Party Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.1765; semantic=0.4597; sequence_match=0.4118,False,0.4879,False,top-3 avg score 0.4879 < final_threshold 0.6
Operator,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5057; sequence_match=0.3636,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
AssetScope,Constraint Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.2222; semantic=0.5050; sequence_match=0.3571,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
LogicalConstraint,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5642; sequence_match=0.3200,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.6
LeftOperand,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5498; sequence_match=0.3810,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.6
Operator,Logical Expression,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.6390; sequence_match=0.3200,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.6
Prohibition,And Expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6131; levenshtein=0.2308; semantic=0.4242; sequence_match=0.4167,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.6
AssetCollection,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.4975; sequence_match=0.4000,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.6
Permission,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.6327; sequence_match=0.3333,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.6
