id,source,term_type,axiom_type,term,dl,status,note
AX20-gold,gold,Class,SubClassOf,XML,XML ⊑ data format specification,Skip,subject 'XML' not in alignment table
AX20-pred,pred,-,-,-,(subject not in alignment table),-,-
AX21-gold,gold,Class,Declaration,algorithm,Declaration: algorithm (Class),TP,matched pred AX3
AX21-pred,pred,Class,Declaration,Algorithm,Declaration: Algorithm (Class),-,-
AX22-gold,gold,Class,Declaration,application programming interface,Declaration: application programming interface (Class),Skip,subject 'application programming interface' not in alignment table
AX22-pred,pred,-,-,-,(subject not in alignment table),-,-
AX23-gold,gold,Class,SubClassOf,application programming interface,application programming interface ⊑ software interface,Skip,subject 'application programming interface' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,Class,Declaration,data format specification,Declaration: data format specification (Class),TP,matched pred AX13
AX24-pred,pred,Class,Declaration,Data Format,Declaration: Data Format (Class),-,-
AX25-gold,gold,Class,Declaration,data item,Declaration: data item (Class),TP,matched pred AX12
AX25-pred,pred,Class,Declaration,Data,Declaration: Data (Class),-,-
AX26-gold,gold,Class,SubClassOf,data item,data item ⊑ ∃is encoded in.data format specification,FN,pred has no SubClassOf axiom on 'Data'
AX26-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX27-gold,gold,Class,Declaration,desktop graphical user interface,Declaration: desktop graphical user interface (Class),Skip,subject 'desktop graphical user interface' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),Skip,subject 'file rendering' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),TP,matched pred AX25
AX29-pred,pred,Class,Declaration,Modification,Declaration: Modification (Class),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),Skip,subject 'licence' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),TP,matched pred AX44
AX31-pred,pred,Class,Declaration,TXT Format,Declaration: TXT Format (Class),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX36
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX43
AX33-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),TP,matched pred AX41
AX34-pred,pred,Class,Declaration,Software License,Declaration: Software License (Class),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),TP,matched pred AX15
AX35-pred,pred,Class,Declaration,Developer,Declaration: Developer (Class),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),TP,matched pred AX42
AX36-pred,pred,Class,Declaration,Software Source,Declaration: Software Source (Class),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX52
AX38-pred,pred,Class,Declaration,Version,Declaration: Version (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),TP,matched pred AX53
AX39-pred,pred,Class,Declaration,Web Service,Declaration: Web Service (Class),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Mismatch,pred AX54 differs: class 'software interface' not aligned to 'Software Type'
AX40-pred,pred,Class,SubClassOf,Web Service,Web Service ⊑ Software Type,-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),TP,matched pred AX102
AX44-pred,pred,ObjectProperty,Declaration,has format,Declaration: has format (ObjectProperty),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,TP,matched pred AX103
AX45-pred,pred,ObjectProperty,Domain,has format,∃has format.⊤ ⊑ Data,-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,TP,matched pred AX104
AX46-pred,pred,ObjectProperty,Range,has format,⊤ ⊑ ∀has format.Data Format,-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,FN,pred has no SubPropertyOf axiom on 'has format'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),TP,matched pred AX121
AX48-pred,pred,ObjectProperty,Declaration,has modification,Declaration: has modification (ObjectProperty),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,TP,matched pred AX123
AX49-pred,pred,ObjectProperty,Range,has modification,⊤ ⊑ ∀has modification.Modification,-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX133
AX50-pred,pred,ObjectProperty,Declaration,has valid input,Declaration: has valid input (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX115
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX124
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX136
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,Mismatch,pred AX138 differs: class 'version number' not aligned to 'Tool Version'
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Tool Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX139
AX61-pred,pred,ObjectProperty,Declaration,implemented in language,Declaration: implemented in language (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX141 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,implemented in language,⊤ ⊑ ∀implemented in language.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX89
AX67-pred,pred,ObjectProperty,Declaration,has developer,Declaration: has developer (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX176
AX71-pred,pred,ObjectProperty,Declaration,uses algorithm,Declaration: uses algorithm (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX130
AX72-pred,pred,ObjectProperty,Declaration,has software type,Declaration: has software type (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX131 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,has software type,∃has software type.⊤ ⊑ Tool,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,FN,pred has no InverseOf axiom on 'has software type'
AX74-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX132 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,has software type,⊤ ⊑ ∀has software type.Software Type,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),Skip,subject 'has documentation' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Skip,subject 'has documentation' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX204
AX81-pred,pred,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,pred AX206 differs: expr_type Datatype vs Top
AX82-pred,pred,DatatypeProperty,Range,has release date,has release date maps-to ⊤,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),TP,matched pred AX189
AX83-pred,pred,DatatypeProperty,Declaration,has URL,Declaration: has URL (DatatypeProperty),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,TP,matched pred AX191
AX84-pred,pred,DatatypeProperty,Range,has URL,has URL maps-to ⊤,-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),TP,matched pred AX198
AX85-pred,pred,DatatypeProperty,Declaration,has homepage,Declaration: has homepage (DatatypeProperty),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,TP,matched pred AX200
AX86-pred,pred,DatatypeProperty,Range,has homepage,has homepage maps-to ⊤,-,-
AX6-pred,pred,Class,SubClassOf,CEL File Format,CEL File Format ⊑ Data Format,FP,pred SubClassOf axiom on 'CEL File Format' not matched by any gold axiom on 'CEL ASCII format'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,SubClassOf,CSV Format,CSV Format ⊑ Open Data Format,FP,pred SubClassOf axiom on 'CSV Format' not matched by any gold axiom on '.csv'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,SubClassOf,Open Data Format,Open Data Format ⊑ Data Format,FP,pred SubClassOf axiom on 'Open Data Format' not matched by any gold axiom on 'CEL binary format'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,SubClassOf,Open Source Development,Open Source Development ⊑ Development Model,FP,pred SubClassOf axiom on 'Open Source Development' not matched by any gold axiom on 'Source code available'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,Class,SubClassOf,TXT Format,TXT Format ⊑ Open Data Format,FP,pred SubClassOf axiom on 'TXT Format' not matched by any gold axiom on 'plain text file format'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX90-pred,pred,ObjectProperty,Domain,has developer,∃has developer.⊤ ⊑ Tool,FP,pred Domain axiom on 'has developer' not matched by any gold axiom on 'is developed by'
AX90-gold,gold,-,-,-,(no gold counterpart),-,-
AX91-pred,pred,ObjectProperty,InverseOf,has developer,has developer ≡ develops⁻,FP,pred InverseOf axiom on 'has developer' not matched by any gold axiom on 'is developed by'
AX91-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,ObjectProperty,Range,has developer,⊤ ⊑ ∀has developer.Developer,FP,pred Range axiom on 'has developer' not matched by any gold axiom on 'is developed by'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX116-pred,pred,ObjectProperty,Domain,has license,∃has license.⊤ ⊑ Tool,FP,pred Domain axiom on 'has license' not matched by any gold axiom on 'has license'
AX116-gold,gold,-,-,-,(no gold counterpart),-,-
AX117-pred,pred,ObjectProperty,Range,has license,⊤ ⊑ ∀has license.Software License,FP,pred Range axiom on 'has license' not matched by any gold axiom on 'has license'
AX117-gold,gold,-,-,-,(no gold counterpart),-,-
AX122-pred,pred,ObjectProperty,Domain,has modification,∃has modification.⊤ ⊑ Algorithm Usage,FP,pred Domain axiom on 'has modification' not matched by any gold axiom on 'has function'
AX122-gold,gold,-,-,-,(no gold counterpart),-,-
AX125-pred,pred,ObjectProperty,Domain,has output format,∃has output format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has output format' not matched by any gold axiom on 'has output'
AX125-gold,gold,-,-,-,(no gold counterpart),-,-
AX126-pred,pred,ObjectProperty,Range,has output format,⊤ ⊑ ∀has output format.Data Format,FP,pred Range axiom on 'has output format' not matched by any gold axiom on 'has output'
AX126-gold,gold,-,-,-,(no gold counterpart),-,-
AX134-pred,pred,ObjectProperty,Domain,has valid input,∃has valid input.⊤ ⊑ Tool,FP,pred Domain axiom on 'has valid input' not matched by any gold axiom on 'has input'
AX134-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,ObjectProperty,Range,has valid input,⊤ ⊑ ∀has valid input.Valid Input Specification,FP,pred Range axiom on 'has valid input' not matched by any gold axiom on 'has input'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,ObjectProperty,Domain,has version,∃has version.⊤ ⊑ Tool,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
AX140-pred,pred,ObjectProperty,Domain,implemented in language,∃implemented in language.⊤ ⊑ Tool,FP,pred Domain axiom on 'implemented in language' not matched by any gold axiom on 'implements'
AX140-gold,gold,-,-,-,(no gold counterpart),-,-
AX177-pred,pred,ObjectProperty,Domain,uses algorithm,∃uses algorithm.⊤ ⊑ Tool,FP,pred Domain axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX177-gold,gold,-,-,-,(no gold counterpart),-,-
AX178-pred,pred,ObjectProperty,Range,uses algorithm,⊤ ⊑ ∀uses algorithm.Algorithm,FP,pred Range axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX178-gold,gold,-,-,-,(no gold counterpart),-,-
AX190-pred,pred,DatatypeProperty,Domain,has URL,∃has URL.⊤ ⊑ Software Source,FP,pred Domain axiom on 'has URL' not matched by any gold axiom on 'has support URL'
AX190-gold,gold,-,-,-,(no gold counterpart),-,-
AX199-pred,pred,DatatypeProperty,Domain,has homepage,∃has homepage.⊤ ⊑ Tool,FP,pred Domain axiom on 'has homepage' not matched by any gold axiom on 'has website homepage'
AX199-gold,gold,-,-,-,(no gold counterpart),-,-
AX205-pred,pred,DatatypeProperty,Domain,has release date,∃has release date.⊤ ⊑ Tool Version,FP,pred Domain axiom on 'has release date' not matched by any gold axiom on 'has release date'
AX205-gold,gold,-,-,-,(no gold counterpart),-,-
