prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has version,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8056; levenshtein=0.4000; semantic=0.5737; sequence_match=0.5600,False,0.6464,False,top-3 avg score 0.6464 < final_threshold 0.7
ObjectProperty,has output,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7926; levenshtein=0.4444; semantic=0.5875; sequence_match=0.5556,False,0.6452,False,top-3 avg score 0.6452 < final_threshold 0.7
ObjectProperty,has specified data input,has modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8339; levenshtein=0.4286; semantic=0.5451; sequence_match=0.5556,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,has license,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7933; levenshtein=0.3000; semantic=0.6209; sequence_match=0.5000,False,0.6381,False,top-3 avg score 0.6381 < final_threshold 0.7
ObjectProperty,has version,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7933; levenshtein=0.3000; semantic=0.6209; sequence_match=0.5000,False,0.6381,False,top-3 avg score 0.6381 < final_threshold 0.7
ObjectProperty,has specified data output,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6535; levenshtein=0.2727; semantic=0.7590; sequence_match=0.4865,False,0.633,False,top-3 avg score 0.6330 < final_threshold 0.7
ObjectProperty,has specified data input,handles data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7695; levenshtein=0.3333; semantic=0.6832; sequence_match=0.4375,False,0.6301,False,top-3 avg score 0.6301 < final_threshold 0.7
ObjectProperty,has function,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.5455; semantic=0.6556; sequence_match=0.5714,False,0.6289,False,top-3 avg score 0.6289 < final_threshold 0.7
ObjectProperty,has version,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8115; levenshtein=0.3000; semantic=0.6540; sequence_match=0.4211,False,0.6288,False,top-3 avg score 0.6288 < final_threshold 0.7
ObjectProperty,has input,has license,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7958; levenshtein=0.4000; semantic=0.5326; sequence_match=0.5556,False,0.628,False,top-3 avg score 0.6280 < final_threshold 0.7
ObjectProperty,uses software,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6774; levenshtein=0.3077; semantic=0.7035; sequence_match=0.4800,False,0.6203,False,top-3 avg score 0.6203 < final_threshold 0.7
ObjectProperty,has version,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.4167; semantic=0.6634; sequence_match=0.5455,False,0.6178,False,top-3 avg score 0.6178 < final_threshold 0.7
ObjectProperty,has version,is available in version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5222; levenshtein=0.4000; semantic=0.7937; sequence_match=0.5333,False,0.6164,False,top-3 avg score 0.6164 < final_threshold 0.7
ObjectProperty,has specified data input,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6164; levenshtein=0.2857; semantic=0.7702; sequence_match=0.4571,False,0.6146,False,top-3 avg score 0.6146 < final_threshold 0.7
ObjectProperty,has declared status,has help resource,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.7969; levenshtein=0.4706; semantic=0.4550; sequence_match=0.5625,False,0.61,False,top-3 avg score 0.6100 < final_threshold 0.7
ObjectProperty,has specified data output,handles data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7643; levenshtein=0.3182; semantic=0.6409; sequence_match=0.4242,False,0.6098,False,top-3 avg score 0.6098 < final_threshold 0.7
ObjectProperty,has specified data output,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7999; levenshtein=0.4091; semantic=0.5302; sequence_match=0.4865,False,0.6055,False,top-3 avg score 0.6055 < final_threshold 0.7
ObjectProperty,has interface,has source,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6667; levenshtein=0.5000; semantic=0.5692; sequence_match=0.5714,False,0.6024,False,top-3 avg score 0.6024 < final_threshold 0.7
ObjectProperty,has license,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6852; levenshtein=0.4000; semantic=0.5941; sequence_match=0.5263,False,0.6019,False,top-3 avg score 0.6019 < final_threshold 0.7
ObjectProperty,has declared status,handles data,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8126; levenshtein=0.4706; semantic=0.4209; sequence_match=0.5000,False,0.5944,False,top-3 avg score 0.5944 < final_threshold 0.7
ObjectProperty,has function,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.3636; semantic=0.6027; sequence_match=0.5000,False,0.5909,False,top-3 avg score 0.5909 < final_threshold 0.7
ObjectProperty,has interface,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.4000; semantic=0.6176; sequence_match=0.5185,False,0.5906,False,top-3 avg score 0.5906 < final_threshold 0.7
ObjectProperty,has input,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.5856; sequence_match=0.5217,False,0.5895,False,top-3 avg score 0.5895 < final_threshold 0.7
ObjectProperty,has clause,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7904; levenshtein=0.4000; semantic=0.5579; sequence_match=0.4167,False,0.5883,False,top-3 avg score 0.5883 < final_threshold 0.7
ObjectProperty,has input,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5624; sequence_match=0.5556,False,0.5838,False,top-3 avg score 0.5838 < final_threshold 0.7
ObjectProperty,has version,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6173; levenshtein=0.4375; semantic=0.5932; sequence_match=0.5385,False,0.583,False,top-3 avg score 0.5830 < final_threshold 0.7
ObjectProperty,has version,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6111; levenshtein=0.4000; semantic=0.6529; sequence_match=0.4800,False,0.5813,False,top-3 avg score 0.5813 < final_threshold 0.7
ObjectProperty,has format specification,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6795; levenshtein=0.3636; semantic=0.5628; sequence_match=0.5000,False,0.5808,False,top-3 avg score 0.5808 < final_threshold 0.7
ObjectProperty,has function,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8224; levenshtein=0.3571; semantic=0.5156; sequence_match=0.4000,False,0.5793,False,top-3 avg score 0.5793 < final_threshold 0.7
ObjectProperty,has interface,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.4167; semantic=0.6129; sequence_match=0.4545,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.7
ObjectProperty,is alternative format of,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5810; levenshtein=0.3810; semantic=0.6520; sequence_match=0.5000,False,0.5777,False,top-3 avg score 0.5777 < final_threshold 0.7
ObjectProperty,has interface,has documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.3125; semantic=0.6548; sequence_match=0.4286,False,0.5741,False,top-3 avg score 0.5741 < final_threshold 0.7
ObjectProperty,has license,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.3750; semantic=0.6009; sequence_match=0.4615,False,0.5736,False,top-3 avg score 0.5736 < final_threshold 0.7
ObjectProperty,has output,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.5865; sequence_match=0.4762,False,0.5734,False,top-3 avg score 0.5734 < final_threshold 0.7
ObjectProperty,is developed by,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5801; levenshtein=0.3846; semantic=0.6828; sequence_match=0.4545,False,0.5725,False,top-3 avg score 0.5725 < final_threshold 0.7
ObjectProperty,has output,has export capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6053; levenshtein=0.3684; semantic=0.6076; sequence_match=0.5000,False,0.571,False,top-3 avg score 0.5710 < final_threshold 0.7
ObjectProperty,is alternative format of,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6183; levenshtein=0.3810; semantic=0.6313; sequence_match=0.4571,False,0.5689,False,top-3 avg score 0.5689 < final_threshold 0.7
ObjectProperty,has input,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.6167; sequence_match=0.4348,False,0.5681,False,top-3 avg score 0.5681 < final_threshold 0.7
ObjectProperty,has license,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.4167; semantic=0.6046; sequence_match=0.4545,False,0.5679,False,top-3 avg score 0.5679 < final_threshold 0.7
ObjectProperty,uses platform,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7606; levenshtein=0.4286; semantic=0.4778; sequence_match=0.4615,False,0.5666,False,top-3 avg score 0.5666 < final_threshold 0.7
ObjectProperty,uses platform,has output format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7093; levenshtein=0.4000; semantic=0.4688; sequence_match=0.5185,False,0.5655,False,top-3 avg score 0.5655 < final_threshold 0.7
ObjectProperty,has interface,handles data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.3333; semantic=0.6094; sequence_match=0.4348,False,0.5629,False,top-3 avg score 0.5629 < final_threshold 0.7
ObjectProperty,is alternative format of,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6794; levenshtein=0.3810; semantic=0.5617; sequence_match=0.4444,False,0.5618,False,top-3 avg score 0.5618 < final_threshold 0.7
ObjectProperty,has license,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5920; sequence_match=0.4800,False,0.561,False,top-3 avg score 0.5610 < final_threshold 0.7
ObjectProperty,has version,introduced in version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4544; levenshtein=0.3684; semantic=0.7439; sequence_match=0.4828,False,0.5603,False,top-3 avg score 0.5603 < final_threshold 0.7
ObjectProperty,has clause,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6908; levenshtein=0.3125; semantic=0.5889; sequence_match=0.4000,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.7
ObjectProperty,has interface,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.3333; semantic=0.5970; sequence_match=0.4444,False,0.5591,False,top-3 avg score 0.5591 < final_threshold 0.7
ObjectProperty,has license,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.4000; semantic=0.5650; sequence_match=0.4800,False,0.5573,False,top-3 avg score 0.5573 < final_threshold 0.7
ObjectProperty,has clause,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2667; semantic=0.6234; sequence_match=0.4167,False,0.5566,False,top-3 avg score 0.5566 < final_threshold 0.7
ObjectProperty,has input,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3125; semantic=0.5974; sequence_match=0.4167,False,0.5556,False,top-3 avg score 0.5556 < final_threshold 0.7
ObjectProperty,has input,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.5772; sequence_match=0.4348,False,0.5549,False,top-3 avg score 0.5549 < final_threshold 0.7
ObjectProperty,has input,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.5452; sequence_match=0.4706,False,0.5546,False,top-3 avg score 0.5546 < final_threshold 0.7
ObjectProperty,has input,handles data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.6163; sequence_match=0.4211,False,0.5546,False,top-3 avg score 0.5546 < final_threshold 0.7
ObjectProperty,uses platform,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6852; levenshtein=0.0000; semantic=0.5593; sequence_match=0.4167,False,0.5537,False,top-3 avg score 0.5537 < final_threshold 0.7
ObjectProperty,has clause,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6185; levenshtein=0.3000; semantic=0.6198; sequence_match=0.4211,False,0.5531,False,top-3 avg score 0.5531 < final_threshold 0.7
ObjectProperty,has function,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3636; semantic=0.6131; sequence_match=0.3810,False,0.5512,False,top-3 avg score 0.5512 < final_threshold 0.7
ObjectProperty,has interface,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6917; levenshtein=0.2667; semantic=0.5892; sequence_match=0.3704,False,0.5504,False,top-3 avg score 0.5504 < final_threshold 0.7
ObjectProperty,has clause,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.3333; semantic=0.5837; sequence_match=0.4762,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.7
ObjectProperty,has format specification,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5404; levenshtein=0.2727; semantic=0.7285; sequence_match=0.3784,False,0.5491,False,top-3 avg score 0.5491 < final_threshold 0.7
ObjectProperty,uses software,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.5037; sequence_match=0.4762,False,0.5488,False,top-3 avg score 0.5488 < final_threshold 0.7
ObjectProperty,has output,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.5985; sequence_match=0.4167,False,0.5483,False,top-3 avg score 0.5483 < final_threshold 0.7
ObjectProperty,has interface,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.6160; sequence_match=0.4167,False,0.5479,False,top-3 avg score 0.5479 < final_threshold 0.7
ObjectProperty,has output,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.5879; sequence_match=0.4167,False,0.5447,False,top-3 avg score 0.5447 < final_threshold 0.7
ObjectProperty,uses software,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.2667; semantic=0.5375; sequence_match=0.4444,False,0.544,False,top-3 avg score 0.5440 < final_threshold 0.7
ObjectProperty,is encoded in,introduced in version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6785; levenshtein=0.3158; semantic=0.4133; sequence_match=0.5333,False,0.5417,False,top-3 avg score 0.5417 < final_threshold 0.7
ObjectProperty,has specified data output,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6958; levenshtein=0.2727; semantic=0.5378; sequence_match=0.3902,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.7
ObjectProperty,has specified data input,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6462; levenshtein=0.3810; semantic=0.5346; sequence_match=0.4324,False,0.5377,False,top-3 avg score 0.5377 < final_threshold 0.7
ObjectProperty,has function,has output format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6534; levenshtein=0.4000; semantic=0.5589; sequence_match=0.3846,False,0.5374,False,top-3 avg score 0.5374 < final_threshold 0.7
ObjectProperty,has format specification,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5642; levenshtein=0.2727; semantic=0.6872; sequence_match=0.3590,False,0.5368,False,top-3 avg score 0.5368 < final_threshold 0.7
ObjectProperty,has format specification,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6958; levenshtein=0.3182; semantic=0.4691; sequence_match=0.4390,False,0.5347,False,top-3 avg score 0.5347 < final_threshold 0.7
ObjectProperty,has format specification,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6675; levenshtein=0.2273; semantic=0.5423; sequence_match=0.3871,False,0.5323,False,top-3 avg score 0.5323 < final_threshold 0.7
ObjectProperty,has specified data output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5828; sequence_match=0.3889,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.7
ObjectProperty,implements,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,has declared status,has developer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6708; levenshtein=0.3529; semantic=0.4352; sequence_match=0.4828,False,0.5296,False,top-3 avg score 0.5296 < final_threshold 0.7
ObjectProperty,has specified data output,has documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6686; levenshtein=0.3636; semantic=0.5515; sequence_match=0.3684,False,0.5295,False,top-3 avg score 0.5295 < final_threshold 0.7
ObjectProperty,has declared status,has documentation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6232; levenshtein=0.4706; semantic=0.4745; sequence_match=0.4848,False,0.5275,False,top-3 avg score 0.5275 < final_threshold 0.7
ObjectProperty,has output,handles data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.5784; sequence_match=0.4000,False,0.527,False,top-3 avg score 0.5270 < final_threshold 0.7
ObjectProperty,has clause,handles data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.2727; semantic=0.5499; sequence_match=0.4000,False,0.5254,False,top-3 avg score 0.5254 < final_threshold 0.7
ObjectProperty,has output,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6060; sequence_match=0.4211,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.7
ObjectProperty,has input,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5492; sequence_match=0.4000,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.7
ObjectProperty,has version,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has version,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5731; sequence_match=0.3750,False,0.516,False,top-3 avg score 0.5160 < final_threshold 0.7
ObjectProperty,has specified data input,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.5230; sequence_match=0.3871,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
ObjectProperty,is software for,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.1333; semantic=0.5191; sequence_match=0.4286,False,0.513,False,top-3 avg score 0.5130 < final_threshold 0.7
ObjectProperty,has function,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5657; levenshtein=0.2500; semantic=0.6242; sequence_match=0.3478,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.7
ObjectProperty,is alternative format of,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.3333; semantic=0.5240; sequence_match=0.4211,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has specified data output,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5316; sequence_match=0.3750,False,0.5106,False,top-3 avg score 0.5106 < final_threshold 0.7
ObjectProperty,has function,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.3636; semantic=0.5792; sequence_match=0.4706,False,0.5099,False,top-3 avg score 0.5099 < final_threshold 0.7
ObjectProperty,is encoded in,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6089; levenshtein=0.2857; semantic=0.4793; sequence_match=0.4375,False,0.5086,False,top-3 avg score 0.5086 < final_threshold 0.7
ObjectProperty,has function,handles data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5697; levenshtein=0.1818; semantic=0.5899; sequence_match=0.3636,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
ObjectProperty,uses software,has help resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5565; sequence_match=0.4444,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
ObjectProperty,is software for,has source,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6467; levenshtein=0.2308; semantic=0.4211; sequence_match=0.4545,False,0.5075,False,top-3 avg score 0.5075 < final_threshold 0.7
ObjectProperty,has function,has help resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5434; levenshtein=0.2667; semantic=0.5900; sequence_match=0.3846,False,0.506,False,top-3 avg score 0.5060 < final_threshold 0.7
ObjectProperty,has declared status,has version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6510; levenshtein=0.3529; semantic=0.4203; sequence_match=0.4444,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,has version,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.2632; semantic=0.4555; sequence_match=0.4138,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
ObjectProperty,is developed by,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.0667; semantic=0.5579; sequence_match=0.3571,False,0.5021,False,top-3 avg score 0.5021 < final_threshold 0.7
ObjectProperty,uses platform,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4505; sequence_match=0.4444,False,0.5011,False,top-3 avg score 0.5011 < final_threshold 0.7
ObjectProperty,uses platform,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5839; sequence_match=0.3333,False,0.5002,False,top-3 avg score 0.5002 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,uses platform,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2667; semantic=0.5391; sequence_match=0.3704,False,0.4992,False,top-3 avg score 0.4992 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has specified data output,has source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.5113; sequence_match=0.3871,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,uses platform,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5289; sequence_match=0.3333,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,uses platform,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2667; semantic=0.5505; sequence_match=0.3704,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
