role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
class,game,playingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.2727; semantic=0.6283; sequence_match=0.4000,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.6
class,playingarea,game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.2727; semantic=0.6283; sequence_match=0.4000,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.6
class,item,customer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5541; sequence_match=0.3333,False,0.4903,False,top-3 avg score 0.4903 < final_threshold 0.6
class,game,iap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6467; sequence_match=0.2857,False,0.4867,False,top-3 avg score 0.4867 < final_threshold 0.6
class,achievement,friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.2727; semantic=0.5888; sequence_match=0.3529,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.6
class,item,iap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6079; sequence_match=0.2857,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.6
class,game,achievementtype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5389; levenshtein=0.1333; semantic=0.5659; sequence_match=0.3158,False,0.4735,False,top-3 avg score 0.4735 < final_threshold 0.6
class,player,customer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5971; sequence_match=0.2857,False,0.4702,False,top-3 avg score 0.4702 < final_threshold 0.6
class,playingarea,inapppurchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5821; levenshtein=0.1538; semantic=0.4092; sequence_match=0.4167,False,0.4693,False,top-3 avg score 0.4693 < final_threshold 0.6
class,playingarea,iap,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6465; levenshtein=0.1818; semantic=0.5680; sequence_match=0.1429,False,0.4654,False,top-3 avg score 0.4654 < final_threshold 0.6
class,achievement,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.0909; semantic=0.5362; sequence_match=0.3158,False,0.4633,False,top-3 avg score 0.4633 < final_threshold 0.6
class,genre,achievementtype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5599; sequence_match=0.3000,False,0.4570,False,top-3 avg score 0.4570 < final_threshold 0.6
class,game,item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6111; sequence_match=0.2500,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
class,item,game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6111; sequence_match=0.2500,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
class,achievement,customer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4381; levenshtein=0.2727; semantic=0.5866; sequence_match=0.3158,False,0.4468,False,top-3 avg score 0.4468 < final_threshold 0.6
class,achievement,genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5442; sequence_match=0.2500,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
class,genre,achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5442; sequence_match=0.2500,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
class,player,achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2353,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
class,achievement,player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2353,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
class,player,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.4886; sequence_match=0.2857,False,0.4340,False,top-3 avg score 0.4340 < final_threshold 0.6
class,achievement,playingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5362; sequence_match=0.2727,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
class,playingarea,achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5362; sequence_match=0.2727,False,0.4338,False,top-3 avg score 0.4338 < final_threshold 0.6
class,player,iap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.5753; sequence_match=0.2222,False,0.4325,False,top-3 avg score 0.4325 < final_threshold 0.6
class,player,genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5104; sequence_match=0.3636,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
class,genre,player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5104; sequence_match=0.3636,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
class,inapppurchaseevent,playingarea,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.1667; semantic=0.4054; sequence_match=0.3448,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
class,genre,playingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.4746; sequence_match=0.3750,False,0.4266,False,top-3 avg score 0.4266 < final_threshold 0.6
class,playingarea,genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.4746; sequence_match=0.3750,False,0.4266,False,top-3 avg score 0.4266 < final_threshold 0.6
class,genre,item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5665; sequence_match=0.2222,False,0.4240,False,top-3 avg score 0.4240 < final_threshold 0.6
class,item,genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5665; sequence_match=0.2222,False,0.4240,False,top-3 avg score 0.4240 < final_threshold 0.6
class,genre,customer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5200; sequence_match=0.3077,False,0.4231,False,top-3 avg score 0.4231 < final_threshold 0.6
class,game,friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5955; sequence_match=0.2000,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
class,achievement,iap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0909; semantic=0.6626; sequence_match=0.1429,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
class,player,inapppurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4510; sequence_match=0.3158,False,0.4109,False,top-3 avg score 0.4109 < final_threshold 0.6
class,playingarea,friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.4815; sequence_match=0.2353,False,0.4073,False,top-3 avg score 0.4073 < final_threshold 0.6
class,player,item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5417; sequence_match=0.2000,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
class,item,player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5417; sequence_match=0.2000,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
class,game,inapppurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.5289; sequence_match=0.2353,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
class,inapppurchaseevent,genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1111; semantic=0.4327; sequence_match=0.1739,False,0.3985,False,top-3 avg score 0.3985 < final_threshold 0.6
class,achievement,inapppurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4656; sequence_match=0.3333,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.6
class,genre,time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.4743; sequence_match=0.2222,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.6
class,player,time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5040; sequence_match=0.2000,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.6
class,player,friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5644; sequence_match=0.1667,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.6
class,inapppurchaseevent,game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.1111; semantic=0.5398; sequence_match=0.1818,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.6
class,game,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5295; sequence_match=0.1667,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
class,playingarea,time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4403; sequence_match=0.2667,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
class,player,achievementtype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.0667; semantic=0.4729; sequence_match=0.1905,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
class,item,playingarea,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4311; sequence_match=0.2667,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
class,playingarea,item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4470; levenshtein=0.1818; semantic=0.4311; sequence_match=0.2667,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.6
class,item,inapppurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.4640; sequence_match=0.2353,False,0.3805,False,top-3 avg score 0.3805 < final_threshold 0.6
class,item,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.4837; sequence_match=0.1667,False,0.3696,False,top-3 avg score 0.3696 < final_threshold 0.6
class,genre,inapppurchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.4316; sequence_match=0.1111,False,0.3678,False,top-3 avg score 0.3678 < final_threshold 0.6
class,inapppurchaseevent,friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4022; sequence_match=0.2500,False,0.3656,False,top-3 avg score 0.3656 < final_threshold 0.6
class,inapppurchaseevent,item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.1111; semantic=0.4647; sequence_match=0.1818,False,0.3606,False,top-3 avg score 0.3606 < final_threshold 0.6
class,playingarea,achievementtype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.0667; semantic=0.4578; sequence_match=0.1538,False,0.3573,False,top-3 avg score 0.3573 < final_threshold 0.6
class,inapppurchaseevent,player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1667; semantic=0.4182; sequence_match=0.1667,False,0.3493,False,top-3 avg score 0.3493 < final_threshold 0.6
class,inapppurchaseevent,customer,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.4617; sequence_match=0.1538,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.6
class,inapppurchaseevent,time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4352; levenshtein=0.0556; semantic=0.3780; sequence_match=0.1818,False,0.3317,False,top-3 avg score 0.3317 < final_threshold 0.6
class,inapppurchaseevent,location,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.3480; sequence_match=0.1538,False,0.3074,False,top-3 avg score 0.3074 < final_threshold 0.6
class,playingarea,customer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4447; sequence_match=0.1053,False,0.2868,False,top-3 avg score 0.2868 < final_threshold 0.6
class,genre,location,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4617; sequence_match=0.1538,False,0.2052,False,top-3 avg score 0.2052 < final_threshold 0.6
class,genre,iap,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5384; sequence_match=0.0000,False,0.1795,False,top-3 avg score 0.1795 < final_threshold 0.6
