prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9487; levenshtein=0.8462; semantic=0.9364; sequence_match=0.9167,False,0.9339,True,selected
ObjectProperty,has version,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7933; levenshtein=0.3000; semantic=0.6209; sequence_match=0.5000,False,0.6381,False,top-3 avg score 0.6381 < final_threshold 0.7
ObjectProperty,has specified data output,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6535; levenshtein=0.2727; semantic=0.7590; sequence_match=0.4865,False,0.633,False,top-3 avg score 0.6330 < final_threshold 0.7
ObjectProperty,has input,has license,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7958; levenshtein=0.4000; semantic=0.5326; sequence_match=0.5556,False,0.628,False,top-3 avg score 0.6280 < final_threshold 0.7
ObjectProperty,uses software,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6774; levenshtein=0.3077; semantic=0.7035; sequence_match=0.4800,False,0.6203,False,top-3 avg score 0.6203 < final_threshold 0.7
ObjectProperty,has specified data input,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6164; levenshtein=0.2857; semantic=0.7702; sequence_match=0.4571,False,0.6146,False,top-3 avg score 0.6146 < final_threshold 0.7
ObjectProperty,has specified data output,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7999; levenshtein=0.4091; semantic=0.5302; sequence_match=0.4865,False,0.6055,False,top-3 avg score 0.6055 < final_threshold 0.7
ObjectProperty,has input,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.5856; sequence_match=0.5217,False,0.5895,False,top-3 avg score 0.5895 < final_threshold 0.7
ObjectProperty,has version,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6111; levenshtein=0.4000; semantic=0.6529; sequence_match=0.4800,False,0.5813,False,top-3 avg score 0.5813 < final_threshold 0.7
ObjectProperty,has function,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8224; levenshtein=0.3571; semantic=0.5156; sequence_match=0.4000,False,0.5793,False,top-3 avg score 0.5793 < final_threshold 0.7
ObjectProperty,is alternative format of,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5810; levenshtein=0.3810; semantic=0.6520; sequence_match=0.5000,False,0.5777,False,top-3 avg score 0.5777 < final_threshold 0.7
ObjectProperty,is alternative format of,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6183; levenshtein=0.3810; semantic=0.6313; sequence_match=0.4571,False,0.5689,False,top-3 avg score 0.5689 < final_threshold 0.7
ObjectProperty,has input,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.6167; sequence_match=0.4348,False,0.5681,False,top-3 avg score 0.5681 < final_threshold 0.7
ObjectProperty,uses platform,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7606; levenshtein=0.4286; semantic=0.4778; sequence_match=0.4615,False,0.5666,False,top-3 avg score 0.5666 < final_threshold 0.7
ObjectProperty,uses platform,has output format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7093; levenshtein=0.4000; semantic=0.4688; sequence_match=0.5185,False,0.5655,False,top-3 avg score 0.5655 < final_threshold 0.7
ObjectProperty,has license,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5920; sequence_match=0.4800,False,0.561,False,top-3 avg score 0.5610 < final_threshold 0.7
ObjectProperty,has interface,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.3333; semantic=0.5970; sequence_match=0.4444,False,0.5591,False,top-3 avg score 0.5591 < final_threshold 0.7
ObjectProperty,has clause,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2667; semantic=0.6234; sequence_match=0.4167,False,0.5566,False,top-3 avg score 0.5566 < final_threshold 0.7
ObjectProperty,uses platform,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6852; levenshtein=0.0000; semantic=0.5593; sequence_match=0.4167,False,0.5537,False,top-3 avg score 0.5537 < final_threshold 0.7
ObjectProperty,has function,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3636; semantic=0.6131; sequence_match=0.3810,False,0.5512,False,top-3 avg score 0.5512 < final_threshold 0.7
ObjectProperty,has interface,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6917; levenshtein=0.2667; semantic=0.5892; sequence_match=0.3704,False,0.5504,False,top-3 avg score 0.5504 < final_threshold 0.7
ObjectProperty,has output,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.5985; sequence_match=0.4167,False,0.5483,False,top-3 avg score 0.5483 < final_threshold 0.7
ObjectProperty,has function,has output format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6534; levenshtein=0.4000; semantic=0.5589; sequence_match=0.3846,False,0.5374,False,top-3 avg score 0.5374 < final_threshold 0.7
ObjectProperty,has specified data output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5828; sequence_match=0.3889,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.7
ObjectProperty,implements,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,has version,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,has declared status,has modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6261; levenshtein=0.2353; semantic=0.4167; sequence_match=0.4375,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,has interface,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.0833; semantic=0.5800; sequence_match=0.3333,False,0.4896,False,top-3 avg score 0.4896 < final_threshold 0.7
ObjectProperty,has output,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6033; sequence_match=0.3158,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,has specified data output,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.2273; semantic=0.5031; sequence_match=0.3125,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.7
ObjectProperty,has format specification,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.2727; semantic=0.4702; sequence_match=0.3529,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,has specified data input,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2857; semantic=0.4851; sequence_match=0.3226,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has format specification,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5775; levenshtein=0.2273; semantic=0.4923; sequence_match=0.3750,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.7
ObjectProperty,has version,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2667; semantic=0.5730; sequence_match=0.3200,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.7
ObjectProperty,is encoded in,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5582; levenshtein=0.2000; semantic=0.4873; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,has clause,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5233; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,is software for,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5255; levenshtein=0.3333; semantic=0.4673; sequence_match=0.4286,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.7
ObjectProperty,implements,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.6399; sequence_match=0.2727,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.7
ObjectProperty,has clause,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.4925; sequence_match=0.3478,False,0.4723,False,top-3 avg score 0.4723 < final_threshold 0.7
ObjectProperty,is software for,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5842; levenshtein=0.1429; semantic=0.4577; sequence_match=0.3704,False,0.4708,False,top-3 avg score 0.4708 < final_threshold 0.7
ObjectProperty,is software for,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5299; levenshtein=0.1538; semantic=0.4907; sequence_match=0.3846,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2308; semantic=0.5050; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,uses software,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5981; sequence_match=0.1667,False,0.4639,False,top-3 avg score 0.4639 < final_threshold 0.7
ObjectProperty,is software for,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.0769; semantic=0.5072; sequence_match=0.3200,False,0.4567,False,top-3 avg score 0.4567 < final_threshold 0.7
ObjectProperty,uses software,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5953; sequence_match=0.1818,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
ObjectProperty,is alternative format of,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.3998; sequence_match=0.3529,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.7
ObjectProperty,has clause,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.5744; sequence_match=0.2727,False,0.4493,False,top-3 avg score 0.4493 < final_threshold 0.7
ObjectProperty,is encoded in,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.1818; semantic=0.4505; sequence_match=0.2857,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.7
ObjectProperty,has declared status,has input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2941; semantic=0.3481; sequence_match=0.3871,False,0.4416,False,top-3 avg score 0.4416 < final_threshold 0.7
ObjectProperty,uses software,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.5087; sequence_match=0.2963,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.7
ObjectProperty,uses software,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4756; sequence_match=0.2963,False,0.4375,False,top-3 avg score 0.4375 < final_threshold 0.7
ObjectProperty,is alternative format of,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2381; semantic=0.4687; sequence_match=0.2778,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
ObjectProperty,has version,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6033; levenshtein=0.1538; semantic=0.5536; sequence_match=0.0870,False,0.4369,False,top-3 avg score 0.4369 < final_threshold 0.7
ObjectProperty,has output,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.1538; semantic=0.5754; sequence_match=0.0909,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,has function,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5579; levenshtein=0.1538; semantic=0.5962; sequence_match=0.0833,False,0.436,False,top-3 avg score 0.4360 < final_threshold 0.7
ObjectProperty,has declared status,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5309; levenshtein=0.2941; semantic=0.3944; sequence_match=0.3750,False,0.4334,False,top-3 avg score 0.4334 < final_threshold 0.7
ObjectProperty,has license,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.1538; semantic=0.5875; sequence_match=0.1739,False,0.4273,False,top-3 avg score 0.4273 < final_threshold 0.7
ObjectProperty,has declared status,performs task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4510; levenshtein=0.2941; semantic=0.4130; sequence_match=0.4138,False,0.4259,False,top-3 avg score 0.4259 < final_threshold 0.7
ObjectProperty,has function,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3990; levenshtein=0.1667; semantic=0.7038; sequence_match=0.1739,False,0.4256,False,top-3 avg score 0.4256 < final_threshold 0.7
ObjectProperty,is software for,has modification,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5731; levenshtein=0.2667; semantic=0.4338; sequence_match=0.1429,False,0.4245,False,top-3 avg score 0.4245 < final_threshold 0.7
ObjectProperty,has license,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2000; semantic=0.5183; sequence_match=0.2400,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
ObjectProperty,has clause,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.5387; sequence_match=0.1905,False,0.419,False,top-3 avg score 0.4190 < final_threshold 0.7
ObjectProperty,is encoded in,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.5498; sequence_match=0.2400,False,0.4187,False,top-3 avg score 0.4187 < final_threshold 0.7
ObjectProperty,uses software,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4858; sequence_match=0.2609,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,is developed by,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4949; levenshtein=0.1538; semantic=0.4984; sequence_match=0.2609,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,uses software,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.1429; semantic=0.4712; sequence_match=0.2308,False,0.4179,False,top-3 avg score 0.4179 < final_threshold 0.7
ObjectProperty,has specified data input,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.5164; sequence_match=0.1212,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.7
ObjectProperty,has format specification,uses algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5523; levenshtein=0.1818; semantic=0.4670; sequence_match=0.2286,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,uses platform,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5556; sequence_match=0.1818,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,has declared status,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.3694; sequence_match=0.3571,False,0.4143,False,top-3 avg score 0.4143 < final_threshold 0.7
ObjectProperty,is developed by,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.4720; sequence_match=0.0769,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,has specified data output,performs task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4910; levenshtein=0.2273; semantic=0.5199; sequence_match=0.1176,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,has specified data input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5269; levenshtein=0.1429; semantic=0.5652; sequence_match=0.0588,False,0.4116,False,top-3 avg score 0.4116 < final_threshold 0.7
ObjectProperty,uses platform,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.2000; semantic=0.4828; sequence_match=0.2963,False,0.4097,False,top-3 avg score 0.4097 < final_threshold 0.7
ObjectProperty,has output,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.6204; sequence_match=0.1905,False,0.4092,False,top-3 avg score 0.4092 < final_threshold 0.7
ObjectProperty,has input,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5921; sequence_match=0.2000,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,is alternative format of,performs task,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4183; levenshtein=0.2857; semantic=0.3701; sequence_match=0.4242,False,0.4042,False,top-3 avg score 0.4042 < final_threshold 0.7
ObjectProperty,has version,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5237; sequence_match=0.1818,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,implements,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4718; sequence_match=0.2500,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,has declared status,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2353; semantic=0.4150; sequence_match=0.1333,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,is alternative format of,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.3723; sequence_match=0.1935,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,has specified data output,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4760; levenshtein=0.1818; semantic=0.5356; sequence_match=0.0571,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
ObjectProperty,has interface,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5625; sequence_match=0.0800,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,has input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5982; sequence_match=0.0952,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,has version,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4704; sequence_match=0.2857,False,0.3897,False,top-3 avg score 0.3897 < final_threshold 0.7
ObjectProperty,has license,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5787; sequence_match=0.1818,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
ObjectProperty,implements,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.5909; sequence_match=0.1739,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.7
ObjectProperty,is encoded in,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.2727; semantic=0.3986; sequence_match=0.2727,False,0.3879,False,top-3 avg score 0.3879 < final_threshold 0.7
ObjectProperty,is software for,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4809; sequence_match=0.2609,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,is encoded in,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4384; levenshtein=0.0667; semantic=0.5413; sequence_match=0.1538,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.7
ObjectProperty,has clause,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4583; sequence_match=0.2000,False,0.3754,False,top-3 avg score 0.3754 < final_threshold 0.7
ObjectProperty,is developed by,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0667; semantic=0.4305; sequence_match=0.2143,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.7
ObjectProperty,has output,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4528; sequence_match=0.2000,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,implements,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.5588; sequence_match=0.1600,False,0.3692,False,top-3 avg score 0.3692 < final_threshold 0.7
ObjectProperty,has interface,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0000; semantic=0.4836; sequence_match=0.1739,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.7
ObjectProperty,implements,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4212; levenshtein=0.1818; semantic=0.4901; sequence_match=0.1905,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.7
ObjectProperty,is developed by,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.0000; semantic=0.4902; sequence_match=0.1600,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.7
ObjectProperty,has license,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.1818; semantic=0.4856; sequence_match=0.1905,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.7
ObjectProperty,uses platform,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4314; sequence_match=0.1739,False,0.3626,False,top-3 avg score 0.3626 < final_threshold 0.7
ObjectProperty,is developed by,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4840; sequence_match=0.1429,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.7
ObjectProperty,is software for,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4452; levenshtein=0.0769; semantic=0.4284; sequence_match=0.1667,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.7
ObjectProperty,has specified data input,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4347; levenshtein=0.1429; semantic=0.4174; sequence_match=0.1875,False,0.3465,False,top-3 avg score 0.3465 < final_threshold 0.7
ObjectProperty,is alternative format of,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4309; levenshtein=0.1905; semantic=0.3432; sequence_match=0.2500,False,0.3414,False,top-3 avg score 0.3414 < final_threshold 0.7
ObjectProperty,has specified data output,developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4318; levenshtein=0.1364; semantic=0.3914; sequence_match=0.1818,False,0.335,False,top-3 avg score 0.3350 < final_threshold 0.7
ObjectProperty,is encoded in,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4403; sequence_match=0.0870,False,0.3256,False,top-3 avg score 0.3256 < final_threshold 0.7
ObjectProperty,has input,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4436; sequence_match=0.1053,False,0.3181,False,top-3 avg score 0.3181 < final_threshold 0.7
ObjectProperty,has function,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.0000; semantic=0.4692; sequence_match=0.0909,False,0.318,False,top-3 avg score 0.3180 < final_threshold 0.7
ObjectProperty,has format specification,developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3586; levenshtein=0.0909; semantic=0.3863; sequence_match=0.1818,False,0.3089,False,top-3 avg score 0.3089 < final_threshold 0.7
