prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has Achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has Playing Area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns Item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,owns achievement,owns Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8683; levenshtein=0.4667; semantic=0.7030; sequence_match=0.6087,False,0.7267,False,gold already mapped to 'has Obtained Achievement'
ObjectProperty,owns character,owns Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8423; levenshtein=0.4615; semantic=0.7426; sequence_match=0.5714,False,0.7188,False,pred already taken by 'owns item'
ObjectProperty,owns achievement,is Achievement Type Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7550; levenshtein=0.5263; semantic=0.6922; sequence_match=0.7059,False,0.7177,False,gold already mapped to 'has Obtained Achievement'
ObjectProperty,has feature,has Genre,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8483; levenshtein=0.6000; semantic=0.5514; sequence_match=0.6667,False,0.705,False,pred already taken by 'has game genre'
ObjectProperty,is achievement in game,has Achievement Type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7509; levenshtein=0.6316; semantic=0.6515; sequence_match=0.7027,False,0.7017,False,gold already mapped to 'is Achievement Of'
ObjectProperty,has item,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6448; sequence_match=0.5714,False,0.6832,False,top-3 avg score 0.6832 < final_threshold 0.7
ObjectProperty,has game genre,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7951; levenshtein=0.4615; semantic=0.6875; sequence_match=0.5600,False,0.6809,False,top-3 avg score 0.6809 < final_threshold 0.7
ObjectProperty,has item,has Friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8296; levenshtein=0.4444; semantic=0.5748; sequence_match=0.6250,False,0.6765,False,top-3 avg score 0.6765 < final_threshold 0.7
ObjectProperty,has achievement,has Equipment,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8065; levenshtein=0.5714; semantic=0.5953; sequence_match=0.6154,False,0.6724,False,top-3 avg score 0.6724 < final_threshold 0.7
ObjectProperty,is player in session,is Playing Area Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8397; levenshtein=0.5294; semantic=0.5515; sequence_match=0.6250,False,0.6721,False,top-3 avg score 0.6721 < final_threshold 0.7
ObjectProperty,is achievement in game,has Obtained Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7106; levenshtein=0.2727; semantic=0.7188; sequence_match=0.5854,False,0.6716,False,top-3 avg score 0.6716 < final_threshold 0.7
ObjectProperty,has item,has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8167; levenshtein=0.4000; semantic=0.5931; sequence_match=0.5882,False,0.666,False,top-3 avg score 0.6660 < final_threshold 0.7
ObjectProperty,plays game,is Playing Area Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7241; levenshtein=0.4667; semantic=0.6816; sequence_match=0.5833,False,0.663,False,top-3 avg score 0.6630 < final_threshold 0.7
ObjectProperty,has playing area,has Last Played Game,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8040; levenshtein=0.5294; semantic=0.4814; sequence_match=0.6452,False,0.6595,False,top-3 avg score 0.6595 < final_threshold 0.7
ObjectProperty,has game genre,is Genre Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.7225; sequence_match=0.5714,False,0.6535,False,top-3 avg score 0.6535 < final_threshold 0.7
ObjectProperty,has item,has Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8111; levenshtein=0.4167; semantic=0.6077; sequence_match=0.5263,False,0.6484,False,top-3 avg score 0.6484 < final_threshold 0.7
ObjectProperty,is character in game,usable In Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6487; levenshtein=0.5294; semantic=0.6666; sequence_match=0.6207,False,0.6453,False,top-3 avg score 0.6453 < final_threshold 0.7
ObjectProperty,plays game,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.6305; sequence_match=0.6087,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,has feature,has Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8200; levenshtein=0.4000; semantic=0.5878; sequence_match=0.5263,False,0.6447,False,top-3 avg score 0.6447 < final_threshold 0.7
ObjectProperty,has game genre,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8065; levenshtein=0.3571; semantic=0.5386; sequence_match=0.5385,False,0.6279,False,top-3 avg score 0.6279 < final_threshold 0.7
ObjectProperty,is player in session,is Played By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8224; levenshtein=0.4118; semantic=0.5403; sequence_match=0.5185,False,0.6271,False,top-3 avg score 0.6271 < final_threshold 0.7
ObjectProperty,plays game,has Last Played Game,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5870; levenshtein=0.4706; semantic=0.6775; sequence_match=0.6154,False,0.6266,False,top-3 avg score 0.6266 < final_threshold 0.7
ObjectProperty,plays game,is Played By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3000; semantic=0.7075; sequence_match=0.5263,False,0.6261,False,top-3 avg score 0.6261 < final_threshold 0.7
ObjectProperty,is session in game,usable In Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6917; levenshtein=0.4667; semantic=0.5918; sequence_match=0.5926,False,0.6254,False,top-3 avg score 0.6254 < final_threshold 0.7
ObjectProperty,is friend with player,has Friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.7202; sequence_match=0.5185,False,0.6219,False,top-3 avg score 0.6219 < final_threshold 0.7
ObjectProperty,has achievement,has Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6762; levenshtein=0.3571; semantic=0.6892; sequence_match=0.5000,False,0.6218,False,top-3 avg score 0.6218 < final_threshold 0.7
ObjectProperty,has playing area,has Location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7985; levenshtein=0.2857; semantic=0.5037; sequence_match=0.5600,False,0.6207,False,top-3 avg score 0.6207 < final_threshold 0.7
ObjectProperty,has playing area,has Genre,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8208; levenshtein=0.4286; semantic=0.4903; sequence_match=0.5455,False,0.6189,False,top-3 avg score 0.6189 < final_threshold 0.7
ObjectProperty,has achievement,has Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6984; levenshtein=0.4286; semantic=0.6360; sequence_match=0.5217,False,0.6187,False,top-3 avg score 0.6187 < final_threshold 0.7
ObjectProperty,has leaderboard,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7930; levenshtein=0.4286; semantic=0.5333; sequence_match=0.5185,False,0.6149,False,top-3 avg score 0.6149 < final_threshold 0.7
ObjectProperty,has feature,has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3000; semantic=0.6655; sequence_match=0.5000,False,0.6107,False,top-3 avg score 0.6107 < final_threshold 0.7
ObjectProperty,has feature,has Made Purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8153; levenshtein=0.4000; semantic=0.4531; sequence_match=0.5600,False,0.6095,False,top-3 avg score 0.6095 < final_threshold 0.7
ObjectProperty,involves player,is Played By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5905; levenshtein=0.3571; semantic=0.6527; sequence_match=0.5833,False,0.6088,False,top-3 avg score 0.6088 < final_threshold 0.7
ObjectProperty,has item,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.6007; sequence_match=0.5333,False,0.6082,False,top-3 avg score 0.6082 < final_threshold 0.7
ObjectProperty,has item,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8111; levenshtein=0.3333; semantic=0.5302; sequence_match=0.4800,False,0.6071,False,top-3 avg score 0.6071 < final_threshold 0.7
ObjectProperty,has achievement,has Played Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6319; levenshtein=0.3571; semantic=0.6698; sequence_match=0.5185,False,0.6067,False,top-3 avg score 0.6067 < final_threshold 0.7
ObjectProperty,has character,has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.6890; sequence_match=0.4615,False,0.6044,False,top-3 avg score 0.6044 < final_threshold 0.7
ObjectProperty,is character in game,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7035; levenshtein=0.3529; semantic=0.5711; sequence_match=0.5333,False,0.6026,False,top-3 avg score 0.6026 < final_threshold 0.7
ObjectProperty,has feature,has Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7994; levenshtein=0.3333; semantic=0.5494; sequence_match=0.4545,False,0.6011,False,top-3 avg score 0.6011 < final_threshold 0.7
ObjectProperty,is leaderboard in game,usable In Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6804; levenshtein=0.4737; semantic=0.5396; sequence_match=0.5806,False,0.6002,False,top-3 avg score 0.6002 < final_threshold 0.7
ObjectProperty,has character,has Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.6367; sequence_match=0.5263,False,0.5993,False,top-3 avg score 0.5993 < final_threshold 0.7
ObjectProperty,is achievement in game,usable In Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5931; levenshtein=0.4737; semantic=0.6239; sequence_match=0.5806,False,0.5992,False,top-3 avg score 0.5992 < final_threshold 0.7
ObjectProperty,has character,has Friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.6636; sequence_match=0.4762,False,0.5991,False,top-3 avg score 0.5991 < final_threshold 0.7
ObjectProperty,owns item,is Owned By,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5935; levenshtein=0.2222; semantic=0.7302; sequence_match=0.4706,False,0.5981,False,top-3 avg score 0.5981 < final_threshold 0.7
ObjectProperty,plays game,usable In Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6442; levenshtein=0.4167; semantic=0.6684; sequence_match=0.4762,False,0.5963,False,top-3 avg score 0.5963 < final_threshold 0.7
ObjectProperty,has feature,has Type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6714; levenshtein=0.5000; semantic=0.6082; sequence_match=0.4706,False,0.5932,False,top-3 avg score 0.5932 < final_threshold 0.7
ObjectProperty,has item,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6996; levenshtein=0.3846; semantic=0.5763; sequence_match=0.5000,False,0.592,False,top-3 avg score 0.5920 < final_threshold 0.7
ObjectProperty,has character,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.4167; semantic=0.5926; sequence_match=0.5000,False,0.591,False,top-3 avg score 0.5910 < final_threshold 0.7
ObjectProperty,has playing area,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7944; levenshtein=0.3571; semantic=0.4998; sequence_match=0.4762,False,0.5902,False,top-3 avg score 0.5902 < final_threshold 0.7
ObjectProperty,has character,has Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6644; sequence_match=0.4545,False,0.5859,False,top-3 avg score 0.5859 < final_threshold 0.7
ObjectProperty,has character,has Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3333; semantic=0.5472; sequence_match=0.5217,False,0.5836,False,top-3 avg score 0.5836 < final_threshold 0.7
ObjectProperty,has game genre,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5375; sequence_match=0.5385,False,0.5795,False,top-3 avg score 0.5795 < final_threshold 0.7
ObjectProperty,has feature,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3846; semantic=0.5684; sequence_match=0.5217,False,0.5739,False,top-3 avg score 0.5739 < final_threshold 0.7
ObjectProperty,has achievement,has Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6829; levenshtein=0.2857; semantic=0.5560; sequence_match=0.4800,False,0.573,False,top-3 avg score 0.5730 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is Playing Area Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6994; levenshtein=0.3158; semantic=0.4838; sequence_match=0.5294,False,0.5709,False,top-3 avg score 0.5709 < final_threshold 0.7
ObjectProperty,has game genre,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3889; semantic=0.5682; sequence_match=0.4667,False,0.5703,False,top-3 avg score 0.5703 < final_threshold 0.7
ObjectProperty,has feature,has Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6515; levenshtein=0.4545; semantic=0.5827; sequence_match=0.4762,False,0.5701,False,top-3 avg score 0.5701 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6318; levenshtein=0.3684; semantic=0.5734; sequence_match=0.5000,False,0.5684,False,top-3 avg score 0.5684 < final_threshold 0.7
ObjectProperty,has achievement,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,has feature,has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.6594; sequence_match=0.4167,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,has game genre,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6650; levenshtein=0.3529; semantic=0.5477; sequence_match=0.4828,False,0.5652,False,top-3 avg score 0.5652 < final_threshold 0.7
ObjectProperty,has character,has Played Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5983; levenshtein=0.3077; semantic=0.6139; sequence_match=0.4800,False,0.564,False,top-3 avg score 0.5640 < final_threshold 0.7
ObjectProperty,is character in game,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6255; levenshtein=0.2941; semantic=0.5371; sequence_match=0.5294,False,0.564,False,top-3 avg score 0.5640 < final_threshold 0.7
ObjectProperty,involves player,has Last Played Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5973; levenshtein=0.2941; semantic=0.6355; sequence_match=0.4516,False,0.5615,False,top-3 avg score 0.5615 < final_threshold 0.7
ObjectProperty,has playing area,usable In Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6210; levenshtein=0.4286; semantic=0.5202; sequence_match=0.5385,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.7
ObjectProperty,has leaderboard,has Made Purchase,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6599; levenshtein=0.4667; semantic=0.3962; sequence_match=0.5517,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.7
ObjectProperty,has achievement,has Made Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6599; levenshtein=0.2667; semantic=0.5349; sequence_match=0.4828,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.7
ObjectProperty,is friend with player,is Played By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.2778; semantic=0.5834; sequence_match=0.5000,False,0.5587,False,top-3 avg score 0.5587 < final_threshold 0.7
ObjectProperty,involves player,is Last Played By,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5893; levenshtein=0.3571; semantic=0.5151; sequence_match=0.5714,False,0.5586,False,top-3 avg score 0.5586 < final_threshold 0.7
ObjectProperty,has character,has Made Purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6917; levenshtein=0.2667; semantic=0.4629; sequence_match=0.5185,False,0.5577,False,top-3 avg score 0.5577 < final_threshold 0.7
ObjectProperty,involves player,is Playing Area Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5995; levenshtein=0.2000; semantic=0.5899; sequence_match=0.4828,False,0.5574,False,top-3 avg score 0.5574 < final_threshold 0.7
ObjectProperty,plays game,is Last Played By,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6640; levenshtein=0.2857; semantic=0.5682; sequence_match=0.4348,False,0.5557,False,top-3 avg score 0.5557 < final_threshold 0.7
ObjectProperty,has item,has Last Played Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6695; levenshtein=0.3529; semantic=0.4971; sequence_match=0.5000,False,0.5555,False,top-3 avg score 0.5555 < final_threshold 0.7
ObjectProperty,purchases game offering,has Played Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5958; levenshtein=0.2857; semantic=0.5995; sequence_match=0.4706,False,0.5553,False,top-3 avg score 0.5553 < final_threshold 0.7
ObjectProperty,purchases game offering,has Made Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6516; levenshtein=0.2381; semantic=0.5686; sequence_match=0.4444,False,0.5549,False,top-3 avg score 0.5549 < final_threshold 0.7
ObjectProperty,lives in,is Location Of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6437; levenshtein=0.2500; semantic=0.7022; sequence_match=0.3158,False,0.5539,False,top-3 avg score 0.5539 < final_threshold 0.7
ObjectProperty,is character in game,is Playing Area Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6516; levenshtein=0.2941; semantic=0.5086; sequence_match=0.5000,False,0.5534,False,top-3 avg score 0.5534 < final_threshold 0.7
ObjectProperty,has game genre,has Equipment,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.3333; semantic=0.4853; sequence_match=0.5000,False,0.5533,False,top-3 avg score 0.5533 < final_threshold 0.7
ObjectProperty,has feature,has Playing Area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5499; sequence_match=0.4167,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,has achievement,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6390; levenshtein=0.2941; semantic=0.5613; sequence_match=0.4516,False,0.5507,False,top-3 avg score 0.5507 < final_threshold 0.7
ObjectProperty,owns achievement,has Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.4000; semantic=0.5342; sequence_match=0.4444,False,0.5503,False,top-3 avg score 0.5503 < final_threshold 0.7
ObjectProperty,is session in game,has Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6205; levenshtein=0.3333; semantic=0.5991; sequence_match=0.4286,False,0.5494,False,top-3 avg score 0.5494 < final_threshold 0.7
ObjectProperty,has item,has Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.5494; sequence_match=0.4444,False,0.5463,False,top-3 avg score 0.5463 < final_threshold 0.7
ObjectProperty,has character,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.3333; semantic=0.5441; sequence_match=0.4667,False,0.5437,False,top-3 avg score 0.5437 < final_threshold 0.7
ObjectProperty,purchases game offering,usable In Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2381; semantic=0.5578; sequence_match=0.4242,False,0.541,False,top-3 avg score 0.5410 < final_threshold 0.7
ObjectProperty,has leaderboard,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has game genre,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4211,False,0.5397,False,top-3 avg score 0.5397 < final_threshold 0.7
ObjectProperty,is character in session,is Location Of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6889; levenshtein=0.3000; semantic=0.4300; sequence_match=0.5000,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,plays game,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has character,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has game genre,usable In Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5846; sequence_match=0.4167,False,0.5375,False,top-3 avg score 0.5375 < final_threshold 0.7
ObjectProperty,is character in game,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has item,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,is achievement in game,has Played Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5538; levenshtein=0.3158; semantic=0.6118; sequence_match=0.4375,False,0.5344,False,top-3 avg score 0.5344 < final_threshold 0.7
ObjectProperty,has leaderboard,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has achievement,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6023; sequence_match=0.3810,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.7
ObjectProperty,is player in session,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,has leaderboard,has Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.5112; sequence_match=0.4800,False,0.5312,False,top-3 avg score 0.5312 < final_threshold 0.7
