id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,ObjectProperty,Range,hasLeaderboard,⊤ ⊑ ∀hasLeaderboard.Leaderboard,Skip,subject 'hasLeaderboard' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPlayingArea,∃hasPlayingArea.⊤ ⊑ Game,TP,matched pred AX100
AX29-pred,pred,ObjectProperty,Domain,has playing area,∃has playing area.⊤ ⊑ Game,-,-
AX30-gold,gold,ObjectProperty,Range,hasPlayingArea,⊤ ⊑ ∀hasPlayingArea.PlayingArea,TP,matched pred AX102
AX30-pred,pred,ObjectProperty,Range,has playing area,⊤ ⊑ ∀has playing area.Playing area,-,-
AX31-gold,gold,ObjectProperty,Domain,involvesCharacter,∃involvesCharacter.⊤ ⊑ Session,Skip,subject 'involvesCharacter' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,InverseOf,involvesCharacter,involvesCharacter ≡ isCharacterInSession⁻,Skip,subject 'involvesCharacter' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,involvesCharacter,⊤ ⊑ ∀involvesCharacter.Character,Skip,subject 'involvesCharacter' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,involvesPlayer,∃involvesPlayer.⊤ ⊑ Session,Skip,subject 'involvesPlayer' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,involvesPlayer,involvesPlayer ≡ isPlayerInSession⁻,Skip,subject 'involvesPlayer' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Range,involvesPlayer,⊤ ⊑ ∀involvesPlayer.Player,Skip,subject 'involvesPlayer' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Domain,isAchievementInGame,∃isAchievementInGame.⊤ ⊑ Achievement,TP,matched pred AX116
AX37-pred,pred,ObjectProperty,Domain,is achievement of,∃is achievement of.⊤ ⊑ Achievement,-,-
AX38-gold,gold,ObjectProperty,InverseOf,isAchievementInGame,isAchievementInGame ≡ hasAchievement⁻,TP,matched pred AX117
AX38-pred,pred,ObjectProperty,InverseOf,is achievement of,is achievement of ≡ has achievement⁻,-,-
AX39-gold,gold,ObjectProperty,Range,isAchievementInGame,⊤ ⊑ ∀isAchievementInGame.Game,Mismatch,pred AX118 differs: expr_type Class vs ObjectUnionOf
AX39-pred,pred,ObjectProperty,Range,is achievement of,⊤ ⊑ ∀is achievement of.(Player ⊔ Game),-,-
AX40-gold,gold,ObjectProperty,Domain,isCharacterInGame,∃isCharacterInGame.⊤ ⊑ Character,Skip,subject 'isCharacterInGame' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,InverseOf,isCharacterInGame,isCharacterInGame ≡ hasCharacter⁻,Skip,subject 'isCharacterInGame' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Range,isCharacterInGame,⊤ ⊑ ∀isCharacterInGame.Game,Skip,subject 'isCharacterInGame' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,isCharacterInSession,∃isCharacterInSession.⊤ ⊑ Character,Skip,subject 'isCharacterInSession' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,InverseOf,isCharacterInSession,isCharacterInSession ≡ involvesCharacter⁻,Skip,subject 'isCharacterInSession' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Range,isCharacterInSession,⊤ ⊑ ∀isCharacterInSession.Session,Skip,subject 'isCharacterInSession' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,isEventAssociatedToPlayer,⊤ ⊑ ∀isEventAssociatedToPlayer.Player,Skip,subject 'isEventAssociatedToPlayer' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Characteristics,isFriendWithPlayer,Symmetric(isFriendWithPlayer),Skip,subject 'isFriendWithPlayer' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,isFriendWithPlayer,∃isFriendWithPlayer.⊤ ⊑ Player,Skip,subject 'isFriendWithPlayer' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,isFriendWithPlayer,⊤ ⊑ ∀isFriendWithPlayer.Player,Skip,subject 'isFriendWithPlayer' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Domain,isLeaderboardInGame,∃isLeaderboardInGame.⊤ ⊑ Leaderboard,Skip,subject 'isLeaderboardInGame' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,InverseOf,isLeaderboardInGame,isLeaderboardInGame ≡ hasLeaderboard⁻,Skip,subject 'isLeaderboardInGame' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,isLeaderboardInGame,⊤ ⊑ ∀isLeaderboardInGame.Game,Skip,subject 'isLeaderboardInGame' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Domain,isPlayerInSession,∃isPlayerInSession.⊤ ⊑ Player,TP,matched pred AX144
AX53-pred,pred,ObjectProperty,Domain,is player in stat,∃is player in stat.⊤ ⊑ Player,-,-
AX54-gold,gold,ObjectProperty,InverseOf,isPlayerInSession,isPlayerInSession ≡ involvesPlayer⁻,Mismatch,pred AX145 differs: inverse-property 'involvesPlayer' not aligned to 'has player'
AX54-pred,pred,ObjectProperty,InverseOf,is player in stat,is player in stat ≡ has player⁻,-,-
AX55-gold,gold,ObjectProperty,Range,isPlayerInSession,⊤ ⊑ ∀isPlayerInSession.Session,Mismatch,pred AX146 differs: class 'Session' not aligned to 'Player game stat'
AX55-pred,pred,ObjectProperty,Range,is player in stat,⊤ ⊑ ∀is player in stat.Player game stat,-,-
AX56-gold,gold,ObjectProperty,Domain,isSessionInGame,∃isSessionInGame.⊤ ⊑ Session,Skip,subject 'isSessionInGame' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Range,isSessionInGame,⊤ ⊑ ∀isSessionInGame.Game,Skip,subject 'isSessionInGame' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Domain,livesIn,∃livesIn.⊤ ⊑ Player,Skip,subject 'livesIn' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Domain,ownsAchievement,∃ownsAchievement.⊤ ⊑ Player,Skip,subject 'ownsAchievement' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Range,ownsAchievement,⊤ ⊑ ∀ownsAchievement.Achievement,Skip,subject 'ownsAchievement' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX61-gold,gold,ObjectProperty,Domain,ownsCharacter,∃ownsCharacter.⊤ ⊑ Player,Skip,subject 'ownsCharacter' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,ownsCharacter,⊤ ⊑ ∀ownsCharacter.Character,Skip,subject 'ownsCharacter' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Domain,ownsItem,∃ownsItem.⊤ ⊑ Character,Mismatch,pred AX132 differs: class 'Character' not aligned to 'Item'
AX63-pred,pred,ObjectProperty,Domain,is item of,∃is item of.⊤ ⊑ Item,-,-
AX64-gold,gold,ObjectProperty,Range,ownsItem,⊤ ⊑ ∀ownsItem.Item,Mismatch,pred AX134 differs: expr_type Class vs ObjectUnionOf
AX64-pred,pred,ObjectProperty,Range,is item of,⊤ ⊑ ∀is item of.(Player ⊔ Game),-,-
AX65-gold,gold,ObjectProperty,Domain,playsGame,∃playsGame.⊤ ⊑ Player,TP,matched pred AX164
AX65-pred,pred,ObjectProperty,Domain,plays game,∃plays game.⊤ ⊑ Player,-,-
AX66-gold,gold,ObjectProperty,Range,playsGame,⊤ ⊑ ∀playsGame.Game,TP,matched pred AX166
AX66-pred,pred,ObjectProperty,Range,plays game,⊤ ⊑ ∀plays game.Game,-,-
AX67-gold,gold,ObjectProperty,Domain,purchasesGameOffering,∃purchasesGameOffering.⊤ ⊑ InAppPurchaseEvent,TP,matched pred AX168
AX67-pred,pred,ObjectProperty,Domain,purchase for game,∃purchase for game.⊤ ⊑ In-app purchase,-,-
AX68-gold,gold,ObjectProperty,Range,purchasesGameOffering,⊤ ⊑ ∀purchasesGameOffering.GameProduct,Mismatch,pred AX170 differs: class 'GameProduct' not aligned to 'Game'
AX68-pred,pred,ObjectProperty,Range,purchase for game,⊤ ⊑ ∀purchase for game.Game,-,-
AX69-gold,gold,DatatypeProperty,Domain,endTime,∃endTime.⊤ ⊑ Session,Skip,subject 'endTime' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,DatatypeProperty,Range,endTime,endTime maps-to datetime'>,Skip,subject 'endTime' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,DatatypeProperty,Range,eventTime,eventTime maps-to datetime'>,Skip,subject 'eventTime' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,DatatypeProperty,Domain,releaseDate,∃releaseDate.⊤ ⊑ Game,TP,matched pred AX183
AX72-pred,pred,DatatypeProperty,Domain,has release date,∃has release date.⊤ ⊑ Game,-,-
AX73-gold,gold,DatatypeProperty,Range,releaseDate,releaseDate maps-to datetime'>,TP,matched pred AX184
AX73-pred,pred,DatatypeProperty,Range,has release date,has release date maps-to datetime'>,-,-
AX74-gold,gold,DatatypeProperty,Domain,startTime,∃startTime.⊤ ⊑ Session,Skip,subject 'startTime' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,DatatypeProperty,Range,startTime,startTime maps-to datetime'>,Skip,subject 'startTime' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,TP,matched pred AX187
AX76-pred,pred,DatatypeProperty,Domain,has username,∃has username.⊤ ⊑ Player,-,-
AX77-gold,gold,DatatypeProperty,Range,username,username maps-to xsd:string,TP,matched pred AX188
AX77-pred,pred,DatatypeProperty,Range,has username,has username maps-to xsd:string,-,-
AX12-pred,pred,Class,Declaration,Achievement,Declaration: Achievement (Class),FP,pred Declaration axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Player)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Game)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Achievement type)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Item)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Genre)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Playing area)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, In-app purchase)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Location)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Player game stat)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,Declaration,Game,Declaration: Game (Class),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Player)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Item)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX34-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Genre)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX34-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Playing area)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, In-app purchase)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Location)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Player game stat)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,Class,Declaration,Genre,Declaration: Genre (Class),FP,pred Declaration axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Player)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Item)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Playing area)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, In-app purchase)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Location)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Player game stat)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,Class,Declaration,In-app purchase,Declaration: In-app purchase (Class),FP,pred Declaration axiom on 'In-app purchase' not matched by any gold axiom on 'in-app purchase event'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,Class,DisjointClasses,In-app purchase,"DisjointClasses(In-app purchase, Player)",FP,pred DisjointClasses axiom on 'In-app purchase' not matched by any gold axiom on 'in-app purchase event'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,Class,DisjointClasses,In-app purchase,"DisjointClasses(In-app purchase, Item)",FP,pred DisjointClasses axiom on 'In-app purchase' not matched by any gold axiom on 'in-app purchase event'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,Class,DisjointClasses,In-app purchase,"DisjointClasses(In-app purchase, Playing area)",FP,pred DisjointClasses axiom on 'In-app purchase' not matched by any gold axiom on 'in-app purchase event'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,Class,DisjointClasses,In-app purchase,"DisjointClasses(In-app purchase, Location)",FP,pred DisjointClasses axiom on 'In-app purchase' not matched by any gold axiom on 'in-app purchase event'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,Class,DisjointClasses,In-app purchase,"DisjointClasses(In-app purchase, Player game stat)",FP,pred DisjointClasses axiom on 'In-app purchase' not matched by any gold axiom on 'in-app purchase event'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,Class,Declaration,Item,Declaration: Item (Class),FP,pred Declaration axiom on 'Item' not matched by any gold axiom on 'Item'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Player)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX54-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Playing area)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX54-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Location)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Player game stat)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,Class,Declaration,Location,Declaration: Location (Class),FP,pred Declaration axiom on 'Location' not matched by any gold axiom on 'Completion'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX58-pred,pred,Class,DisjointClasses,Location,"DisjointClasses(Location, Player)",FP,pred DisjointClasses axiom on 'Location' not matched by any gold axiom on 'Completion'
AX58-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,Class,DisjointClasses,Location,"DisjointClasses(Location, Playing area)",FP,pred DisjointClasses axiom on 'Location' not matched by any gold axiom on 'Completion'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,Class,DisjointClasses,Location,"DisjointClasses(Location, Player game stat)",FP,pred DisjointClasses axiom on 'Location' not matched by any gold axiom on 'Completion'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,Class,Declaration,Player,Declaration: Player (Class),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,Class,DisjointClasses,Player,"DisjointClasses(Player, Playing area)",FP,pred DisjointClasses axiom on 'Player' not matched by any gold axiom on 'Player'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,Class,DisjointClasses,Player,"DisjointClasses(Player, Player game stat)",FP,pred DisjointClasses axiom on 'Player' not matched by any gold axiom on 'Player'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,Class,Declaration,Playing area,Declaration: Playing area (Class),FP,pred Declaration axiom on 'Playing area' not matched by any gold axiom on 'playing area'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,ObjectProperty,Declaration,has achievement,Declaration: has achievement (ObjectProperty),FP,pred Declaration axiom on 'has achievement' not matched by any gold axiom on 'has achievement'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX83-pred,pred,ObjectProperty,Declaration,has genre,Declaration: has genre (ObjectProperty),FP,pred Declaration axiom on 'has genre' not matched by any gold axiom on 'has game genre'
AX83-gold,gold,-,-,-,(no gold counterpart),-,-
AX85-pred,pred,ObjectProperty,InverseOf,has genre,has genre ≡ is genre of⁻,FP,pred InverseOf axiom on 'has genre' not matched by any gold axiom on 'has game genre'
AX85-gold,gold,-,-,-,(no gold counterpart),-,-
AX87-pred,pred,ObjectProperty,Declaration,has item,Declaration: has item (ObjectProperty),FP,pred Declaration axiom on 'has item' not matched by any gold axiom on 'has item'
AX87-gold,gold,-,-,-,(no gold counterpart),-,-
AX89-pred,pred,ObjectProperty,InverseOf,has item,has item ≡ is item of⁻,FP,pred InverseOf axiom on 'has item' not matched by any gold axiom on 'has item'
AX89-gold,gold,-,-,-,(no gold counterpart),-,-
AX99-pred,pred,ObjectProperty,Declaration,has playing area,Declaration: has playing area (ObjectProperty),FP,pred Declaration axiom on 'has playing area' not matched by any gold axiom on 'has playing area'
AX99-gold,gold,-,-,-,(no gold counterpart),-,-
