prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,andSequence,consequence,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8788; levenshtein=0.7273; semantic=0.5259; sequence_match=0.8182,False,0.8081,False,pred already taken by 'consequence'
ObjectProperty,constraint,contains constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8263; levenshtein=0.5556; semantic=0.8105; sequence_match=0.7143,False,0.7837,False,gold already mapped to 'has constraint'
ObjectProperty,operand,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8679; levenshtein=0.6250; semantic=0.7944; sequence_match=0.6667,False,0.7763,False,pred already taken by 'operator'
ObjectProperty,operator,logical operator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5889; levenshtein=0.5333; semantic=0.8409; sequence_match=0.6957,False,0.7085,False,gold already mapped to 'operator'
ObjectProperty,assigner,asset,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8367; levenshtein=0.5000; semantic=0.6110; sequence_match=0.6154,False,0.6877,False,top-3 avg score 0.6877 < final_threshold 0.7
ObjectProperty,relation,action,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8194; levenshtein=0.5000; semantic=0.5179; sequence_match=0.7143,False,0.6839,False,top-3 avg score 0.6839 < final_threshold 0.7
ObjectProperty,function,action,sequence_match+jaro_winkler+semantic,jaro_winkler=0.6861; levenshtein=0.6250; semantic=0.6482; sequence_match=0.7143,False,0.6829,False,top-3 avg score 0.6829 < final_threshold 0.7
ObjectProperty,assignee,asset,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8367; levenshtein=0.5000; semantic=0.5909; sequence_match=0.6154,False,0.681,False,top-3 avg score 0.6810 < final_threshold 0.7
ObjectProperty,action,activated on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8667; levenshtein=0.3333; semantic=0.5761; sequence_match=0.5000,False,0.6476,False,top-3 avg score 0.6476 < final_threshold 0.7
ObjectProperty,failure,activated on failure,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5317; levenshtein=0.3889; semantic=0.8119; sequence_match=0.5600,False,0.6345,False,top-3 avg score 0.6345 < final_threshold 0.7
ObjectProperty,leftOperand,operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5985; levenshtein=0.3636; semantic=0.7604; sequence_match=0.5263,False,0.6284,False,top-3 avg score 0.6284 < final_threshold 0.7
ObjectProperty,conflict,policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7222; levenshtein=0.5000; semantic=0.5823; sequence_match=0.5714,False,0.6253,False,top-3 avg score 0.6253 < final_threshold 0.7
ObjectProperty,target,asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7000; levenshtein=0.5000; semantic=0.6095; sequence_match=0.5455,False,0.6183,False,top-3 avg score 0.6183 < final_threshold 0.7
ObjectProperty,hasPolicy,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6712; sequence_match=0.5000,False,0.6144,False,top-3 avg score 0.6144 < final_threshold 0.7
ObjectProperty,constraint,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7945; levenshtein=0.3333; semantic=0.5463; sequence_match=0.5000,False,0.6136,False,top-3 avg score 0.6136 < final_threshold 0.7
ObjectProperty,partOf,operator,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.7528; levenshtein=0.5000; semantic=0.4873; sequence_match=0.5714,False,0.6081,False,top-3 avg score 0.6081 < final_threshold 0.7
ObjectProperty,relation,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.6100; sequence_match=0.5000,False,0.5978,False,top-3 avg score 0.5978 < final_threshold 0.7
ObjectProperty,leftOperand,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5374; levenshtein=0.4000; semantic=0.7899; sequence_match=0.4615,False,0.5963,False,top-3 avg score 0.5963 < final_threshold 0.7
ObjectProperty,or,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7750; levenshtein=0.2500; semantic=0.6029; sequence_match=0.4000,False,0.5926,False,top-3 avg score 0.5926 < final_threshold 0.7
ObjectProperty,obligation,action,sequence_match+jaro_winkler+semantic,jaro_winkler=0.6056; levenshtein=0.4000; semantic=0.5369; sequence_match=0.6250,False,0.5891,False,top-3 avg score 0.5891 < final_threshold 0.7
ObjectProperty,scope,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.1250; semantic=0.6357; sequence_match=0.4615,False,0.5852,False,top-3 avg score 0.5852 < final_threshold 0.7
ObjectProperty,constraint,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6515; levenshtein=0.4545; semantic=0.5997; sequence_match=0.4762,False,0.5758,False,top-3 avg score 0.5758 < final_threshold 0.7
ObjectProperty,operand,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.3333; semantic=0.7725; sequence_match=0.4545,False,0.5667,False,top-3 avg score 0.5667 < final_threshold 0.7
ObjectProperty,hasPolicy,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.3846; semantic=0.5713; sequence_match=0.4545,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.7
ObjectProperty,permission,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5998; sequence_match=0.4444,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.7
ObjectProperty,conflict,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.1250; semantic=0.6085; sequence_match=0.4286,False,0.5587,False,top-3 avg score 0.5587 < final_threshold 0.7
ObjectProperty,partOf,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.5015; sequence_match=0.5000,False,0.556,False,top-3 avg score 0.5560 < final_threshold 0.7
ObjectProperty,failure,has rule,jaro_winkler+semantic+levenshtein,jaro_winkler=0.7429; levenshtein=0.4286; semantic=0.4904; sequence_match=0.4286,False,0.5539,False,top-3 avg score 0.5539 < final_threshold 0.7
ObjectProperty,conflict,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.3636; semantic=0.6188; sequence_match=0.4211,False,0.5537,False,top-3 avg score 0.5537 < final_threshold 0.7
ObjectProperty,inheritRelation,conflict resolution,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6074; levenshtein=0.5000; semantic=0.4683; sequence_match=0.5455,False,0.551,False,top-3 avg score 0.5510 < final_threshold 0.7
ObjectProperty,relation,conflict resolution,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6118; levenshtein=0.3889; semantic=0.4989; sequence_match=0.5385,False,0.5497,False,top-3 avg score 0.5497 < final_threshold 0.7
ObjectProperty,target,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5432; sequence_match=0.4615,False,0.5492,False,top-3 avg score 0.5492 < final_threshold 0.7
ObjectProperty,conflict,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3846; semantic=0.5657; sequence_match=0.4762,False,0.5484,False,top-3 avg score 0.5484 < final_threshold 0.7
ObjectProperty,target,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5871; sequence_match=0.4286,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.7
ObjectProperty,action,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3077; semantic=0.5357; sequence_match=0.4211,False,0.5431,False,top-3 avg score 0.5431 < final_threshold 0.7
ObjectProperty,scope,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.6193; sequence_match=0.4000,False,0.5398,False,top-3 avg score 0.5398 < final_threshold 0.7
ObjectProperty,obligation,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.5399; sequence_match=0.4444,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,inheritFrom,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.3636; semantic=0.5674; sequence_match=0.4211,False,0.5383,False,top-3 avg score 0.5383 < final_threshold 0.7
ObjectProperty,assigner,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.2308; semantic=0.5324; sequence_match=0.4762,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
ObjectProperty,conflict,contains constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5109; sequence_match=0.4615,False,0.5371,False,top-3 avg score 0.5371 < final_threshold 0.7
ObjectProperty,implies,policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5006; sequence_match=0.4615,False,0.535,False,top-3 avg score 0.5350 < final_threshold 0.7
ObjectProperty,scope,logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.5975; sequence_match=0.4000,False,0.5343,False,top-3 avg score 0.5343 < final_threshold 0.7
ObjectProperty,permission,action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.6237; sequence_match=0.3750,False,0.5329,False,top-3 avg score 0.5329 < final_threshold 0.7
ObjectProperty,constraint,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5756; sequence_match=0.3750,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,constraint,operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.7
ObjectProperty,constraint,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.6179; sequence_match=0.4000,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.7
ObjectProperty,consequence,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6275; levenshtein=0.2778; semantic=0.5306; sequence_match=0.4138,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,action,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.5164; sequence_match=0.4286,False,0.5233,False,top-3 avg score 0.5233 < final_threshold 0.7
ObjectProperty,assigner,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.5164; sequence_match=0.4286,False,0.5233,False,top-3 avg score 0.5233 < final_threshold 0.7
ObjectProperty,obligation,conflict resolution,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6011; levenshtein=0.3889; semantic=0.4633; sequence_match=0.5000,False,0.5215,False,top-3 avg score 0.5215 < final_threshold 0.7
ObjectProperty,inheritFrom,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.0909; semantic=0.5196; sequence_match=0.4211,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.7
ObjectProperty,permission,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5587; sequence_match=0.4444,False,0.5177,False,top-3 avg score 0.5177 < final_threshold 0.7
ObjectProperty,prohibition,policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.7
ObjectProperty,action,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.4969; sequence_match=0.4286,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.7
ObjectProperty,assignee,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.4969; sequence_match=0.4286,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.7
ObjectProperty,function,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.3333; semantic=0.5046; sequence_match=0.4615,False,0.5165,False,top-3 avg score 0.5165 < final_threshold 0.7
ObjectProperty,action,operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5856; sequence_match=0.4286,False,0.514,False,top-3 avg score 0.5140 < final_threshold 0.7
ObjectProperty,permission,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5474; sequence_match=0.4444,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
ObjectProperty,inheritRelation,next rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.3333; semantic=0.5006; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,action,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2778; semantic=0.5530; sequence_match=0.4167,False,0.5133,False,top-3 avg score 0.5133 < final_threshold 0.7
ObjectProperty,inheritRelation,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.3333; semantic=0.5179; sequence_match=0.4348,False,0.5129,False,top-3 avg score 0.5129 < final_threshold 0.7
ObjectProperty,scope,action,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5912; sequence_match=0.3636,False,0.5109,False,top-3 avg score 0.5109 < final_threshold 0.7
ObjectProperty,scope,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.1818; semantic=0.5187; sequence_match=0.3750,False,0.5105,False,top-3 avg score 0.5105 < final_threshold 0.7
ObjectProperty,Only One,policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6429; levenshtein=0.1429; semantic=0.4244; sequence_match=0.4615,False,0.5096,False,top-3 avg score 0.5096 < final_threshold 0.7
ObjectProperty,scope,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6103; levenshtein=0.2308; semantic=0.5847; sequence_match=0.3333,False,0.5094,False,top-3 avg score 0.5094 < final_threshold 0.7
ObjectProperty,action,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5858; sequence_match=0.3636,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.7
ObjectProperty,obligation,logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2667; semantic=0.5450; sequence_match=0.4000,False,0.5081,False,top-3 avg score 0.5081 < final_threshold 0.7
ObjectProperty,obligation,policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.5486; sequence_match=0.3750,False,0.5079,False,top-3 avg score 0.5079 < final_threshold 0.7
ObjectProperty,assignee,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5248; sequence_match=0.4762,False,0.5067,False,top-3 avg score 0.5067 < final_threshold 0.7
ObjectProperty,target,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.1250; semantic=0.5930; sequence_match=0.2857,False,0.5059,False,top-3 avg score 0.5059 < final_threshold 0.7
ObjectProperty,assignee,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5092; sequence_match=0.4000,False,0.5035,False,top-3 avg score 0.5035 < final_threshold 0.7
ObjectProperty,assigner,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5090; sequence_match=0.4000,False,0.5034,False,top-3 avg score 0.5034 < final_threshold 0.7
ObjectProperty,action,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.0909; semantic=0.5648; sequence_match=0.3529,False,0.5029,False,top-3 avg score 0.5029 < final_threshold 0.7
ObjectProperty,consequence,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.0909; semantic=0.5648; sequence_match=0.3529,False,0.5029,False,top-3 avg score 0.5029 < final_threshold 0.7
ObjectProperty,consequence,next rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.4650; sequence_match=0.4211,False,0.5024,False,top-3 avg score 0.5024 < final_threshold 0.7
ObjectProperty,relation,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.6502; sequence_match=0.3478,False,0.5012,False,top-3 avg score 0.5012 < final_threshold 0.7
ObjectProperty,andSequence,next rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.4613; sequence_match=0.4211,False,0.5012,False,top-3 avg score 0.5012 < final_threshold 0.7
ObjectProperty,andSequence,asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.2727; semantic=0.4873; sequence_match=0.3750,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,permission,conflict resolution,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5534; levenshtein=0.2778; semantic=0.5755; sequence_match=0.3571,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.7
ObjectProperty,prohibition,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5798; levenshtein=0.2778; semantic=0.4914; sequence_match=0.4138,False,0.495,False,top-3 avg score 0.4950 < final_threshold 0.7
ObjectProperty,conflict,activated on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2778; semantic=0.5096; sequence_match=0.3846,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.7
ObjectProperty,target,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5666; sequence_match=0.2857,False,0.4924,False,top-3 avg score 0.4924 < final_threshold 0.7
ObjectProperty,inheritFrom,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5374; levenshtein=0.2000; semantic=0.5545; sequence_match=0.3846,False,0.4922,False,top-3 avg score 0.4922 < final_threshold 0.7
ObjectProperty,prohibition,operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.7
ObjectProperty,andSequence,assignee,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6265; levenshtein=0.3636; semantic=0.4203; sequence_match=0.4211,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.7
ObjectProperty,failure,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.5489; sequence_match=0.3200,False,0.4888,False,top-3 avg score 0.4888 < final_threshold 0.7
ObjectProperty,partOf,asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5243; sequence_match=0.3636,False,0.4886,False,top-3 avg score 0.4886 < final_threshold 0.7
ObjectProperty,leftOperand,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.1818; semantic=0.5179; sequence_match=0.3529,False,0.4872,False,top-3 avg score 0.4872 < final_threshold 0.7
ObjectProperty,assigner,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.6123; sequence_match=0.2609,False,0.4864,False,top-3 avg score 0.4864 < final_threshold 0.7
ObjectProperty,operand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.3077; semantic=0.5993; sequence_match=0.4000,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,failure,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.4504; sequence_match=0.4000,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.7
ObjectProperty,function,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5453; sequence_match=0.2857,False,0.4857,False,top-3 avg score 0.4857 < final_threshold 0.7
ObjectProperty,target,conflict resolution,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.5635; sequence_match=0.3333,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.7
ObjectProperty,duty,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5798; sequence_match=0.4000,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,failure,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.4503; sequence_match=0.4000,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,inheritRelation,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1333; semantic=0.5125; sequence_match=0.3478,False,0.4831,False,top-3 avg score 0.4831 < final_threshold 0.7
ObjectProperty,consequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5494; sequence_match=0.4167,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,hasPolicy,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5233; sequence_match=0.3529,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,assigner,contains constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2222; semantic=0.4908; sequence_match=0.3846,False,0.481,False,top-3 avg score 0.4810 < final_threshold 0.7
ObjectProperty,operator,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5811; sequence_match=0.3077,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.7
ObjectProperty,and,action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.4919; sequence_match=0.4444,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.7
ObjectProperty,constraint,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.7
ObjectProperty,obligation,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.5418; sequence_match=0.3333,False,0.4778,False,top-3 avg score 0.4778 < final_threshold 0.7
ObjectProperty,conflict,logical operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4987; sequence_match=0.3478,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.7
ObjectProperty,scope,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.2857; semantic=0.5370; sequence_match=0.3333,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,or,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7037; levenshtein=0.1111; semantic=0.5285; sequence_match=0.2000,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,target,next rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.4891; sequence_match=0.4286,False,0.4772,False,top-3 avg score 0.4772 < final_threshold 0.7
ObjectProperty,hasPolicy,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5007; sequence_match=0.3529,False,0.4744,False,top-3 avg score 0.4744 < final_threshold 0.7
ObjectProperty,inheritRelation,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5016; levenshtein=0.2000; semantic=0.5201; sequence_match=0.4000,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.7
ObjectProperty,scope,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5598; sequence_match=0.3077,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.7
ObjectProperty,inheritRelation,contains constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.1667; semantic=0.5020; sequence_match=0.3636,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.7
ObjectProperty,implies,logical operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5294; levenshtein=0.2000; semantic=0.6140; sequence_match=0.2727,False,0.472,False,top-3 avg score 0.4720 < final_threshold 0.7
ObjectProperty,relation,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.1250; semantic=0.5610; sequence_match=0.3077,False,0.472,False,top-3 avg score 0.4720 < final_threshold 0.7
ObjectProperty,Only One,conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.4173; sequence_match=0.4000,False,0.4715,False,top-3 avg score 0.4715 < final_threshold 0.7
ObjectProperty,consequence,contains constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2222; semantic=0.4937; sequence_match=0.3448,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.7
ObjectProperty,constraint,activated on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5534; levenshtein=0.2222; semantic=0.4985; sequence_match=0.3571,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.7
