prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,owns achievement,Has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8579; levenshtein=0.8000; semantic=0.8760; sequence_match=0.8276,False,0.8538,False,pred already taken by 'has achievement'
ObjectProperty,has achievement,Pivot Has Achievement,sequence_match+semantic+jaro_winkler,jaro_winkler=0.8170; levenshtein=0.7368; semantic=0.8202; sequence_match=0.8485,False,0.8286,False,gold already mapped to 'Has Achievement'
ObjectProperty,has item,Pivot Has Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7659; levenshtein=0.5833; semantic=0.8486; sequence_match=0.7368,False,0.7838,False,gold already mapped to 'Has Item'
ObjectProperty,is achievement in game,Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7740; levenshtein=0.5789; semantic=0.7680; sequence_match=0.7273,False,0.7564,False,pred already taken by 'has achievement'
ObjectProperty,has item,Owns Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7798; levenshtein=0.6250; semantic=0.7878; sequence_match=0.6667,False,0.7448,False,gold already mapped to 'Has Item'
ObjectProperty,owns item,Has Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7798; levenshtein=0.6250; semantic=0.7878; sequence_match=0.6667,False,0.7448,False,gold already mapped to 'Owns Item'
ObjectProperty,plays game,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8083; levenshtein=0.5000; semantic=0.7520; sequence_match=0.6667,False,0.7423,False,gold already mapped to 'Plays Game'
ObjectProperty,plays game,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8222; levenshtein=0.4444; semantic=0.6952; sequence_match=0.6667,False,0.728,False,gold already mapped to 'Plays Game'
ObjectProperty,owns achievement,Owns Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8683; levenshtein=0.4667; semantic=0.7030; sequence_match=0.6087,False,0.7267,False,gold already mapped to 'Pivot Has Achievement'
ObjectProperty,owns character,Owns Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8423; levenshtein=0.4615; semantic=0.7426; sequence_match=0.5714,False,0.7188,False,pred already taken by 'owns item'
ObjectProperty,has feature,Has Genre,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8483; levenshtein=0.6000; semantic=0.5514; sequence_match=0.6667,False,0.705,False,pred already taken by 'has game genre'
ObjectProperty,is achievement in game,Pivot Has Achievement,semantic+sequence_match+jaro_winkler,jaro_winkler=0.6817; levenshtein=0.3684; semantic=0.7165; sequence_match=0.6842,False,0.6941,False,top-3 avg score 0.6941 < final_threshold 0.7
ObjectProperty,purchases game offering,Purchase Has Player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8388; levenshtein=0.5238; semantic=0.5973; sequence_match=0.6316,False,0.6892,False,top-3 avg score 0.6892 < final_threshold 0.7
ObjectProperty,has achievement,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6448; sequence_match=0.5714,False,0.6832,False,top-3 avg score 0.6832 < final_threshold 0.7
ObjectProperty,has item,Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6448; sequence_match=0.5714,False,0.6832,False,top-3 avg score 0.6832 < final_threshold 0.7
ObjectProperty,plays game,Purchase Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7305; levenshtein=0.4667; semantic=0.7139; sequence_match=0.5833,False,0.6759,False,top-3 avg score 0.6759 < final_threshold 0.7
ObjectProperty,purchases game offering,Purchase Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8664; levenshtein=0.4762; semantic=0.6027; sequence_match=0.5556,False,0.6749,False,top-3 avg score 0.6749 < final_threshold 0.7
ObjectProperty,has item,Purchase Has Item,semantic+sequence_match+jaro_winkler,jaro_winkler=0.6127; levenshtein=0.4667; semantic=0.7737; sequence_match=0.6364,False,0.6743,False,top-3 avg score 0.6743 < final_threshold 0.7
ObjectProperty,has item,Has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8167; levenshtein=0.4000; semantic=0.5931; sequence_match=0.5882,False,0.666,False,top-3 avg score 0.6660 < final_threshold 0.7
ObjectProperty,has character,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7972; levenshtein=0.4167; semantic=0.6592; sequence_match=0.5263,False,0.6609,False,top-3 avg score 0.6609 < final_threshold 0.7
ObjectProperty,has game genre,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7222; levenshtein=0.1667; semantic=0.6772; sequence_match=0.5833,False,0.6609,False,top-3 avg score 0.6609 < final_threshold 0.7
ObjectProperty,is player in session,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7843; levenshtein=0.3529; semantic=0.6755; sequence_match=0.5217,False,0.6605,False,top-3 avg score 0.6605 < final_threshold 0.7
ObjectProperty,has game genre,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6944; levenshtein=0.3333; semantic=0.7757; sequence_match=0.5000,False,0.6567,False,top-3 avg score 0.6567 < final_threshold 0.7
ObjectProperty,is session in game,Pivot Has Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.7214; sequence_match=0.6000,False,0.6553,False,top-3 avg score 0.6553 < final_threshold 0.7
ObjectProperty,is friend with player,Friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7222; levenshtein=0.3333; semantic=0.7418; sequence_match=0.5000,False,0.6547,False,top-3 avg score 0.6547 < final_threshold 0.7
ObjectProperty,has game genre,Plays Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7222; levenshtein=0.3333; semantic=0.6653; sequence_match=0.5714,False,0.653,False,top-3 avg score 0.6530 < final_threshold 0.7
ObjectProperty,is player in session,Pivot Has Session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.4706; semantic=0.7400; sequence_match=0.5625,False,0.6481,False,top-3 avg score 0.6481 < final_threshold 0.7
ObjectProperty,owns item,Pivot Has Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.5000; semantic=0.7015; sequence_match=0.6000,False,0.6468,False,top-3 avg score 0.6468 < final_threshold 0.7
ObjectProperty,plays game,Game,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4537; levenshtein=0.4444; semantic=0.8656; sequence_match=0.6154,False,0.6449,False,top-3 avg score 0.6449 < final_threshold 0.7
ObjectProperty,has playing area,Plays Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.6305; sequence_match=0.6087,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,plays game,Has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.6305; sequence_match=0.6087,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,is character in session,Pivot Has Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6889; levenshtein=0.4000; semantic=0.6713; sequence_match=0.5714,False,0.6439,False,top-3 avg score 0.6439 < final_threshold 0.7
ObjectProperty,has game genre,Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8065; levenshtein=0.3571; semantic=0.5386; sequence_match=0.5385,False,0.6279,False,top-3 avg score 0.6279 < final_threshold 0.7
ObjectProperty,involves player,Player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4921; levenshtein=0.4286; semantic=0.7911; sequence_match=0.6000,False,0.6277,False,top-3 avg score 0.6277 < final_threshold 0.7
ObjectProperty,is friend with player,Pivot Has Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6566; levenshtein=0.3889; semantic=0.6619; sequence_match=0.5625,False,0.627,False,top-3 avg score 0.6270 < final_threshold 0.7
ObjectProperty,has game genre,Purchase Has Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6357; levenshtein=0.2667; semantic=0.7116; sequence_match=0.5185,False,0.6219,False,top-3 avg score 0.6219 < final_threshold 0.7
ObjectProperty,has achievement,Has Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6762; levenshtein=0.3571; semantic=0.6892; sequence_match=0.5000,False,0.6218,False,top-3 avg score 0.6218 < final_threshold 0.7
ObjectProperty,has playing area,Has Genre,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8208; levenshtein=0.4286; semantic=0.4903; sequence_match=0.5455,False,0.6189,False,top-3 avg score 0.6189 < final_threshold 0.7
ObjectProperty,has feature,Has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3000; semantic=0.6655; sequence_match=0.5000,False,0.6107,False,top-3 avg score 0.6107 < final_threshold 0.7
ObjectProperty,has item,Has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.6007; sequence_match=0.5333,False,0.6082,False,top-3 avg score 0.6082 < final_threshold 0.7
ObjectProperty,has character,Has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.6890; sequence_match=0.4615,False,0.6044,False,top-3 avg score 0.6044 < final_threshold 0.7
ObjectProperty,has feature,Purchase Has Item,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6852; levenshtein=0.3333; semantic=0.5533; sequence_match=0.5600,False,0.5995,False,top-3 avg score 0.5995 < final_threshold 0.7
ObjectProperty,has feature,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.6542; sequence_match=0.4706,False,0.5987,False,top-3 avg score 0.5987 < final_threshold 0.7
ObjectProperty,has character,Has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.4167; semantic=0.5926; sequence_match=0.5000,False,0.591,False,top-3 avg score 0.5910 < final_threshold 0.7
ObjectProperty,is event associated to player,Pivot Has Player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6402; levenshtein=0.3600; semantic=0.5570; sequence_match=0.5641,False,0.5871,False,top-3 avg score 0.5871 < final_threshold 0.7
ObjectProperty,is character in game,Purchase Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7329; levenshtein=0.4118; semantic=0.5263; sequence_match=0.5000,False,0.5864,False,top-3 avg score 0.5864 < final_threshold 0.7
ObjectProperty,has character,Has Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6644; sequence_match=0.4545,False,0.5859,False,top-3 avg score 0.5859 < final_threshold 0.7
ObjectProperty,has playing area,Pivot Has Player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6429; levenshtein=0.2143; semantic=0.5257; sequence_match=0.5714,False,0.58,False,top-3 avg score 0.5800 < final_threshold 0.7
ObjectProperty,has game genre,Has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5375; sequence_match=0.5385,False,0.5795,False,top-3 avg score 0.5795 < final_threshold 0.7
ObjectProperty,involves player,Purchase Has Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5973; levenshtein=0.4706; semantic=0.6089; sequence_match=0.5161,False,0.5741,False,top-3 avg score 0.5741 < final_threshold 0.7
ObjectProperty,is friend with player,Purchase Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6146; levenshtein=0.3889; semantic=0.5756; sequence_match=0.5143,False,0.5682,False,top-3 avg score 0.5682 < final_threshold 0.7
ObjectProperty,is player in session,Pivot Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5973; levenshtein=0.1176; semantic=0.5867; sequence_match=0.5161,False,0.5667,False,top-3 avg score 0.5667 < final_threshold 0.7
ObjectProperty,has playing area,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6635; levenshtein=0.3571; semantic=0.5360; sequence_match=0.5000,False,0.5665,False,top-3 avg score 0.5665 < final_threshold 0.7
ObjectProperty,has achievement,Has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,has achievement,Purchase Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6882; levenshtein=0.1333; semantic=0.5271; sequence_match=0.4828,False,0.566,False,top-3 avg score 0.5660 < final_threshold 0.7
ObjectProperty,has feature,Has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.6594; sequence_match=0.4167,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,lives in,Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.1429; semantic=0.5772; sequence_match=0.4615,False,0.5605,False,top-3 avg score 0.5605 < final_threshold 0.7
ObjectProperty,plays game,Pivot Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6376; levenshtein=0.2857; semantic=0.6049; sequence_match=0.4348,False,0.5591,False,top-3 avg score 0.5591 < final_threshold 0.7
ObjectProperty,has character,Purchase Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6352; levenshtein=0.4000; semantic=0.5198; sequence_match=0.5185,False,0.5578,False,top-3 avg score 0.5578 < final_threshold 0.7
ObjectProperty,has leaderboard,Pivot Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.0714; semantic=0.5056; sequence_match=0.5000,False,0.5574,False,top-3 avg score 0.5574 < final_threshold 0.7
ObjectProperty,involves character,Pivot Has Player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7008; levenshtein=0.3529; semantic=0.4524; sequence_match=0.5161,False,0.5565,False,top-3 avg score 0.5565 < final_threshold 0.7
ObjectProperty,has character,Purchase Has Player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6739; levenshtein=0.4118; semantic=0.4427; sequence_match=0.5517,False,0.5561,False,top-3 avg score 0.5561 < final_threshold 0.7
ObjectProperty,purchases game offering,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.3333; semantic=0.5821; sequence_match=0.4848,False,0.5554,False,top-3 avg score 0.5554 < final_threshold 0.7
ObjectProperty,has character,Purchase Has Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6352; levenshtein=0.3333; semantic=0.5108; sequence_match=0.5185,False,0.5548,False,top-3 avg score 0.5548 < final_threshold 0.7
ObjectProperty,has feature,Purchase Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.5293; sequence_match=0.4800,False,0.554,False,top-3 avg score 0.5540 < final_threshold 0.7
ObjectProperty,is character in game,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6487; levenshtein=0.2941; semantic=0.5303; sequence_match=0.4828,False,0.5539,False,top-3 avg score 0.5539 < final_threshold 0.7
ObjectProperty,purchases game offering,Plays Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.3333; semantic=0.5834; sequence_match=0.4667,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.7
ObjectProperty,has item,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.2500; semantic=0.5601; sequence_match=0.4211,False,0.5519,False,top-3 avg score 0.5519 < final_threshold 0.7
ObjectProperty,has feature,Has Playing Area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5499; sequence_match=0.4167,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,has playing area,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6210; levenshtein=0.2143; semantic=0.5635; sequence_match=0.4615,False,0.5487,False,top-3 avg score 0.5487 < final_threshold 0.7
ObjectProperty,owns achievement,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,has achievement,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6210; levenshtein=0.2143; semantic=0.5493; sequence_match=0.4615,False,0.544,False,top-3 avg score 0.5440 < final_threshold 0.7
ObjectProperty,has leaderboard,Has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has item,Purchase Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6127; levenshtein=0.2667; semantic=0.5508; sequence_match=0.4545,False,0.5394,False,top-3 avg score 0.5394 < final_threshold 0.7
ObjectProperty,has game genre,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,Has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has character,Has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,is character in game,Has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has playing area,Purchase Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5557; levenshtein=0.2941; semantic=0.5362; sequence_match=0.5161,False,0.536,False,top-3 avg score 0.5360 < final_threshold 0.7
ObjectProperty,is session in game,Purchase Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2667; semantic=0.5443; sequence_match=0.4667,False,0.5359,False,top-3 avg score 0.5359 < final_threshold 0.7
ObjectProperty,owns character,Pivot Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6456; levenshtein=0.2857; semantic=0.5148; sequence_match=0.4444,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has item,Has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,Has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,is player in session,Has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,has playing area,Purchase Has Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5349; levenshtein=0.2667; semantic=0.5718; sequence_match=0.4828,False,0.5298,False,top-3 avg score 0.5298 < final_threshold 0.7
ObjectProperty,is achievement in game,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6532; levenshtein=0.3158; semantic=0.5443; sequence_match=0.3871,False,0.5282,False,top-3 avg score 0.5282 < final_threshold 0.7
ObjectProperty,has achievement,Has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has game genre,Pivot Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6542; levenshtein=0.2632; semantic=0.4784; sequence_match=0.4516,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has achievement,Purchase Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5995; levenshtein=0.2000; semantic=0.5698; sequence_match=0.4138,False,0.5277,False,top-3 avg score 0.5277 < final_threshold 0.7
ObjectProperty,has item,Pivot Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6132; levenshtein=0.3158; semantic=0.5075; sequence_match=0.4615,False,0.5274,False,top-3 avg score 0.5274 < final_threshold 0.7
ObjectProperty,has achievement,Lives In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,lives in,Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,is session in game,Pivot Has Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.2667; semantic=0.5449; sequence_match=0.4444,False,0.5258,False,top-3 avg score 0.5258 < final_threshold 0.7
ObjectProperty,is character in game,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5392; levenshtein=0.2353; semantic=0.6533; sequence_match=0.3810,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.7
ObjectProperty,is event associated to player,Purchase Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5897; levenshtein=0.3600; semantic=0.5074; sequence_match=0.4762,False,0.5244,False,top-3 avg score 0.5244 < final_threshold 0.7
ObjectProperty,has character,Pivot Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.2857; semantic=0.5111; sequence_match=0.4615,False,0.5239,False,top-3 avg score 0.5239 < final_threshold 0.7
ObjectProperty,is achievement in game,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5249; levenshtein=0.2105; semantic=0.6968; sequence_match=0.3478,False,0.5232,False,top-3 avg score 0.5232 < final_threshold 0.7
ObjectProperty,involves player,Plays Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,has game genre,Pivot Has Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.1429; semantic=0.4627; sequence_match=0.4615,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.7
ObjectProperty,purchases game offering,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.1905; semantic=0.6830; sequence_match=0.3200,False,0.5222,False,top-3 avg score 0.5222 < final_threshold 0.7
ObjectProperty,has playing area,Has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,has item,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.6072; sequence_match=0.3636,False,0.522,False,top-3 avg score 0.5220 < final_threshold 0.7
ObjectProperty,involves character,Pivot Has Item,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6291; levenshtein=0.3529; semantic=0.4533; sequence_match=0.4828,False,0.5217,False,top-3 avg score 0.5217 < final_threshold 0.7
ObjectProperty,is leaderboard in game,Has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,owns item,Purchase Has Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4611; levenshtein=0.3333; semantic=0.6586; sequence_match=0.4348,False,0.5182,False,top-3 avg score 0.5182 < final_threshold 0.7
ObjectProperty,is achievement in game,Purchase Has Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5431; levenshtein=0.3684; semantic=0.5977; sequence_match=0.4118,False,0.5175,False,top-3 avg score 0.5175 < final_threshold 0.7
ObjectProperty,has leaderboard,Has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,Has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,owns character,Purchase Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6329; levenshtein=0.3333; semantic=0.4891; sequence_match=0.4286,False,0.5169,False,top-3 avg score 0.5169 < final_threshold 0.7
ObjectProperty,is character in game,Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,has achievement,Pivot Has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.1429; semantic=0.5051; sequence_match=0.4615,False,0.5153,False,top-3 avg score 0.5153 < final_threshold 0.7
