id,source,term_type,axiom_type,term,dl,status,note
AX25-gold,gold,Class,Declaration,data item,Declaration: data item (Class),TP,matched pred AX9
AX25-pred,pred,Class,Declaration,Data,Declaration: Data (Class),-,-
AX26-gold,gold,Class,SubClassOf,data item,data item ⊑ ∃is encoded in.data format specification,FN,pred has no SubClassOf axiom on 'Data'
AX26-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX27-gold,gold,Class,Declaration,desktop graphical user interface,Declaration: desktop graphical user interface (Class),Skip,subject 'desktop graphical user interface' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),TP,matched pred AX13
AX28-pred,pred,Class,Declaration,GIF Rendering,Declaration: GIF Rendering (Class),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),Skip,subject 'function' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX16
AX30-pred,pred,Class,Declaration,License,Declaration: License (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),TP,matched pred AX21
AX31-pred,pred,Class,Declaration,TXT Format,Declaration: TXT Format (Class),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX19
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX20
AX33-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),Skip,subject 'software developer organization' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),Skip,subject 'software developer role' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),Skip,subject 'software interface' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),TP,matched pred AX30
AX37-pred,pred,Class,Declaration,XML Editing,Declaration: XML Editing (Class),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX27
AX38-pred,pred,Class,Declaration,Tool Version,Declaration: Tool Version (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),TP,matched pred AX28
AX39-pred,pred,Class,Declaration,Web Service,Declaration: Web Service (Class),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Mismatch,pred AX29 differs: class 'software interface' not aligned to 'Software Type'
AX40-pred,pred,Class,SubClassOf,Web Service,Web Service ⊑ Software Type,-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),Skip,subject 'has format specification' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Skip,subject 'has format specification' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Skip,subject 'has format specification' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,Skip,subject 'has format specification' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX47
AX50-pred,pred,ObjectProperty,Declaration,has input format,Declaration: has input format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX50
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX56
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX62
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,TP,matched pred AX64
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Tool Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX65
AX61-pred,pred,ObjectProperty,Declaration,implemented in language,Declaration: implemented in language (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX67 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,implemented in language,⊤ ⊑ ∀implemented in language.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX35
AX67-pred,pred,ObjectProperty,Declaration,developed by,Declaration: developed by (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX95
AX71-pred,pred,ObjectProperty,Declaration,runs on platform,Declaration: runs on platform (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX59
AX72-pred,pred,ObjectProperty,Declaration,has software type,Declaration: has software type (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX60 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,has software type,∃has software type.⊤ ⊑ Tool,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,FN,pred has no InverseOf axiom on 'has software type'
AX74-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX61 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,has software type,⊤ ⊑ ∀has software type.Software Type,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),Skip,subject 'has documentation' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Skip,subject 'has documentation' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX161
AX81-pred,pred,DatatypeProperty,Declaration,release date,Declaration: release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,pred AX163 differs: expr_type Datatype vs Top
AX82-pred,pred,DatatypeProperty,Range,release date,release date maps-to ⊤,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),Skip,subject 'has support URL' not in alignment table
AX83-pred,pred,-,-,-,(subject not in alignment table),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Skip,subject 'has support URL' not in alignment table
AX84-pred,pred,-,-,-,(subject not in alignment table),-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),Skip,subject 'has website homepage' not in alignment table
AX85-pred,pred,-,-,-,(subject not in alignment table),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Skip,subject 'has website homepage' not in alignment table
AX86-pred,pred,-,-,-,(subject not in alignment table),-,-
AX4-pred,pred,Class,SubClassOf,CEL Format,CEL Format ⊑ Format,FP,pred SubClassOf axiom on 'CEL Format' not matched by any gold axiom on 'CEL ASCII format'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,SubClassOf,CSV Format,CSV Format ⊑ Format,FP,pred SubClassOf axiom on 'CSV Format' not matched by any gold axiom on '.csv'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,SubClassOf,GIF Rendering,GIF Rendering ⊑ Capability,FP,pred SubClassOf axiom on 'GIF Rendering' not matched by any gold axiom on 'file rendering'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,SubClassOf,TXT Format,TXT Format ⊑ Format,FP,pred SubClassOf axiom on 'TXT Format' not matched by any gold axiom on 'plain text file format'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,SubClassOf,XML Editing,XML Editing ⊑ Capability,FP,pred SubClassOf axiom on 'XML Editing' not matched by any gold axiom on 'text editing'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,ObjectProperty,Domain,developed by,∃developed by.⊤ ⊑ Tool,FP,pred Domain axiom on 'developed by' not matched by any gold axiom on 'is developed by'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,Range,developed by,⊤ ⊑ ∀developed by.Developer,FP,pred Range axiom on 'developed by' not matched by any gold axiom on 'is developed by'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,ObjectProperty,Domain,has input format,∃has input format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has input format' not matched by any gold axiom on 'has input'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,ObjectProperty,Range,has input format,⊤ ⊑ ∀has input format.Format,FP,pred Range axiom on 'has input format' not matched by any gold axiom on 'has input'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,ObjectProperty,Domain,has license,∃has license.⊤ ⊑ Tool,FP,pred Domain axiom on 'has license' not matched by any gold axiom on 'has license'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,ObjectProperty,Range,has license,⊤ ⊑ ∀has license.License,FP,pred Range axiom on 'has license' not matched by any gold axiom on 'has license'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,ObjectProperty,Domain,has output format,∃has output format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has output format' not matched by any gold axiom on 'has output'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX58-pred,pred,ObjectProperty,Range,has output format,⊤ ⊑ ∀has output format.Format,FP,pred Range axiom on 'has output format' not matched by any gold axiom on 'has output'
AX58-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,ObjectProperty,Domain,has version,∃has version.⊤ ⊑ Tool,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,ObjectProperty,Domain,implemented in language,∃implemented in language.⊤ ⊑ Tool,FP,pred Domain axiom on 'implemented in language' not matched by any gold axiom on 'implements'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX96-pred,pred,ObjectProperty,Domain,runs on platform,∃runs on platform.⊤ ⊑ Tool,FP,pred Domain axiom on 'runs on platform' not matched by any gold axiom on 'uses platform'
AX96-gold,gold,-,-,-,(no gold counterpart),-,-
AX97-pred,pred,ObjectProperty,Range,runs on platform,⊤ ⊑ ∀runs on platform.Platform,FP,pred Range axiom on 'runs on platform' not matched by any gold axiom on 'uses platform'
AX97-gold,gold,-,-,-,(no gold counterpart),-,-
AX162-pred,pred,DatatypeProperty,Domain,release date,∃release date.⊤ ⊑ Tool Version,FP,pred Domain axiom on 'release date' not matched by any gold axiom on 'has release date'
AX162-gold,gold,-,-,-,(no gold counterpart),-,-
