id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),Skip,subject 'file rendering' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),Skip,subject 'function' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX52
AX30-pred,pred,Class,Declaration,License,Declaration: License (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),TP,matched pred AX51
AX31-pred,pred,Class,Declaration,File Format,Declaration: File Format (Class),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX65
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX70
AX33-pred,pred,Class,Declaration,Software Tool,Declaration: Software Tool (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),Skip,subject 'software developer organization' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),Skip,subject 'software developer role' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),TP,matched pred AX74
AX36-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX79
AX38-pred,pred,Class,Declaration,Version,Declaration: Version (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),Skip,subject 'web service' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Skip,subject 'web service' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),Skip,subject 'has format specification' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Skip,subject 'has format specification' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Skip,subject 'has format specification' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,Skip,subject 'has format specification' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX110
AX50-pred,pred,ObjectProperty,Declaration,has input format,Declaration: has input format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX114
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX118
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX126
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,TP,matched pred AX129
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX130
AX61-pred,pred,ObjectProperty,Declaration,implemented in,Declaration: implemented in (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX133 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,implemented in,⊤ ⊑ ∀implemented in.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX138
AX67-pred,pred,ObjectProperty,Declaration,is developer of,Declaration: is developer of (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),TP,matched pred AX178
AX69-pred,pred,ObjectProperty,Declaration,is software type of,Declaration: is software type of (ObjectProperty),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,TP,matched pred AX180
AX70-pred,pred,ObjectProperty,InverseOf,is software type of,is software type of ≡ has software type⁻,-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX194
AX71-pred,pred,ObjectProperty,Declaration,runs on platform,Declaration: runs on platform (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX122
AX72-pred,pred,ObjectProperty,Declaration,has software type,Declaration: has software type (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX123 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,has software type,∃has software type.⊤ ⊑ Software Tool,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,TP,matched pred AX124
AX74-pred,pred,ObjectProperty,InverseOf,has software type,has software type ≡ is software type of⁻,-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX125 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,has software type,⊤ ⊑ ∀has software type.Software Type,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),TP,matched pred AX215
AX76-pred,pred,DatatypeProperty,Declaration,documentation URL,Declaration: documentation URL (DatatypeProperty),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Mismatch,"pred AX217 differs: datatype 'xsd:string' != ""normstr'>"""
AX77-pred,pred,DatatypeProperty,Range,documentation URL,documentation URL maps-to normstr'>,-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX257
AX81-pred,pred,DatatypeProperty,Declaration,last release date,Declaration: last release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,"pred AX259 differs: datatype 'xsd:string' != ""datetime'>"""
AX82-pred,pred,DatatypeProperty,Range,last release date,last release date maps-to datetime'>,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),TP,matched pred AX272
AX83-pred,pred,DatatypeProperty,Declaration,support email,Declaration: support email (DatatypeProperty),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Mismatch,pred AX274 differs: expr_type Top vs Datatype
AX84-pred,pred,DatatypeProperty,Range,support email,support email maps-to xsd:string,-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),Skip,subject 'has website homepage' not in alignment table
AX85-pred,pred,-,-,-,(subject not in alignment table),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Skip,subject 'has website homepage' not in alignment table
AX86-pred,pred,-,-,-,(subject not in alignment table),-,-
AX2-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Software Tool)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Task)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Data Format)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Software Type)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Version)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Developer)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, License)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Programming Language)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Platform)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Capability)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Data Artifact)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Software Tool)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Task)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Data Format)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Software Type)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Version)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX30-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Developer)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX30-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, License)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Programming Language)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,Class,DisjointClasses,Data Artifact,"DisjointClasses(Data Artifact, Platform)",FP,pred DisjointClasses axiom on 'Data Artifact' not matched by any gold axiom on 'data item'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Software Tool)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Task)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Software Type)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Version)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Developer)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, License)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Programming Language)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Platform)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Software Tool)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Task)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Software Type)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Version)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, License)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Programming Language)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Platform)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Software Tool)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX54-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Task)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX54-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Software Type)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Version)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Programming Language)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX58-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Platform)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX58-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Software Tool)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX67-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Task)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX67-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Software Type)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Version)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,Class,DisjointClasses,Software Tool,"DisjointClasses(Software Tool, Task)",FP,pred DisjointClasses axiom on 'Software Tool' not matched by any gold axiom on 'software'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,Class,DisjointClasses,Software Tool,"DisjointClasses(Software Tool, Software Type)",FP,pred DisjointClasses axiom on 'Software Tool' not matched by any gold axiom on 'software'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX73-pred,pred,Class,DisjointClasses,Software Tool,"DisjointClasses(Software Tool, Version)",FP,pred DisjointClasses axiom on 'Software Tool' not matched by any gold axiom on 'software'
AX73-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,Class,DisjointClasses,Software Type,"DisjointClasses(Software Type, Task)",FP,pred DisjointClasses axiom on 'Software Type' not matched by any gold axiom on 'software interface'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,Class,DisjointClasses,Software Type,"DisjointClasses(Software Type, Version)",FP,pred DisjointClasses axiom on 'Software Type' not matched by any gold axiom on 'software interface'
