id,source,term_type,axiom_type,term,dl,status,note
AX39-pred,pred,DatatypeProperty,Range,firmware version,firmware version maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,TP,matched pred AX71
AX40-pred,pred,DatatypeProperty,Range,hardware version,hardware version maps-to ⊤,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX89
AX43-pred,pred,DatatypeProperty,Range,version,version maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,actuator,Declaration: actuator (Class),FP,pred Declaration axiom on 'actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX2-pred,pred,Class,Declaration,asset,Declaration: asset (Class),FP,pred Declaration axiom on 'asset' not matched by any gold axiom on 'Water asset'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,chemical property,Declaration: chemical property (Class),FP,pred Declaration axiom on 'chemical property' not matched by any gold axiom on 'ChemicalProperty'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,Declaration,device,Declaration: device (Class),FP,pred Declaration axiom on 'device' not matched by any gold axiom on 'Device'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,measurement,Declaration: measurement (Class),FP,pred Declaration axiom on 'measurement' not matched by any gold axiom on 'Measurement'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,physical property,Declaration: physical property (Class),FP,pred Declaration axiom on 'physical property' not matched by any gold axiom on 'Water property'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,sensor,Declaration: sensor (Class),FP,pred Declaration axiom on 'sensor' not matched by any gold axiom on 'Sensor'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,tariff,Declaration: tariff (Class),FP,pred Declaration axiom on 'tariff' not matched by any gold axiom on 'Tariff'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,Declaration,temporal setting,Declaration: temporal setting (Class),FP,pred Declaration axiom on 'temporal setting' not matched by any gold axiom on 'Temporal entity'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,Declaration,water,Declaration: water (Class),FP,pred Declaration axiom on 'water' not matched by any gold axiom on 'Water'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,water distribution infrastructure,Declaration: water distribution infrastructure (Class),FP,pred Declaration axiom on 'water distribution infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,Declaration,water indicator,Declaration: water indicator (Class),FP,pred Declaration axiom on 'water indicator' not matched by any gold axiom on 'Key Performance Indicator'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,water meter,Declaration: water meter (Class),FP,pred Declaration axiom on 'water meter' not matched by any gold axiom on 'Water meter'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX30-pred,pred,ObjectProperty,Declaration,has billing,Declaration: has billing (ObjectProperty),FP,pred Declaration axiom on 'has billing' not matched by any gold axiom on 'has billing period'
AX30-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,ObjectProperty,Declaration,has measurement,Declaration: has measurement (ObjectProperty),FP,pred Declaration axiom on 'has measurement' not matched by any gold axiom on 'has measurement'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,ObjectProperty,Domain,has measurement,∃has measurement.⊤ ⊑ water meter,FP,pred Domain axiom on 'has measurement' not matched by any gold axiom on 'has measurement'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,Range,has measurement,⊤ ⊑ ∀has measurement.measurement,FP,pred Range axiom on 'has measurement' not matched by any gold axiom on 'has measurement'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,ObjectProperty,Declaration,has physical property,Declaration: has physical property (ObjectProperty),FP,pred Declaration axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,ObjectProperty,Domain,has physical property,∃has physical property.⊤ ⊑ water,FP,pred Domain axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,Range,has physical property,⊤ ⊑ ∀has physical property.physical property,FP,pred Range axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,DatatypeProperty,Declaration,fabrication number,Declaration: fabrication number (DatatypeProperty),FP,pred Declaration axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,DatatypeProperty,Domain,fabrication number,∃fabrication number.⊤ ⊑ water meter,FP,pred Domain axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,DatatypeProperty,Declaration,firmware version,Declaration: firmware version (DatatypeProperty),FP,pred Declaration axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX67-pred,pred,DatatypeProperty,Domain,firmware version,∃firmware version.⊤ ⊑ water meter,FP,pred Domain axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX67-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,DatatypeProperty,Declaration,hardware version,Declaration: hardware version (DatatypeProperty),FP,pred Declaration axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX70-pred,pred,DatatypeProperty,Domain,hardware version,∃hardware version.⊤ ⊑ water meter,FP,pred Domain axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX70-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,DatatypeProperty,Declaration,manufacturer,Declaration: manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX73-pred,pred,DatatypeProperty,Domain,manufacturer,∃manufacturer.⊤ ⊑ water meter,FP,pred Domain axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX73-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,DatatypeProperty,Range,manufacturer,manufacturer maps-to ⊤,FP,pred Range axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,DatatypeProperty,Declaration,model,Declaration: model (DatatypeProperty),FP,pred Declaration axiom on 'model' not matched by any gold axiom on 'has model'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,DatatypeProperty,Domain,model,∃model.⊤ ⊑ water meter,FP,pred Domain axiom on 'model' not matched by any gold axiom on 'has model'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX77-pred,pred,DatatypeProperty,Range,model,model maps-to ⊤,FP,pred Range axiom on 'model' not matched by any gold axiom on 'has model'
AX77-gold,gold,-,-,-,(no gold counterpart),-,-
AX87-pred,pred,DatatypeProperty,Declaration,version,Declaration: version (DatatypeProperty),FP,pred Declaration axiom on 'version' not matched by any gold axiom on 'has version'
AX87-gold,gold,-,-,-,(no gold counterpart),-,-
AX88-pred,pred,DatatypeProperty,Domain,version,∃version.⊤ ⊑ water meter,FP,pred Domain axiom on 'version' not matched by any gold axiom on 'has version'
AX88-gold,gold,-,-,-,(no gold counterpart),-,-
