gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
AssetCollection,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8667; levenshtein=0.3333; semantic=0.8057; sequence_match=0.5000,False,0.7241,False,pred already taken by 'Asset' (higher averaged score)
Permission,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Permission'
Prohibition,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Prohibition'
LeftOperand,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5985; levenshtein=0.3636; semantic=0.7604; sequence_match=0.5263,False,0.6284,False,pred already taken by 'Operator' (higher averaged score)
Operator,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.5556; sequence_match=0.4615,False,0.5668,False,top-3 avg score 0.5668 < final_threshold 0.6
Party,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.5556; sequence_match=0.4615,False,0.5668,False,top-3 avg score 0.5668 < final_threshold 0.6
LogicalConstraint,Conflict Resolution Strategy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7086; levenshtein=0.3846; semantic=0.4579; sequence_match=0.5116,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Duty,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.6003; sequence_match=0.4444,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Party,Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.6003; sequence_match=0.4444,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Operator,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5998; sequence_match=0.4444,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.6
Permission,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5998; sequence_match=0.4444,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.6
ConflictTerm,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.2500; semantic=0.5112; sequence_match=0.4545,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
Constraint,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.3077; semantic=0.5020; sequence_match=0.4444,False,0.5404,False,top-3 avg score 0.5404 < final_threshold 0.6
Action,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.6237; sequence_match=0.3750,False,0.5329,False,top-3 avg score 0.5329 < final_threshold 0.6
Action,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5756; sequence_match=0.3750,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.6
Constraint,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.6
Operator,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.6
LeftOperand,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5976; sequence_match=0.3810,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.6
Policy,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Prohibition,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Asset,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.5449; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.6
Party,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.5449; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.6
Action,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.5856; sequence_match=0.4286,False,0.514,False,top-3 avg score 0.5140 < final_threshold 0.6
Party,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5389; sequence_match=0.3750,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.6
Prohibition,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5389; sequence_match=0.3750,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.6
Action,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5858; sequence_match=0.3636,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.6
Action,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5781; sequence_match=0.3636,False,0.5065,False,top-3 avg score 0.5065 < final_threshold 0.6
AssetCollection,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2000; semantic=0.4904; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.6
Operator,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.6
Prohibition,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.6
LogicalConstraint,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5642; sequence_match=0.3200,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.6
LeftOperand,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5498; sequence_match=0.3810,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.6
AssetCollection,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.4975; sequence_match=0.4000,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.6
Party,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.5082; sequence_match=0.3636,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
Policy,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.5082; sequence_match=0.3636,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
LogicalConstraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.6383; sequence_match=0.2857,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.6
Asset,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5811; sequence_match=0.3077,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
Operator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5811; sequence_match=0.3077,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
Asset,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
Constraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
LeftOperand,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5606; levenshtein=0.0909; semantic=0.5906; sequence_match=0.2667,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.6
Duty,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Rule,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Action,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.3384; levenshtein=0.3636; semantic=0.5629; sequence_match=0.4706,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
AssetCollection,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5872; levenshtein=0.1923; semantic=0.4130; sequence_match=0.3902,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
AssetScope,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5053; sequence_match=0.3333,False,0.4629,False,top-3 avg score 0.4629 < final_threshold 0.6
ConflictTerm,Policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5000; levenshtein=0.3333; semantic=0.4417; sequence_match=0.4444,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
Constraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Prohibition,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Party,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5831; sequence_match=0.2667,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.6
Permission,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5831; sequence_match=0.2667,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.6
Asset,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
Permission,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
AssetCollection,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.3333; semantic=0.4600; sequence_match=0.3846,False,0.458,False,top-3 avg score 0.4580 < final_threshold 0.6
Permission,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Policy,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
LogicalConstraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.5828; sequence_match=0.2727,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
AssetScope,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5260; sequence_match=0.3000,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
Constraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Permission,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Action,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5419; levenshtein=0.1923; semantic=0.4786; sequence_match=0.3125,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.6
LogicalConstraint,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5507; levenshtein=0.1765; semantic=0.5198; sequence_match=0.2609,False,0.4438,False,top-3 avg score 0.4438 < final_threshold 0.6
Policy,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.1923; semantic=0.5759; sequence_match=0.3125,False,0.4429,False,top-3 avg score 0.4429 < final_threshold 0.6
LeftOperand,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.0909; semantic=0.5471; sequence_match=0.2500,False,0.4415,False,top-3 avg score 0.4415 < final_threshold 0.6
Permission,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5776; levenshtein=0.1923; semantic=0.4679; sequence_match=0.2778,False,0.4411,False,top-3 avg score 0.4411 < final_threshold 0.6
ConflictTerm,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.2500; semantic=0.4756; sequence_match=0.3000,False,0.4391,False,top-3 avg score 0.4391 < final_threshold 0.6
Asset,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Rule,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.6032; sequence_match=0.2222,False,0.4363,False,top-3 avg score 0.4363 < final_threshold 0.6
Policy,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.2500,False,0.435,False,top-3 avg score 0.4350 < final_threshold 0.6
Policy,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
Rule,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6102; sequence_match=0.2000,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.6
Action,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6039; sequence_match=0.2000,False,0.4254,False,top-3 avg score 0.4254 < final_threshold 0.6
Duty,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Policy,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6037; sequence_match=0.2000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.6
Prohibition,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.1923; semantic=0.4111; sequence_match=0.3243,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.6
Operator,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5391; levenshtein=0.1923; semantic=0.4380; sequence_match=0.2941,False,0.4238,False,top-3 avg score 0.4238 < final_threshold 0.6
LogicalConstraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.1176; semantic=0.5716; sequence_match=0.2222,False,0.4195,False,top-3 avg score 0.4195 < final_threshold 0.6
Constraint,Policy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5660; sequence_match=0.1250,False,0.4183,False,top-3 avg score 0.4183 < final_threshold 0.6
LeftOperand,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5400; levenshtein=0.2308; semantic=0.3890; sequence_match=0.3243,False,0.4178,False,top-3 avg score 0.4178 < final_threshold 0.6
Rule,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.1154; semantic=0.4988; sequence_match=0.2000,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.6
AssetCollection,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.2000; semantic=0.5068; sequence_match=0.2857,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.6
AssetScope,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.4412; sequence_match=0.2667,False,0.4137,False,top-3 avg score 0.4137 < final_threshold 0.6
Duty,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6123; sequence_match=0.1667,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
Operator,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6123; sequence_match=0.1667,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.6
Constraint,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Duty,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6327; sequence_match=0.1429,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
AssetCollection,Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.2000; semantic=0.4530; sequence_match=0.2609,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.6
AssetScope,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5468; sequence_match=0.2000,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.6
Permission,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6556; sequence_match=0.1429,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
Rule,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4000; levenshtein=0.1000; semantic=0.6556; sequence_match=0.1429,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.6
Operator,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6091; sequence_match=0.1667,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
Rule,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.6091; sequence_match=0.1667,False,0.3975,False,top-3 avg score 0.3975 < final_threshold 0.6
Party,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.1000; semantic=0.5586; sequence_match=0.2667,False,0.3973,False,top-3 avg score 0.3973 < final_threshold 0.6
Prohibition,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6107; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
Rule,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.6107; sequence_match=0.1333,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.6
Policy,Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5407; sequence_match=0.2857,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.6
ConflictTerm,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.4855; sequence_match=0.2500,False,0.3933,False,top-3 avg score 0.3933 < final_threshold 0.6
Action,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5583; sequence_match=0.1667,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.6
AssetCollection,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.0667; semantic=0.4475; sequence_match=0.2000,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
LeftOperand,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4779; sequence_match=0.2727,False,0.3849,False,top-3 avg score 0.3849 < final_threshold 0.6
LeftOperand,Party,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4303; levenshtein=0.1818; semantic=0.5240; sequence_match=0.1250,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
LogicalConstraint,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.6045; sequence_match=0.0952,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
AssetScope,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.4827; sequence_match=0.1905,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.6
LeftOperand,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5422; sequence_match=0.1333,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
AssetScope,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5210; sequence_match=0.1429,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.6
LogicalConstraint,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4196; levenshtein=0.1176; semantic=0.5100; sequence_match=0.1818,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.6
ConflictTerm,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.1667; semantic=0.4277; sequence_match=0.1739,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
ConflictTerm,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0833; semantic=0.4398; sequence_match=0.2727,False,0.369,False,top-3 avg score 0.3690 < final_threshold 0.6
AssetScope,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4999; sequence_match=0.1429,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
AssetCollection,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3778; levenshtein=0.1333; semantic=0.5019; sequence_match=0.2105,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.6
Asset,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5341; sequence_match=0.1250,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.6
Prohibition,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0909; semantic=0.5341; sequence_match=0.1250,False,0.3631,False,top-3 avg score 0.3631 < final_threshold 0.6
AssetScope,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5335; sequence_match=0.1250,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
Asset,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4607; levenshtein=0.1154; semantic=0.4813; sequence_match=0.1290,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.6
Constraint,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.1000; semantic=0.5586; sequence_match=0.1333,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.6
AssetCollection,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.0667; semantic=0.5129; sequence_match=0.1053,False,0.3523,False,top-3 avg score 0.3523 < final_threshold 0.6
Operator,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5407; sequence_match=0.1429,False,0.3482,False,top-3 avg score 0.3482 < final_threshold 0.6
ConflictTerm,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4694; sequence_match=0.1250,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.6
AssetScope,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4308; levenshtein=0.1538; semantic=0.4365; sequence_match=0.1667,False,0.3446,False,top-3 avg score 0.3446 < final_threshold 0.6
Duty,Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3590; levenshtein=0.1154; semantic=0.4607; sequence_match=0.2000,False,0.3399,False,top-3 avg score 0.3399 < final_threshold 0.6
ConflictTerm,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4632; sequence_match=0.1176,False,0.3362,False,top-3 avg score 0.3362 < final_threshold 0.6
ConflictTerm,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4117; sequence_match=0.1176,False,0.319,False,top-3 avg score 0.3190 < final_threshold 0.6
