id,source,term_type,axiom_type,term,dl,status,note
AX15-gold,gold,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX40 differs: expr_type ObjectUnionOf vs Class
AX15-pred,pred,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ Rule,-,-
AX16-gold,gold,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,TP,matched pred AX42
AX16-pred,pred,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,-,-
AX17-gold,gold,ObjectProperty,SubPropertyOf,assigner,assigner ⊑ function,FN,pred has no SubPropertyOf axiom on 'assigner'
AX17-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX18-gold,gold,ObjectProperty,Domain,conflict,∃conflict.⊤ ⊑ Policy,TP,matched pred AX44
AX18-pred,pred,ObjectProperty,Domain,conflict strategy,∃conflict strategy.⊤ ⊑ Policy,-,-
AX19-gold,gold,ObjectProperty,Range,conflict,⊤ ⊑ ∀conflict.ConflictTerm,TP,matched pred AX46
AX19-pred,pred,ObjectProperty,Range,conflict strategy,⊤ ⊑ ∀conflict strategy.Conflict Strategy,-,-
AX20-gold,gold,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,TP,matched pred AX48
AX20-pred,pred,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,-,-
AX21-gold,gold,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,TP,matched pred AX50
AX21-pred,pred,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,-,-
AX22-gold,gold,ObjectProperty,SubPropertyOf,consequence,consequence ⊑ failure,FN,pred has no SubPropertyOf axiom on 'consequence'
AX22-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX23-gold,gold,ObjectProperty,Domain,constraint,∃constraint.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX52 differs: expr_type ObjectUnionOf vs Class
AX23-pred,pred,ObjectProperty,Domain,constraint of,∃constraint of.⊤ ⊑ Constraint,-,-
AX24-gold,gold,ObjectProperty,Range,constraint,⊤ ⊑ ∀constraint.(Constraint ⊔ LogicalConstraint),Mismatch,pred AX54 differs: expr_type ObjectUnionOf vs Class
AX24-pred,pred,ObjectProperty,Range,constraint of,⊤ ⊑ ∀constraint of.Rule,-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,contractedParty,contractedParty ⊑ function,Skip,subject 'contractedParty' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,duty,∃duty.⊤ ⊑ Permission,Skip,subject 'duty' not in alignment table
AX26-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,ObjectProperty,Range,duty,⊤ ⊑ ∀duty.Duty,Skip,subject 'duty' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,ObjectProperty,Domain,failure,∃failure.⊤ ⊑ Rule,Skip,subject 'failure' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Range,failure,⊤ ⊑ ∀failure.Rule,Skip,subject 'failure' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Domain,function,∃function.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'function' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Range,function,⊤ ⊑ ∀function.Party,Skip,subject 'function' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Domain,hasPolicy,∃hasPolicy.⊤ ⊑ Asset,Skip,subject 'hasPolicy' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,hasPolicy,⊤ ⊑ ∀hasPolicy.Policy,Skip,subject 'hasPolicy' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,implies,∃implies.⊤ ⊑ Action,Skip,subject 'implies' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,Range,implies,⊤ ⊑ ∀implies.Action,Skip,subject 'implies' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Domain,inheritFrom,∃inheritFrom.⊤ ⊑ Policy,TP,matched pred AX84
AX36-pred,pred,ObjectProperty,Domain,inherits from,∃inherits from.⊤ ⊑ Policy,-,-
AX37-gold,gold,ObjectProperty,Range,inheritFrom,⊤ ⊑ ∀inheritFrom.Policy,TP,matched pred AX86
AX37-pred,pred,ObjectProperty,Range,inherits from,⊤ ⊑ ∀inherits from.Policy,-,-
AX38-gold,gold,ObjectProperty,Domain,leftOperand,∃leftOperand.⊤ ⊑ Constraint,Skip,subject 'leftOperand' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,ObjectProperty,Range,leftOperand,⊤ ⊑ ∀leftOperand.LeftOperand,Skip,subject 'leftOperand' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,ObjectProperty,Domain,obligation,∃obligation.⊤ ⊑ Policy,Skip,subject 'obligation' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Range,obligation,⊤ ⊑ ∀obligation.Duty,Skip,subject 'obligation' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Domain,operand,∃operand.⊤ ⊑ LogicalConstraint,Skip,subject 'operand' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,operator,∃operator.⊤ ⊑ Constraint,Mismatch,pred AX128 differs: class 'Constraint' not aligned to 'Operator'
AX43-pred,pred,ObjectProperty,Domain,operator of,∃operator of.⊤ ⊑ Operator,-,-
AX44-gold,gold,ObjectProperty,Range,operator,⊤ ⊑ ∀operator.Operator,Mismatch,pred AX130 differs: class 'Operator' not aligned to 'Constraint'
AX44-pred,pred,ObjectProperty,Range,operator of,⊤ ⊑ ∀operator of.Constraint,-,-
AX45-gold,gold,ObjectProperty,SubPropertyOf,or,or ⊑ operand,Skip,subject 'or' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Domain,partOf,∃partOf.⊤ ⊑ (Asset ⊔ Party),Mismatch,pred AX132 differs: expr_type ObjectUnionOf vs Class
AX46-pred,pred,ObjectProperty,Domain,part of,∃part of.⊤ ⊑ Constraint,-,-
AX47-gold,gold,ObjectProperty,Range,partOf,⊤ ⊑ ∀partOf.(AssetCollection),Mismatch,pred AX134 differs: expr_type ObjectUnionOf vs Class
AX47-pred,pred,ObjectProperty,Range,part of,⊤ ⊑ ∀part of.Logical Constraint,-,-
AX48-gold,gold,ObjectProperty,Domain,permission,∃permission.⊤ ⊑ Policy,Skip,subject 'permission' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,permission,⊤ ⊑ ∀permission.Permission,Skip,subject 'permission' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Domain,prohibition,∃prohibition.⊤ ⊑ Policy,Skip,subject 'prohibition' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,Range,prohibition,⊤ ⊑ ∀prohibition.Prohibition,Skip,subject 'prohibition' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Domain,relation,∃relation.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'relation' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Range,relation,⊤ ⊑ ∀relation.Asset,Skip,subject 'relation' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,TP,matched pred AX136
AX54-pred,pred,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,-,-
AX55-gold,gold,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,TP,matched pred AX138
AX55-pred,pred,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,-,-
AX56-gold,gold,ObjectProperty,SubPropertyOf,remedy,remedy ⊑ failure,FN,pred has no SubPropertyOf axiom on 'remedy'
AX56-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX57-gold,gold,ObjectProperty,Domain,target,∃target.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX148 differs: expr_type ObjectUnionOf vs Class
AX57-pred,pred,ObjectProperty,Domain,target,∃target.⊤ ⊑ Rule,-,-
AX58-gold,gold,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,TP,matched pred AX150
AX58-pred,pred,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,target,target ⊑ relation,FN,pred has no SubPropertyOf axiom on 'target'
AX59-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX60-gold,gold,ObjectProperty,SubPropertyOf,xone,xone ⊑ operand,Skip,subject 'xone' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX6-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Asset'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Condition,Declaration: Condition (Class),FP,pred Declaration axiom on 'Condition' not matched by any gold axiom on 'Action'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Conflict Strategy,Declaration: Conflict Strategy (Class),FP,pred Declaration axiom on 'Conflict Strategy' not matched by any gold axiom on 'ConflictTerm'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,Constraint,Declaration: Constraint (Class),FP,pred Declaration axiom on 'Constraint' not matched by any gold axiom on 'Constraint'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Duty,Declaration: Duty (Class),FP,pred Declaration axiom on 'Duty' not matched by any gold axiom on 'Duty'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Logical Constraint,Declaration: Logical Constraint (Class),FP,pred Declaration axiom on 'Logical Constraint' not matched by any gold axiom on 'LogicalConstraint'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,Declaration,Operator,Declaration: Operator (Class),FP,pred Declaration axiom on 'Operator' not matched by any gold axiom on 'Operator'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,Declaration,Party,Declaration: Party (Class),FP,pred Declaration axiom on 'Party' not matched by any gold axiom on 'Party'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,Declaration,Permission,Declaration: Permission (Class),FP,pred Declaration axiom on 'Permission' not matched by any gold axiom on 'Permission'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,Declaration,Policy,Declaration: Policy (Class),FP,pred Declaration axiom on 'Policy' not matched by any gold axiom on 'Policy'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,Declaration,Prohibition,Declaration: Prohibition (Class),FP,pred Declaration axiom on 'Prohibition' not matched by any gold axiom on 'Prohibition'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,Declaration,Rule,Declaration: Rule (Class),FP,pred Declaration axiom on 'Rule' not matched by any gold axiom on 'Rule'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,ObjectProperty,Declaration,assignee,Declaration: assignee (ObjectProperty),FP,pred Declaration axiom on 'assignee' not matched by any gold axiom on 'assignee'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,InverseOf,assignee,assignee ≡ is assignee of⁻,FP,pred InverseOf axiom on 'assignee' not matched by any gold axiom on 'assignee'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,ObjectProperty,Declaration,assigner,Declaration: assigner (ObjectProperty),FP,pred Declaration axiom on 'assigner' not matched by any gold axiom on 'assigner'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,InverseOf,assigner,assigner ≡ is assigner of⁻,FP,pred InverseOf axiom on 'assigner' not matched by any gold axiom on 'assigner'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,ObjectProperty,Declaration,conflict strategy,Declaration: conflict strategy (ObjectProperty),FP,pred Declaration axiom on 'conflict strategy' not matched by any gold axiom on 'conflict'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,ObjectProperty,InverseOf,conflict strategy,conflict strategy ≡ strategy of⁻,FP,pred InverseOf axiom on 'conflict strategy' not matched by any gold axiom on 'conflict'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,ObjectProperty,Declaration,consequence,Declaration: consequence (ObjectProperty),FP,pred Declaration axiom on 'consequence' not matched by any gold axiom on 'consequence'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,ObjectProperty,InverseOf,consequence,consequence ≡ is consequence of⁻,FP,pred InverseOf axiom on 'consequence' not matched by any gold axiom on 'consequence'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,ObjectProperty,Declaration,constraint of,Declaration: constraint of (ObjectProperty),FP,pred Declaration axiom on 'constraint of' not matched by any gold axiom on 'constraint'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,ObjectProperty,InverseOf,constraint of,constraint of ≡ has constraint⁻,FP,pred InverseOf axiom on 'constraint of' not matched by any gold axiom on 'constraint'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX83-pred,pred,ObjectProperty,Declaration,inherits from,Declaration: inherits from (ObjectProperty),FP,pred Declaration axiom on 'inherits from' not matched by any gold axiom on 'inheritFrom'
AX83-gold,gold,-,-,-,(no gold counterpart),-,-
AX85-pred,pred,ObjectProperty,InverseOf,inherits from,inherits from ≡ is inherited by⁻,FP,pred InverseOf axiom on 'inherits from' not matched by any gold axiom on 'inheritFrom'
AX85-gold,gold,-,-,-,(no gold counterpart),-,-
AX127-pred,pred,ObjectProperty,Declaration,operator of,Declaration: operator of (ObjectProperty),FP,pred Declaration axiom on 'operator of' not matched by any gold axiom on 'operator'
AX127-gold,gold,-,-,-,(no gold counterpart),-,-
AX129-pred,pred,ObjectProperty,InverseOf,operator of,operator of ≡ has operator⁻,FP,pred InverseOf axiom on 'operator of' not matched by any gold axiom on 'operator'
AX129-gold,gold,-,-,-,(no gold counterpart),-,-
AX131-pred,pred,ObjectProperty,Declaration,part of,Declaration: part of (ObjectProperty),FP,pred Declaration axiom on 'part of' not matched by any gold axiom on 'partOf'
AX131-gold,gold,-,-,-,(no gold counterpart),-,-
AX133-pred,pred,ObjectProperty,InverseOf,part of,part of ≡ has part⁻,FP,pred InverseOf axiom on 'part of' not matched by any gold axiom on 'partOf'
AX133-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,ObjectProperty,Declaration,remedy,Declaration: remedy (ObjectProperty),FP,pred Declaration axiom on 'remedy' not matched by any gold axiom on 'remedy'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,ObjectProperty,InverseOf,remedy,remedy ≡ is remedy of⁻,FP,pred InverseOf axiom on 'remedy' not matched by any gold axiom on 'remedy'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
AX147-pred,pred,ObjectProperty,Declaration,target,Declaration: target (ObjectProperty),FP,pred Declaration axiom on 'target' not matched by any gold axiom on 'target'
AX147-gold,gold,-,-,-,(no gold counterpart),-,-
AX149-pred,pred,ObjectProperty,InverseOf,target,target ≡ is target of⁻,FP,pred InverseOf axiom on 'target' not matched by any gold axiom on 'target'
AX149-gold,gold,-,-,-,(no gold counterpart),-,-
