id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),Skip,subject 'file rendering' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),TP,matched pred AX43
AX29-pred,pred,Class,Declaration,Documentation,Declaration: Documentation (Class),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX58
AX30-pred,pred,Class,Declaration,License,Declaration: License (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),Skip,subject 'plain text file format' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX69
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX73
AX33-pred,pred,Class,Declaration,Software,Declaration: Software (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),Skip,subject 'software developer organization' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),Skip,subject 'software developer role' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),Skip,subject 'software interface' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX78
AX38-pred,pred,Class,Declaration,Version,Declaration: Version (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),Skip,subject 'web service' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Skip,subject 'web service' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),Skip,subject 'has format specification' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Skip,subject 'has format specification' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Skip,subject 'has format specification' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,Skip,subject 'has format specification' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),TP,matched pred AX100
AX48-pred,pred,ObjectProperty,Declaration,has documentation,Declaration: has documentation (ObjectProperty),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,TP,matched pred AX103
AX49-pred,pred,ObjectProperty,Range,has documentation,⊤ ⊑ ∀has documentation.Documentation,-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX108
AX50-pred,pred,ObjectProperty,Declaration,has input format,Declaration: has input format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX112
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX116
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX124
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,TP,matched pred AX127
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX128
AX61-pred,pred,ObjectProperty,Declaration,implemented in language,Declaration: implemented in language (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX131 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,implemented in language,⊤ ⊑ ∀implemented in language.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX91
AX67-pred,pred,ObjectProperty,Declaration,developed by,Declaration: developed by (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX120
AX71-pred,pred,ObjectProperty,Declaration,has platform,Declaration: has platform (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),Skip,subject 'uses software' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Skip,subject 'uses software' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,Skip,subject 'uses software' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Skip,subject 'uses software' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),TP,matched pred AX214
AX76-pred,pred,DatatypeProperty,Declaration,documentation URL,Declaration: documentation URL (DatatypeProperty),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,TP,matched pred AX216
AX77-pred,pred,DatatypeProperty,Range,documentation URL,documentation URL maps-to xsd:string,-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX274
AX81-pred,pred,DatatypeProperty,Declaration,release date,Declaration: release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,"pred AX276 differs: datatype 'xsd:string' != ""datetime'>"""
AX82-pred,pred,DatatypeProperty,Range,release date,release date maps-to datetime'>,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),Skip,subject 'has support URL' not in alignment table
AX83-pred,pred,-,-,-,(subject not in alignment table),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Skip,subject 'has support URL' not in alignment table
AX84-pred,pred,-,-,-,(subject not in alignment table),-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),Skip,subject 'has website homepage' not in alignment table
AX85-pred,pred,-,-,-,(subject not in alignment table),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Skip,subject 'has website homepage' not in alignment table
AX86-pred,pred,-,-,-,(subject not in alignment table),-,-
AX2-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Software)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Task)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Data Format)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Data)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Version)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, License)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Developer)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Documentation)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Help Resource)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Platform)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Programming Language)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Software)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Task)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Data Format)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Version)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, License)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Developer)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Documentation)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Help Resource)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Platform)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Programming Language)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Software)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Task)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Version)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, License)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Developer)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX30-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Documentation)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX30-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Help Resource)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Platform)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Programming Language)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Software)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Task)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Version)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, License)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Documentation)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Help Resource)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Platform)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Programming Language)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, Software)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, Task)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, Version)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, License)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, Help Resource)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, Platform)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,Class,DisjointClasses,Documentation,"DisjointClasses(Documentation, Programming Language)",FP,pred DisjointClasses axiom on 'Documentation' not matched by any gold axiom on 'function'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Software)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Task)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Version)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Platform)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Programming Language)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX70-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Software)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX70-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Task)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
