id,source,term_type,axiom_type,term,dl,status,note
AX15-gold,gold,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'assigner' not in alignment table
AX15-pred,pred,-,-,-,(subject not in alignment table),-,-
AX16-gold,gold,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,Skip,subject 'assigner' not in alignment table
AX16-pred,pred,-,-,-,(subject not in alignment table),-,-
AX17-gold,gold,ObjectProperty,SubPropertyOf,assigner,assigner ⊑ function,Skip,subject 'assigner' not in alignment table
AX17-pred,pred,-,-,-,(subject not in alignment table),-,-
AX18-gold,gold,ObjectProperty,Domain,conflict,∃conflict.⊤ ⊑ Policy,Skip,subject 'conflict' not in alignment table
AX18-pred,pred,-,-,-,(subject not in alignment table),-,-
AX19-gold,gold,ObjectProperty,Range,conflict,⊤ ⊑ ∀conflict.ConflictTerm,Skip,subject 'conflict' not in alignment table
AX19-pred,pred,-,-,-,(subject not in alignment table),-,-
AX20-gold,gold,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,TP,matched pred AX66
AX20-pred,pred,ObjectProperty,Domain,has consequence duty,∃has consequence duty.⊤ ⊑ Duty,-,-
AX21-gold,gold,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,TP,matched pred AX67
AX21-pred,pred,ObjectProperty,Range,has consequence duty,⊤ ⊑ ∀has consequence duty.Duty,-,-
AX22-gold,gold,ObjectProperty,SubPropertyOf,consequence,consequence ⊑ failure,FN,pred has no SubPropertyOf axiom on 'has consequence duty'
AX22-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX23-gold,gold,ObjectProperty,Domain,constraint,∃constraint.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX69 differs: expr_type ObjectUnionOf vs Class
AX23-pred,pred,ObjectProperty,Domain,has constraint,∃has constraint.⊤ ⊑ Rule,-,-
AX24-gold,gold,ObjectProperty,Range,constraint,⊤ ⊑ ∀constraint.(Constraint ⊔ LogicalConstraint),Mismatch,pred AX70 differs: expr_type ObjectUnionOf vs Class
AX24-pred,pred,ObjectProperty,Range,has constraint,⊤ ⊑ ∀has constraint.Constraint,-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,contractedParty,contractedParty ⊑ function,Skip,subject 'contractedParty' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,duty,∃duty.⊤ ⊑ Permission,Skip,subject 'duty' not in alignment table
AX26-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,ObjectProperty,Range,duty,⊤ ⊑ ∀duty.Duty,Skip,subject 'duty' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,ObjectProperty,Domain,failure,∃failure.⊤ ⊑ Rule,Skip,subject 'failure' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Range,failure,⊤ ⊑ ∀failure.Rule,Skip,subject 'failure' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Domain,function,∃function.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'function' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Range,function,⊤ ⊑ ∀function.Party,Skip,subject 'function' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Domain,hasPolicy,∃hasPolicy.⊤ ⊑ Asset,Skip,subject 'hasPolicy' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,hasPolicy,⊤ ⊑ ∀hasPolicy.Policy,Skip,subject 'hasPolicy' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,implies,∃implies.⊤ ⊑ Action,Skip,subject 'implies' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,Range,implies,⊤ ⊑ ∀implies.Action,Skip,subject 'implies' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Domain,inheritFrom,∃inheritFrom.⊤ ⊑ Policy,FN,pred has no Domain axiom on 'inherits from'
AX36-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX37-gold,gold,ObjectProperty,Range,inheritFrom,⊤ ⊑ ∀inheritFrom.Policy,FN,pred has no Range axiom on 'inherits from'
AX37-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX38-gold,gold,ObjectProperty,Domain,leftOperand,∃leftOperand.⊤ ⊑ Constraint,Skip,subject 'leftOperand' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,ObjectProperty,Range,leftOperand,⊤ ⊑ ∀leftOperand.LeftOperand,Skip,subject 'leftOperand' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,ObjectProperty,Domain,obligation,∃obligation.⊤ ⊑ Policy,Skip,subject 'obligation' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Range,obligation,⊤ ⊑ ∀obligation.Duty,Skip,subject 'obligation' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Domain,operand,∃operand.⊤ ⊑ LogicalConstraint,Skip,subject 'operand' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,operator,∃operator.⊤ ⊑ Constraint,Skip,subject 'operator' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Range,operator,⊤ ⊑ ∀operator.Operator,Skip,subject 'operator' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,SubPropertyOf,or,or ⊑ operand,Skip,subject 'or' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Domain,partOf,∃partOf.⊤ ⊑ (Asset ⊔ Party),Skip,subject 'partOf' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Range,partOf,⊤ ⊑ ∀partOf.(AssetCollection),Skip,subject 'partOf' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,permission,∃permission.⊤ ⊑ Policy,Mismatch,pred AX54 differs: class 'Policy' not aligned to 'Container'
AX48-pred,pred,ObjectProperty,Domain,contains permission,∃contains permission.⊤ ⊑ Container,-,-
AX49-gold,gold,ObjectProperty,Range,permission,⊤ ⊑ ∀permission.Permission,TP,matched pred AX55
AX49-pred,pred,ObjectProperty,Range,contains permission,⊤ ⊑ ∀contains permission.Permission,-,-
AX50-gold,gold,ObjectProperty,Domain,prohibition,∃prohibition.⊤ ⊑ Policy,Skip,subject 'prohibition' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,Range,prohibition,⊤ ⊑ ∀prohibition.Prohibition,Skip,subject 'prohibition' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Domain,relation,∃relation.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'relation' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Range,relation,⊤ ⊑ ∀relation.Asset,Skip,subject 'relation' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,TP,matched pred AX75
AX54-pred,pred,ObjectProperty,Domain,has remedy duty,∃has remedy duty.⊤ ⊑ Prohibition,-,-
AX55-gold,gold,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,TP,matched pred AX76
AX55-pred,pred,ObjectProperty,Range,has remedy duty,⊤ ⊑ ∀has remedy duty.Duty,-,-
AX56-gold,gold,ObjectProperty,SubPropertyOf,remedy,remedy ⊑ failure,FN,pred has no SubPropertyOf axiom on 'has remedy duty'
AX56-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX57-gold,gold,ObjectProperty,Domain,target,∃target.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX97 differs: expr_type ObjectUnionOf vs Class
AX57-pred,pred,ObjectProperty,Domain,step target,∃step target.⊤ ⊑ Sequence Step,-,-
AX58-gold,gold,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,Mismatch,pred AX98 differs: class 'Asset' not aligned to 'Permission'
AX58-pred,pred,ObjectProperty,Range,step target,⊤ ⊑ ∀step target.Permission,-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,target,target ⊑ relation,FN,pred has no SubPropertyOf axiom on 'step target'
AX59-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX60-gold,gold,ObjectProperty,SubPropertyOf,xone,xone ⊑ operand,Skip,subject 'xone' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX5-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Asset'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Conflict Resolution Strategy,Declaration: Conflict Resolution Strategy (Class),FP,pred Declaration axiom on 'Conflict Resolution Strategy' not matched by any gold axiom on 'ConflictTerm'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Constraint,Declaration: Constraint (Class),FP,pred Declaration axiom on 'Constraint' not matched by any gold axiom on 'Constraint'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Duty,Declaration: Duty (Class),FP,pred Declaration axiom on 'Duty' not matched by any gold axiom on 'Duty'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Logical Constraint,Declaration: Logical Constraint (Class),FP,pred Declaration axiom on 'Logical Constraint' not matched by any gold axiom on 'LogicalConstraint'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,SubClassOf,Logical Constraint,Logical Constraint ⊑ Constraint,FP,pred SubClassOf axiom on 'Logical Constraint' not matched by any gold axiom on 'LogicalConstraint'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Negation,Declaration: Negation (Class),FP,pred Declaration axiom on 'Negation' not matched by any gold axiom on 'Action'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Declaration,Party Role Assignment,Declaration: Party Role Assignment (Class),FP,pred Declaration axiom on 'Party Role Assignment' not matched by any gold axiom on 'Party'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,Declaration,Permission,Declaration: Permission (Class),FP,pred Declaration axiom on 'Permission' not matched by any gold axiom on 'Permission'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,Class,Declaration,Policy,Declaration: Policy (Class),FP,pred Declaration axiom on 'Policy' not matched by any gold axiom on 'Policy'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,Declaration,Prohibition,Declaration: Prohibition (Class),FP,pred Declaration axiom on 'Prohibition' not matched by any gold axiom on 'Prohibition'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,Declaration,Rule,Declaration: Rule (Class),FP,pred Declaration axiom on 'Rule' not matched by any gold axiom on 'Rule'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,ObjectProperty,Declaration,contains permission,Declaration: contains permission (ObjectProperty),FP,pred Declaration axiom on 'contains permission' not matched by any gold axiom on 'permission'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX65-pred,pred,ObjectProperty,Declaration,has consequence duty,Declaration: has consequence duty (ObjectProperty),FP,pred Declaration axiom on 'has consequence duty' not matched by any gold axiom on 'consequence'
AX65-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,ObjectProperty,Declaration,has constraint,Declaration: has constraint (ObjectProperty),FP,pred Declaration axiom on 'has constraint' not matched by any gold axiom on 'constraint'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,ObjectProperty,Declaration,has remedy duty,Declaration: has remedy duty (ObjectProperty),FP,pred Declaration axiom on 'has remedy duty' not matched by any gold axiom on 'remedy'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,ObjectProperty,Declaration,has sequence step,Declaration: has sequence step (ObjectProperty),FP,pred Declaration axiom on 'has sequence step' not matched by any gold axiom on 'andSequence'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX81-pred,pred,ObjectProperty,Domain,has sequence step,∃has sequence step.⊤ ⊑ Sequencing,FP,pred Domain axiom on 'has sequence step' not matched by any gold axiom on 'andSequence'
AX81-gold,gold,-,-,-,(no gold counterpart),-,-
AX82-pred,pred,ObjectProperty,Range,has sequence step,⊤ ⊑ ∀has sequence step.Sequence Step,FP,pred Range axiom on 'has sequence step' not matched by any gold axiom on 'andSequence'
AX82-gold,gold,-,-,-,(no gold counterpart),-,-
AX89-pred,pred,ObjectProperty,Declaration,inherited by,Declaration: inherited by (ObjectProperty),FP,pred Declaration axiom on 'inherited by' not matched by any gold axiom on 'inheritRelation'
AX89-gold,gold,-,-,-,(no gold counterpart),-,-
AX90-pred,pred,ObjectProperty,InverseOf,inherited by,inherited by ≡ inherits from⁻,FP,pred InverseOf axiom on 'inherited by' not matched by any gold axiom on 'inheritRelation'
AX90-gold,gold,-,-,-,(no gold counterpart),-,-
AX91-pred,pred,ObjectProperty,Declaration,inherits from,Declaration: inherits from (ObjectProperty),FP,pred Declaration axiom on 'inherits from' not matched by any gold axiom on 'inheritFrom'
AX91-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,ObjectProperty,InverseOf,inherits from,inherits from ≡ inherited by⁻,FP,pred InverseOf axiom on 'inherits from' not matched by any gold axiom on 'inheritFrom'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX96-pred,pred,ObjectProperty,Declaration,step target,Declaration: step target (ObjectProperty),FP,pred Declaration axiom on 'step target' not matched by any gold axiom on 'target'
AX96-gold,gold,-,-,-,(no gold counterpart),-,-
