id,source,term_type,axiom_type,term,dl,status,note
AX14-gold,gold,ObjectProperty,SubPropertyOf,assignee,assignee ⊑ function,FN,pred has no SubPropertyOf axiom on 'hasAssignee'
AX14-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX15-gold,gold,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX42 differs: expr_type ObjectUnionOf vs Class
AX15-pred,pred,ObjectProperty,Domain,hasAssigner,∃hasAssigner.⊤ ⊑ Rule,-,-
AX16-gold,gold,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,TP,matched pred AX43
AX16-pred,pred,ObjectProperty,Range,hasAssigner,⊤ ⊑ ∀hasAssigner.Party,-,-
AX17-gold,gold,ObjectProperty,SubPropertyOf,assigner,assigner ⊑ function,FN,pred has no SubPropertyOf axiom on 'hasAssigner'
AX17-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX18-gold,gold,ObjectProperty,Domain,conflict,∃conflict.⊤ ⊑ Policy,TP,matched pred AX45
AX18-pred,pred,ObjectProperty,Domain,hasConflictStrategy,∃hasConflictStrategy.⊤ ⊑ Policy,-,-
AX19-gold,gold,ObjectProperty,Range,conflict,⊤ ⊑ ∀conflict.ConflictTerm,TP,matched pred AX46
AX19-pred,pred,ObjectProperty,Range,hasConflictStrategy,⊤ ⊑ ∀hasConflictStrategy.ConflictStrategy,-,-
AX20-gold,gold,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,TP,matched pred AX48
AX20-pred,pred,ObjectProperty,Domain,hasConsequence,∃hasConsequence.⊤ ⊑ Duty,-,-
AX21-gold,gold,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,TP,matched pred AX49
AX21-pred,pred,ObjectProperty,Range,hasConsequence,⊤ ⊑ ∀hasConsequence.Duty,-,-
AX22-gold,gold,ObjectProperty,SubPropertyOf,consequence,consequence ⊑ failure,FN,pred has no SubPropertyOf axiom on 'hasConsequence'
AX22-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX23-gold,gold,ObjectProperty,Domain,constraint,∃constraint.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX51 differs: expr_type ObjectUnionOf vs Class
AX23-pred,pred,ObjectProperty,Domain,hasConstraint,∃hasConstraint.⊤ ⊑ Rule,-,-
AX24-gold,gold,ObjectProperty,Range,constraint,⊤ ⊑ ∀constraint.(Constraint ⊔ LogicalConstraint),Mismatch,pred AX52 differs: expr_type ObjectUnionOf vs Class
AX24-pred,pred,ObjectProperty,Range,hasConstraint,⊤ ⊑ ∀hasConstraint.Constraint,-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,contractedParty,contractedParty ⊑ function,Skip,subject 'contractedParty' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,duty,∃duty.⊤ ⊑ Permission,Mismatch,pred AX54 differs: class 'Permission' not aligned to 'Policy'
AX26-pred,pred,ObjectProperty,Domain,hasDuty,∃hasDuty.⊤ ⊑ Policy,-,-
AX27-gold,gold,ObjectProperty,Range,duty,⊤ ⊑ ∀duty.Duty,TP,matched pred AX55
AX27-pred,pred,ObjectProperty,Range,hasDuty,⊤ ⊑ ∀hasDuty.Duty,-,-
AX28-gold,gold,ObjectProperty,Domain,failure,∃failure.⊤ ⊑ Rule,TP,matched pred AX58
AX28-pred,pred,ObjectProperty,Domain,hasFailureRule,∃hasFailureRule.⊤ ⊑ Rule,-,-
AX29-gold,gold,ObjectProperty,Range,failure,⊤ ⊑ ∀failure.Rule,TP,matched pred AX59
AX29-pred,pred,ObjectProperty,Range,hasFailureRule,⊤ ⊑ ∀hasFailureRule.Rule,-,-
AX30-gold,gold,ObjectProperty,Domain,function,∃function.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'function' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Range,function,⊤ ⊑ ∀function.Party,Skip,subject 'function' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Domain,hasPolicy,∃hasPolicy.⊤ ⊑ Asset,Mismatch,pred AX99 differs: class 'Asset' not aligned to 'Policy'
AX32-pred,pred,ObjectProperty,Domain,subPolicyOf,∃subPolicyOf.⊤ ⊑ Policy,-,-
AX33-gold,gold,ObjectProperty,Range,hasPolicy,⊤ ⊑ ∀hasPolicy.Policy,TP,matched pred AX100
AX33-pred,pred,ObjectProperty,Range,subPolicyOf,⊤ ⊑ ∀subPolicyOf.Policy,-,-
AX34-gold,gold,ObjectProperty,Domain,implies,∃implies.⊤ ⊑ Action,Skip,subject 'implies' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,Range,implies,⊤ ⊑ ∀implies.Action,Skip,subject 'implies' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Domain,inheritFrom,∃inheritFrom.⊤ ⊑ Policy,Skip,subject 'inheritFrom' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Range,inheritFrom,⊤ ⊑ ∀inheritFrom.Policy,Skip,subject 'inheritFrom' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,ObjectProperty,Domain,leftOperand,∃leftOperand.⊤ ⊑ Constraint,Mismatch,pred AX61 differs: class 'Constraint' not aligned to 'LogicalConstraint'
AX38-pred,pred,ObjectProperty,Domain,hasLeftOperand,∃hasLeftOperand.⊤ ⊑ LogicalConstraint,-,-
AX39-gold,gold,ObjectProperty,Range,leftOperand,⊤ ⊑ ∀leftOperand.LeftOperand,Mismatch,pred AX62 differs: class 'LeftOperand' not aligned to 'Constraint'
AX39-pred,pred,ObjectProperty,Range,hasLeftOperand,⊤ ⊑ ∀hasLeftOperand.Constraint,-,-
AX40-gold,gold,ObjectProperty,Domain,obligation,∃obligation.⊤ ⊑ Policy,Skip,subject 'obligation' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Range,obligation,⊤ ⊑ ∀obligation.Duty,Skip,subject 'obligation' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Domain,operand,∃operand.⊤ ⊑ LogicalConstraint,Skip,subject 'operand' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,operator,∃operator.⊤ ⊑ Constraint,TP,matched pred AX73
AX43-pred,pred,ObjectProperty,Domain,hasOperator,∃hasOperator.⊤ ⊑ Constraint,-,-
AX44-gold,gold,ObjectProperty,Range,operator,⊤ ⊑ ∀operator.Operator,TP,matched pred AX74
AX44-pred,pred,ObjectProperty,Range,hasOperator,⊤ ⊑ ∀hasOperator.Operator,-,-
AX45-gold,gold,ObjectProperty,SubPropertyOf,or,or ⊑ operand,Skip,subject 'or' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Domain,partOf,∃partOf.⊤ ⊑ (Asset ⊔ Party),Skip,subject 'partOf' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Range,partOf,⊤ ⊑ ∀partOf.(AssetCollection),Skip,subject 'partOf' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,permission,∃permission.⊤ ⊑ Policy,TP,matched pred AX79
AX48-pred,pred,ObjectProperty,Domain,hasPermission,∃hasPermission.⊤ ⊑ Policy,-,-
AX49-gold,gold,ObjectProperty,Range,permission,⊤ ⊑ ∀permission.Permission,TP,matched pred AX80
AX49-pred,pred,ObjectProperty,Range,hasPermission,⊤ ⊑ ∀hasPermission.Permission,-,-
AX50-gold,gold,ObjectProperty,Domain,prohibition,∃prohibition.⊤ ⊑ Policy,TP,matched pred AX83
AX50-pred,pred,ObjectProperty,Domain,hasProhibition,∃hasProhibition.⊤ ⊑ Policy,-,-
AX51-gold,gold,ObjectProperty,Range,prohibition,⊤ ⊑ ∀prohibition.Prohibition,TP,matched pred AX84
AX51-pred,pred,ObjectProperty,Range,hasProhibition,⊤ ⊑ ∀hasProhibition.Prohibition,-,-
AX52-gold,gold,ObjectProperty,Domain,relation,∃relation.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'relation' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Range,relation,⊤ ⊑ ∀relation.Asset,Skip,subject 'relation' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,TP,matched pred AX87
AX54-pred,pred,ObjectProperty,Domain,hasRemedy,∃hasRemedy.⊤ ⊑ Prohibition,-,-
AX55-gold,gold,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,TP,matched pred AX88
AX55-pred,pred,ObjectProperty,Range,hasRemedy,⊤ ⊑ ∀hasRemedy.Duty,-,-
AX56-gold,gold,ObjectProperty,SubPropertyOf,remedy,remedy ⊑ failure,FN,pred has no SubPropertyOf axiom on 'hasRemedy'
AX56-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX57-gold,gold,ObjectProperty,Domain,target,∃target.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'target' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,Skip,subject 'target' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,target,target ⊑ relation,Skip,subject 'target' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,SubPropertyOf,xone,xone ⊑ operand,Skip,subject 'xone' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX1-pred,pred,Class,Declaration,Action,Declaration: Action (Class),FP,pred Declaration axiom on 'Action' not matched by any gold axiom on 'Action'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Asset'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,ConflictStrategy,Declaration: ConflictStrategy (Class),FP,pred Declaration axiom on 'ConflictStrategy' not matched by any gold axiom on 'ConflictTerm'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Constraint,Declaration: Constraint (Class),FP,pred Declaration axiom on 'Constraint' not matched by any gold axiom on 'Constraint'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Duty,Declaration: Duty (Class),FP,pred Declaration axiom on 'Duty' not matched by any gold axiom on 'Duty'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,LogicalConstraint,Declaration: LogicalConstraint (Class),FP,pred Declaration axiom on 'LogicalConstraint' not matched by any gold axiom on 'LogicalConstraint'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,SubClassOf,LogicalConstraint,LogicalConstraint ⊑ Constraint,FP,pred SubClassOf axiom on 'LogicalConstraint' not matched by any gold axiom on 'LogicalConstraint'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Declaration,Operator,Declaration: Operator (Class),FP,pred Declaration axiom on 'Operator' not matched by any gold axiom on 'Operator'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,Declaration,Party,Declaration: Party (Class),FP,pred Declaration axiom on 'Party' not matched by any gold axiom on 'Party'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,Declaration,Permission,Declaration: Permission (Class),FP,pred Declaration axiom on 'Permission' not matched by any gold axiom on 'Permission'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,Declaration,Policy,Declaration: Policy (Class),FP,pred Declaration axiom on 'Policy' not matched by any gold axiom on 'Policy'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,Declaration,Prohibition,Declaration: Prohibition (Class),FP,pred Declaration axiom on 'Prohibition' not matched by any gold axiom on 'Prohibition'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,Declaration,Rule,Declaration: Rule (Class),FP,pred Declaration axiom on 'Rule' not matched by any gold axiom on 'Rule'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,ObjectProperty,Declaration,hasAction,Declaration: hasAction (ObjectProperty),FP,pred Declaration axiom on 'hasAction' not matched by any gold axiom on 'action'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,ObjectProperty,Declaration,hasAssignee,Declaration: hasAssignee (ObjectProperty),FP,pred Declaration axiom on 'hasAssignee' not matched by any gold axiom on 'assignee'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,Declaration,hasAssigner,Declaration: hasAssigner (ObjectProperty),FP,pred Declaration axiom on 'hasAssigner' not matched by any gold axiom on 'assigner'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,Declaration,hasConflictStrategy,Declaration: hasConflictStrategy (ObjectProperty),FP,pred Declaration axiom on 'hasConflictStrategy' not matched by any gold axiom on 'conflict'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,ObjectProperty,Declaration,hasConsequence,Declaration: hasConsequence (ObjectProperty),FP,pred Declaration axiom on 'hasConsequence' not matched by any gold axiom on 'consequence'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,ObjectProperty,Declaration,hasConstraint,Declaration: hasConstraint (ObjectProperty),FP,pred Declaration axiom on 'hasConstraint' not matched by any gold axiom on 'constraint'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,ObjectProperty,Declaration,hasDuty,Declaration: hasDuty (ObjectProperty),FP,pred Declaration axiom on 'hasDuty' not matched by any gold axiom on 'duty'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,ObjectProperty,SubPropertyOf,hasDuty,hasDuty ⊑ hasRule,FP,pred SubPropertyOf axiom on 'hasDuty' not matched by any gold axiom on 'duty'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,ObjectProperty,Declaration,hasFailureRule,Declaration: hasFailureRule (ObjectProperty),FP,pred Declaration axiom on 'hasFailureRule' not matched by any gold axiom on 'failure'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,ObjectProperty,Declaration,hasLeftOperand,Declaration: hasLeftOperand (ObjectProperty),FP,pred Declaration axiom on 'hasLeftOperand' not matched by any gold axiom on 'leftOperand'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,ObjectProperty,Declaration,hasOperator,Declaration: hasOperator (ObjectProperty),FP,pred Declaration axiom on 'hasOperator' not matched by any gold axiom on 'operator'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,ObjectProperty,Declaration,hasPermission,Declaration: hasPermission (ObjectProperty),FP,pred Declaration axiom on 'hasPermission' not matched by any gold axiom on 'permission'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX81-pred,pred,ObjectProperty,SubPropertyOf,hasPermission,hasPermission ⊑ hasRule,FP,pred SubPropertyOf axiom on 'hasPermission' not matched by any gold axiom on 'permission'
AX81-gold,gold,-,-,-,(no gold counterpart),-,-
AX82-pred,pred,ObjectProperty,Declaration,hasProhibition,Declaration: hasProhibition (ObjectProperty),FP,pred Declaration axiom on 'hasProhibition' not matched by any gold axiom on 'prohibition'
AX82-gold,gold,-,-,-,(no gold counterpart),-,-
AX85-pred,pred,ObjectProperty,SubPropertyOf,hasProhibition,hasProhibition ⊑ hasRule,FP,pred SubPropertyOf axiom on 'hasProhibition' not matched by any gold axiom on 'prohibition'
AX85-gold,gold,-,-,-,(no gold counterpart),-,-
AX86-pred,pred,ObjectProperty,Declaration,hasRemedy,Declaration: hasRemedy (ObjectProperty),FP,pred Declaration axiom on 'hasRemedy' not matched by any gold axiom on 'remedy'
AX86-gold,gold,-,-,-,(no gold counterpart),-,-
AX98-pred,pred,ObjectProperty,Declaration,subPolicyOf,Declaration: subPolicyOf (ObjectProperty),FP,pred Declaration axiom on 'subPolicyOf' not matched by any gold axiom on 'hasPolicy'
AX98-gold,gold,-,-,-,(no gold counterpart),-,-
