id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,ObjectProperty,Range,hasLeaderboard,⊤ ⊑ ∀hasLeaderboard.Leaderboard,Skip,subject 'hasLeaderboard' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPlayingArea,∃hasPlayingArea.⊤ ⊑ Game,TP,matched pred AX70
AX29-pred,pred,ObjectProperty,Domain,has playing area,∃has playing area.⊤ ⊑ Game,-,-
AX30-gold,gold,ObjectProperty,Range,hasPlayingArea,⊤ ⊑ ∀hasPlayingArea.PlayingArea,TP,matched pred AX72
AX30-pred,pred,ObjectProperty,Range,has playing area,⊤ ⊑ ∀has playing area.PlayingArea,-,-
AX31-gold,gold,ObjectProperty,Domain,involvesCharacter,∃involvesCharacter.⊤ ⊑ Session,Skip,subject 'involvesCharacter' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,InverseOf,involvesCharacter,involvesCharacter ≡ isCharacterInSession⁻,Skip,subject 'involvesCharacter' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,involvesCharacter,⊤ ⊑ ∀involvesCharacter.Character,Skip,subject 'involvesCharacter' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,involvesPlayer,∃involvesPlayer.⊤ ⊑ Session,Skip,subject 'involvesPlayer' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,involvesPlayer,involvesPlayer ≡ isPlayerInSession⁻,Skip,subject 'involvesPlayer' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Range,involvesPlayer,⊤ ⊑ ∀involvesPlayer.Player,Skip,subject 'involvesPlayer' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Domain,isAchievementInGame,∃isAchievementInGame.⊤ ⊑ Achievement,TP,matched pred AX90
AX37-pred,pred,ObjectProperty,Domain,is achievement in,∃is achievement in.⊤ ⊑ Achievement,-,-
AX38-gold,gold,ObjectProperty,InverseOf,isAchievementInGame,isAchievementInGame ≡ hasAchievement⁻,TP,matched pred AX91
AX38-pred,pred,ObjectProperty,InverseOf,is achievement in,is achievement in ≡ has achievement⁻,-,-
AX39-gold,gold,ObjectProperty,Range,isAchievementInGame,⊤ ⊑ ∀isAchievementInGame.Game,TP,matched pred AX92
AX39-pred,pred,ObjectProperty,Range,is achievement in,⊤ ⊑ ∀is achievement in.Game,-,-
AX40-gold,gold,ObjectProperty,Domain,isCharacterInGame,∃isCharacterInGame.⊤ ⊑ Character,Skip,subject 'isCharacterInGame' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,InverseOf,isCharacterInGame,isCharacterInGame ≡ hasCharacter⁻,Skip,subject 'isCharacterInGame' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Range,isCharacterInGame,⊤ ⊑ ∀isCharacterInGame.Game,Skip,subject 'isCharacterInGame' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,isCharacterInSession,∃isCharacterInSession.⊤ ⊑ Character,Skip,subject 'isCharacterInSession' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,InverseOf,isCharacterInSession,isCharacterInSession ≡ involvesCharacter⁻,Skip,subject 'isCharacterInSession' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Range,isCharacterInSession,⊤ ⊑ ∀isCharacterInSession.Session,Skip,subject 'isCharacterInSession' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,isEventAssociatedToPlayer,⊤ ⊑ ∀isEventAssociatedToPlayer.Player,Skip,subject 'isEventAssociatedToPlayer' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Characteristics,isFriendWithPlayer,Symmetric(isFriendWithPlayer),FN,pred has no Characteristics axiom on 'is friend of'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Domain,isFriendWithPlayer,∃isFriendWithPlayer.⊤ ⊑ Player,TP,matched pred AX98
AX48-pred,pred,ObjectProperty,Domain,is friend of,∃is friend of.⊤ ⊑ Player,-,-
AX49-gold,gold,ObjectProperty,Range,isFriendWithPlayer,⊤ ⊑ ∀isFriendWithPlayer.Player,TP,matched pred AX100
AX49-pred,pred,ObjectProperty,Range,is friend of,⊤ ⊑ ∀is friend of.Player,-,-
AX50-gold,gold,ObjectProperty,Domain,isLeaderboardInGame,∃isLeaderboardInGame.⊤ ⊑ Leaderboard,Skip,subject 'isLeaderboardInGame' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,InverseOf,isLeaderboardInGame,isLeaderboardInGame ≡ hasLeaderboard⁻,Skip,subject 'isLeaderboardInGame' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,isLeaderboardInGame,⊤ ⊑ ∀isLeaderboardInGame.Game,Skip,subject 'isLeaderboardInGame' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Domain,isPlayerInSession,∃isPlayerInSession.⊤ ⊑ Player,Mismatch,pred AX114 differs: class 'Player' not aligned to 'Item'
AX53-pred,pred,ObjectProperty,Domain,is player item,∃is player item.⊤ ⊑ Item,-,-
AX54-gold,gold,ObjectProperty,InverseOf,isPlayerInSession,isPlayerInSession ≡ involvesPlayer⁻,Mismatch,pred AX115 differs: inverse-property 'involvesPlayer' not aligned to 'has player item'
AX54-pred,pred,ObjectProperty,InverseOf,is player item,is player item ≡ has player item⁻,-,-
AX55-gold,gold,ObjectProperty,Range,isPlayerInSession,⊤ ⊑ ∀isPlayerInSession.Session,Mismatch,pred AX116 differs: class 'Session' not aligned to 'Player'
AX55-pred,pred,ObjectProperty,Range,is player item,⊤ ⊑ ∀is player item.Player,-,-
AX56-gold,gold,ObjectProperty,Domain,isSessionInGame,∃isSessionInGame.⊤ ⊑ Session,Skip,subject 'isSessionInGame' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Range,isSessionInGame,⊤ ⊑ ∀isSessionInGame.Game,Skip,subject 'isSessionInGame' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Domain,livesIn,∃livesIn.⊤ ⊑ Player,TP,matched pred AX122
AX58-pred,pred,ObjectProperty,Domain,lives in,∃lives in.⊤ ⊑ Player,-,-
AX59-gold,gold,ObjectProperty,Domain,ownsAchievement,∃ownsAchievement.⊤ ⊑ Player,TP,matched pred AX58
AX59-pred,pred,ObjectProperty,Domain,has obtained achievement,∃has obtained achievement.⊤ ⊑ Player,-,-
AX60-gold,gold,ObjectProperty,Range,ownsAchievement,⊤ ⊑ ∀ownsAchievement.Achievement,TP,matched pred AX60
AX60-pred,pred,ObjectProperty,Range,has obtained achievement,⊤ ⊑ ∀has obtained achievement.Achievement,-,-
AX61-gold,gold,ObjectProperty,Domain,ownsCharacter,∃ownsCharacter.⊤ ⊑ Player,Skip,subject 'ownsCharacter' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,ownsCharacter,⊤ ⊑ ∀ownsCharacter.Character,Skip,subject 'ownsCharacter' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Domain,ownsItem,∃ownsItem.⊤ ⊑ Character,Skip,subject 'ownsItem' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Range,ownsItem,⊤ ⊑ ∀ownsItem.Item,Skip,subject 'ownsItem' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,playsGame,∃playsGame.⊤ ⊑ Player,TP,matched pred AX126
AX65-pred,pred,ObjectProperty,Domain,plays game,∃plays game.⊤ ⊑ Player,-,-
AX66-gold,gold,ObjectProperty,Range,playsGame,⊤ ⊑ ∀playsGame.Game,TP,matched pred AX128
AX66-pred,pred,ObjectProperty,Range,plays game,⊤ ⊑ ∀plays game.Game,-,-
AX67-gold,gold,ObjectProperty,Domain,purchasesGameOffering,∃purchasesGameOffering.⊤ ⊑ InAppPurchaseEvent,Skip,subject 'purchasesGameOffering' not in alignment table
AX67-pred,pred,-,-,-,(subject not in alignment table),-,-
AX68-gold,gold,ObjectProperty,Range,purchasesGameOffering,⊤ ⊑ ∀purchasesGameOffering.GameProduct,Skip,subject 'purchasesGameOffering' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,DatatypeProperty,Domain,endTime,∃endTime.⊤ ⊑ Session,Skip,subject 'endTime' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,DatatypeProperty,Range,endTime,endTime maps-to datetime'>,Skip,subject 'endTime' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,DatatypeProperty,Range,eventTime,eventTime maps-to datetime'>,Skip,subject 'eventTime' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,DatatypeProperty,Domain,releaseDate,∃releaseDate.⊤ ⊑ Game,TP,matched pred AX151
AX72-pred,pred,DatatypeProperty,Domain,release date,∃release date.⊤ ⊑ Game,-,-
AX73-gold,gold,DatatypeProperty,Range,releaseDate,releaseDate maps-to datetime'>,Mismatch,pred AX152 differs: expr_type Datatype vs Top
AX73-pred,pred,DatatypeProperty,Range,release date,release date maps-to ⊤,-,-
AX74-gold,gold,DatatypeProperty,Domain,startTime,∃startTime.⊤ ⊑ Session,Skip,subject 'startTime' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,DatatypeProperty,Range,startTime,startTime maps-to datetime'>,Skip,subject 'startTime' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,TP,matched pred AX139
AX76-pred,pred,DatatypeProperty,Domain,has username,∃has username.⊤ ⊑ Player,-,-
AX77-gold,gold,DatatypeProperty,Range,username,username maps-to xsd:string,Mismatch,pred AX140 differs: expr_type Datatype vs Top
AX77-pred,pred,DatatypeProperty,Range,has username,has username maps-to ⊤,-,-
AX2-pred,pred,Class,Declaration,Achievement,Declaration: Achievement (Class),FP,pred Declaration axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Player)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Game)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Item)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,Game,Declaration: Game (Class),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Player)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Item)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Genre,Declaration: Genre (Class),FP,pred Declaration axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,InAppPurchase,Declaration: InAppPurchase (Class),FP,pred Declaration axiom on 'InAppPurchase' not matched by any gold axiom on 'in-app purchase event'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,Declaration,Item,Declaration: Item (Class),FP,pred Declaration axiom on 'Item' not matched by any gold axiom on 'Item'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Player)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Location,Declaration: Location (Class),FP,pred Declaration axiom on 'Location' not matched by any gold axiom on 'Completion'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Location,"DisjointClasses(Location, PlayingArea)",FP,pred DisjointClasses axiom on 'Location' not matched by any gold axiom on 'Completion'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Player,Declaration: Player (Class),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,Declaration,PlayingArea,Declaration: PlayingArea (Class),FP,pred Declaration axiom on 'PlayingArea' not matched by any gold axiom on 'playing area'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,ObjectProperty,Declaration,has achievement,Declaration: has achievement (ObjectProperty),FP,pred Declaration axiom on 'has achievement' not matched by any gold axiom on 'has achievement'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,Declaration,has game genre,Declaration: has game genre (ObjectProperty),FP,pred Declaration axiom on 'has game genre' not matched by any gold axiom on 'has game genre'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,ObjectProperty,InverseOf,has game genre,has game genre ≡ has genre⁻,FP,pred InverseOf axiom on 'has game genre' not matched by any gold axiom on 'has game genre'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,ObjectProperty,Declaration,has genre,Declaration: has genre (ObjectProperty),FP,pred Declaration axiom on 'has genre' not matched by any gold axiom on 'has feature'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,ObjectProperty,InverseOf,has genre,has genre ≡ has game genre⁻,FP,pred InverseOf axiom on 'has genre' not matched by any gold axiom on 'has feature'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,ObjectProperty,Declaration,has item,Declaration: has item (ObjectProperty),FP,pred Declaration axiom on 'has item' not matched by any gold axiom on 'has item'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,ObjectProperty,InverseOf,has item,has item ≡ is item in⁻,FP,pred InverseOf axiom on 'has item' not matched by any gold axiom on 'has item'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,ObjectProperty,Declaration,has obtained achievement,Declaration: has obtained achievement (ObjectProperty),FP,pred Declaration axiom on 'has obtained achievement' not matched by any gold axiom on 'owns achievement'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,ObjectProperty,InverseOf,has obtained achievement,has obtained achievement ≡ is obtained by⁻,FP,pred InverseOf axiom on 'has obtained achievement' not matched by any gold axiom on 'owns achievement'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,ObjectProperty,Declaration,has playing area,Declaration: has playing area (ObjectProperty),FP,pred Declaration axiom on 'has playing area' not matched by any gold axiom on 'has playing area'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,ObjectProperty,InverseOf,has playing area,has playing area ≡ is playing area in⁻,FP,pred InverseOf axiom on 'has playing area' not matched by any gold axiom on 'has playing area'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX89-pred,pred,ObjectProperty,Declaration,is achievement in,Declaration: is achievement in (ObjectProperty),FP,pred Declaration axiom on 'is achievement in' not matched by any gold axiom on 'is achievement in game'
AX89-gold,gold,-,-,-,(no gold counterpart),-,-
AX97-pred,pred,ObjectProperty,Declaration,is friend of,Declaration: is friend of (ObjectProperty),FP,pred Declaration axiom on 'is friend of' not matched by any gold axiom on 'is friend with player'
AX97-gold,gold,-,-,-,(no gold counterpart),-,-
AX99-pred,pred,ObjectProperty,InverseOf,is friend of,is friend of ≡ has friend⁻,FP,pred InverseOf axiom on 'is friend of' not matched by any gold axiom on 'is friend with player'
AX99-gold,gold,-,-,-,(no gold counterpart),-,-
AX113-pred,pred,ObjectProperty,Declaration,is player item,Declaration: is player item (ObjectProperty),FP,pred Declaration axiom on 'is player item' not matched by any gold axiom on 'is player in session'
AX113-gold,gold,-,-,-,(no gold counterpart),-,-
AX121-pred,pred,ObjectProperty,Declaration,lives in,Declaration: lives in (ObjectProperty),FP,pred Declaration axiom on 'lives in' not matched by any gold axiom on 'lives in'
AX121-gold,gold,-,-,-,(no gold counterpart),-,-
AX123-pred,pred,ObjectProperty,InverseOf,lives in,lives in ≡ has resident⁻,FP,pred InverseOf axiom on 'lives in' not matched by any gold axiom on 'lives in'
AX123-gold,gold,-,-,-,(no gold counterpart),-,-
AX124-pred,pred,ObjectProperty,Range,lives in,⊤ ⊑ ∀lives in.Location,FP,pred Range axiom on 'lives in' not matched by any gold axiom on 'lives in'
AX124-gold,gold,-,-,-,(no gold counterpart),-,-
AX125-pred,pred,ObjectProperty,Declaration,plays game,Declaration: plays game (ObjectProperty),FP,pred Declaration axiom on 'plays game' not matched by any gold axiom on 'plays game'
AX125-gold,gold,-,-,-,(no gold counterpart),-,-
AX127-pred,pred,ObjectProperty,InverseOf,plays game,plays game ≡ is played by⁻,FP,pred InverseOf axiom on 'plays game' not matched by any gold axiom on 'plays game'
AX127-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,DatatypeProperty,Characteristics,has username,Functional(has username),FP,pred Characteristics axiom on 'has username' not matched by any gold axiom on 'username'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
AX138-pred,pred,DatatypeProperty,Declaration,has username,Declaration: has username (DatatypeProperty),FP,pred Declaration axiom on 'has username' not matched by any gold axiom on 'username'
AX138-gold,gold,-,-,-,(no gold counterpart),-,-
AX149-pred,pred,DatatypeProperty,Characteristics,release date,Functional(release date),FP,pred Characteristics axiom on 'release date' not matched by any gold axiom on 'release date'
AX149-gold,gold,-,-,-,(no gold counterpart),-,-
AX150-pred,pred,DatatypeProperty,Declaration,release date,Declaration: release date (DatatypeProperty),FP,pred Declaration axiom on 'release date' not matched by any gold axiom on 'release date'
AX150-gold,gold,-,-,-,(no gold counterpart),-,-
