id,source,term_type,axiom_type,term,dl,status,note
AX39-pred,pred,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,TP,matched pred AX63
AX40-pred,pred,DatatypeProperty,Range,hasHardwareVersionNumber,hasHardwareVersionNumber maps-to ⊤,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,TP,matched pred AX82
AX41-pred,pred,DatatypeProperty,Domain,hasStartDateAndTime,∃hasStartDateAndTime.⊤ ⊑ Tariff,-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Mismatch,pred AX83 differs: expr_type Datatype vs Top
AX42-pred,pred,DatatypeProperty,Range,hasStartDateAndTime,hasStartDateAndTime maps-to ⊤,-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX95
AX43-pred,pred,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Water property'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,Water,Declaration: Water (Class),FP,pred Declaration axiom on 'Water' not matched by any gold axiom on 'Water'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Key Performance Indicator'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,ObjectProperty,Declaration,hasPhysicalProperty,Declaration: hasPhysicalProperty (ObjectProperty),FP,pred Declaration axiom on 'hasPhysicalProperty' not matched by any gold axiom on 'has property'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,ObjectProperty,Domain,hasPhysicalProperty,∃hasPhysicalProperty.⊤ ⊑ Water,FP,pred Domain axiom on 'hasPhysicalProperty' not matched by any gold axiom on 'has property'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,ObjectProperty,Range,hasPhysicalProperty,⊤ ⊑ ∀hasPhysicalProperty.Physical Property,FP,pred Range axiom on 'hasPhysicalProperty' not matched by any gold axiom on 'has property'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,DatatypeProperty,Characteristics,hasFabricationNumber,Functional(hasFabricationNumber),FP,pred Characteristics axiom on 'hasFabricationNumber' not matched by any gold axiom on 'has fabrication number'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,DatatypeProperty,Declaration,hasFabricationNumber,Declaration: hasFabricationNumber (DatatypeProperty),FP,pred Declaration axiom on 'hasFabricationNumber' not matched by any gold axiom on 'has fabrication number'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,DatatypeProperty,Domain,hasFabricationNumber,∃hasFabricationNumber.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hasFabricationNumber' not matched by any gold axiom on 'has fabrication number'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,DatatypeProperty,Characteristics,hasFirmwareVersion,Functional(hasFirmwareVersion),FP,pred Characteristics axiom on 'hasFirmwareVersion' not matched by any gold axiom on 'has firmware version'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,DatatypeProperty,Declaration,hasFirmwareVersion,Declaration: hasFirmwareVersion (DatatypeProperty),FP,pred Declaration axiom on 'hasFirmwareVersion' not matched by any gold axiom on 'has firmware version'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX54-pred,pred,DatatypeProperty,Domain,hasFirmwareVersion,∃hasFirmwareVersion.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hasFirmwareVersion' not matched by any gold axiom on 'has firmware version'
AX54-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,DatatypeProperty,Characteristics,hasHardwareVersionNumber,Functional(hasHardwareVersionNumber),FP,pred Characteristics axiom on 'hasHardwareVersionNumber' not matched by any gold axiom on 'has hardware version'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,DatatypeProperty,Declaration,hasHardwareVersionNumber,Declaration: hasHardwareVersionNumber (DatatypeProperty),FP,pred Declaration axiom on 'hasHardwareVersionNumber' not matched by any gold axiom on 'has hardware version'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,DatatypeProperty,Domain,hasHardwareVersionNumber,∃hasHardwareVersionNumber.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hasHardwareVersionNumber' not matched by any gold axiom on 'has hardware version'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,DatatypeProperty,Characteristics,hasManufacturer,Functional(hasManufacturer),FP,pred Characteristics axiom on 'hasManufacturer' not matched by any gold axiom on 'has manufacturer'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX65-pred,pred,DatatypeProperty,Declaration,hasManufacturer,Declaration: hasManufacturer (DatatypeProperty),FP,pred Declaration axiom on 'hasManufacturer' not matched by any gold axiom on 'has manufacturer'
AX65-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,DatatypeProperty,Domain,hasManufacturer,∃hasManufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hasManufacturer' not matched by any gold axiom on 'has manufacturer'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX67-pred,pred,DatatypeProperty,Range,hasManufacturer,hasManufacturer maps-to ⊤,FP,pred Range axiom on 'hasManufacturer' not matched by any gold axiom on 'has manufacturer'
AX67-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,DatatypeProperty,Characteristics,hasModel,Functional(hasModel),FP,pred Characteristics axiom on 'hasModel' not matched by any gold axiom on 'has model'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,DatatypeProperty,Declaration,hasModel,Declaration: hasModel (DatatypeProperty),FP,pred Declaration axiom on 'hasModel' not matched by any gold axiom on 'has model'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX70-pred,pred,DatatypeProperty,Domain,hasModel,∃hasModel.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hasModel' not matched by any gold axiom on 'has model'
AX70-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,DatatypeProperty,Range,hasModel,hasModel maps-to ⊤,FP,pred Range axiom on 'hasModel' not matched by any gold axiom on 'has model'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,DatatypeProperty,Characteristics,hasStartDateAndTime,Functional(hasStartDateAndTime),FP,pred Characteristics axiom on 'hasStartDateAndTime' not matched by any gold axiom on 'has start timestamp'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX81-pred,pred,DatatypeProperty,Declaration,hasStartDateAndTime,Declaration: hasStartDateAndTime (DatatypeProperty),FP,pred Declaration axiom on 'hasStartDateAndTime' not matched by any gold axiom on 'has start timestamp'
AX81-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,DatatypeProperty,Characteristics,hasVersion,Functional(hasVersion),FP,pred Characteristics axiom on 'hasVersion' not matched by any gold axiom on 'has version'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX93-pred,pred,DatatypeProperty,Declaration,hasVersion,Declaration: hasVersion (DatatypeProperty),FP,pred Declaration axiom on 'hasVersion' not matched by any gold axiom on 'has version'
AX93-gold,gold,-,-,-,(no gold counterpart),-,-
AX94-pred,pred,DatatypeProperty,Domain,hasVersion,∃hasVersion.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hasVersion' not matched by any gold axiom on 'has version'
AX94-gold,gold,-,-,-,(no gold counterpart),-,-
