role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasoperator,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8061; levenshtein=0.3636; semantic=0.6419; sequence_match=0.5556,False,0.6678,False,gold already mapped to 'hasoperator'
property,haspermission,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8075; levenshtein=0.4615; semantic=0.5869; sequence_match=0.5833,False,0.6592,False,gold already mapped to 'haspermission'
property,hasoperator,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8075; levenshtein=0.4615; semantic=0.5869; sequence_match=0.5833,False,0.6592,False,gold already mapped to 'hasoperator'
property,hasaction,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7966; levenshtein=0.4615; semantic=0.6187; sequence_match=0.5455,False,0.6536,False,gold already mapped to 'hasviolation'
property,hasduty,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.7369; sequence_match=0.5333,False,0.6536,False,gold already mapped to 'hasduty'
property,hasduty,hasremedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6448; sequence_match=0.6250,False,0.6472,False,gold already mapped to 'hasduty'
property,hasoperator,hasviolation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8179; levenshtein=0.5000; semantic=0.5024; sequence_match=0.6087,False,0.6430,False,gold already mapped to 'hasoperator'
property,haspermission,hasviolation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7951; levenshtein=0.4615; semantic=0.5709; sequence_match=0.5600,False,0.6420,False,gold already mapped to 'haspermission'
property,hasaction,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3636; semantic=0.6441; sequence_match=0.6000,False,0.6420,False,gold already mapped to 'hasviolation'
property,obligation,hasviolation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7389; levenshtein=0.5000; semantic=0.5419; sequence_match=0.6364,False,0.6390,False,pred already taken by 'hasaction' (higher averaged score)
property,hasconstraint,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6773; levenshtein=0.4615; semantic=0.6425; sequence_match=0.5833,False,0.6344,False,gold already mapped to 'hasconstraint'
property,hasoperator,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6773; levenshtein=0.4615; semantic=0.6425; sequence_match=0.5833,False,0.6344,False,gold already mapped to 'hasoperator'
property,hasoperator,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6932; levenshtein=0.3636; semantic=0.6721; sequence_match=0.5263,False,0.6305,False,gold already mapped to 'hasoperator'
property,hasaction,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6720; levenshtein=0.3333; semantic=0.7063; sequence_match=0.5000,False,0.6261,False,gold already mapped to 'hasviolation'
property,operand,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5896; levenshtein=0.4545; semantic=0.7139; sequence_match=0.5556,False,0.6197,False,pred already taken by 'hasoperator' (higher averaged score)
property,hasprohibition,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8072; levenshtein=0.4286; semantic=0.5670; sequence_match=0.4800,False,0.6181,False,gold already mapped to 'hasright'
property,hasaction,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6786; sequence_match=0.5000,False,0.6168,False,gold already mapped to 'hasviolation'
property,hasaction,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6984; levenshtein=0.2857; semantic=0.6217; sequence_match=0.5217,False,0.6139,False,gold already mapped to 'hasviolation'
property,hasaction,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6333; sequence_match=0.5000,False,0.6017,False,gold already mapped to 'hasviolation'
property,haspermission,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6996; levenshtein=0.2308; semantic=0.5965; sequence_match=0.5000,False,0.5987,False,top-3 avg score 0.5987 < final_threshold 0.6
property,haspermission,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6699; levenshtein=0.3846; semantic=0.6481; sequence_match=0.4762,False,0.5981,False,top-3 avg score 0.5981 < final_threshold 0.6
property,hasduty,hasdependency,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6264; levenshtein=0.3846; semantic=0.6660; sequence_match=0.5000,False,0.5975,False,top-3 avg score 0.5975 < final_threshold 0.6
property,hasprohibition,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3571; semantic=0.6221; sequence_match=0.4762,False,0.5963,False,top-3 avg score 0.5963 < final_threshold 0.6
property,hasconstraint,hasviolation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8033; levenshtein=0.3846; semantic=0.5783; sequence_match=0.4000,False,0.5939,False,top-3 avg score 0.5939 < final_threshold 0.6
property,hasaction,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6602; levenshtein=0.3333; semantic=0.6505; sequence_match=0.4706,False,0.5937,False,top-3 avg score 0.5937 < final_threshold 0.6
property,scope,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7212; levenshtein=0.2727; semantic=0.5570; sequence_match=0.5000,False,0.5928,False,top-3 avg score 0.5928 < final_threshold 0.6
property,failure,activatedbyfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5262; levenshtein=0.3500; semantic=0.7328; sequence_match=0.5185,False,0.5925,False,top-3 avg score 0.5925 < final_threshold 0.6
property,hasduty,hasrole,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6190; levenshtein=0.4286; semantic=0.7193; sequence_match=0.4286,False,0.5890,False,top-3 avg score 0.5890 < final_threshold 0.6
property,scope,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5789; sequence_match=0.5000,False,0.5850,False,top-3 avg score 0.5850 < final_threshold 0.6
property,target,hasright,jaro_winkler+semantic+levenshtein,jaro_winkler=0.7222; levenshtein=0.5000; semantic=0.5325; sequence_match=0.1429,False,0.5849,False,top-3 avg score 0.5849 < final_threshold 0.6
property,hasduty,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.6627; sequence_match=0.4444,False,0.5840,False,top-3 avg score 0.5840 < final_threshold 0.6
property,hasoperator,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.6627; sequence_match=0.4444,False,0.5840,False,top-3 avg score 0.5840 < final_threshold 0.6
property,relation,hasviolation,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6389; levenshtein=0.5000; semantic=0.4744; sequence_match=0.6000,False,0.5796,False,top-3 avg score 0.5796 < final_threshold 0.6
property,assignee,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3750; semantic=0.5612; sequence_match=0.5000,False,0.5759,False,top-3 avg score 0.5759 < final_threshold 0.6
property,scope,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6648; levenshtein=0.3333; semantic=0.6259; sequence_match=0.4286,False,0.5731,False,top-3 avg score 0.5731 < final_threshold 0.6
property,hasduty,hasviolation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.6591; sequence_match=0.4211,False,0.5717,False,top-3 avg score 0.5717 < final_threshold 0.6
property,hasconstraint,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.6886; sequence_match=0.4000,False,0.5716,False,top-3 avg score 0.5716 < final_threshold 0.6
property,assigner,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3750; semantic=0.5481; sequence_match=0.5000,False,0.5716,False,top-3 avg score 0.5716 < final_threshold 0.6
property,consequence,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6515; levenshtein=0.4545; semantic=0.5711; sequence_match=0.4762,False,0.5663,False,top-3 avg score 0.5663 < final_threshold 0.6
property,hasprohibition,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6456; levenshtein=0.3571; semantic=0.6812; sequence_match=0.3704,False,0.5657,False,top-3 avg score 0.5657 < final_threshold 0.6
property,hasprohibition,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6964; sequence_match=0.3810,False,0.5655,False,top-3 avg score 0.5655 < final_threshold 0.6
property,operand,constrainedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.3846; semantic=0.5622; sequence_match=0.5000,False,0.5651,False,top-3 avg score 0.5651 < final_threshold 0.6
property,or,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7333; levenshtein=0.2000; semantic=0.6284; sequence_match=0.3333,False,0.5650,False,top-3 avg score 0.5650 < final_threshold 0.6
property,hasduty,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.6626; sequence_match=0.4000,False,0.5630,False,top-3 avg score 0.5630 < final_threshold 0.6
property,hasconstraint,hasduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6264; levenshtein=0.3077; semantic=0.6626; sequence_match=0.4000,False,0.5630,False,top-3 avg score 0.5630 < final_threshold 0.6
property,target,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5684; sequence_match=0.4615,False,0.5576,False,top-3 avg score 0.5576 < final_threshold 0.6
property,hasconstraint,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6330; levenshtein=0.3077; semantic=0.6386; sequence_match=0.4000,False,0.5572,False,top-3 avg score 0.5572 < final_threshold 0.6
property,operand,constrains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.4000; semantic=0.6267; sequence_match=0.4706,False,0.5570,False,top-3 avg score 0.5570 < final_threshold 0.6
property,inheritrelation,haspermission,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6684; levenshtein=0.3333; semantic=0.4947; sequence_match=0.5000,False,0.5544,False,top-3 avg score 0.5544 < final_threshold 0.6
property,andsequence,hasdependency,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6976; levenshtein=0.4615; semantic=0.4189; sequence_match=0.5000,False,0.5530,False,top-3 avg score 0.5530 < final_threshold 0.6
property,haspermission,hasdependency,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5855; levenshtein=0.3077; semantic=0.6082; sequence_match=0.4615,False,0.5517,False,top-3 avg score 0.5517 < final_threshold 0.6
property,relation,directlylinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.6360; sequence_match=0.4167,False,0.5500,False,top-3 avg score 0.5500 < final_threshold 0.6
property,haspermission,hasremedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.3846; semantic=0.5373; sequence_match=0.4545,False,0.5486,False,top-3 avg score 0.5486 < final_threshold 0.6
property,hasconstraint,hasright,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6032; levenshtein=0.3846; semantic=0.6576; sequence_match=0.3810,False,0.5485,False,top-3 avg score 0.5485 < final_threshold 0.6
property,hasprohibition,hastype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6434; sequence_match=0.3810,False,0.5478,False,top-3 avg score 0.5478 < final_threshold 0.6
property,haspermission,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.3077; semantic=0.6078; sequence_match=0.4000,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
property,scope,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6952; levenshtein=0.2857; semantic=0.5229; sequence_match=0.4211,False,0.5464,False,top-3 avg score 0.5464 < final_threshold 0.6
property,haspermission,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.3077; semantic=0.6044; sequence_match=0.3846,False,0.5446,False,top-3 avg score 0.5446 < final_threshold 0.6
property,hasconstraint,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6447; levenshtein=0.3077; semantic=0.6044; sequence_match=0.3846,False,0.5446,False,top-3 avg score 0.5446 < final_threshold 0.6
property,assigner,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.5910; sequence_match=0.4211,False,0.5444,False,top-3 avg score 0.5444 < final_threshold 0.6
property,target,partof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.4651; sequence_match=0.5000,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
property,hasduty,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6318; sequence_match=0.3810,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
property,partof,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5235; sequence_match=0.4615,False,0.5426,False,top-3 avg score 0.5426 < final_threshold 0.6
property,assigner,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.2308; semantic=0.5430; sequence_match=0.4762,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.6
property,inheritrelation,hasviolation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6083; levenshtein=0.4667; semantic=0.4802; sequence_match=0.5185,False,0.5357,False,top-3 avg score 0.5357 < final_threshold 0.6
property,hasconstraint,hasdependency,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5897; levenshtein=0.2308; semantic=0.7035; sequence_match=0.3077,False,0.5336,False,top-3 avg score 0.5336 < final_threshold 0.6
property,assigner,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5912; sequence_match=0.4000,False,0.5308,False,top-3 avg score 0.5308 < final_threshold 0.6
property,hasoperator,hasdependency,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5464; levenshtein=0.3846; semantic=0.6265; sequence_match=0.4167,False,0.5299,False,top-3 avg score 0.5299 < final_threshold 0.6
property,consequence,constrainedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3846; semantic=0.5593; sequence_match=0.4167,False,0.5298,False,top-3 avg score 0.5298 < final_threshold 0.6
property,handlepolicyconflicts,hasviolation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5992; levenshtein=0.2857; semantic=0.5657; sequence_match=0.4242,False,0.5297,False,top-3 avg score 0.5297 < final_threshold 0.6
property,relation,partof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5210; sequence_match=0.4286,False,0.5295,False,top-3 avg score 0.5295 < final_threshold 0.6
property,assigner,appliesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5861; levenshtein=0.2667; semantic=0.6493; sequence_match=0.3478,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.6
property,hasoperator,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.2727; semantic=0.4978; sequence_match=0.4000,False,0.5265,False,top-3 avg score 0.5265 < final_threshold 0.6
property,assignee,hasconsequence,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4514; sequence_match=0.4545,False,0.5255,False,top-3 avg score 0.5255 < final_threshold 0.6
property,inheritrelation,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6058; levenshtein=0.3333; semantic=0.5058; sequence_match=0.4615,False,0.5244,False,top-3 avg score 0.5244 < final_threshold 0.6
property,assigner,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.2308; semantic=0.4931; sequence_match=0.4762,False,0.5242,False,top-3 avg score 0.5242 < final_threshold 0.6
property,assignee,hastype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5703; sequence_match=0.4000,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.6
property,assignee,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5679; sequence_match=0.4000,False,0.5230,False,top-3 avg score 0.5230 < final_threshold 0.6
property,hasconstraint,hasremedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5840; levenshtein=0.2308; semantic=0.6201; sequence_match=0.3636,False,0.5226,False,top-3 avg score 0.5226 < final_threshold 0.6
property,haspermission,appliesto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6538; levenshtein=0.3846; semantic=0.5292; sequence_match=0.2727,False,0.5226,False,top-3 avg score 0.5226 < final_threshold 0.6
property,haspermission,specifies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.3846; semantic=0.4558; sequence_match=0.4545,False,0.5214,False,top-3 avg score 0.5214 < final_threshold 0.6
property,operand,appliesoperator,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4317; levenshtein=0.3333; semantic=0.6726; sequence_match=0.4545,False,0.5196,False,top-3 avg score 0.5196 < final_threshold 0.6
property,hasoperator,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5970; levenshtein=0.1667; semantic=0.5240; sequence_match=0.4348,False,0.5186,False,top-3 avg score 0.5186 < final_threshold 0.6
property,inheritsfrom,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5970; levenshtein=0.1667; semantic=0.5240; sequence_match=0.4348,False,0.5186,False,top-3 avg score 0.5186 < final_threshold 0.6
property,failure,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6310; levenshtein=0.2857; semantic=0.4959; sequence_match=0.4286,False,0.5185,False,top-3 avg score 0.5185 < final_threshold 0.6
property,assignee,hasremedy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6481; levenshtein=0.2222; semantic=0.4325; sequence_match=0.4706,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.6
property,hasprohibition,hasdependency,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5806; levenshtein=0.2143; semantic=0.6002; sequence_match=0.3704,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.6
property,function,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.5755; sequence_match=0.3333,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.6
property,inheritsfrom,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.3077; semantic=0.5042; sequence_match=0.4800,False,0.5162,False,top-3 avg score 0.5162 < final_threshold 0.6
property,hasoperator,hasremedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.3636; semantic=0.5405; sequence_match=0.4000,False,0.5146,False,top-3 avg score 0.5146 < final_threshold 0.6
property,targetpolicy,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.2500; semantic=0.4765; sequence_match=0.4211,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.6
property,and,hasduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2857; semantic=0.4884; sequence_match=0.4000,False,0.5131,False,top-3 avg score 0.5131 < final_threshold 0.6
property,relation,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6816; levenshtein=0.3077; semantic=0.4765; sequence_match=0.3810,False,0.5130,False,top-3 avg score 0.5130 < final_threshold 0.6
property,scope,constrainedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6192; levenshtein=0.1538; semantic=0.5858; sequence_match=0.3333,False,0.5128,False,top-3 avg score 0.5128 < final_threshold 0.6
property,scope,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.2727; semantic=0.6485; sequence_match=0.3750,False,0.5122,False,top-3 avg score 0.5122 < final_threshold 0.6
property,operand,hasdependency,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5663; levenshtein=0.2308; semantic=0.5665; sequence_match=0.4000,False,0.5109,False,top-3 avg score 0.5109 < final_threshold 0.6
property,hasaction,hasdependency,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5840; levenshtein=0.3077; semantic=0.5838; sequence_match=0.3636,False,0.5105,False,top-3 avg score 0.5105 < final_threshold 0.6
property,assigner,hasrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5282; sequence_match=0.4000,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.6
property,inheritrelation,directlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6306; levenshtein=0.1250; semantic=0.5731; sequence_match=0.3226,False,0.5088,False,top-3 avg score 0.5088 < final_threshold 0.6
property,hasprohibition,hasremedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5767; levenshtein=0.2857; semantic=0.5988; sequence_match=0.3478,False,0.5078,False,top-3 avg score 0.5078 < final_threshold 0.6
property,assignee,hasconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5277; sequence_match=0.4762,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.6
property,or,constrainedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7179; levenshtein=0.1538; semantic=0.5378; sequence_match=0.2667,False,0.5075,False,top-3 avg score 0.5075 < final_threshold 0.6
property,scope,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6103; levenshtein=0.2308; semantic=0.5764; sequence_match=0.3333,False,0.5067,False,top-3 avg score 0.5067 < final_threshold 0.6
property,failure,isexclusive,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5617; levenshtein=0.2727; semantic=0.5130; sequence_match=0.4444,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.6
property,hasoperator,hasconsequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.3571; semantic=0.5137; sequence_match=0.4000,False,0.5059,False,top-3 avg score 0.5059 < final_threshold 0.6
property,hasprohibition,hasconsequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5861; sequence_match=0.3571,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.6
property,handlepolicyconflicts,hasconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2381; semantic=0.4766; sequence_match=0.4118,False,0.5040,False,top-3 avg score 0.5040 < final_threshold 0.6
property,assignee,hasdependency,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3077; semantic=0.5224; sequence_match=0.3810,False,0.5022,False,top-3 avg score 0.5022 < final_threshold 0.6
property,hasaction,constrains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5419; sequence_match=0.3158,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.6
property,target,hasremedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4906; sequence_match=0.4000,False,0.5006,False,top-3 avg score 0.5006 < final_threshold 0.6
