id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,ObjectProperty,Range,hasLeaderboard,⊤ ⊑ ∀hasLeaderboard.Leaderboard,Skip,subject 'hasLeaderboard' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPlayingArea,∃hasPlayingArea.⊤ ⊑ Game,Skip,subject 'hasPlayingArea' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Range,hasPlayingArea,⊤ ⊑ ∀hasPlayingArea.PlayingArea,Skip,subject 'hasPlayingArea' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Domain,involvesCharacter,∃involvesCharacter.⊤ ⊑ Session,Skip,subject 'involvesCharacter' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,InverseOf,involvesCharacter,involvesCharacter ≡ isCharacterInSession⁻,Skip,subject 'involvesCharacter' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,involvesCharacter,⊤ ⊑ ∀involvesCharacter.Character,Skip,subject 'involvesCharacter' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,involvesPlayer,∃involvesPlayer.⊤ ⊑ Session,Skip,subject 'involvesPlayer' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,involvesPlayer,involvesPlayer ≡ isPlayerInSession⁻,Skip,subject 'involvesPlayer' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Range,involvesPlayer,⊤ ⊑ ∀involvesPlayer.Player,Skip,subject 'involvesPlayer' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Domain,isAchievementInGame,∃isAchievementInGame.⊤ ⊑ Achievement,Mismatch,pred AX30 differs: class 'Achievement' not aligned to 'Game'
AX37-pred,pred,ObjectProperty,Domain,game has achievement,∃game has achievement.⊤ ⊑ Game,-,-
AX38-gold,gold,ObjectProperty,InverseOf,isAchievementInGame,isAchievementInGame ≡ hasAchievement⁻,Mismatch,pred AX31 differs: inverse-property 'hasAchievement' not aligned to 'is offered by'
AX38-pred,pred,ObjectProperty,InverseOf,game has achievement,game has achievement ≡ is offered by⁻,-,-
AX39-gold,gold,ObjectProperty,Range,isAchievementInGame,⊤ ⊑ ∀isAchievementInGame.Game,Mismatch,pred AX32 differs: class 'Game' not aligned to 'Achievement'
AX39-pred,pred,ObjectProperty,Range,game has achievement,⊤ ⊑ ∀game has achievement.Achievement,-,-
AX40-gold,gold,ObjectProperty,Domain,isCharacterInGame,∃isCharacterInGame.⊤ ⊑ Character,Mismatch,pred AX57 differs: class 'Character' not aligned to 'Item'
AX40-pred,pred,ObjectProperty,Domain,is contained in game,∃is contained in game.⊤ ⊑ Item,-,-
AX41-gold,gold,ObjectProperty,InverseOf,isCharacterInGame,isCharacterInGame ≡ hasCharacter⁻,Mismatch,pred AX58 differs: inverse-property 'hasCharacter' not aligned to 'game has item'
AX41-pred,pred,ObjectProperty,InverseOf,is contained in game,is contained in game ≡ game has item⁻,-,-
AX42-gold,gold,ObjectProperty,Range,isCharacterInGame,⊤ ⊑ ∀isCharacterInGame.Game,TP,matched pred AX59
AX42-pred,pred,ObjectProperty,Range,is contained in game,⊤ ⊑ ∀is contained in game.Game,-,-
AX43-gold,gold,ObjectProperty,Domain,isCharacterInSession,∃isCharacterInSession.⊤ ⊑ Character,Skip,subject 'isCharacterInSession' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,InverseOf,isCharacterInSession,isCharacterInSession ≡ involvesCharacter⁻,Skip,subject 'isCharacterInSession' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Range,isCharacterInSession,⊤ ⊑ ∀isCharacterInSession.Session,Skip,subject 'isCharacterInSession' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,isEventAssociatedToPlayer,⊤ ⊑ ∀isEventAssociatedToPlayer.Player,Skip,subject 'isEventAssociatedToPlayer' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Characteristics,isFriendWithPlayer,Symmetric(isFriendWithPlayer),Skip,subject 'isFriendWithPlayer' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,isFriendWithPlayer,∃isFriendWithPlayer.⊤ ⊑ Player,Skip,subject 'isFriendWithPlayer' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,isFriendWithPlayer,⊤ ⊑ ∀isFriendWithPlayer.Player,Skip,subject 'isFriendWithPlayer' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Domain,isLeaderboardInGame,∃isLeaderboardInGame.⊤ ⊑ Leaderboard,Skip,subject 'isLeaderboardInGame' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,InverseOf,isLeaderboardInGame,isLeaderboardInGame ≡ hasLeaderboard⁻,Skip,subject 'isLeaderboardInGame' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,isLeaderboardInGame,⊤ ⊑ ∀isLeaderboardInGame.Game,Skip,subject 'isLeaderboardInGame' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Domain,isPlayerInSession,∃isPlayerInSession.⊤ ⊑ Player,Skip,subject 'isPlayerInSession' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,InverseOf,isPlayerInSession,isPlayerInSession ≡ involvesPlayer⁻,Skip,subject 'isPlayerInSession' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Range,isPlayerInSession,⊤ ⊑ ∀isPlayerInSession.Session,Skip,subject 'isPlayerInSession' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Domain,isSessionInGame,∃isSessionInGame.⊤ ⊑ Session,Skip,subject 'isSessionInGame' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Range,isSessionInGame,⊤ ⊑ ∀isSessionInGame.Game,Skip,subject 'isSessionInGame' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Domain,livesIn,∃livesIn.⊤ ⊑ Player,Skip,subject 'livesIn' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Domain,ownsAchievement,∃ownsAchievement.⊤ ⊑ Player,Skip,subject 'ownsAchievement' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Range,ownsAchievement,⊤ ⊑ ∀ownsAchievement.Achievement,Skip,subject 'ownsAchievement' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX61-gold,gold,ObjectProperty,Domain,ownsCharacter,∃ownsCharacter.⊤ ⊑ Player,Skip,subject 'ownsCharacter' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,ownsCharacter,⊤ ⊑ ∀ownsCharacter.Character,Skip,subject 'ownsCharacter' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Domain,ownsItem,∃ownsItem.⊤ ⊑ Character,Skip,subject 'ownsItem' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Range,ownsItem,⊤ ⊑ ∀ownsItem.Item,Skip,subject 'ownsItem' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,playsGame,∃playsGame.⊤ ⊑ Player,TP,matched pred AX93
AX65-pred,pred,ObjectProperty,Domain,plays game,∃plays game.⊤ ⊑ Player,-,-
AX66-gold,gold,ObjectProperty,Range,playsGame,⊤ ⊑ ∀playsGame.Game,TP,matched pred AX95
AX66-pred,pred,ObjectProperty,Range,plays game,⊤ ⊑ ∀plays game.Game,-,-
AX67-gold,gold,ObjectProperty,Domain,purchasesGameOffering,∃purchasesGameOffering.⊤ ⊑ InAppPurchaseEvent,Skip,subject 'purchasesGameOffering' not in alignment table
AX67-pred,pred,-,-,-,(subject not in alignment table),-,-
AX68-gold,gold,ObjectProperty,Range,purchasesGameOffering,⊤ ⊑ ∀purchasesGameOffering.GameProduct,Skip,subject 'purchasesGameOffering' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,DatatypeProperty,Domain,endTime,∃endTime.⊤ ⊑ Session,Skip,subject 'endTime' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,DatatypeProperty,Range,endTime,endTime maps-to datetime'>,Skip,subject 'endTime' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,DatatypeProperty,Range,eventTime,eventTime maps-to datetime'>,Skip,subject 'eventTime' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,DatatypeProperty,Domain,releaseDate,∃releaseDate.⊤ ⊑ Game,TP,matched pred AX115
AX72-pred,pred,DatatypeProperty,Domain,release date,∃release date.⊤ ⊑ Game,-,-
AX73-gold,gold,DatatypeProperty,Range,releaseDate,releaseDate maps-to datetime'>,TP,matched pred AX116
AX73-pred,pred,DatatypeProperty,Range,release date,release date maps-to datetime'>,-,-
AX74-gold,gold,DatatypeProperty,Domain,startTime,∃startTime.⊤ ⊑ Session,Skip,subject 'startTime' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,DatatypeProperty,Range,startTime,startTime maps-to datetime'>,Skip,subject 'startTime' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,TP,matched pred AX122
AX76-pred,pred,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,-,-
AX77-gold,gold,DatatypeProperty,Range,username,username maps-to xsd:string,TP,matched pred AX123
AX77-pred,pred,DatatypeProperty,Range,username,username maps-to xsd:string,-,-
AX1-pred,pred,Class,Declaration,Achievement,Declaration: Achievement (Class),FP,pred Declaration axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX2-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Player)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Game)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Item)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Genre)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Playing Area)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, In-App Purchase)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Game,Declaration: Game (Class),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Player)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Item)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Genre)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Playing Area)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, In-App Purchase)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Genre,Declaration: Genre (Class),FP,pred Declaration axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Player)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Item)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Playing Area)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, In-App Purchase)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,In-App Purchase,Declaration: In-App Purchase (Class),FP,pred Declaration axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Player)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Item)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Playing Area)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Declaration,Item,Declaration: Item (Class),FP,pred Declaration axiom on 'Item' not matched by any gold axiom on 'Item'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Player)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Playing Area)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,Class,Declaration,Player,Declaration: Player (Class),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,DisjointClasses,Player,"DisjointClasses(Player, Playing Area)",FP,pred DisjointClasses axiom on 'Player' not matched by any gold axiom on 'Player'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,Declaration,Playing Area,Declaration: Playing Area (Class),FP,pred Declaration axiom on 'Playing Area' not matched by any gold axiom on 'playing area'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,ObjectProperty,Declaration,game has achievement,Declaration: game has achievement (ObjectProperty),FP,pred Declaration axiom on 'game has achievement' not matched by any gold axiom on 'is achievement in game'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,Declaration,game has item,Declaration: game has item (ObjectProperty),FP,pred Declaration axiom on 'game has item' not matched by any gold axiom on 'has item'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,ObjectProperty,InverseOf,game has item,game has item ≡ is contained in game⁻,FP,pred InverseOf axiom on 'game has item' not matched by any gold axiom on 'has item'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,Declaration,has achievement,Declaration: has achievement (ObjectProperty),FP,pred Declaration axiom on 'has achievement' not matched by any gold axiom on 'has achievement'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,ObjectProperty,Declaration,has genre,Declaration: has genre (ObjectProperty),FP,pred Declaration axiom on 'has genre' not matched by any gold axiom on 'has game genre'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,ObjectProperty,InverseOf,has genre,has genre ≡ is genre of⁻,FP,pred InverseOf axiom on 'has genre' not matched by any gold axiom on 'has game genre'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,ObjectProperty,Declaration,is contained in game,Declaration: is contained in game (ObjectProperty),FP,pred Declaration axiom on 'is contained in game' not matched by any gold axiom on 'is character in game'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,ObjectProperty,Declaration,plays game,Declaration: plays game (ObjectProperty),FP,pred Declaration axiom on 'plays game' not matched by any gold axiom on 'plays game'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX94-pred,pred,ObjectProperty,InverseOf,plays game,plays game ≡ is played by⁻,FP,pred InverseOf axiom on 'plays game' not matched by any gold axiom on 'plays game'
AX94-gold,gold,-,-,-,(no gold counterpart),-,-
AX114-pred,pred,DatatypeProperty,Declaration,release date,Declaration: release date (DatatypeProperty),FP,pred Declaration axiom on 'release date' not matched by any gold axiom on 'release date'
AX114-gold,gold,-,-,-,(no gold counterpart),-,-
AX120-pred,pred,DatatypeProperty,Characteristics,username,Functional(username),FP,pred Characteristics axiom on 'username' not matched by any gold axiom on 'username'
AX120-gold,gold,-,-,-,(no gold counterpart),-,-
AX121-pred,pred,DatatypeProperty,Declaration,username,Declaration: username (DatatypeProperty),FP,pred Declaration axiom on 'username' not matched by any gold axiom on 'username'
AX121-gold,gold,-,-,-,(no gold counterpart),-,-
