id,source,term_type,axiom_type,term,dl,status,note
AX19-pred,pred,Class,Declaration,Plant Part,Declaration: Plant Part (Class),FP,pred Declaration axiom on 'Plant Part' not matched by any gold axiom on 'PlantParts'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,ObjectProperty,Declaration,eaten by,Declaration: eaten by (ObjectProperty),FP,pred Declaration axiom on 'eaten by' not matched by any gold axiom on 'eaten-by'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,ObjectProperty,Domain,eaten by,∃eaten by.⊤ ⊑ Biological Entity,FP,pred Domain axiom on 'eaten by' not matched by any gold axiom on 'eaten-by'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,ObjectProperty,Range,eaten by,⊤ ⊑ ∀eaten by.Organism,FP,pred Range axiom on 'eaten by' not matched by any gold axiom on 'eaten-by'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,ObjectProperty,Declaration,eats,Declaration: eats (ObjectProperty),FP,pred Declaration axiom on 'eats' not matched by any gold axiom on 'eats'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,ObjectProperty,Domain,eats,∃eats.⊤ ⊑ Organism,FP,pred Domain axiom on 'eats' not matched by any gold axiom on 'eats'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
