id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),Skip,subject 'file rendering' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),Skip,subject 'function' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX13
AX30-pred,pred,Class,Declaration,License,Declaration: License (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),Skip,subject 'plain text file format' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX17
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX19
AX33-pred,pred,Class,Declaration,Software Tool,Declaration: Software Tool (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),TP,matched pred AX24
AX34-pred,pred,Class,Declaration,Software Version,Declaration: Software Version (Class),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),Skip,subject 'software developer role' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),TP,matched pred AX23
AX36-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),Skip,subject 'version number' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),Skip,subject 'web service' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Skip,subject 'web service' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),TP,matched pred AX60
AX44-pred,pred,ObjectProperty,Declaration,Has Modification,Declaration: Has Modification (ObjectProperty),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Mismatch,pred AX61 differs: class 'data item' not aligned to 'Algorithm'
AX45-pred,pred,ObjectProperty,Domain,Has Modification,∃Has Modification.⊤ ⊑ Algorithm,-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Mismatch,pred AX63 differs: class 'data format specification' not aligned to 'Algorithm Modification'
AX46-pred,pred,ObjectProperty,Range,Has Modification,⊤ ⊑ ∀Has Modification.Algorithm Modification,-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,FN,pred has no SubPropertyOf axiom on 'Has Modification'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),Skip,subject 'has input' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX56
AX53-pred,pred,ObjectProperty,Declaration,Has License,Declaration: Has License (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),Skip,subject 'has output' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX69
AX59-pred,pred,ObjectProperty,Declaration,Has Version,Declaration: Has Version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,Mismatch,pred AX72 differs: class 'version number' not aligned to 'Software Version'
AX60-pred,pred,ObjectProperty,Range,Has Version,⊤ ⊑ ∀Has Version.Software Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX77
AX61-pred,pred,ObjectProperty,Declaration,Implements,Declaration: Implements (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX80 differs: class 'algorithm' not aligned to 'Software Tool'
AX62-pred,pred,ObjectProperty,Range,Implements,⊤ ⊑ ∀Implements.Software Tool,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX43
AX67-pred,pred,ObjectProperty,Declaration,Developed By,Declaration: Developed By (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX137
AX71-pred,pred,ObjectProperty,Declaration,Uses Algorithm,Declaration: Uses Algorithm (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX133
AX72-pred,pred,ObjectProperty,Declaration,Runs Software,Declaration: Runs Software (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX134 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,Runs Software,∃Runs Software.⊤ ⊑ Platform,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,Mismatch,pred AX135 differs: inverse-property 'is software for' not aligned to 'Runs On'
AX74-pred,pred,ObjectProperty,InverseOf,Runs Software,Runs Software ≡ Runs On⁻,-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX136 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,Runs Software,⊤ ⊑ ∀Runs Software.Software Tool,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),TP,matched pred AX150
AX76-pred,pred,DatatypeProperty,Declaration,Documentation URL,Declaration: Documentation URL (DatatypeProperty),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Mismatch,"pred AX152 differs: datatype 'xsd:string' != ""normstr'>"""
AX77-pred,pred,DatatypeProperty,Range,Documentation URL,Documentation URL maps-to normstr'>,-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX214
AX81-pred,pred,DatatypeProperty,Declaration,Release Date,Declaration: Release Date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,"pred AX216 differs: datatype 'xsd:string' != ""date'>"""
AX82-pred,pred,DatatypeProperty,Range,Release Date,Release Date maps-to date'>,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),Skip,subject 'has support URL' not in alignment table
AX83-pred,pred,-,-,-,(subject not in alignment table),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Skip,subject 'has support URL' not in alignment table
AX84-pred,pred,-,-,-,(subject not in alignment table),-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),Skip,subject 'has website homepage' not in alignment table
AX85-pred,pred,-,-,-,(subject not in alignment table),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Skip,subject 'has website homepage' not in alignment table
AX86-pred,pred,-,-,-,(subject not in alignment table),-,-
AX2-pred,pred,Class,DisjointClasses,Algorithm,"DisjointClasses(Algorithm, Software Tool)",FP,pred DisjointClasses axiom on 'Algorithm' not matched by any gold axiom on 'algorithm'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,DisjointClasses,Data,"DisjointClasses(Data, Software Tool)",FP,pred DisjointClasses axiom on 'Data' not matched by any gold axiom on 'data item'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,DisjointClasses,Data Format,"DisjointClasses(Data Format, Software Tool)",FP,pred DisjointClasses axiom on 'Data Format' not matched by any gold axiom on 'data format specification'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,DisjointClasses,Developer,"DisjointClasses(Developer, Software Tool)",FP,pred DisjointClasses axiom on 'Developer' not matched by any gold axiom on 'Development status'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,DisjointClasses,License,"DisjointClasses(License, Software Tool)",FP,pred DisjointClasses axiom on 'License' not matched by any gold axiom on 'licence'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Programming Language,"DisjointClasses(Programming Language, Software Tool)",FP,pred DisjointClasses axiom on 'Programming Language' not matched by any gold axiom on 'programming language'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,DisjointClasses,Software Tool,"DisjointClasses(Software Tool, Task)",FP,pred DisjointClasses axiom on 'Software Tool' not matched by any gold axiom on 'software'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,DisjointClasses,Software Tool,"DisjointClasses(Software Tool, Software Version)",FP,pred DisjointClasses axiom on 'Software Tool' not matched by any gold axiom on 'software'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,DisjointClasses,Software Tool,"DisjointClasses(Software Tool, Software Type)",FP,pred DisjointClasses axiom on 'Software Tool' not matched by any gold axiom on 'software'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,Domain,Developed By,∃Developed By.⊤ ⊑ Software Tool,FP,pred Domain axiom on 'Developed By' not matched by any gold axiom on 'is developed by'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,ObjectProperty,InverseOf,Developed By,Developed By ≡ Develops⁻,FP,pred InverseOf axiom on 'Developed By' not matched by any gold axiom on 'is developed by'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,ObjectProperty,Range,Developed By,⊤ ⊑ ∀Developed By.Developer,FP,pred Range axiom on 'Developed By' not matched by any gold axiom on 'is developed by'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,ObjectProperty,Characteristics,Has License,Functional(Has License),FP,pred Characteristics axiom on 'Has License' not matched by any gold axiom on 'has license'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,ObjectProperty,Domain,Has License,∃Has License.⊤ ⊑ Software Tool,FP,pred Domain axiom on 'Has License' not matched by any gold axiom on 'has license'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX58-pred,pred,ObjectProperty,InverseOf,Has License,Has License ≡ Licenses⁻,FP,pred InverseOf axiom on 'Has License' not matched by any gold axiom on 'has license'
AX58-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,ObjectProperty,Range,Has License,⊤ ⊑ ∀Has License.License,FP,pred Range axiom on 'Has License' not matched by any gold axiom on 'has license'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,ObjectProperty,InverseOf,Has Modification,Has Modification ≡ Modifies⁻,FP,pred InverseOf axiom on 'Has Modification' not matched by any gold axiom on 'has format specification'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX70-pred,pred,ObjectProperty,Domain,Has Version,∃Has Version.⊤ ⊑ Software Tool,FP,pred Domain axiom on 'Has Version' not matched by any gold axiom on 'has version'
AX70-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,ObjectProperty,InverseOf,Has Version,Has Version ≡ Is Version Of⁻,FP,pred InverseOf axiom on 'Has Version' not matched by any gold axiom on 'has version'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,ObjectProperty,Domain,Implements,∃Implements.⊤ ⊑ Programming Language,FP,pred Domain axiom on 'Implements' not matched by any gold axiom on 'implements'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX79-pred,pred,ObjectProperty,InverseOf,Implements,Implements ≡ Implemented In⁻,FP,pred InverseOf axiom on 'Implements' not matched by any gold axiom on 'implements'
AX79-gold,gold,-,-,-,(no gold counterpart),-,-
AX138-pred,pred,ObjectProperty,Domain,Uses Algorithm,∃Uses Algorithm.⊤ ⊑ Software Tool,FP,pred Domain axiom on 'Uses Algorithm' not matched by any gold axiom on 'uses platform'
AX138-gold,gold,-,-,-,(no gold counterpart),-,-
AX139-pred,pred,ObjectProperty,InverseOf,Uses Algorithm,Uses Algorithm ≡ Is Used By⁻,FP,pred InverseOf axiom on 'Uses Algorithm' not matched by any gold axiom on 'uses platform'
AX139-gold,gold,-,-,-,(no gold counterpart),-,-
AX140-pred,pred,ObjectProperty,Range,Uses Algorithm,⊤ ⊑ ∀Uses Algorithm.Algorithm,FP,pred Range axiom on 'Uses Algorithm' not matched by any gold axiom on 'uses platform'
AX140-gold,gold,-,-,-,(no gold counterpart),-,-
AX149-pred,pred,DatatypeProperty,Characteristics,Documentation URL,Functional(Documentation URL),FP,pred Characteristics axiom on 'Documentation URL' not matched by any gold axiom on 'has documentation'
AX149-gold,gold,-,-,-,(no gold counterpart),-,-
AX151-pred,pred,DatatypeProperty,Domain,Documentation URL,∃Documentation URL.⊤ ⊑ Software Tool,FP,pred Domain axiom on 'Documentation URL' not matched by any gold axiom on 'has documentation'
AX151-gold,gold,-,-,-,(no gold counterpart),-,-
AX213-pred,pred,DatatypeProperty,Characteristics,Release Date,Functional(Release Date),FP,pred Characteristics axiom on 'Release Date' not matched by any gold axiom on 'has release date'
AX213-gold,gold,-,-,-,(no gold counterpart),-,-
AX215-pred,pred,DatatypeProperty,Domain,Release Date,∃Release Date.⊤ ⊑ Software Version,FP,pred Domain axiom on 'Release Date' not matched by any gold axiom on 'has release date'
AX215-gold,gold,-,-,-,(no gold counterpart),-,-
