id,source,term_type,axiom_type,term,dl,status,note
AX20-pred,pred,-,-,-,(subject not in alignment table),-,-
AX21-gold,gold,ObjectProperty,Range,appliesTo,⊤ ⊑ ∀appliesTo.WaterMeter,Skip,subject 'appliesTo' not in alignment table
AX21-pred,pred,-,-,-,(subject not in alignment table),-,-
AX22-gold,gold,ObjectProperty,Domain,featureIsMeasuredByDevice,∃featureIsMeasuredByDevice.⊤ ⊑ FeatureOfInterest,Skip,subject 'featureIsMeasuredByDevice' not in alignment table
AX22-pred,pred,-,-,-,(subject not in alignment table),-,-
AX23-gold,gold,ObjectProperty,Range,featureIsMeasuredByDevice,⊤ ⊑ ∀featureIsMeasuredByDevice.Device,Skip,subject 'featureIsMeasuredByDevice' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,ObjectProperty,Domain,hasBillingPeriod,∃hasBillingPeriod.⊤ ⊑ Tariff,Skip,subject 'hasBillingPeriod' not in alignment table
AX24-pred,pred,-,-,-,(subject not in alignment table),-,-
AX25-gold,gold,ObjectProperty,Range,hasBillingPeriod,⊤ ⊑ ∀hasBillingPeriod.TemporalDuration,Skip,subject 'hasBillingPeriod' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,hasDuration,∃hasDuration.⊤ ⊑ Tariff,Skip,subject 'hasDuration' not in alignment table
AX26-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,ObjectProperty,Range,hasDuration,⊤ ⊑ ∀hasDuration.TemporalDuration,Skip,subject 'hasDuration' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,ObjectProperty,InverseOf,hasKPI,hasKPI ≡ isKPIOf⁻,Skip,subject 'hasKPI' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPeriod,∃hasPeriod.⊤ ⊑ Tariff,Skip,subject 'hasPeriod' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Range,hasPeriod,⊤ ⊑ ∀hasPeriod.TemporalDuration,Skip,subject 'hasPeriod' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Domain,hasPhenomenonTime,∃hasPhenomenonTime.⊤ ⊑ Measurement,Skip,subject 'hasPhenomenonTime' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Range,hasPhenomenonTime,⊤ ⊑ ∀hasPhenomenonTime.TemporalEntity,Skip,subject 'hasPhenomenonTime' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,InverseOf,isKPIOf,isKPIOf ≡ hasKPI⁻,Skip,subject 'isKPIOf' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,InverseOf,makesMeasurement,makesMeasurement ≡ measurementMadeBy⁻,Skip,subject 'makesMeasurement' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,measurementMadeBy,measurementMadeBy ≡ makesMeasurement⁻,Skip,subject 'measurementMadeBy' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,DatatypeProperty,Domain,hasBillingDate,∃hasBillingDate.⊤ ⊑ Tariff,Skip,subject 'hasBillingDate' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,DatatypeProperty,Range,hasBillingDate,hasBillingDate maps-to datetime'>,Skip,subject 'hasBillingDate' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,DatatypeProperty,Range,hasFabricationNumber,hasFabricationNumber maps-to ⊤,TP,matched pred AX40
AX38-pred,pred,DatatypeProperty,Range,fabrication number,fabrication number maps-to ⊤,-,-
AX39-gold,gold,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,TP,matched pred AX43
AX39-pred,pred,DatatypeProperty,Range,firmware version,firmware version maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,TP,matched pred AX49
AX40-pred,pred,DatatypeProperty,Range,hardware version,hardware version maps-to ⊤,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX70
AX43-pred,pred,DatatypeProperty,Range,version,version maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,DisjointClasses,Chemical Property,"DisjointClasses(Chemical Property, Physical Property)",FP,pred DisjointClasses axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,Declaration,Infrastructure Asset,Declaration: Infrastructure Asset (Class),FP,pred Declaration axiom on 'Infrastructure Asset' not matched by any gold axiom on 'Water asset'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Acceptability property'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Water Infrastructure,Declaration: Water Infrastructure (Class),FP,pred Declaration axiom on 'Water Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,SubClassOf,Water Infrastructure,Water Infrastructure ⊑ Infrastructure Asset,FP,pred SubClassOf axiom on 'Water Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,Declaration,Water Property,Declaration: Water Property (Class),FP,pred Declaration axiom on 'Water Property' not matched by any gold axiom on 'Water property'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,DatatypeProperty,Declaration,fabrication number,Declaration: fabrication number (DatatypeProperty),FP,pred Declaration axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,DatatypeProperty,Domain,fabrication number,∃fabrication number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,DatatypeProperty,Declaration,firmware version,Declaration: firmware version (DatatypeProperty),FP,pred Declaration axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,DatatypeProperty,Domain,firmware version,∃firmware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,DatatypeProperty,Declaration,hardware version,Declaration: hardware version (DatatypeProperty),FP,pred Declaration axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,DatatypeProperty,Domain,hardware version,∃hardware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,DatatypeProperty,Declaration,manufacturer,Declaration: manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,DatatypeProperty,Domain,manufacturer,∃manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,DatatypeProperty,Range,manufacturer,manufacturer maps-to ⊤,FP,pred Range axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,DatatypeProperty,Declaration,model,Declaration: model (DatatypeProperty),FP,pred Declaration axiom on 'model' not matched by any gold axiom on 'has model'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX54-pred,pred,DatatypeProperty,Domain,model,∃model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'model' not matched by any gold axiom on 'has model'
AX54-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,DatatypeProperty,Range,model,model maps-to ⊤,FP,pred Range axiom on 'model' not matched by any gold axiom on 'has model'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,DatatypeProperty,Declaration,radio frequency,Declaration: radio frequency (DatatypeProperty),FP,pred Declaration axiom on 'radio frequency' not matched by any gold axiom on 'operates at radio frequency'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,DatatypeProperty,Domain,radio frequency,∃radio frequency.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'radio frequency' not matched by any gold axiom on 'operates at radio frequency'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,DatatypeProperty,Range,radio frequency,radio frequency maps-to ⊤,FP,pred Range axiom on 'radio frequency' not matched by any gold axiom on 'operates at radio frequency'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,DatatypeProperty,Declaration,version,Declaration: version (DatatypeProperty),FP,pred Declaration axiom on 'version' not matched by any gold axiom on 'has version'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,DatatypeProperty,Domain,version,∃version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'version' not matched by any gold axiom on 'has version'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
