id,source,term_type,axiom_type,term,dl,status,note
AX22-gold,gold,Class,SubClassOf,WineColor,WineColor ⊑ WineDescriptor,Mismatch,pred AX8 differs: class 'WineDescriptor' not aligned to 'Wine Characteristic'
AX22-pred,pred,Class,SubClassOf,Color,Color ⊑ Wine Characteristic,-,-
AX23-gold,gold,Class,Declaration,WineDescriptor,Declaration: WineDescriptor (Class),Skip,subject 'WineDescriptor' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,Class,EquivalentClasses,WineDescriptor,WineDescriptor ≡ (WineColor ⊔ WineTaste),Skip,subject 'WineDescriptor' not in alignment table
AX24-pred,pred,-,-,-,(subject not in alignment table),-,-
AX25-gold,gold,Class,Declaration,WineFlavor,Declaration: WineFlavor (Class),Skip,subject 'WineFlavor' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,Class,SubClassOf,WineFlavor,WineFlavor ⊑ WineTaste,Skip,subject 'WineFlavor' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,Class,Declaration,WineGrape,Declaration: WineGrape (Class),TP,matched pred AX9
AX28-pred,pred,Class,Declaration,Grape,Declaration: Grape (Class),-,-
AX29-gold,gold,Class,Declaration,WineSugar,Declaration: WineSugar (Class),Skip,subject 'WineSugar' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,Class,SubClassOf,WineSugar,WineSugar ⊑ WineTaste,Skip,subject 'WineSugar' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,WineTaste,Declaration: WineTaste (Class),TP,matched pred AX23
AX32-pred,pred,Class,Declaration,Wine Characteristic,Declaration: Wine Characteristic (Class),-,-
AX33-gold,gold,Class,SubClassOf,WineTaste,WineTaste ⊑ WineDescriptor,FN,pred has no SubClassOf axiom on 'Wine Characteristic'
AX33-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX34-gold,gold,Class,Declaration,Zinfandel,Declaration: Zinfandel (Class),Skip,subject 'Zinfandel' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,Class,Declaration,wine,Declaration: wine (Class),TP,matched pred AX22
AX40-pred,pred,Class,Declaration,Wine,Declaration: Wine (Class),-,-
AX41-gold,gold,Class,SubClassOf,wine,wine ⊑ ∃locatedIn.Region,FN,pred has no SubClassOf axiom on 'Wine'
AX41-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX42-gold,gold,Class,SubClassOf,wine,wine ⊑ ≥1 madeFromGrape.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX42-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX43-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasBody.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX43-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX44-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasColor.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX44-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX45-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasFlavor.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX45-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX46-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasSugar.⊤,FN,pred has no SubClassOf axiom on 'Wine'
AX46-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX47-gold,gold,ObjectProperty,Characteristics,hasBody,Functional(hasBody),FN,pred has no Characteristics axiom on 'has body'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,hasBody,Declaration: hasBody (ObjectProperty),TP,matched pred AX24
AX48-pred,pred,ObjectProperty,Declaration,has body,Declaration: has body (ObjectProperty),-,-
AX49-gold,gold,ObjectProperty,Range,hasBody,⊤ ⊑ ∀hasBody.WineBody,TP,matched pred AX26
AX49-pred,pred,ObjectProperty,Range,has body,⊤ ⊑ ∀has body.Body,-,-
AX50-gold,gold,ObjectProperty,SubPropertyOf,hasBody,hasBody ⊑ hasWineDescriptor,Mismatch,pred AX27 differs: property 'hasWineDescriptor' not aligned to 'has characteristic'
AX50-pred,pred,ObjectProperty,SubPropertyOf,has body,has body ⊑ has characteristic,-,-
AX51-gold,gold,ObjectProperty,Characteristics,hasColor,Functional(hasColor),FN,pred has no Characteristics axiom on 'has color'
AX51-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX52-gold,gold,ObjectProperty,Declaration,hasColor,Declaration: hasColor (ObjectProperty),TP,matched pred AX35
AX52-pred,pred,ObjectProperty,Declaration,has color,Declaration: has color (ObjectProperty),-,-
AX53-gold,gold,ObjectProperty,Domain,hasColor,∃hasColor.⊤ ⊑ wine,TP,matched pred AX36
AX53-pred,pred,ObjectProperty,Domain,has color,∃has color.⊤ ⊑ Wine,-,-
AX54-gold,gold,ObjectProperty,Range,hasColor,⊤ ⊑ ∀hasColor.WineColor,TP,matched pred AX37
AX54-pred,pred,ObjectProperty,Range,has color,⊤ ⊑ ∀has color.Color,-,-
AX55-gold,gold,ObjectProperty,SubPropertyOf,hasColor,hasColor ⊑ hasWineDescriptor,Mismatch,pred AX38 differs: property 'hasWineDescriptor' not aligned to 'has characteristic'
AX55-pred,pred,ObjectProperty,SubPropertyOf,has color,has color ⊑ has characteristic,-,-
AX56-gold,gold,ObjectProperty,Characteristics,hasFlavor,Functional(hasFlavor),Skip,subject 'hasFlavor' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,hasFlavor,Declaration: hasFlavor (ObjectProperty),Skip,subject 'hasFlavor' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,hasFlavor,⊤ ⊑ ∀hasFlavor.WineFlavor,Skip,subject 'hasFlavor' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,hasFlavor,hasFlavor ⊑ hasWineDescriptor,Skip,subject 'hasFlavor' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Characteristics,hasSugar,Functional(hasSugar),FN,pred has no Characteristics axiom on 'has grape'
AX60-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX61-gold,gold,ObjectProperty,Declaration,hasSugar,Declaration: hasSugar (ObjectProperty),TP,matched pred AX42
AX61-pred,pred,ObjectProperty,Declaration,has grape,Declaration: has grape (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,hasSugar,⊤ ⊑ ∀hasSugar.WineSugar,Mismatch,pred AX44 differs: class 'WineSugar' not aligned to 'Grape'
AX62-pred,pred,ObjectProperty,Range,has grape,⊤ ⊑ ∀has grape.Grape,-,-
AX63-gold,gold,ObjectProperty,SubPropertyOf,hasSugar,hasSugar ⊑ hasWineDescriptor,FN,pred has no SubPropertyOf axiom on 'has grape'
AX63-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX64-gold,gold,ObjectProperty,Characteristics,hasVintageYear,Functional(hasVintageYear),FN,pred has no Characteristics axiom on 'has vintage year'
AX64-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX65-gold,gold,ObjectProperty,Declaration,hasVintageYear,Declaration: hasVintageYear (ObjectProperty),TP,matched pred AX45
AX65-pred,pred,ObjectProperty,Declaration,has vintage year,Declaration: has vintage year (ObjectProperty),-,-
AX66-gold,gold,ObjectProperty,Domain,hasVintageYear,∃hasVintageYear.⊤ ⊑ Vintage,Mismatch,pred AX46 differs: class 'Vintage' not aligned to 'Wine'
AX66-pred,pred,ObjectProperty,Domain,has vintage year,∃has vintage year.⊤ ⊑ Wine,-,-
AX67-gold,gold,ObjectProperty,Range,hasVintageYear,⊤ ⊑ ∀hasVintageYear.VintageYear,TP,matched pred AX47
AX67-pred,pred,ObjectProperty,Range,has vintage year,⊤ ⊑ ∀has vintage year.Vintage Year,-,-
AX68-gold,gold,ObjectProperty,Declaration,hasWineDescriptor,Declaration: hasWineDescriptor (ObjectProperty),Skip,subject 'hasWineDescriptor' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Domain,hasWineDescriptor,∃hasWineDescriptor.⊤ ⊑ wine,Skip,subject 'hasWineDescriptor' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,Range,hasWineDescriptor,⊤ ⊑ ∀hasWineDescriptor.WineDescriptor,Skip,subject 'hasWineDescriptor' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Characteristics,locatedIn,Transitive(locatedIn),Skip,subject 'locatedIn' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,ObjectProperty,Declaration,locatedIn,Declaration: locatedIn (ObjectProperty),Skip,subject 'locatedIn' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,locatedIn,∃locatedIn.⊤ ⊑ ⊤,Skip,subject 'locatedIn' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,Range,locatedIn,⊤ ⊑ ∀locatedIn.Region,Skip,subject 'locatedIn' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Declaration,madeFromGrape,Declaration: madeFromGrape (ObjectProperty),Skip,subject 'madeFromGrape' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,ObjectProperty,Domain,madeFromGrape,∃madeFromGrape.⊤ ⊑ wine,Skip,subject 'madeFromGrape' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,ObjectProperty,Range,madeFromGrape,⊤ ⊑ ∀madeFromGrape.WineGrape,Skip,subject 'madeFromGrape' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,yearValue,Declaration: yearValue (DatatypeProperty),Skip,subject 'yearValue' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Domain,yearValue,∃yearValue.⊤ ⊑ VintageYear,Skip,subject 'yearValue' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,Range,yearValue,yearValue maps-to xsd:integer,Skip,subject 'yearValue' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX4-pred,pred,Class,SubClassOf,Bordeaux Wine,Bordeaux Wine ⊑ Wine,FP,pred SubClassOf axiom on 'Bordeaux Wine' not matched by any gold axiom on 'Bordeaux'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,DisjointClasses,Red,"DisjointClasses(Red, White)",FP,pred DisjointClasses axiom on 'Red' not matched by any gold axiom on 'RedBordeaux'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,SubClassOf,Red,Red ⊑ Color,FP,pred SubClassOf axiom on 'Red' not matched by any gold axiom on 'RedBordeaux'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,DisjointClasses,Red Wine,"DisjointClasses(Red Wine, White Wine)",FP,pred DisjointClasses axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,SubClassOf,Red Wine,Red Wine ⊑ Wine,FP,pred SubClassOf axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,SubClassOf,White,White ⊑ Color,FP,pred SubClassOf axiom on 'White' not matched by any gold axiom on 'WhiteBordeaux'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,SubClassOf,White Wine,White Wine ⊑ Wine,FP,pred SubClassOf axiom on 'White Wine' not matched by any gold axiom on 'WhiteWine'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,ObjectProperty,Domain,has body,∃has body.⊤ ⊑ Wine,FP,pred Domain axiom on 'has body' not matched by any gold axiom on 'hasBody'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,ObjectProperty,Domain,has grape,∃has grape.⊤ ⊑ Wine,FP,pred Domain axiom on 'has grape' not matched by any gold axiom on 'hasSugar'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
