gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
WineTaste,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6233; levenshtein=0.2222; semantic=0.7641; sequence_match=0.5000,False,0.6291,False,gold already mapped to 'wine characteristic'
WineTaste,vintage,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6899; levenshtein=0.5556; semantic=0.5514; sequence_match=0.6250,False,0.6235,False,gold already mapped to 'wine characteristic'
WineGrape,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.7586; sequence_match=0.4444,False,0.6109,False,gold already mapped to 'grape'
WineColor,wine characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.7046; sequence_match=0.4444,False,0.6052,False,gold already mapped to 'color'
WineTaste,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6370; levenshtein=0.3333; semantic=0.7233; sequence_match=0.4444,False,0.6016,False,gold already mapped to 'wine characteristic'
WineBody,red wine,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.7365; sequence_match=0.5333,False,0.5979,False,top-3 avg score 0.5979 < final_threshold 0.6
Bordeaux,body,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7667; levenshtein=0.3750; semantic=0.5258; sequence_match=0.5000,False,0.5975,False,top-3 avg score 0.5975 < final_threshold 0.6
WineSugar,wine characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.6790; sequence_match=0.4444,False,0.5967,False,top-3 avg score 0.5967 < final_threshold 0.6
WineFlavor,wine characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.7115; sequence_match=0.4286,False,0.5948,False,top-3 avg score 0.5948 < final_threshold 0.6
WineColor,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.7585; sequence_match=0.5000,False,0.5879,False,top-3 avg score 0.5879 < final_threshold 0.6
Vintage,wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.4286; semantic=0.6225; sequence_match=0.5455,False,0.5877,False,top-3 avg score 0.5877 < final_threshold 0.6
wine,vintage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.4286; semantic=0.6225; sequence_match=0.5455,False,0.5877,False,top-3 avg score 0.5877 < final_threshold 0.6
Zinfandel,wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.6978; sequence_match=0.4615,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.6
wine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.6978; sequence_match=0.4615,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.6
VintageYear,wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6742; levenshtein=0.2727; semantic=0.6573; sequence_match=0.4000,False,0.5772,False,top-3 avg score 0.5772 < final_threshold 0.6
WineSugar,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.7257; sequence_match=0.5000,False,0.577,False,top-3 avg score 0.5770 < final_threshold 0.6
WineGrape,vintage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6899; levenshtein=0.4444; semantic=0.5926; sequence_match=0.3750,False,0.5757,False,top-3 avg score 0.5757 < final_threshold 0.6
WineBody,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.6842; sequence_match=0.4706,False,0.5748,False,top-3 avg score 0.5748 < final_threshold 0.6
WineFlavor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3000; semantic=0.6542; sequence_match=0.4211,False,0.5732,False,top-3 avg score 0.5732 < final_threshold 0.6
Vintage,Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.5410; sequence_match=0.5000,False,0.571,False,top-3 avg score 0.5710 < final_threshold 0.6
Zinfandel,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.5410; sequence_match=0.5000,False,0.571,False,top-3 avg score 0.5710 < final_threshold 0.6
WhiteBordeaux,wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6603; levenshtein=0.2308; semantic=0.6844; sequence_match=0.3529,False,0.5659,False,top-3 avg score 0.5659 < final_threshold 0.6
WineSugar,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6918; sequence_match=0.4444,False,0.5639,False,top-3 avg score 0.5639 < final_threshold 0.6
WineColor,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6916; sequence_match=0.4444,False,0.5639,False,top-3 avg score 0.5639 < final_threshold 0.6
WineFlavor,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4905; levenshtein=0.1000; semantic=0.7184; sequence_match=0.4706,False,0.5598,False,top-3 avg score 0.5598 < final_threshold 0.6
WineGrape,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6296; levenshtein=0.2222; semantic=0.7044; sequence_match=0.3333,False,0.5558,False,top-3 avg score 0.5558 < final_threshold 0.6
WineFlavor,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6898; sequence_match=0.4211,False,0.5518,False,top-3 avg score 0.5518 < final_threshold 0.6
RedWine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.6783; sequence_match=0.3750,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
Zinfandel,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.6783; sequence_match=0.3750,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
RedWine,wine characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.1111; semantic=0.6982; sequence_match=0.3200,False,0.5457,False,top-3 avg score 0.5457 < final_threshold 0.6
WineDescriptor,red wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.6048; sequence_match=0.3810,False,0.5455,False,top-3 avg score 0.5455 < final_threshold 0.6
WineColor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6224; sequence_match=0.4444,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.6
WineSugar,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6899; levenshtein=0.3333; semantic=0.5494; sequence_match=0.3750,False,0.5381,False,top-3 avg score 0.5381 < final_threshold 0.6
WineTaste,Zinfandel,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.6480; sequence_match=0.3333,False,0.537,False,top-3 avg score 0.5370 < final_threshold 0.6
RedWine,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.6960; sequence_match=0.3333,False,0.5304,False,top-3 avg score 0.5304 < final_threshold 0.6
WhiteWine,wine characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.2778; semantic=0.6383; sequence_match=0.2963,False,0.5291,False,top-3 avg score 0.5291 < final_threshold 0.6
Bordeaux,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6917; sequence_match=0.4000,False,0.5273,False,top-3 avg score 0.5273 < final_threshold 0.6
WineBody,wine characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.6849; sequence_match=0.3077,False,0.5222,False,top-3 avg score 0.5222 < final_threshold 0.6
VintageYear,wine characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.2222; semantic=0.5768; sequence_match=0.3448,False,0.5207,False,top-3 avg score 0.5207 < final_threshold 0.6
Bordeaux,bouquet,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5535; sequence_match=0.4000,False,0.5202,False,top-3 avg score 0.5202 < final_threshold 0.6
VintageYear,Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.3636; semantic=0.5515; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.6
WineBody,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5491; sequence_match=0.4000,False,0.5168,False,top-3 avg score 0.5168 < final_threshold 0.6
WineBody,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.6183; sequence_match=0.3529,False,0.5136,False,top-3 avg score 0.5136 < final_threshold 0.6
WhiteBordeaux,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.6943; sequence_match=0.3000,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.6
VintageYear,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.0909; semantic=0.6309; sequence_match=0.3333,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.6
Vintage,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5619; levenshtein=0.2857; semantic=0.6333; sequence_match=0.3333,False,0.5095,False,top-3 avg score 0.5095 < final_threshold 0.6
Bordeaux,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.6734; sequence_match=0.3077,False,0.5094,False,top-3 avg score 0.5094 < final_threshold 0.6
WineSugar,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6267; sequence_match=0.3333,False,0.5052,False,top-3 avg score 0.5052 < final_threshold 0.6
WineDescriptor,white wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.5709; sequence_match=0.3478,False,0.502,False,top-3 avg score 0.5020 < final_threshold 0.6
WineColor,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.5417; sequence_match=0.3750,False,0.5013,False,top-3 avg score 0.5013 < final_threshold 0.6
RedBordeaux,body,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.2727; semantic=0.5262; sequence_match=0.4000,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.6
WineGrape,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5134; levenshtein=0.1538; semantic=0.6934; sequence_match=0.2727,False,0.4932,False,top-3 avg score 0.4932 < final_threshold 0.6
Zinfandel,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.6499; sequence_match=0.2857,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.6
WineFlavor,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5493; sequence_match=0.3529,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.6
Vintage,white wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.5077; sequence_match=0.3750,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.6
WhiteWine,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.5077; sequence_match=0.3750,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.6
wine,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.7611; sequence_match=0.2222,False,0.4889,False,top-3 avg score 0.4889 < final_threshold 0.6
RedWine,vintage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.6062; sequence_match=0.4286,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
Vintage,red wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.6062; sequence_match=0.4286,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
Vintage,Napa Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.3077; semantic=0.5184; sequence_match=0.4000,False,0.4871,False,top-3 avg score 0.4871 < final_threshold 0.6
RedWine,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6917; sequence_match=0.2667,False,0.4828,False,top-3 avg score 0.4828 < final_threshold 0.6
VintageYear,white wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.5455; sequence_match=0.3000,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.6
RedBordeaux,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.6688; sequence_match=0.2500,False,0.482,False,top-3 avg score 0.4820 < final_threshold 0.6
WhiteBordeaux,wine characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5616; levenshtein=0.2222; semantic=0.5571; sequence_match=0.3226,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
wine,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.2308; semantic=0.7030; sequence_match=0.3529,False,0.4802,False,top-3 avg score 0.4802 < final_threshold 0.6
WhiteBordeaux,vintage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5531; levenshtein=0.1538; semantic=0.5769; sequence_match=0.3000,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.6
RedBordeaux,region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.4783; sequence_match=0.3529,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.6
Vintage,wine characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.5016; sequence_match=0.3200,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.6
WineTaste,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5007; levenshtein=0.2308; semantic=0.6395; sequence_match=0.2727,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.6
RedWine,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.6702; sequence_match=0.3000,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.6
WhiteWine,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5214; levenshtein=0.1538; semantic=0.6100; sequence_match=0.2727,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.6
Bordeaux,color,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5432; sequence_match=0.3077,False,0.467,False,top-3 avg score 0.4670 < final_threshold 0.6
WineFlavor,color,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.3000; semantic=0.5641; sequence_match=0.4000,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.6
WhiteWine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.6157; sequence_match=0.3333,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
Zinfandel,white wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.6157; sequence_match=0.3333,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
WineDescriptor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.5497; sequence_match=0.3478,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.6
VintageYear,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.6133; sequence_match=0.2500,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
WhiteBordeaux,body,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.2308; semantic=0.4851; sequence_match=0.3529,False,0.4631,False,top-3 avg score 0.4631 < final_threshold 0.6
WineFlavor,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4026; levenshtein=0.1538; semantic=0.6283; sequence_match=0.3478,False,0.4596,False,top-3 avg score 0.4596 < final_threshold 0.6
WineDescriptor,vintage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5476; levenshtein=0.1429; semantic=0.5263; sequence_match=0.2857,False,0.4532,False,top-3 avg score 0.4532 < final_threshold 0.6
wine,region,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5108; sequence_match=0.4000,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.6
WineGrape,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.6599; sequence_match=0.2353,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.6
WhiteBordeaux,color,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5961; sequence_match=0.2222,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.6
VintageYear,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.1538; semantic=0.5187; sequence_match=0.3333,False,0.4439,False,top-3 avg score 0.4439 < final_threshold 0.6
RedBordeaux,bouquet,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5417; sequence_match=0.3333,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
WineBody,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.2308; semantic=0.6199; sequence_match=0.2857,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.6
Zinfandel,wine characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2222; semantic=0.5535; sequence_match=0.2963,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.6
WineTaste,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5946; sequence_match=0.2353,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.6
Region,Bordeaux,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5122; sequence_match=0.2857,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
WineGrape,region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5370; levenshtein=0.2222; semantic=0.5035; sequence_match=0.2667,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.6
WineSugar,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.6228; sequence_match=0.2727,False,0.4352,False,top-3 avg score 0.4352 < final_threshold 0.6
WineBody,Bordeaux,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5925; sequence_match=0.3750,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Bordeaux,wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6715; sequence_match=0.1667,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.6
wine,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.6715; sequence_match=0.1667,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.6
Region,grape,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0000; semantic=0.5179; sequence_match=0.3636,False,0.4309,False,top-3 avg score 0.4309 < final_threshold 0.6
Region,white wine,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5000; levenshtein=0.2222; semantic=0.3924; sequence_match=0.4000,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
WineDescriptor,Napa Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4478; levenshtein=0.0000; semantic=0.5469; sequence_match=0.2963,False,0.4303,False,top-3 avg score 0.4303 < final_threshold 0.6
WhiteBordeaux,bouquet,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.1538; semantic=0.5303; sequence_match=0.3000,False,0.43,False,top-3 avg score 0.4300 < final_threshold 0.6
WhiteBordeaux,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.2308; semantic=0.6051; sequence_match=0.2727,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.6
