id,source,term_type,axiom_type,term,dl,status,note
AX43-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasBody.⊤,FN,pred has no SubClassOf axiom on 'wine'
AX43-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX44-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasColor.⊤,FN,pred has no SubClassOf axiom on 'wine'
AX44-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX45-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasFlavor.⊤,FN,pred has no SubClassOf axiom on 'wine'
AX45-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX46-gold,gold,Class,SubClassOf,wine,wine ⊑ =1 hasSugar.⊤,FN,pred has no SubClassOf axiom on 'wine'
AX46-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX47-gold,gold,ObjectProperty,Characteristics,hasBody,Functional(hasBody),FN,pred has no Characteristics axiom on 'has body'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,hasBody,Declaration: hasBody (ObjectProperty),TP,matched pred AX23
AX48-pred,pred,ObjectProperty,Declaration,has body,Declaration: has body (ObjectProperty),-,-
AX49-gold,gold,ObjectProperty,Range,hasBody,⊤ ⊑ ∀hasBody.WineBody,TP,matched pred AX25
AX49-pred,pred,ObjectProperty,Range,has body,⊤ ⊑ ∀has body.body,-,-
AX50-gold,gold,ObjectProperty,SubPropertyOf,hasBody,hasBody ⊑ hasWineDescriptor,Mismatch,pred AX26 differs: property 'hasWineDescriptor' not aligned to 'has characteristic'
AX50-pred,pred,ObjectProperty,SubPropertyOf,has body,has body ⊑ has characteristic,-,-
AX51-gold,gold,ObjectProperty,Characteristics,hasColor,Functional(hasColor),FN,pred has no Characteristics axiom on 'has color'
AX51-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX52-gold,gold,ObjectProperty,Declaration,hasColor,Declaration: hasColor (ObjectProperty),TP,matched pred AX34
AX52-pred,pred,ObjectProperty,Declaration,has color,Declaration: has color (ObjectProperty),-,-
AX53-gold,gold,ObjectProperty,Domain,hasColor,∃hasColor.⊤ ⊑ wine,TP,matched pred AX35
AX53-pred,pred,ObjectProperty,Domain,has color,∃has color.⊤ ⊑ wine,-,-
AX54-gold,gold,ObjectProperty,Range,hasColor,⊤ ⊑ ∀hasColor.WineColor,TP,matched pred AX36
AX54-pred,pred,ObjectProperty,Range,has color,⊤ ⊑ ∀has color.color,-,-
AX55-gold,gold,ObjectProperty,SubPropertyOf,hasColor,hasColor ⊑ hasWineDescriptor,Mismatch,pred AX37 differs: property 'hasWineDescriptor' not aligned to 'has characteristic'
AX55-pred,pred,ObjectProperty,SubPropertyOf,has color,has color ⊑ has characteristic,-,-
AX56-gold,gold,ObjectProperty,Characteristics,hasFlavor,Functional(hasFlavor),Skip,subject 'hasFlavor' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,hasFlavor,Declaration: hasFlavor (ObjectProperty),Skip,subject 'hasFlavor' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,hasFlavor,⊤ ⊑ ∀hasFlavor.WineFlavor,Skip,subject 'hasFlavor' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,hasFlavor,hasFlavor ⊑ hasWineDescriptor,Skip,subject 'hasFlavor' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Characteristics,hasSugar,Functional(hasSugar),FN,pred has no Characteristics axiom on 'has grape'
AX60-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX61-gold,gold,ObjectProperty,Declaration,hasSugar,Declaration: hasSugar (ObjectProperty),TP,matched pred AX41
AX61-pred,pred,ObjectProperty,Declaration,has grape,Declaration: has grape (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,hasSugar,⊤ ⊑ ∀hasSugar.WineSugar,Mismatch,pred AX43 differs: class 'WineSugar' not aligned to 'grape'
AX62-pred,pred,ObjectProperty,Range,has grape,⊤ ⊑ ∀has grape.grape,-,-
AX63-gold,gold,ObjectProperty,SubPropertyOf,hasSugar,hasSugar ⊑ hasWineDescriptor,FN,pred has no SubPropertyOf axiom on 'has grape'
AX63-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX64-gold,gold,ObjectProperty,Characteristics,hasVintageYear,Functional(hasVintageYear),FN,pred has no Characteristics axiom on 'has vintage'
AX64-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX65-gold,gold,ObjectProperty,Declaration,hasVintageYear,Declaration: hasVintageYear (ObjectProperty),TP,matched pred AX44
AX65-pred,pred,ObjectProperty,Declaration,has vintage,Declaration: has vintage (ObjectProperty),-,-
AX66-gold,gold,ObjectProperty,Domain,hasVintageYear,∃hasVintageYear.⊤ ⊑ Vintage,Mismatch,pred AX45 differs: class 'Vintage' not aligned to 'wine'
AX66-pred,pred,ObjectProperty,Domain,has vintage,∃has vintage.⊤ ⊑ wine,-,-
AX67-gold,gold,ObjectProperty,Range,hasVintageYear,⊤ ⊑ ∀hasVintageYear.VintageYear,Mismatch,pred AX46 differs: class 'VintageYear' not aligned to 'vintage'
AX67-pred,pred,ObjectProperty,Range,has vintage,⊤ ⊑ ∀has vintage.vintage,-,-
AX68-gold,gold,ObjectProperty,Declaration,hasWineDescriptor,Declaration: hasWineDescriptor (ObjectProperty),Skip,subject 'hasWineDescriptor' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Domain,hasWineDescriptor,∃hasWineDescriptor.⊤ ⊑ wine,Skip,subject 'hasWineDescriptor' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,Range,hasWineDescriptor,⊤ ⊑ ∀hasWineDescriptor.WineDescriptor,Skip,subject 'hasWineDescriptor' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Characteristics,locatedIn,Transitive(locatedIn),Skip,subject 'locatedIn' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,ObjectProperty,Declaration,locatedIn,Declaration: locatedIn (ObjectProperty),Skip,subject 'locatedIn' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,locatedIn,∃locatedIn.⊤ ⊑ ⊤,Skip,subject 'locatedIn' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,Range,locatedIn,⊤ ⊑ ∀locatedIn.Region,Skip,subject 'locatedIn' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Declaration,madeFromGrape,Declaration: madeFromGrape (ObjectProperty),Skip,subject 'madeFromGrape' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,ObjectProperty,Domain,madeFromGrape,∃madeFromGrape.⊤ ⊑ wine,Skip,subject 'madeFromGrape' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,ObjectProperty,Range,madeFromGrape,⊤ ⊑ ∀madeFromGrape.WineGrape,Skip,subject 'madeFromGrape' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,yearValue,Declaration: yearValue (DatatypeProperty),Skip,subject 'yearValue' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Domain,yearValue,∃yearValue.⊤ ⊑ VintageYear,Skip,subject 'yearValue' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,Range,yearValue,yearValue maps-to xsd:integer,Skip,subject 'yearValue' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX2-pred,pred,Class,SubClassOf,Bordeaux,Bordeaux ⊑ red wine,FP,pred SubClassOf axiom on 'Bordeaux' not matched by any gold axiom on 'Bordeaux'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,SubClassOf,Zinfandel,Zinfandel ⊑ red wine,FP,pred SubClassOf axiom on 'Zinfandel' not matched by any gold axiom on 'Zinfandel'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,DisjointClasses,red wine,"DisjointClasses(red wine, white wine)",FP,pred DisjointClasses axiom on 'red wine' not matched by any gold axiom on 'RedWine'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,SubClassOf,red wine,red wine ⊑ wine,FP,pred SubClassOf axiom on 'red wine' not matched by any gold axiom on 'RedWine'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,SubClassOf,white wine,white wine ⊑ wine,FP,pred SubClassOf axiom on 'white wine' not matched by any gold axiom on 'WhiteWine'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,ObjectProperty,Domain,has body,∃has body.⊤ ⊑ wine,FP,pred Domain axiom on 'has body' not matched by any gold axiom on 'hasBody'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,ObjectProperty,Domain,has grape,∃has grape.⊤ ⊑ wine,FP,pred Domain axiom on 'has grape' not matched by any gold axiom on 'hasSugar'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
