prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,has feature,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.6542; sequence_match=0.4706,False,0.5987,False,top-3 avg score 0.5987 < final_threshold 0.7
ObjectProperty,owns item,game has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5598; levenshtein=0.4545; semantic=0.6991; sequence_match=0.5263,False,0.5951,False,top-3 avg score 0.5951 < final_threshold 0.7
ObjectProperty,has character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.4167; semantic=0.5926; sequence_match=0.5000,False,0.591,False,top-3 avg score 0.5910 < final_threshold 0.7
ObjectProperty,has game genre,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6730; levenshtein=0.2500; semantic=0.6611; sequence_match=0.4348,False,0.5896,False,top-3 avg score 0.5896 < final_threshold 0.7
ObjectProperty,has game genre,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6630; levenshtein=0.2778; semantic=0.6626; sequence_match=0.4000,False,0.5752,False,top-3 avg score 0.5752 < final_threshold 0.7
ObjectProperty,has achievement,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,has feature,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.6594; sequence_match=0.4167,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,has character,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3125; semantic=0.5134; sequence_match=0.5000,False,0.5646,False,top-3 avg score 0.5646 < final_threshold 0.7
ObjectProperty,has achievement,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.2143; semantic=0.5343; sequence_match=0.4800,False,0.5622,False,top-3 avg score 0.5622 < final_threshold 0.7
ObjectProperty,has playing area,has in-app purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6798; levenshtein=0.3125; semantic=0.4636; sequence_match=0.5333,False,0.5589,False,top-3 avg score 0.5589 < final_threshold 0.7
ObjectProperty,purchases game offering,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.3333; semantic=0.5834; sequence_match=0.4667,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.7
ObjectProperty,owns achievement,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,is character in game,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6618; levenshtein=0.3333; semantic=0.5091; sequence_match=0.4571,False,0.5427,False,top-3 avg score 0.5427 < final_threshold 0.7
ObjectProperty,has leaderboard,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has achievement,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5451; sequence_match=0.4667,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,has game genre,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has item,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5601; sequence_match=0.4348,False,0.534,False,top-3 avg score 0.5340 < final_threshold 0.7
ObjectProperty,purchases game offering,has in-app purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.5976; sequence_match=0.4324,False,0.5324,False,top-3 avg score 0.5324 < final_threshold 0.7
ObjectProperty,has feature,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6835; levenshtein=0.2727; semantic=0.5313; sequence_match=0.3810,False,0.5319,False,top-3 avg score 0.5319 < final_threshold 0.7
ObjectProperty,has item,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.3333; semantic=0.5523; sequence_match=0.4800,False,0.5319,False,top-3 avg score 0.5319 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,is event associated to player,achievement has type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6778; levenshtein=0.2000; semantic=0.4376; sequence_match=0.4651,False,0.5268,False,top-3 avg score 0.5268 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,has item,achievement has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.1667; semantic=0.5586; sequence_match=0.4000,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,purchases game offering,game has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6194; levenshtein=0.1905; semantic=0.6407; sequence_match=0.3125,False,0.5242,False,top-3 avg score 0.5242 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,is character in game,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.2353; semantic=0.6144; sequence_match=0.2857,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,has character,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.3333; semantic=0.5594; sequence_match=0.4000,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,is leaderboard in game,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6391; levenshtein=0.3158; semantic=0.4782; sequence_match=0.4324,False,0.5166,False,top-3 avg score 0.5166 < final_threshold 0.7
ObjectProperty,owns item,item has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.1429; semantic=0.6570; sequence_match=0.3636,False,0.516,False,top-3 avg score 0.5160 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,involves player,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2778; semantic=0.5201; sequence_match=0.4375,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,plays game,game has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5367; levenshtein=0.1818; semantic=0.6060; sequence_match=0.4000,False,0.5142,False,top-3 avg score 0.5142 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,purchases game offering,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6266; levenshtein=0.2381; semantic=0.5548; sequence_match=0.3590,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
ObjectProperty,owns item,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,is achievement in game,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.2105; semantic=0.6179; sequence_match=0.2667,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has character,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.4167; semantic=0.5312; sequence_match=0.4348,False,0.5122,False,top-3 avg score 0.5122 < final_threshold 0.7
ObjectProperty,purchases game offering,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6071; levenshtein=0.2857; semantic=0.6198; sequence_match=0.3077,False,0.5116,False,top-3 avg score 0.5116 < final_threshold 0.7
ObjectProperty,has achievement,item has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.0714; semantic=0.5243; sequence_match=0.4286,False,0.5081,False,top-3 avg score 0.5081 < final_threshold 0.7
ObjectProperty,is session in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.3333; semantic=0.6093; sequence_match=0.4167,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,has character,item has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5913; levenshtein=0.2143; semantic=0.5427; sequence_match=0.3846,False,0.5062,False,top-3 avg score 0.5062 < final_threshold 0.7
ObjectProperty,purchases game offering,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.5093; sequence_match=0.3571,False,0.5057,False,top-3 avg score 0.5057 < final_threshold 0.7
ObjectProperty,owns character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5089; sequence_match=0.3810,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,lives in,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5512; sequence_match=0.3750,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,is achievement in game,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.2632; semantic=0.5217; sequence_match=0.4324,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.7
ObjectProperty,is player in session,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5813; levenshtein=0.1667; semantic=0.4734; sequence_match=0.4571,False,0.5039,False,top-3 avg score 0.5039 < final_threshold 0.7
ObjectProperty,has feature,item has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5095; levenshtein=0.2143; semantic=0.5849; sequence_match=0.4167,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
ObjectProperty,is character in game,game has achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6315; levenshtein=0.2778; semantic=0.5985; sequence_match=0.2286,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,involves character,achievement has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5813; levenshtein=0.2222; semantic=0.5256; sequence_match=0.4000,False,0.5023,False,top-3 avg score 0.5023 < final_threshold 0.7
ObjectProperty,is character in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6346; levenshtein=0.2353; semantic=0.4864; sequence_match=0.3846,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,is player in session,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5554; sequence_match=0.3846,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.7
ObjectProperty,owns character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5427; levenshtein=0.1538; semantic=0.5936; sequence_match=0.3636,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,owns character,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3077; semantic=0.5286; sequence_match=0.3333,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,involves player,achievement has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6402; levenshtein=0.2222; semantic=0.4509; sequence_match=0.3750,False,0.4887,False,top-3 avg score 0.4887 < final_threshold 0.7
ObjectProperty,owns character,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5366; levenshtein=0.2143; semantic=0.6309; sequence_match=0.2963,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.7
ObjectProperty,purchases game offering,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4664; sequence_match=0.4000,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,has item,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,plays game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4972; sequence_match=0.3750,False,0.487,False,top-3 avg score 0.4870 < final_threshold 0.7
ObjectProperty,owns character,located in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5214; levenshtein=0.1538; semantic=0.4835; sequence_match=0.4545,False,0.4865,False,top-3 avg score 0.4865 < final_threshold 0.7
ObjectProperty,purchases game offering,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2857; semantic=0.4724; sequence_match=0.3448,False,0.486,False,top-3 avg score 0.4860 < final_threshold 0.7
ObjectProperty,has character,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.1667; semantic=0.4826; sequence_match=0.3810,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.7
ObjectProperty,owns character,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6139; sequence_match=0.4000,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
ObjectProperty,has feature,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.4963; sequence_match=0.3571,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.7
ObjectProperty,involves character,item has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5973; levenshtein=0.1765; semantic=0.4675; sequence_match=0.3871,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5944; levenshtein=0.1579; semantic=0.5539; sequence_match=0.3030,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,has item,located in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.4815; sequence_match=0.3750,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.7
ObjectProperty,owns achievement,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6285; levenshtein=0.2000; semantic=0.5050; sequence_match=0.3077,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.7
ObjectProperty,has achievement,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5661; levenshtein=0.2222; semantic=0.4987; sequence_match=0.3750,False,0.48,False,top-3 avg score 0.4800 < final_threshold 0.7
ObjectProperty,has playing area,game has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.4849; sequence_match=0.4000,False,0.4773,False,top-3 avg score 0.4773 < final_threshold 0.7
ObjectProperty,is character in session,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6140; levenshtein=0.2500; semantic=0.4715; sequence_match=0.3448,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
ObjectProperty,owns character,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6218; levenshtein=0.1250; semantic=0.4629; sequence_match=0.3448,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.7
ObjectProperty,is character in game,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4766; levenshtein=0.2941; semantic=0.5644; sequence_match=0.3846,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,has feature,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2222; semantic=0.5340; sequence_match=0.3571,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.7
ObjectProperty,has item,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5635; levenshtein=0.2778; semantic=0.4598; sequence_match=0.4000,False,0.4744,False,top-3 avg score 0.4744 < final_threshold 0.7
ObjectProperty,is character in game,located in,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5621; levenshtein=0.3529; semantic=0.3993; sequence_match=0.4615,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.7
ObjectProperty,has game genre,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.3125; semantic=0.4867; sequence_match=0.3571,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.7
ObjectProperty,has character,game has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2778; semantic=0.4574; sequence_match=0.4000,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
