role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
class,data,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8800; levenshtein=0.4000; semantic=0.7163; sequence_match=0.5714,False,0.7226,False,gold already mapped to 'data'
class,software developer role,software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8762; levenshtein=0.3810; semantic=0.6834; sequence_match=0.5517,False,0.7038,False,gold already mapped to 'softwaretool'
class,software developer role,softwaretype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8419; levenshtein=0.4762; semantic=0.6079; sequence_match=0.6061,False,0.6853,False,gold already mapped to 'softwaretool'
class,data item,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8367; levenshtein=0.5000; semantic=0.6267; sequence_match=0.5556,False,0.6730,False,gold already mapped to 'dataexport'
class,platform,dataformat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7833; levenshtein=0.5000; semantic=0.5622; sequence_match=0.6667,False,0.6707,False,gold already mapped to 'platform'
class,software developer role,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6614; levenshtein=0.4286; semantic=0.7226; sequence_match=0.6000,False,0.6613,False,gold already mapped to 'softwaretool'
class,cel binary format,proprietaryformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.5882; semantic=0.7104; sequence_match=0.6250,False,0.6591,False,gold already mapped to 'openformat'
class,cel binary format,dataformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6746; levenshtein=0.4667; semantic=0.7067; sequence_match=0.5600,False,0.6471,False,gold already mapped to 'openformat'
class,algorithm,publishedalgorithm,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5000; levenshtein=0.5000; semantic=0.7288; sequence_match=0.6667,False,0.6318,False,gold already mapped to 'algorithm'
class,cel ascii format,openformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6381; levenshtein=0.4286; semantic=0.6617; sequence_match=0.5833,False,0.6277,False,gold already mapped to 'dataformat'
class,software,maintainedsoftware,semantic+sequence_match+levenshtein,jaro_winkler=0.4028; levenshtein=0.4444; semantic=0.8072; sequence_match=0.6154,False,0.6224,False,gold already mapped to 'software'
class,format,proprietaryformat,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4673; levenshtein=0.3529; semantic=0.8583; sequence_match=0.5217,False,0.6158,False,gold already mapped to 'format'
class,not free,software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7131; levenshtein=0.3750; semantic=0.5945; sequence_match=0.5333,False,0.6137,False,pred already taken by 'software' (higher averaged score)
class,platform,openformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7083; levenshtein=0.4000; semantic=0.5611; sequence_match=0.5556,False,0.6083,False,gold already mapped to 'platform'
class,software,feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7131; levenshtein=0.3750; semantic=0.5712; sequence_match=0.5333,False,0.6059,False,gold already mapped to 'software'
class,software,opensourcesoftware,semantic+sequence_match+levenshtein,jaro_winkler=0.4074; levenshtein=0.4444; semantic=0.7295; sequence_match=0.6154,False,0.5965,False,top-3 avg score 0.5965 < final_threshold 0.6
class,web service,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.4000; semantic=0.5895; sequence_match=0.5556,False,0.5956,False,top-3 avg score 0.5956 < final_threshold 0.6
class,data,artifact,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7083; levenshtein=0.2500; semantic=0.5736; sequence_match=0.5000,False,0.5940,False,top-3 avg score 0.5940 < final_threshold 0.6
class,open source software license,software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6067; levenshtein=0.3200; semantic=0.6894; sequence_match=0.4848,False,0.5936,False,top-3 avg score 0.5936 < final_threshold 0.6
class,cel ascii format,format,semantic+sequence_match+levenshtein,jaro_winkler=0.4127; levenshtein=0.4286; semantic=0.7473; sequence_match=0.6000,False,0.5920,False,top-3 avg score 0.5920 < final_threshold 0.6
class,data item,artifact,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.1250; semantic=0.5808; sequence_match=0.5000,False,0.5880,False,top-3 avg score 0.5880 < final_threshold 0.6
class,not free,softwaretype,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7302; levenshtein=0.4167; semantic=0.5052; sequence_match=0.5263,False,0.5872,False,top-3 avg score 0.5872 < final_threshold 0.6
class,cel ascii format,proprietaryformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5759; levenshtein=0.3529; semantic=0.6682; sequence_match=0.5161,False,0.5867,False,top-3 avg score 0.5867 < final_threshold 0.6
class,open source software license,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.3200; semantic=0.6289; sequence_match=0.4865,False,0.5831,False,top-3 avg score 0.5831 < final_threshold 0.6
class,software,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.1250; semantic=0.5762; sequence_match=0.5000,False,0.5810,False,top-3 avg score 0.5810 < final_threshold 0.6
class,algorithm,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2222; semantic=0.5765; sequence_match=0.4706,False,0.5805,False,top-3 avg score 0.5805 < final_threshold 0.6
class,platform,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2222; semantic=0.5765; sequence_match=0.4706,False,0.5805,False,top-3 avg score 0.5805 < final_threshold 0.6
class,algorithm,artifact,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.1111; semantic=0.6064; sequence_match=0.4706,False,0.5750,False,top-3 avg score 0.5750 < final_threshold 0.6
class,platform,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2500; semantic=0.5582; sequence_match=0.5000,False,0.5750,False,top-3 avg score 0.5750 < final_threshold 0.6
class,cel binary format,format,semantic+sequence_match+levenshtein,jaro_winkler=0.3222; levenshtein=0.4000; semantic=0.7461; sequence_match=0.5714,False,0.5725,False,top-3 avg score 0.5725 < final_threshold 0.6
class,cel ascii format,platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7262; levenshtein=0.4286; semantic=0.4402; sequence_match=0.5455,False,0.5706,False,top-3 avg score 0.5706 < final_threshold 0.6
class,platform,proprietaryformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6670; levenshtein=0.3529; semantic=0.5541; sequence_match=0.4800,False,0.5670,False,top-3 avg score 0.5670 < final_threshold 0.6
class,cel ascii format,celfile,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.6795; sequence_match=0.3810,False,0.5614,False,top-3 avg score 0.5614 < final_threshold 0.6
class,free,resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5854; sequence_match=0.5000,False,0.5563,False,top-3 avg score 0.5563 < final_threshold 0.6
class,free,feature,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.5216; sequence_match=0.5455,False,0.5541,False,top-3 avg score 0.5541 < final_threshold 0.6
class,format,platform,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5596; sequence_match=0.5714,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.6
class,platform,format,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5596; sequence_match=0.5714,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.6
class,not free,resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.6495; sequence_match=0.4000,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.6
class,task,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6504; sequence_match=0.5000,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.6
class,data,task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6504; sequence_match=0.5000,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.6
class,data item,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.5297; sequence_match=0.4706,False,0.5495,False,top-3 avg score 0.5495 < final_threshold 0.6
class,cel binary format,celfile,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6159; levenshtein=0.2667; semantic=0.6684; sequence_match=0.3636,False,0.5493,False,top-3 avg score 0.5493 < final_threshold 0.6
class,open source software license,softwaretype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.3600; semantic=0.5832; sequence_match=0.4865,False,0.5491,False,top-3 avg score 0.5491 < final_threshold 0.6
class,version,service,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6190; levenshtein=0.4286; semantic=0.5986; sequence_match=0.4286,False,0.5487,False,top-3 avg score 0.5487 < final_threshold 0.6
class,data,documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6603; levenshtein=0.2308; semantic=0.6301; sequence_match=0.3529,False,0.5478,False,top-3 avg score 0.5478 < final_threshold 0.6
class,open source software license,openformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6793; levenshtein=0.2800; semantic=0.5580; sequence_match=0.4000,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.6
class,not free,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5667; sequence_match=0.4211,False,0.5438,False,top-3 avg score 0.5438 < final_threshold 0.6
class,cel binary format,platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.4469; sequence_match=0.5217,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.6
class,format,organization,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2500; semantic=0.5145; sequence_match=0.4444,False,0.5419,False,top-3 avg score 0.5419 < final_threshold 0.6
class,format,feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.1429; semantic=0.5203; sequence_match=0.4615,False,0.5416,False,top-3 avg score 0.5416 < final_threshold 0.6
class,text editing,modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.6315; sequence_match=0.4348,False,0.5411,False,top-3 avg score 0.5411 < final_threshold 0.6
class,platform,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5396; sequence_match=0.4444,False,0.5391,False,top-3 avg score 0.5391 < final_threshold 0.6
class,not free,feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5689; sequence_match=0.4286,False,0.5388,False,top-3 avg score 0.5388 < final_threshold 0.6
class,free,softwaretype,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.4377; sequence_match=0.5000,False,0.5348,False,top-3 avg score 0.5348 < final_threshold 0.6
class,application programming interface,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6526; levenshtein=0.2258; semantic=0.5917; sequence_match=0.3590,False,0.5344,False,top-3 avg score 0.5344 < final_threshold 0.6
class,algorithm,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.5582; sequence_match=0.4211,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.6
class,not free,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5913; sequence_match=0.4000,False,0.5308,False,top-3 avg score 0.5308 < final_threshold 0.6
class,platform,publishedalgorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.3333; semantic=0.4886; sequence_match=0.4615,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.6
class,data item,namedalgorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6488; levenshtein=0.3571; semantic=0.4757; sequence_match=0.4545,False,0.5263,False,top-3 avg score 0.5263 < final_threshold 0.6
class,open source software license,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6483; levenshtein=0.2800; semantic=0.5062; sequence_match=0.4242,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.6
class,format,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5748; levenshtein=0.3077; semantic=0.5823; sequence_match=0.4211,False,0.5261,False,top-3 avg score 0.5261 < final_threshold 0.6
class,format,modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.2500; semantic=0.5584; sequence_match=0.3333,False,0.5250,False,top-3 avg score 0.5250 < final_threshold 0.6
class,data item,documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5605; sequence_match=0.3810,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.6
class,platform,feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.5648; sequence_match=0.4000,False,0.5220,False,top-3 avg score 0.5220 < final_threshold 0.6
class,algorithm,format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5525; sequence_match=0.4000,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
class,format,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5525; sequence_match=0.4000,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
class,free,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2500; semantic=0.5210; sequence_match=0.3750,False,0.5209,False,top-3 avg score 0.5209 < final_threshold 0.6
class,data,feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.5981; sequence_match=0.3636,False,0.5190,False,top-3 avg score 0.5190 < final_threshold 0.6
class,open source software license,maintainedsoftware,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5185; levenshtein=0.3600; semantic=0.6171; sequence_match=0.4186,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.6
class,not free,opensourcesoftware,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5307; levenshtein=0.2222; semantic=0.6220; sequence_match=0.4000,False,0.5176,False,top-3 avg score 0.5176 < final_threshold 0.6
class,xml,url,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5556; levenshtein=0.3333; semantic=0.6578; sequence_match=0.3333,False,0.5156,False,top-3 avg score 0.5156 < final_threshold 0.6
class,data item,feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5434; sequence_match=0.4000,False,0.5149,False,top-3 avg score 0.5149 < final_threshold 0.6
class,desktop graphical user interface,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.2069; semantic=0.6407; sequence_match=0.3158,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.6
class,not free,openformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2000; semantic=0.5763; sequence_match=0.3529,False,0.5113,False,top-3 avg score 0.5113 < final_threshold 0.6
class,format,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.4732; sequence_match=0.4286,False,0.5089,False,top-3 avg score 0.5089 < final_threshold 0.6
class,desktop graphical user interface,webservice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6023; levenshtein=0.2069; semantic=0.5594; sequence_match=0.3590,False,0.5069,False,top-3 avg score 0.5069 < final_threshold 0.6
class,algorithm,dataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.5640; sequence_match=0.4211,False,0.5055,False,top-3 avg score 0.5055 < final_threshold 0.6
class,algorithm,organization,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2500; semantic=0.5227; sequence_match=0.3810,False,0.5049,False,top-3 avg score 0.5049 < final_threshold 0.6
class,version,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.5110; sequence_match=0.4000,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.6
class,data,platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5910; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,platform,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5910; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,desktop graphical user interface,distributionsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5953; levenshtein=0.3103; semantic=0.5262; sequence_match=0.3830,False,0.5015,False,top-3 avg score 0.5015 < final_threshold 0.6
class,data item,maintainedsoftware,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6118; levenshtein=0.2778; semantic=0.4304; sequence_match=0.4615,False,0.5012,False,top-3 avg score 0.5012 < final_threshold 0.6
class,version,webservice,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5752; sequence_match=0.3529,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.6
class,web service,opensourcesoftware,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2222; semantic=0.5557; sequence_match=0.3571,False,0.5006,False,top-3 avg score 0.5006 < final_threshold 0.6
class,free,format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4886; sequence_match=0.4000,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.6
class,free,software,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4583; levenshtein=0.2500; semantic=0.5410; sequence_match=0.5000,False,0.4998,False,top-3 avg score 0.4998 < final_threshold 0.6
class,application programming interface,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6323; levenshtein=0.1935; semantic=0.6159; sequence_match=0.2500,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.6
class,web service,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5519; levenshtein=0.2000; semantic=0.6284; sequence_match=0.3158,False,0.4987,False,top-3 avg score 0.4987 < final_threshold 0.6
class,software,data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5781; sequence_match=0.3333,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.6
class,text editing,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.0909; semantic=0.5258; sequence_match=0.3810,False,0.4982,False,top-3 avg score 0.4982 < final_threshold 0.6
class,cel ascii format,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4943; sequence_match=0.3810,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.6
class,software developer role,maintainedsoftware,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4788; levenshtein=0.1905; semantic=0.6047; sequence_match=0.4103,False,0.4979,False,top-3 avg score 0.4979 < final_threshold 0.6
class,data,modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.5613; sequence_match=0.3750,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.6
class,desktop graphical user interface,service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6325; levenshtein=0.1724; semantic=0.5252; sequence_match=0.3333,False,0.4970,False,top-3 avg score 0.4970 < final_threshold 0.6
class,version,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.6370; sequence_match=0.3750,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.6
class,web service,distributionsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2222; semantic=0.5404; sequence_match=0.3571,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.6
class,platform,artifact,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5276; sequence_match=0.3750,False,0.4953,False,top-3 avg score 0.4953 < final_threshold 0.6
class,web service,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5589; sequence_match=0.3529,False,0.4952,False,top-3 avg score 0.4952 < final_threshold 0.6
class,software,service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.5657; sequence_match=0.4000,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.6
class,format,softwaretype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.2500; semantic=0.5243; sequence_match=0.3333,False,0.4914,False,top-3 avg score 0.4914 < final_threshold 0.6
class,format,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5993; sequence_match=0.4000,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.6
class,data,format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5993; sequence_match=0.4000,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.6
class,application programming interface,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6277; levenshtein=0.2258; semantic=0.4845; sequence_match=0.3590,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
class,open source software license,distributionsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5489; levenshtein=0.1600; semantic=0.5467; sequence_match=0.3721,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.6
class,application programming interface,maintainedsoftware,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6013; levenshtein=0.2581; semantic=0.5793; sequence_match=0.2857,False,0.4888,False,top-3 avg score 0.4888 < final_threshold 0.6
class,text editing,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5579; levenshtein=0.2308; semantic=0.5737; sequence_match=0.3333,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.6
class,data,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5480; sequence_match=0.3333,False,0.4882,False,top-3 avg score 0.4882 < final_threshold 0.6
class,format,artifact,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.2500; semantic=0.5218; sequence_match=0.4286,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.6
class,application programming interface,organization,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6057; levenshtein=0.1935; semantic=0.5288; sequence_match=0.3256,False,0.4867,False,top-3 avg score 0.4867 < final_threshold 0.6
class,version,distributionsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.5402; sequence_match=0.3200,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.6
class,algorithm,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6418; sequence_match=0.3333,False,0.4855,False,top-3 avg score 0.4855 < final_threshold 0.6
class,data item,modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5285; sequence_match=0.4000,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.6
class,version,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6133; sequence_match=0.4000,False,0.4851,False,top-3 avg score 0.4851 < final_threshold 0.6
class,format,dataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5678; sequence_match=0.3750,False,0.4846,False,top-3 avg score 0.4846 < final_threshold 0.6
class,software,openformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5697; sequence_match=0.3333,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.6
