id,source,term_type,axiom_type,term,dl,status,note
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),TP,matched pred AX14
AX28-pred,pred,Class,Declaration,GIF Rendering,Declaration: GIF Rendering (Class),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),Skip,subject 'function' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX18
AX30-pred,pred,Class,Declaration,License Permissiveness,Declaration: License Permissiveness (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),TP,matched pred AX28
AX31-pred,pred,Class,Declaration,Proprietary Format,Declaration: Proprietary Format (Class),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX27
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX34
AX33-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),Skip,subject 'software developer organization' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),TP,matched pred AX32
AX35-pred,pred,Class,Declaration,Software License Type,Declaration: Software License Type (Class),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),TP,matched pred AX33
AX36-pred,pred,Class,Declaration,Software Source,Declaration: Software Source (Class),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),TP,matched pred AX43
AX37-pred,pred,Class,Declaration,XML Editing,Declaration: XML Editing (Class),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX39
AX38-pred,pred,Class,Declaration,Version,Declaration: Version (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),TP,matched pred AX41
AX39-pred,pred,Class,Declaration,Web Service,Declaration: Web Service (Class),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Mismatch,pred AX42 differs: class 'software interface' not aligned to 'Software Type'
AX40-pred,pred,Class,SubClassOf,Web Service,Web Service ⊑ Software Type,-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),TP,matched pred AX78
AX44-pred,pred,ObjectProperty,Declaration,has format type,Declaration: has format type (ObjectProperty),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Mismatch,pred AX79 differs: class 'data item' not aligned to 'Data Format'
AX45-pred,pred,ObjectProperty,Domain,has format type,∃has format type.⊤ ⊑ Data Format,-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,TP,matched pred AX80
AX46-pred,pred,ObjectProperty,Range,has format type,⊤ ⊑ ∀has format type.Data Format Type,-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,FN,pred has no SubPropertyOf axiom on 'has format type'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX84
AX50-pred,pred,ObjectProperty,Declaration,has input format,Declaration: has input format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX87
AX53-pred,pred,ObjectProperty,Declaration,has license type,Declaration: has license type (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX93
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX135
AX59-pred,pred,ObjectProperty,Declaration,version of,Declaration: version of (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,Mismatch,pred AX137 differs: class 'version number' not aligned to 'Tool'
AX60-pred,pred,ObjectProperty,Range,version of,⊤ ⊑ ∀version of.Tool,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),Skip,subject 'implements' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Skip,subject 'implements' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX66
AX67-pred,pred,ObjectProperty,Declaration,developed by,Declaration: developed by (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX126
AX71-pred,pred,ObjectProperty,Declaration,uses algorithm,Declaration: uses algorithm (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX99
AX72-pred,pred,ObjectProperty,Declaration,has software type,Declaration: has software type (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX100 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,has software type,∃has software type.⊤ ⊑ Tool,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,FN,pred has no InverseOf axiom on 'has software type'
AX74-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX101 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,has software type,⊤ ⊑ ∀has software type.Software Type,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),TP,matched pred AX138
AX76-pred,pred,DatatypeProperty,Declaration,documentation url,Declaration: documentation url (DatatypeProperty),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Mismatch,"pred AX140 differs: datatype 'xsd:string' != ""normstr'>"""
AX77-pred,pred,DatatypeProperty,Range,documentation url,documentation url maps-to normstr'>,-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX150
AX81-pred,pred,DatatypeProperty,Declaration,release date,Declaration: release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,"pred AX152 differs: datatype 'xsd:string' != ""date'>"""
AX82-pred,pred,DatatypeProperty,Range,release date,release date maps-to date'>,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),Skip,subject 'has support URL' not in alignment table
AX83-pred,pred,-,-,-,(subject not in alignment table),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Skip,subject 'has support URL' not in alignment table
AX84-pred,pred,-,-,-,(subject not in alignment table),-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),TP,matched pred AX141
AX85-pred,pred,DatatypeProperty,Declaration,has homepage,Declaration: has homepage (DatatypeProperty),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Mismatch,pred AX143 differs: expr_type Top vs Datatype
AX86-pred,pred,DatatypeProperty,Range,has homepage,has homepage maps-to normstr'>,-,-
AX15-pred,pred,Class,SubClassOf,GIF Rendering,GIF Rendering ⊑ Capability,FP,pred SubClassOf axiom on 'GIF Rendering' not matched by any gold axiom on 'file rendering'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,SubClassOf,Open Format,Open Format ⊑ Data Format Type,FP,pred SubClassOf axiom on 'Open Format' not matched by any gold axiom on 'CEL binary format'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,SubClassOf,Proprietary Format,Proprietary Format ⊑ Data Format Type,FP,pred SubClassOf axiom on 'Proprietary Format' not matched by any gold axiom on 'plain text file format'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,SubClassOf,XML Editing,XML Editing ⊑ Capability,FP,pred SubClassOf axiom on 'XML Editing' not matched by any gold axiom on 'text editing'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX67-pred,pred,ObjectProperty,Domain,developed by,∃developed by.⊤ ⊑ Tool,FP,pred Domain axiom on 'developed by' not matched by any gold axiom on 'is developed by'
AX67-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,ObjectProperty,Range,developed by,⊤ ⊑ ∀developed by.Developer,FP,pred Range axiom on 'developed by' not matched by any gold axiom on 'is developed by'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX85-pred,pred,ObjectProperty,Domain,has input format,∃has input format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has input format' not matched by any gold axiom on 'has input'
AX85-gold,gold,-,-,-,(no gold counterpart),-,-
AX86-pred,pred,ObjectProperty,Range,has input format,⊤ ⊑ ∀has input format.Data Format,FP,pred Range axiom on 'has input format' not matched by any gold axiom on 'has input'
AX86-gold,gold,-,-,-,(no gold counterpart),-,-
AX88-pred,pred,ObjectProperty,Domain,has license type,∃has license type.⊤ ⊑ Tool,FP,pred Domain axiom on 'has license type' not matched by any gold axiom on 'has license'
AX88-gold,gold,-,-,-,(no gold counterpart),-,-
AX89-pred,pred,ObjectProperty,Range,has license type,⊤ ⊑ ∀has license type.Software License Type,FP,pred Range axiom on 'has license type' not matched by any gold axiom on 'has license'
AX89-gold,gold,-,-,-,(no gold counterpart),-,-
AX94-pred,pred,ObjectProperty,Domain,has output format,∃has output format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has output format' not matched by any gold axiom on 'has output'
AX94-gold,gold,-,-,-,(no gold counterpart),-,-
AX95-pred,pred,ObjectProperty,Range,has output format,⊤ ⊑ ∀has output format.Data Format,FP,pred Range axiom on 'has output format' not matched by any gold axiom on 'has output'
AX95-gold,gold,-,-,-,(no gold counterpart),-,-
AX127-pred,pred,ObjectProperty,Domain,uses algorithm,∃uses algorithm.⊤ ⊑ Tool,FP,pred Domain axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX127-gold,gold,-,-,-,(no gold counterpart),-,-
AX128-pred,pred,ObjectProperty,Range,uses algorithm,⊤ ⊑ ∀uses algorithm.Algorithm,FP,pred Range axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX128-gold,gold,-,-,-,(no gold counterpart),-,-
AX136-pred,pred,ObjectProperty,Domain,version of,∃version of.⊤ ⊑ Version Feature,FP,pred Domain axiom on 'version of' not matched by any gold axiom on 'has version'
AX136-gold,gold,-,-,-,(no gold counterpart),-,-
AX139-pred,pred,DatatypeProperty,Domain,documentation url,∃documentation url.⊤ ⊑ Help Resource,FP,pred Domain axiom on 'documentation url' not matched by any gold axiom on 'has documentation'
AX139-gold,gold,-,-,-,(no gold counterpart),-,-
AX142-pred,pred,DatatypeProperty,Domain,has homepage,∃has homepage.⊤ ⊑ Tool,FP,pred Domain axiom on 'has homepage' not matched by any gold axiom on 'has website homepage'
AX142-gold,gold,-,-,-,(no gold counterpart),-,-
AX151-pred,pred,DatatypeProperty,Domain,release date,∃release date.⊤ ⊑ Tool,FP,pred Domain axiom on 'release date' not matched by any gold axiom on 'has release date'
AX151-gold,gold,-,-,-,(no gold counterpart),-,-
