id,source,term_type,axiom_type,term,dl,status,note
AX13-pred,pred,Class,SubClassOf,Herbivore,Herbivore ⊑ ∃eats.Plant,FP,pred SubClassOf axiom on 'Herbivore' not matched by any gold axiom on 'herbivore'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Lion,Declaration: Lion (Class),FP,pred Declaration axiom on 'Lion' not matched by any gold axiom on 'lion'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,Declaration,Omnivore,Declaration: Omnivore (Class),FP,pred Declaration axiom on 'Omnivore' not matched by any gold axiom on 'Omnivore'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,SubClassOf,Omnivore,Omnivore ⊑ ∃eats.Plant,FP,pred SubClassOf axiom on 'Omnivore' not matched by any gold axiom on 'Omnivore'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,SubClassOf,Omnivore,Omnivore ⊑ ∃eats.Animal,FP,pred SubClassOf axiom on 'Omnivore' not matched by any gold axiom on 'Omnivore'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,Declaration,Plant,Declaration: Plant (Class),FP,pred Declaration axiom on 'Plant' not matched by any gold axiom on 'plant'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,Declaration,Plant Part,Declaration: Plant Part (Class),FP,pred Declaration axiom on 'Plant Part' not matched by any gold axiom on 'PlantParts'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,ObjectProperty,Declaration,eats,Declaration: eats (ObjectProperty),FP,pred Declaration axiom on 'eats' not matched by any gold axiom on 'eats'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,ObjectProperty,Domain,eats,∃eats.⊤ ⊑ Animal,FP,pred Domain axiom on 'eats' not matched by any gold axiom on 'eats'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
