id,source,term_type,axiom_type,term,dl,status,note
AX37-gold,gold,DatatypeProperty,Range,hasBillingDate,hasBillingDate maps-to datetime'>,Skip,subject 'hasBillingDate' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,DatatypeProperty,Range,hasFabricationNumber,hasFabricationNumber maps-to ⊤,TP,matched pred AX93
AX38-pred,pred,DatatypeProperty,Range,fabrication number,fabrication number maps-to ⊤,-,-
AX39-gold,gold,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,TP,matched pred AX97
AX39-pred,pred,DatatypeProperty,Range,firmware version,firmware version maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,Skip,subject 'hasHardwareVersion' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX149
AX43-pred,pred,DatatypeProperty,Range,version,version maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,Declaration,Measurement,Declaration: Measurement (Class),FP,pred Declaration axiom on 'Measurement' not matched by any gold axiom on 'Measurement'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Motor,Declaration: Motor (Class),FP,pred Declaration axiom on 'Motor' not matched by any gold axiom on 'Meter'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX30-pred,pred,Class,Declaration,Temperature,Declaration: Temperature (Class),FP,pred Declaration axiom on 'Temperature' not matched by any gold axiom on 'Temporal duration'
AX30-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,SubClassOf,Temperature,Temperature ⊑ Water Physical Property,FP,pred SubClassOf axiom on 'Temperature' not matched by any gold axiom on 'Temporal duration'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,Declaration,Temporal Setting,Declaration: Temporal Setting (Class),FP,pred Declaration axiom on 'Temporal Setting' not matched by any gold axiom on 'Temporal entity'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,Declaration,Water,Declaration: Water (Class),FP,pred Declaration axiom on 'Water' not matched by any gold axiom on 'Water'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,Class,Declaration,Water Chemical Property,Declaration: Water Chemical Property (Class),FP,pred Declaration axiom on 'Water Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Key Performance Indicator'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,Class,Declaration,Water Physical Property,Declaration: Water Physical Property (Class),FP,pred Declaration axiom on 'Water Physical Property' not matched by any gold axiom on 'Water property'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,Declaration,Water Quality Sensor,Declaration: Water Quality Sensor (Class),FP,pred Declaration axiom on 'Water Quality Sensor' not matched by any gold axiom on 'Water asset'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,ObjectProperty,Declaration,applies to meter,Declaration: applies to meter (ObjectProperty),FP,pred Declaration axiom on 'applies to meter' not matched by any gold axiom on 'applies to'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,ObjectProperty,Declaration,has billing period,Declaration: has billing period (ObjectProperty),FP,pred Declaration axiom on 'has billing period' not matched by any gold axiom on 'has billing period'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,ObjectProperty,Declaration,has physical property,Declaration: has physical property (ObjectProperty),FP,pred Declaration axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,ObjectProperty,Domain,has physical property,∃has physical property.⊤ ⊑ Water,FP,pred Domain axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX65-pred,pred,ObjectProperty,Range,has physical property,⊤ ⊑ ∀has physical property.Water Physical Property,FP,pred Range axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX65-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,ObjectProperty,Declaration,has tariff period,Declaration: has tariff period (ObjectProperty),FP,pred Declaration axiom on 'has tariff period' not matched by any gold axiom on 'has period'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,ObjectProperty,Declaration,provides measurement,Declaration: provides measurement (ObjectProperty),FP,pred Declaration axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX73-pred,pred,ObjectProperty,Domain,provides measurement,∃provides measurement.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX73-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,ObjectProperty,Range,provides measurement,⊤ ⊑ ∀provides measurement.Measurement,FP,pred Range axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX90-pred,pred,DatatypeProperty,Characteristics,fabrication number,Functional(fabrication number),FP,pred Characteristics axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX90-gold,gold,-,-,-,(no gold counterpart),-,-
AX91-pred,pred,DatatypeProperty,Declaration,fabrication number,Declaration: fabrication number (DatatypeProperty),FP,pred Declaration axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX91-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,DatatypeProperty,Domain,fabrication number,∃fabrication number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX94-pred,pred,DatatypeProperty,Characteristics,firmware version,Functional(firmware version),FP,pred Characteristics axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX94-gold,gold,-,-,-,(no gold counterpart),-,-
AX95-pred,pred,DatatypeProperty,Declaration,firmware version,Declaration: firmware version (DatatypeProperty),FP,pred Declaration axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX95-gold,gold,-,-,-,(no gold counterpart),-,-
AX96-pred,pred,DatatypeProperty,Domain,firmware version,∃firmware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX96-gold,gold,-,-,-,(no gold counterpart),-,-
AX106-pred,pred,DatatypeProperty,Characteristics,manufacturer,Functional(manufacturer),FP,pred Characteristics axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX106-gold,gold,-,-,-,(no gold counterpart),-,-
AX107-pred,pred,DatatypeProperty,Declaration,manufacturer,Declaration: manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX107-gold,gold,-,-,-,(no gold counterpart),-,-
AX108-pred,pred,DatatypeProperty,Domain,manufacturer,∃manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX108-gold,gold,-,-,-,(no gold counterpart),-,-
AX109-pred,pred,DatatypeProperty,Range,manufacturer,manufacturer maps-to ⊤,FP,pred Range axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX109-gold,gold,-,-,-,(no gold counterpart),-,-
AX114-pred,pred,DatatypeProperty,Characteristics,model,Functional(model),FP,pred Characteristics axiom on 'model' not matched by any gold axiom on 'has model'
AX114-gold,gold,-,-,-,(no gold counterpart),-,-
AX115-pred,pred,DatatypeProperty,Declaration,model,Declaration: model (DatatypeProperty),FP,pred Declaration axiom on 'model' not matched by any gold axiom on 'has model'
AX115-gold,gold,-,-,-,(no gold counterpart),-,-
AX116-pred,pred,DatatypeProperty,Domain,model,∃model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'model' not matched by any gold axiom on 'has model'
AX116-gold,gold,-,-,-,(no gold counterpart),-,-
AX117-pred,pred,DatatypeProperty,Range,model,model maps-to ⊤,FP,pred Range axiom on 'model' not matched by any gold axiom on 'has model'
AX117-gold,gold,-,-,-,(no gold counterpart),-,-
AX134-pred,pred,DatatypeProperty,Characteristics,recording timestamp,Functional(recording timestamp),FP,pred Characteristics axiom on 'recording timestamp' not matched by any gold axiom on 'has timestamp'
AX134-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,DatatypeProperty,Declaration,recording timestamp,Declaration: recording timestamp (DatatypeProperty),FP,pred Declaration axiom on 'recording timestamp' not matched by any gold axiom on 'has timestamp'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX136-pred,pred,DatatypeProperty,Domain,recording timestamp,∃recording timestamp.⊤ ⊑ Measurement,FP,pred Domain axiom on 'recording timestamp' not matched by any gold axiom on 'has timestamp'
AX136-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,DatatypeProperty,Range,recording timestamp,recording timestamp maps-to ⊤,FP,pred Range axiom on 'recording timestamp' not matched by any gold axiom on 'has timestamp'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
AX146-pred,pred,DatatypeProperty,Characteristics,version,Functional(version),FP,pred Characteristics axiom on 'version' not matched by any gold axiom on 'has version'
AX146-gold,gold,-,-,-,(no gold counterpart),-,-
AX147-pred,pred,DatatypeProperty,Declaration,version,Declaration: version (DatatypeProperty),FP,pred Declaration axiom on 'version' not matched by any gold axiom on 'has version'
AX147-gold,gold,-,-,-,(no gold counterpart),-,-
AX148-pred,pred,DatatypeProperty,Domain,version,∃version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'version' not matched by any gold axiom on 'has version'
AX148-gold,gold,-,-,-,(no gold counterpart),-,-
