id,source,term_type,axiom_type,term,dl,status,note
AX38-gold,gold,DatatypeProperty,Range,hasFabricationNumber,hasFabricationNumber maps-to ⊤,TP,matched pred AX67
AX38-pred,pred,DatatypeProperty,Range,Fabrication Number,Fabrication Number maps-to ⊤,-,-
AX39-gold,gold,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,TP,matched pred AX70
AX39-pred,pred,DatatypeProperty,Range,Firmware Version,Firmware Version maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,Skip,subject 'hasHardwareVersion' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX100
AX43-pred,pred,DatatypeProperty,Range,Version,Version maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Measurement Setting,Declaration: Measurement Setting (Class),FP,pred Declaration axiom on 'Measurement Setting' not matched by any gold axiom on 'Measurement'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Water property'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,Declaration,Temperature,Declaration: Temperature (Class),FP,pred Declaration axiom on 'Temperature' not matched by any gold axiom on 'Temporal duration'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,SubClassOf,Temperature,Temperature ⊑ Physical Property,FP,pred SubClassOf axiom on 'Temperature' not matched by any gold axiom on 'Temporal duration'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,Declaration,Water,Declaration: Water (Class),FP,pred Declaration axiom on 'Water' not matched by any gold axiom on 'Water'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Key Performance Indicator'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,ObjectProperty,Declaration,Has Billing Date Period,Declaration: Has Billing Date Period (ObjectProperty),FP,pred Declaration axiom on 'Has Billing Date Period' not matched by any gold axiom on 'has billing period'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,ObjectProperty,Declaration,Has Measurement Setting,Declaration: Has Measurement Setting (ObjectProperty),FP,pred Declaration axiom on 'Has Measurement Setting' not matched by any gold axiom on 'has measurement'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,ObjectProperty,Domain,Has Measurement Setting,∃Has Measurement Setting.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Has Measurement Setting' not matched by any gold axiom on 'has measurement'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,Range,Has Measurement Setting,⊤ ⊑ ∀Has Measurement Setting.Measurement Setting,FP,pred Range axiom on 'Has Measurement Setting' not matched by any gold axiom on 'has measurement'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,ObjectProperty,Declaration,Has Physical Property,Declaration: Has Physical Property (ObjectProperty),FP,pred Declaration axiom on 'Has Physical Property' not matched by any gold axiom on 'has property'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,ObjectProperty,Domain,Has Physical Property,∃Has Physical Property.⊤ ⊑ Water,FP,pred Domain axiom on 'Has Physical Property' not matched by any gold axiom on 'has property'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,ObjectProperty,Range,Has Physical Property,⊤ ⊑ ∀Has Physical Property.Physical Property,FP,pred Range axiom on 'Has Physical Property' not matched by any gold axiom on 'has property'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,Declaration,Has Tariff Period,Declaration: Has Tariff Period (ObjectProperty),FP,pred Declaration axiom on 'Has Tariff Period' not matched by any gold axiom on 'has period'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,ObjectProperty,Declaration,Measures,Declaration: Measures (ObjectProperty),FP,pred Declaration axiom on 'Measures' not matched by any gold axiom on 'measurement made by'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,ObjectProperty,Domain,Measures,∃Measures.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Measures' not matched by any gold axiom on 'measurement made by'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,ObjectProperty,Range,Measures,⊤ ⊑ ∀Measures.Water Distribution Infrastructure,FP,pred Range axiom on 'Measures' not matched by any gold axiom on 'measurement made by'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX65-pred,pred,DatatypeProperty,Declaration,Fabrication Number,Declaration: Fabrication Number (DatatypeProperty),FP,pred Declaration axiom on 'Fabrication Number' not matched by any gold axiom on 'has fabrication number'
AX65-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,DatatypeProperty,Domain,Fabrication Number,∃Fabrication Number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Fabrication Number' not matched by any gold axiom on 'has fabrication number'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,DatatypeProperty,Declaration,Firmware Version,Declaration: Firmware Version (DatatypeProperty),FP,pred Declaration axiom on 'Firmware Version' not matched by any gold axiom on 'has firmware version'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,DatatypeProperty,Domain,Firmware Version,∃Firmware Version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Firmware Version' not matched by any gold axiom on 'has firmware version'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,DatatypeProperty,Declaration,Manufacturer,Declaration: Manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'Manufacturer' not matched by any gold axiom on 'has manufacturer'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,DatatypeProperty,Domain,Manufacturer,∃Manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Manufacturer' not matched by any gold axiom on 'has manufacturer'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,DatatypeProperty,Range,Manufacturer,Manufacturer maps-to ⊤,FP,pred Range axiom on 'Manufacturer' not matched by any gold axiom on 'has manufacturer'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX77-pred,pred,DatatypeProperty,Declaration,Model,Declaration: Model (DatatypeProperty),FP,pred Declaration axiom on 'Model' not matched by any gold axiom on 'has model'
AX77-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,DatatypeProperty,Domain,Model,∃Model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Model' not matched by any gold axiom on 'has model'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX79-pred,pred,DatatypeProperty,Range,Model,Model maps-to ⊤,FP,pred Range axiom on 'Model' not matched by any gold axiom on 'has model'
AX79-gold,gold,-,-,-,(no gold counterpart),-,-
AX98-pred,pred,DatatypeProperty,Declaration,Version,Declaration: Version (DatatypeProperty),FP,pred Declaration axiom on 'Version' not matched by any gold axiom on 'has version'
AX98-gold,gold,-,-,-,(no gold counterpart),-,-
AX99-pred,pred,DatatypeProperty,Domain,Version,∃Version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Version' not matched by any gold axiom on 'has version'
AX99-gold,gold,-,-,-,(no gold counterpart),-,-
