prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has Achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has Item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has Playing Area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,lives in,lives In,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,has item,has Type,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8667; levenshtein=0.4286; semantic=0.6372; sequence_match=0.7143,False,0.7394,False,gold already mapped to 'has Item'
ObjectProperty,has playing area,has Played,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8921; levenshtein=0.5714; semantic=0.6230; sequence_match=0.6957,False,0.7369,False,gold already mapped to 'has Playing Area'
ObjectProperty,has feature,has Genre,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8483; levenshtein=0.6000; semantic=0.5514; sequence_match=0.6667,False,0.705,False,pred already taken by 'has game genre'
ObjectProperty,is achievement in game,defines Achievement,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7187; levenshtein=0.4211; semantic=0.6392; sequence_match=0.7027,False,0.6869,False,top-3 avg score 0.6869 < final_threshold 0.7
ObjectProperty,owns item,has Item Owned,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6806; levenshtein=0.3333; semantic=0.8722; sequence_match=0.5000,False,0.6843,False,top-3 avg score 0.6843 < final_threshold 0.7
ObjectProperty,has achievement,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6448; sequence_match=0.5714,False,0.6832,False,top-3 avg score 0.6832 < final_threshold 0.7
ObjectProperty,has item,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6448; sequence_match=0.5714,False,0.6832,False,top-3 avg score 0.6832 < final_threshold 0.7
ObjectProperty,plays game,has Played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7090; levenshtein=0.2222; semantic=0.7847; sequence_match=0.5556,False,0.6831,False,top-3 avg score 0.6831 < final_threshold 0.7
ObjectProperty,has item,has Friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8296; levenshtein=0.4444; semantic=0.5748; sequence_match=0.6250,False,0.6765,False,top-3 avg score 0.6765 < final_threshold 0.7
ObjectProperty,has achievement,has Equipment,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8065; levenshtein=0.5714; semantic=0.5953; sequence_match=0.6154,False,0.6724,False,top-3 avg score 0.6724 < final_threshold 0.7
ObjectProperty,has item,has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8167; levenshtein=0.4000; semantic=0.5931; sequence_match=0.5882,False,0.666,False,top-3 avg score 0.6660 < final_threshold 0.7
ObjectProperty,has character,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7972; levenshtein=0.4167; semantic=0.6592; sequence_match=0.5263,False,0.6609,False,top-3 avg score 0.6609 < final_threshold 0.7
ObjectProperty,has playing area,has Last Played Game,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8040; levenshtein=0.5294; semantic=0.4814; sequence_match=0.6452,False,0.6595,False,top-3 avg score 0.6595 < final_threshold 0.7
ObjectProperty,has achievement,has Item Owned,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7931; levenshtein=0.3571; semantic=0.6234; sequence_match=0.5385,False,0.6516,False,top-3 avg score 0.6516 < final_threshold 0.7
ObjectProperty,has item,has Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8111; levenshtein=0.4167; semantic=0.6077; sequence_match=0.5263,False,0.6484,False,top-3 avg score 0.6484 < final_threshold 0.7
ObjectProperty,is character in game,usable In Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6487; levenshtein=0.5294; semantic=0.6666; sequence_match=0.6207,False,0.6453,False,top-3 avg score 0.6453 < final_threshold 0.7
ObjectProperty,plays game,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.6305; sequence_match=0.6087,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,has feature,has Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8200; levenshtein=0.4000; semantic=0.5878; sequence_match=0.5263,False,0.6447,False,top-3 avg score 0.6447 < final_threshold 0.7
ObjectProperty,has game genre,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8065; levenshtein=0.3571; semantic=0.5386; sequence_match=0.5385,False,0.6279,False,top-3 avg score 0.6279 < final_threshold 0.7
ObjectProperty,plays game,has Last Played Game,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5870; levenshtein=0.4706; semantic=0.6775; sequence_match=0.6154,False,0.6266,False,top-3 avg score 0.6266 < final_threshold 0.7
ObjectProperty,is session in game,usable In Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6917; levenshtein=0.4667; semantic=0.5918; sequence_match=0.5926,False,0.6254,False,top-3 avg score 0.6254 < final_threshold 0.7
ObjectProperty,is friend with player,has Friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.7202; sequence_match=0.5185,False,0.6219,False,top-3 avg score 0.6219 < final_threshold 0.7
ObjectProperty,has achievement,has Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6762; levenshtein=0.3571; semantic=0.6892; sequence_match=0.5000,False,0.6218,False,top-3 avg score 0.6218 < final_threshold 0.7
ObjectProperty,has playing area,has Genre,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8208; levenshtein=0.4286; semantic=0.4903; sequence_match=0.5455,False,0.6189,False,top-3 avg score 0.6189 < final_threshold 0.7
ObjectProperty,has achievement,has Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6984; levenshtein=0.4286; semantic=0.6360; sequence_match=0.5217,False,0.6187,False,top-3 avg score 0.6187 < final_threshold 0.7
ObjectProperty,has leaderboard,has Played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7981; levenshtein=0.4286; semantic=0.5309; sequence_match=0.5217,False,0.6169,False,top-3 avg score 0.6169 < final_threshold 0.7
ObjectProperty,has feature,has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3000; semantic=0.6655; sequence_match=0.5000,False,0.6107,False,top-3 avg score 0.6107 < final_threshold 0.7
ObjectProperty,has feature,has Made Purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8153; levenshtein=0.4000; semantic=0.4531; sequence_match=0.5600,False,0.6095,False,top-3 avg score 0.6095 < final_threshold 0.7
ObjectProperty,has item,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.6007; sequence_match=0.5333,False,0.6082,False,top-3 avg score 0.6082 < final_threshold 0.7
ObjectProperty,has item,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8111; levenshtein=0.3333; semantic=0.5302; sequence_match=0.4800,False,0.6071,False,top-3 avg score 0.6071 < final_threshold 0.7
ObjectProperty,has character,has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.6890; sequence_match=0.4615,False,0.6044,False,top-3 avg score 0.6044 < final_threshold 0.7
ObjectProperty,has feature,has Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7994; levenshtein=0.3333; semantic=0.5494; sequence_match=0.4545,False,0.6011,False,top-3 avg score 0.6011 < final_threshold 0.7
ObjectProperty,is leaderboard in game,usable In Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6804; levenshtein=0.4737; semantic=0.5396; sequence_match=0.5806,False,0.6002,False,top-3 avg score 0.6002 < final_threshold 0.7
ObjectProperty,has character,has Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.6367; sequence_match=0.5263,False,0.5993,False,top-3 avg score 0.5993 < final_threshold 0.7
ObjectProperty,is achievement in game,usable In Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5931; levenshtein=0.4737; semantic=0.6239; sequence_match=0.5806,False,0.5992,False,top-3 avg score 0.5992 < final_threshold 0.7
ObjectProperty,has character,has Friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.6636; sequence_match=0.4762,False,0.5991,False,top-3 avg score 0.5991 < final_threshold 0.7
ObjectProperty,has feature,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.6542; sequence_match=0.4706,False,0.5987,False,top-3 avg score 0.5987 < final_threshold 0.7
ObjectProperty,plays game,usable In Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6442; levenshtein=0.4167; semantic=0.6684; sequence_match=0.4762,False,0.5963,False,top-3 avg score 0.5963 < final_threshold 0.7
ObjectProperty,has feature,has Type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6714; levenshtein=0.5000; semantic=0.6082; sequence_match=0.4706,False,0.5932,False,top-3 avg score 0.5932 < final_threshold 0.7
ObjectProperty,has character,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.4167; semantic=0.5926; sequence_match=0.5000,False,0.591,False,top-3 avg score 0.5910 < final_threshold 0.7
ObjectProperty,has playing area,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7944; levenshtein=0.3571; semantic=0.4998; sequence_match=0.4762,False,0.5902,False,top-3 avg score 0.5902 < final_threshold 0.7
ObjectProperty,has character,has Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6644; sequence_match=0.4545,False,0.5859,False,top-3 avg score 0.5859 < final_threshold 0.7
ObjectProperty,has item,has Played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.5770; sequence_match=0.5000,False,0.583,False,top-3 avg score 0.5830 < final_threshold 0.7
ObjectProperty,has game genre,has Played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.6084; sequence_match=0.4762,False,0.5807,False,top-3 avg score 0.5807 < final_threshold 0.7
ObjectProperty,has game genre,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5375; sequence_match=0.5385,False,0.5795,False,top-3 avg score 0.5795 < final_threshold 0.7
ObjectProperty,has character,has Played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.5922; sequence_match=0.4762,False,0.5753,False,top-3 avg score 0.5753 < final_threshold 0.7
ObjectProperty,has achievement,has Played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6376; levenshtein=0.2857; semantic=0.6398; sequence_match=0.4348,False,0.5707,False,top-3 avg score 0.5707 < final_threshold 0.7
ObjectProperty,has game genre,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3889; semantic=0.5682; sequence_match=0.4667,False,0.5703,False,top-3 avg score 0.5703 < final_threshold 0.7
ObjectProperty,has achievement,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,has feature,has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.6594; sequence_match=0.4167,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,has game genre,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6650; levenshtein=0.3529; semantic=0.5477; sequence_match=0.4828,False,0.5652,False,top-3 avg score 0.5652 < final_threshold 0.7
ObjectProperty,is character in game,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6255; levenshtein=0.2941; semantic=0.5371; sequence_match=0.5294,False,0.564,False,top-3 avg score 0.5640 < final_threshold 0.7
ObjectProperty,involves player,has Last Played Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5973; levenshtein=0.2941; semantic=0.6355; sequence_match=0.4516,False,0.5615,False,top-3 avg score 0.5615 < final_threshold 0.7
ObjectProperty,has feature,has Item Owned,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.4167; semantic=0.5844; sequence_match=0.4545,False,0.5611,False,top-3 avg score 0.5611 < final_threshold 0.7
ObjectProperty,involves player,has Played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.4286; semantic=0.6274; sequence_match=0.5217,False,0.5603,False,top-3 avg score 0.5603 < final_threshold 0.7
ObjectProperty,has playing area,usable In Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6210; levenshtein=0.4286; semantic=0.5202; sequence_match=0.5385,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.7
ObjectProperty,has leaderboard,has Made Purchase,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6599; levenshtein=0.4667; semantic=0.3962; sequence_match=0.5517,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.7
ObjectProperty,has achievement,has Made Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6599; levenshtein=0.2667; semantic=0.5349; sequence_match=0.4828,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.7
ObjectProperty,has character,has Made Purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6917; levenshtein=0.2667; semantic=0.4629; sequence_match=0.5185,False,0.5577,False,top-3 avg score 0.5577 < final_threshold 0.7
ObjectProperty,has playing area,plays With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.6475; sequence_match=0.4348,False,0.5565,False,top-3 avg score 0.5565 < final_threshold 0.7
ObjectProperty,has item,has Last Played Game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6695; levenshtein=0.3529; semantic=0.4971; sequence_match=0.5000,False,0.5555,False,top-3 avg score 0.5555 < final_threshold 0.7
ObjectProperty,purchases game offering,has Made Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6516; levenshtein=0.2381; semantic=0.5686; sequence_match=0.4444,False,0.5549,False,top-3 avg score 0.5549 < final_threshold 0.7
ObjectProperty,has game genre,has Equipment,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.3333; semantic=0.4853; sequence_match=0.5000,False,0.5533,False,top-3 avg score 0.5533 < final_threshold 0.7
ObjectProperty,has feature,has Playing Area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5499; sequence_match=0.4167,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,has item,plays With,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6720; levenshtein=0.3333; semantic=0.4811; sequence_match=0.5000,False,0.551,False,top-3 avg score 0.5510 < final_threshold 0.7
ObjectProperty,has achievement,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6390; levenshtein=0.2941; semantic=0.5613; sequence_match=0.4516,False,0.5507,False,top-3 avg score 0.5507 < final_threshold 0.7
ObjectProperty,owns achievement,has Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.4000; semantic=0.5342; sequence_match=0.4444,False,0.5503,False,top-3 avg score 0.5503 < final_threshold 0.7
ObjectProperty,owns achievement,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,has character,has Item Owned,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.6091; sequence_match=0.4167,False,0.5456,False,top-3 avg score 0.5456 < final_threshold 0.7
ObjectProperty,has character,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.3333; semantic=0.5441; sequence_match=0.4667,False,0.5437,False,top-3 avg score 0.5437 < final_threshold 0.7
ObjectProperty,purchases game offering,usable In Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2381; semantic=0.5578; sequence_match=0.4242,False,0.541,False,top-3 avg score 0.5410 < final_threshold 0.7
ObjectProperty,has leaderboard,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has game genre,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4211,False,0.5397,False,top-3 avg score 0.5397 < final_threshold 0.7
ObjectProperty,has game genre,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has character,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has game genre,usable In Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5846; sequence_match=0.4167,False,0.5375,False,top-3 avg score 0.5375 < final_threshold 0.7
ObjectProperty,owns achievement,has Item Owned,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6500; levenshtein=0.2000; semantic=0.6642; sequence_match=0.2963,False,0.5368,False,top-3 avg score 0.5368 < final_threshold 0.7
ObjectProperty,has feature,has Played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.4000; semantic=0.5705; sequence_match=0.4211,False,0.5367,False,top-3 avg score 0.5367 < final_threshold 0.7
ObjectProperty,is character in game,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has item,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has achievement,has Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6023; sequence_match=0.3810,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.7
ObjectProperty,is friend with player,plays With,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2222; semantic=0.6829; sequence_match=0.3704,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.7
ObjectProperty,is player in session,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,is player in session,has Played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.5627; sequence_match=0.4615,False,0.5288,False,top-3 avg score 0.5288 < final_threshold 0.7
ObjectProperty,has achievement,has Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6049; levenshtein=0.3684; semantic=0.5305; sequence_match=0.4444,False,0.5266,False,top-3 avg score 0.5266 < final_threshold 0.7
ObjectProperty,has achievement,lives In,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,lives in,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,has game genre,has Friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,has leaderboard,has Friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,has leaderboard,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6390; levenshtein=0.3529; semantic=0.4776; sequence_match=0.4516,False,0.5227,False,top-3 avg score 0.5227 < final_threshold 0.7
ObjectProperty,has playing area,has Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,has character,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6174; levenshtein=0.2353; semantic=0.5301; sequence_match=0.4138,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
ObjectProperty,has feature,has Last Played Game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.2941; semantic=0.4580; sequence_match=0.4444,False,0.5196,False,top-3 avg score 0.5196 < final_threshold 0.7
ObjectProperty,has feature,has Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5277; sequence_match=0.4286,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has Playing Area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,has leaderboard,has Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,has Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,is friend with player,has Played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2778; semantic=0.6044; sequence_match=0.4444,False,0.5163,False,top-3 avg score 0.5163 < final_threshold 0.7
ObjectProperty,is character in game,has Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
