id,source,term_type,axiom_type,term,dl,status,note
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPlayingArea,∃hasPlayingArea.⊤ ⊑ Game,TP,matched pred AX143
AX29-pred,pred,ObjectProperty,Domain,has playing area,∃has playing area.⊤ ⊑ Game,-,-
AX30-gold,gold,ObjectProperty,Range,hasPlayingArea,⊤ ⊑ ∀hasPlayingArea.PlayingArea,TP,matched pred AX145
AX30-pred,pred,ObjectProperty,Range,has playing area,⊤ ⊑ ∀has playing area.PlayingArea,-,-
AX31-gold,gold,ObjectProperty,Domain,involvesCharacter,∃involvesCharacter.⊤ ⊑ Session,Skip,subject 'involvesCharacter' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,InverseOf,involvesCharacter,involvesCharacter ≡ isCharacterInSession⁻,Skip,subject 'involvesCharacter' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,involvesCharacter,⊤ ⊑ ∀involvesCharacter.Character,Skip,subject 'involvesCharacter' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,involvesPlayer,∃involvesPlayer.⊤ ⊑ Session,Skip,subject 'involvesPlayer' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,involvesPlayer,involvesPlayer ≡ isPlayerInSession⁻,Skip,subject 'involvesPlayer' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Range,involvesPlayer,⊤ ⊑ ∀involvesPlayer.Player,Skip,subject 'involvesPlayer' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Domain,isAchievementInGame,∃isAchievementInGame.⊤ ⊑ Achievement,TP,matched pred AX111
AX37-pred,pred,ObjectProperty,Domain,has achievement type,∃has achievement type.⊤ ⊑ Achievement,-,-
AX38-gold,gold,ObjectProperty,InverseOf,isAchievementInGame,isAchievementInGame ≡ hasAchievement⁻,Mismatch,pred AX112 differs: inverse-property 'hasAchievement' not aligned to 'achievement type of'
AX38-pred,pred,ObjectProperty,InverseOf,has achievement type,has achievement type ≡ achievement type of⁻,-,-
AX39-gold,gold,ObjectProperty,Range,isAchievementInGame,⊤ ⊑ ∀isAchievementInGame.Game,Mismatch,pred AX113 differs: class 'Game' not aligned to 'AchievementType'
AX39-pred,pred,ObjectProperty,Range,has achievement type,⊤ ⊑ ∀has achievement type.AchievementType,-,-
AX40-gold,gold,ObjectProperty,Domain,isCharacterInGame,∃isCharacterInGame.⊤ ⊑ Character,Skip,subject 'isCharacterInGame' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,InverseOf,isCharacterInGame,isCharacterInGame ≡ hasCharacter⁻,Skip,subject 'isCharacterInGame' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Range,isCharacterInGame,⊤ ⊑ ∀isCharacterInGame.Game,Skip,subject 'isCharacterInGame' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,isCharacterInSession,∃isCharacterInSession.⊤ ⊑ Character,Skip,subject 'isCharacterInSession' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,InverseOf,isCharacterInSession,isCharacterInSession ≡ involvesCharacter⁻,Skip,subject 'isCharacterInSession' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Range,isCharacterInSession,⊤ ⊑ ∀isCharacterInSession.Session,Skip,subject 'isCharacterInSession' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,isEventAssociatedToPlayer,⊤ ⊑ ∀isEventAssociatedToPlayer.Player,Skip,subject 'isEventAssociatedToPlayer' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Characteristics,isFriendWithPlayer,Symmetric(isFriendWithPlayer),FN,pred has no Characteristics axiom on 'is friend of'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Domain,isFriendWithPlayer,∃isFriendWithPlayer.⊤ ⊑ Player,TP,matched pred AX147
AX48-pred,pred,ObjectProperty,Domain,is friend of,∃is friend of.⊤ ⊑ Player,-,-
AX49-gold,gold,ObjectProperty,Range,isFriendWithPlayer,⊤ ⊑ ∀isFriendWithPlayer.Player,TP,matched pred AX149
AX49-pred,pred,ObjectProperty,Range,is friend of,⊤ ⊑ ∀is friend of.Player,-,-
AX50-gold,gold,ObjectProperty,Domain,isLeaderboardInGame,∃isLeaderboardInGame.⊤ ⊑ Leaderboard,Skip,subject 'isLeaderboardInGame' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,InverseOf,isLeaderboardInGame,isLeaderboardInGame ≡ hasLeaderboard⁻,Skip,subject 'isLeaderboardInGame' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,isLeaderboardInGame,⊤ ⊑ ∀isLeaderboardInGame.Game,Skip,subject 'isLeaderboardInGame' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Domain,isPlayerInSession,∃isPlayerInSession.⊤ ⊑ Player,Skip,subject 'isPlayerInSession' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,InverseOf,isPlayerInSession,isPlayerInSession ≡ involvesPlayer⁻,Skip,subject 'isPlayerInSession' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Range,isPlayerInSession,⊤ ⊑ ∀isPlayerInSession.Session,Skip,subject 'isPlayerInSession' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Domain,isSessionInGame,∃isSessionInGame.⊤ ⊑ Session,Skip,subject 'isSessionInGame' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Range,isSessionInGame,⊤ ⊑ ∀isSessionInGame.Game,Skip,subject 'isSessionInGame' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Domain,livesIn,∃livesIn.⊤ ⊑ Player,Skip,subject 'livesIn' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Domain,ownsAchievement,∃ownsAchievement.⊤ ⊑ Player,TP,matched pred AX168
AX59-pred,pred,ObjectProperty,Domain,obtains achievement,∃obtains achievement.⊤ ⊑ Player,-,-
AX60-gold,gold,ObjectProperty,Range,ownsAchievement,⊤ ⊑ ∀ownsAchievement.Achievement,TP,matched pred AX170
AX60-pred,pred,ObjectProperty,Range,obtains achievement,⊤ ⊑ ∀obtains achievement.Achievement,-,-
AX61-gold,gold,ObjectProperty,Domain,ownsCharacter,∃ownsCharacter.⊤ ⊑ Player,Skip,subject 'ownsCharacter' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,ownsCharacter,⊤ ⊑ ∀ownsCharacter.Character,Skip,subject 'ownsCharacter' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Domain,ownsItem,∃ownsItem.⊤ ⊑ Character,Skip,subject 'ownsItem' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Range,ownsItem,⊤ ⊑ ∀ownsItem.Item,Skip,subject 'ownsItem' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,playsGame,∃playsGame.⊤ ⊑ Player,TP,matched pred AX184
AX65-pred,pred,ObjectProperty,Domain,plays game,∃plays game.⊤ ⊑ Player,-,-
AX66-gold,gold,ObjectProperty,Range,playsGame,⊤ ⊑ ∀playsGame.Game,TP,matched pred AX186
AX66-pred,pred,ObjectProperty,Range,plays game,⊤ ⊑ ∀plays game.Game,-,-
AX67-gold,gold,ObjectProperty,Domain,purchasesGameOffering,∃purchasesGameOffering.⊤ ⊑ InAppPurchaseEvent,Skip,subject 'purchasesGameOffering' not in alignment table
AX67-pred,pred,-,-,-,(subject not in alignment table),-,-
AX68-gold,gold,ObjectProperty,Range,purchasesGameOffering,⊤ ⊑ ∀purchasesGameOffering.GameProduct,Skip,subject 'purchasesGameOffering' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,DatatypeProperty,Domain,endTime,∃endTime.⊤ ⊑ Session,Skip,subject 'endTime' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,DatatypeProperty,Range,endTime,endTime maps-to datetime'>,Skip,subject 'endTime' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,DatatypeProperty,Range,eventTime,eventTime maps-to datetime'>,Skip,subject 'eventTime' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,DatatypeProperty,Domain,releaseDate,∃releaseDate.⊤ ⊑ Game,TP,matched pred AX210
AX72-pred,pred,DatatypeProperty,Domain,release date,∃release date.⊤ ⊑ Game,-,-
AX73-gold,gold,DatatypeProperty,Range,releaseDate,releaseDate maps-to datetime'>,Mismatch,"pred AX211 differs: datatype ""datetime'>"" != ""date'>"""
AX73-pred,pred,DatatypeProperty,Range,release date,release date maps-to date'>,-,-
AX74-gold,gold,DatatypeProperty,Domain,startTime,∃startTime.⊤ ⊑ Session,Mismatch,pred AX213 differs: class 'Session' not aligned to 'PlayerGame'
AX74-pred,pred,DatatypeProperty,Domain,start time,∃start time.⊤ ⊑ PlayerGame,-,-
AX75-gold,gold,DatatypeProperty,Range,startTime,startTime maps-to datetime'>,TP,matched pred AX214
AX75-pred,pred,DatatypeProperty,Range,start time,start time maps-to datetime'>,-,-
AX76-gold,gold,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,TP,matched pred AX220
AX76-pred,pred,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,-,-
AX77-gold,gold,DatatypeProperty,Range,username,username maps-to xsd:string,TP,matched pred AX221
AX77-pred,pred,DatatypeProperty,Range,username,username maps-to xsd:string,-,-
AX12-pred,pred,Class,Declaration,Achievement,Declaration: Achievement (Class),FP,pred Declaration axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Player)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Game)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, PlayerGame)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, InAppPurchase)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Genre)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Item)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, AchievementType)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, PlayingArea)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Equipment)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,Class,Declaration,Game,Declaration: Game (Class),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Player)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, PlayerGame)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, InAppPurchase)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Genre)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Item)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, PlayingArea)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,Class,Declaration,Genre,Declaration: Genre (Class),FP,pred Declaration axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Player)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, PlayerGame)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, InAppPurchase)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Item)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, PlayingArea)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,Class,Declaration,InAppPurchase,Declaration: InAppPurchase (Class),FP,pred Declaration axiom on 'InAppPurchase' not matched by any gold axiom on 'in-app purchase event'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,Class,DisjointClasses,InAppPurchase,"DisjointClasses(InAppPurchase, Player)",FP,pred DisjointClasses axiom on 'InAppPurchase' not matched by any gold axiom on 'in-app purchase event'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX54-pred,pred,Class,DisjointClasses,InAppPurchase,"DisjointClasses(InAppPurchase, PlayerGame)",FP,pred DisjointClasses axiom on 'InAppPurchase' not matched by any gold axiom on 'in-app purchase event'
AX54-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,Class,DisjointClasses,InAppPurchase,"DisjointClasses(InAppPurchase, Item)",FP,pred DisjointClasses axiom on 'InAppPurchase' not matched by any gold axiom on 'in-app purchase event'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,Class,DisjointClasses,InAppPurchase,"DisjointClasses(InAppPurchase, PlayingArea)",FP,pred DisjointClasses axiom on 'InAppPurchase' not matched by any gold axiom on 'in-app purchase event'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX57-pred,pred,Class,Declaration,Item,Declaration: Item (Class),FP,pred Declaration axiom on 'Item' not matched by any gold axiom on 'Item'
AX57-gold,gold,-,-,-,(no gold counterpart),-,-
AX58-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Player)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX58-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, PlayerGame)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, PlayingArea)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,Class,Declaration,Player,Declaration: Player (Class),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,Class,DisjointClasses,Player,"DisjointClasses(Player, PlayerGame)",FP,pred DisjointClasses axiom on 'Player' not matched by any gold axiom on 'Player'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,Class,DisjointClasses,Player,"DisjointClasses(Player, PlayingArea)",FP,pred DisjointClasses axiom on 'Player' not matched by any gold axiom on 'Player'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,Class,Declaration,PlayingArea,Declaration: PlayingArea (Class),FP,pred Declaration axiom on 'PlayingArea' not matched by any gold axiom on 'playing area'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX106-pred,pred,ObjectProperty,Declaration,has achievement,Declaration: has achievement (ObjectProperty),FP,pred Declaration axiom on 'has achievement' not matched by any gold axiom on 'has achievement'
AX106-gold,gold,-,-,-,(no gold counterpart),-,-
AX110-pred,pred,ObjectProperty,Declaration,has achievement type,Declaration: has achievement type (ObjectProperty),FP,pred Declaration axiom on 'has achievement type' not matched by any gold axiom on 'is achievement in game'
AX110-gold,gold,-,-,-,(no gold counterpart),-,-
AX122-pred,pred,ObjectProperty,Declaration,has genre,Declaration: has genre (ObjectProperty),FP,pred Declaration axiom on 'has genre' not matched by any gold axiom on 'has game genre'
AX122-gold,gold,-,-,-,(no gold counterpart),-,-
AX124-pred,pred,ObjectProperty,InverseOf,has genre,has genre ≡ genre of⁻,FP,pred InverseOf axiom on 'has genre' not matched by any gold axiom on 'has game genre'
AX124-gold,gold,-,-,-,(no gold counterpart),-,-
AX126-pred,pred,ObjectProperty,Declaration,has item,Declaration: has item (ObjectProperty),FP,pred Declaration axiom on 'has item' not matched by any gold axiom on 'has item'
AX126-gold,gold,-,-,-,(no gold counterpart),-,-
AX127-pred,pred,ObjectProperty,Declaration,has item,Declaration: has item (ObjectProperty),FP,pred Declaration axiom on 'has item' not matched by any gold axiom on 'has item'
AX127-gold,gold,-,-,-,(no gold counterpart),-,-
AX128-pred,pred,ObjectProperty,Domain,has item,∃has item.⊤ ⊑ Player,FP,pred Domain axiom on 'has item' not matched by any gold axiom on 'has item'
AX128-gold,gold,-,-,-,(no gold counterpart),-,-
AX130-pred,pred,ObjectProperty,InverseOf,has item,has item ≡ owned by⁻,FP,pred InverseOf axiom on 'has item' not matched by any gold axiom on 'has item'
AX130-gold,gold,-,-,-,(no gold counterpart),-,-
AX131-pred,pred,ObjectProperty,InverseOf,has item,has item ≡ belongs to game⁻,FP,pred InverseOf axiom on 'has item' not matched by any gold axiom on 'has item'
AX131-gold,gold,-,-,-,(no gold counterpart),-,-
AX133-pred,pred,ObjectProperty,Range,has item,⊤ ⊑ ∀has item.Item,FP,pred Range axiom on 'has item' not matched by any gold axiom on 'has item'
AX133-gold,gold,-,-,-,(no gold counterpart),-,-
AX142-pred,pred,ObjectProperty,Declaration,has playing area,Declaration: has playing area (ObjectProperty),FP,pred Declaration axiom on 'has playing area' not matched by any gold axiom on 'has playing area'
AX142-gold,gold,-,-,-,(no gold counterpart),-,-
AX144-pred,pred,ObjectProperty,InverseOf,has playing area,has playing area ≡ playing area of⁻,FP,pred InverseOf axiom on 'has playing area' not matched by any gold axiom on 'has playing area'
AX144-gold,gold,-,-,-,(no gold counterpart),-,-
AX146-pred,pred,ObjectProperty,Declaration,is friend of,Declaration: is friend of (ObjectProperty),FP,pred Declaration axiom on 'is friend of' not matched by any gold axiom on 'is friend with player'
AX146-gold,gold,-,-,-,(no gold counterpart),-,-
AX148-pred,pred,ObjectProperty,InverseOf,is friend of,is friend of ≡ has friend⁻,FP,pred InverseOf axiom on 'is friend of' not matched by any gold axiom on 'is friend with player'
AX148-gold,gold,-,-,-,(no gold counterpart),-,-
AX167-pred,pred,ObjectProperty,Declaration,obtains achievement,Declaration: obtains achievement (ObjectProperty),FP,pred Declaration axiom on 'obtains achievement' not matched by any gold axiom on 'owns achievement'
