prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8449; levenshtein=0.4286; semantic=0.6085; sequence_match=0.5217,False,0.6584,False,top-3 avg score 0.6584 < final_threshold 0.7
ObjectProperty,has format specification,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6707; levenshtein=0.3636; semantic=0.8151; sequence_match=0.4865,False,0.6574,False,top-3 avg score 0.6574 < final_threshold 0.7
ObjectProperty,has interface,has task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7972; levenshtein=0.4167; semantic=0.6375; sequence_match=0.5263,False,0.6537,False,top-3 avg score 0.6537 < final_threshold 0.7
ObjectProperty,has format specification,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6898; levenshtein=0.2727; semantic=0.7557; sequence_match=0.5000,False,0.6485,False,top-3 avg score 0.6485 < final_threshold 0.7
ObjectProperty,has specified data input,has modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8339; levenshtein=0.4286; semantic=0.5451; sequence_match=0.5556,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,has declared status,has data,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8824; levenshtein=0.4118; semantic=0.4533; sequence_match=0.5833,False,0.6397,False,top-3 avg score 0.6397 < final_threshold 0.7
ObjectProperty,has version,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7933; levenshtein=0.3000; semantic=0.6209; sequence_match=0.5000,False,0.6381,False,top-3 avg score 0.6381 < final_threshold 0.7
ObjectProperty,has specified data output,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6535; levenshtein=0.2727; semantic=0.7590; sequence_match=0.4865,False,0.633,False,top-3 avg score 0.6330 < final_threshold 0.7
ObjectProperty,has input,has license,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7958; levenshtein=0.4000; semantic=0.5326; sequence_match=0.5556,False,0.628,False,top-3 avg score 0.6280 < final_threshold 0.7
ObjectProperty,implements,has implementation language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6333; levenshtein=0.3600; semantic=0.7234; sequence_match=0.5143,False,0.6237,False,top-3 avg score 0.6237 < final_threshold 0.7
ObjectProperty,uses software,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6774; levenshtein=0.3077; semantic=0.7035; sequence_match=0.4800,False,0.6203,False,top-3 avg score 0.6203 < final_threshold 0.7
ObjectProperty,has version,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.4167; semantic=0.6634; sequence_match=0.5455,False,0.6178,False,top-3 avg score 0.6178 < final_threshold 0.7
ObjectProperty,has specified data input,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6164; levenshtein=0.2857; semantic=0.7702; sequence_match=0.4571,False,0.6146,False,top-3 avg score 0.6146 < final_threshold 0.7
ObjectProperty,has output,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6899; levenshtein=0.4444; semantic=0.6482; sequence_match=0.5000,False,0.6127,False,top-3 avg score 0.6127 < final_threshold 0.7
ObjectProperty,has output,has task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6650; sequence_match=0.5000,False,0.6123,False,top-3 avg score 0.6123 < final_threshold 0.7
ObjectProperty,has output,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6554; sequence_match=0.5000,False,0.6091,False,top-3 avg score 0.6091 < final_threshold 0.7
ObjectProperty,is developed by,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7132; levenshtein=0.3704; semantic=0.6084; sequence_match=0.5000,False,0.6072,False,top-3 avg score 0.6072 < final_threshold 0.7
ObjectProperty,has interface,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7965; levenshtein=0.4000; semantic=0.5767; sequence_match=0.4444,False,0.6059,False,top-3 avg score 0.6059 < final_threshold 0.7
ObjectProperty,has specified data output,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7999; levenshtein=0.4091; semantic=0.5302; sequence_match=0.4865,False,0.6055,False,top-3 avg score 0.6055 < final_threshold 0.7
ObjectProperty,has input,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.5842; sequence_match=0.5333,False,0.6027,False,top-3 avg score 0.6027 < final_threshold 0.7
ObjectProperty,has format specification,has export source format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6486; levenshtein=0.3182; semantic=0.7296; sequence_match=0.4186,False,0.5989,False,top-3 avg score 0.5989 < final_threshold 0.7
ObjectProperty,has interface,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.4167; semantic=0.6246; sequence_match=0.5263,False,0.5982,False,top-3 avg score 0.5982 < final_threshold 0.7
ObjectProperty,has clause,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.3333; semantic=0.6205; sequence_match=0.5000,False,0.5975,False,top-3 avg score 0.5975 < final_threshold 0.7
ObjectProperty,has function,has task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.6998; sequence_match=0.4444,False,0.5964,False,top-3 avg score 0.5964 < final_threshold 0.7
ObjectProperty,has version,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6571; levenshtein=0.4000; semantic=0.6590; sequence_match=0.4706,False,0.5956,False,top-3 avg score 0.5956 < final_threshold 0.7
ObjectProperty,has clause,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.6132; sequence_match=0.5000,False,0.595,False,top-3 avg score 0.5950 < final_threshold 0.7
ObjectProperty,has input,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.5856; sequence_match=0.5217,False,0.5895,False,top-3 avg score 0.5895 < final_threshold 0.7
ObjectProperty,has format specification,has export version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3636; semantic=0.5589; sequence_match=0.5263,False,0.589,False,top-3 avg score 0.5890 < final_threshold 0.7
ObjectProperty,has license,has tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6571; levenshtein=0.3000; semantic=0.6315; sequence_match=0.4706,False,0.5864,False,top-3 avg score 0.5864 < final_threshold 0.7
ObjectProperty,has license,has task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6571; levenshtein=0.4000; semantic=0.6216; sequence_match=0.4706,False,0.5831,False,top-3 avg score 0.5831 < final_threshold 0.7
ObjectProperty,has input,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.6134; sequence_match=0.5333,False,0.5826,False,top-3 avg score 0.5826 < final_threshold 0.7
ObjectProperty,has version,has modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6111; levenshtein=0.4000; semantic=0.6529; sequence_match=0.4800,False,0.5813,False,top-3 avg score 0.5813 < final_threshold 0.7
ObjectProperty,has input,has task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.6089; sequence_match=0.5333,False,0.5812,False,top-3 avg score 0.5812 < final_threshold 0.7
ObjectProperty,has interface,has tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.6871; sequence_match=0.4211,False,0.581,False,top-3 avg score 0.5810 < final_threshold 0.7
ObjectProperty,has version,has task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6571; levenshtein=0.4000; semantic=0.6119; sequence_match=0.4706,False,0.5799,False,top-3 avg score 0.5799 < final_threshold 0.7
ObjectProperty,has function,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8224; levenshtein=0.3571; semantic=0.5156; sequence_match=0.4000,False,0.5793,False,top-3 avg score 0.5793 < final_threshold 0.7
ObjectProperty,has license,has permissiveness level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.3636; semantic=0.5995; sequence_match=0.5000,False,0.5791,False,top-3 avg score 0.5791 < final_threshold 0.7
ObjectProperty,has function,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.6472; sequence_match=0.4444,False,0.5789,False,top-3 avg score 0.5789 < final_threshold 0.7
ObjectProperty,is alternative format of,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5810; levenshtein=0.3810; semantic=0.6520; sequence_match=0.5000,False,0.5777,False,top-3 avg score 0.5777 < final_threshold 0.7
ObjectProperty,has output,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.5865; sequence_match=0.4762,False,0.5734,False,top-3 avg score 0.5734 < final_threshold 0.7
ObjectProperty,has output,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6889; levenshtein=0.4000; semantic=0.5274; sequence_match=0.5000,False,0.5721,False,top-3 avg score 0.5721 < final_threshold 0.7
ObjectProperty,has format specification,has export target format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6084; levenshtein=0.2727; semantic=0.6847; sequence_match=0.4186,False,0.5706,False,top-3 avg score 0.5706 < final_threshold 0.7
ObjectProperty,is software for,is version of tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6530; levenshtein=0.2667; semantic=0.5549; sequence_match=0.5000,False,0.5693,False,top-3 avg score 0.5693 < final_threshold 0.7
ObjectProperty,is alternative format of,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6183; levenshtein=0.3810; semantic=0.6313; sequence_match=0.4571,False,0.5689,False,top-3 avg score 0.5689 < final_threshold 0.7
ObjectProperty,has input,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.3333; semantic=0.6167; sequence_match=0.4348,False,0.5681,False,top-3 avg score 0.5681 < final_threshold 0.7
ObjectProperty,has license,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.4167; semantic=0.6046; sequence_match=0.4545,False,0.5679,False,top-3 avg score 0.5679 < final_threshold 0.7
ObjectProperty,uses platform,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7606; levenshtein=0.4286; semantic=0.4778; sequence_match=0.4615,False,0.5666,False,top-3 avg score 0.5666 < final_threshold 0.7
ObjectProperty,uses platform,has output format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7093; levenshtein=0.4000; semantic=0.4688; sequence_match=0.5185,False,0.5655,False,top-3 avg score 0.5655 < final_threshold 0.7
ObjectProperty,has version,has export tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3846; semantic=0.5353; sequence_match=0.5217,False,0.5629,False,top-3 avg score 0.5629 < final_threshold 0.7
ObjectProperty,has specified data input,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6748; levenshtein=0.2857; semantic=0.6366; sequence_match=0.3750,False,0.5622,False,top-3 avg score 0.5622 < final_threshold 0.7
ObjectProperty,has output,has export target format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6561; levenshtein=0.2857; semantic=0.6298; sequence_match=0.4000,False,0.562,False,top-3 avg score 0.5620 < final_threshold 0.7
ObjectProperty,has output,has export source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6561; levenshtein=0.3333; semantic=0.6281; sequence_match=0.4000,False,0.5614,False,top-3 avg score 0.5614 < final_threshold 0.7
ObjectProperty,has license,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5920; sequence_match=0.4800,False,0.561,False,top-3 avg score 0.5610 < final_threshold 0.7
ObjectProperty,has version,introduced in version,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4544; levenshtein=0.3684; semantic=0.7439; sequence_match=0.4828,False,0.5603,False,top-3 avg score 0.5603 < final_threshold 0.7
ObjectProperty,has interface,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6357; levenshtein=0.3333; semantic=0.5970; sequence_match=0.4444,False,0.5591,False,top-3 avg score 0.5591 < final_threshold 0.7
ObjectProperty,has clause,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2667; semantic=0.6234; sequence_match=0.4167,False,0.5566,False,top-3 avg score 0.5566 < final_threshold 0.7
ObjectProperty,has function,has export version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6437; levenshtein=0.4375; semantic=0.5028; sequence_match=0.5185,False,0.555,False,top-3 avg score 0.5550 < final_threshold 0.7
ObjectProperty,has format specification,has export tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.2727; semantic=0.5326; sequence_match=0.4571,False,0.5548,False,top-3 avg score 0.5548 < final_threshold 0.7
ObjectProperty,has output,has export version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6250; levenshtein=0.3125; semantic=0.6376; sequence_match=0.4000,False,0.5542,False,top-3 avg score 0.5542 < final_threshold 0.7
ObjectProperty,uses platform,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6852; levenshtein=0.0000; semantic=0.5593; sequence_match=0.4167,False,0.5537,False,top-3 avg score 0.5537 < final_threshold 0.7
ObjectProperty,is alternative format of,has export source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.3333; semantic=0.5885; sequence_match=0.4762,False,0.5523,False,top-3 avg score 0.5523 < final_threshold 0.7
ObjectProperty,has function,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3636; semantic=0.6131; sequence_match=0.3810,False,0.5512,False,top-3 avg score 0.5512 < final_threshold 0.7
ObjectProperty,has specified data output,creates data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6545; levenshtein=0.2727; semantic=0.6353; sequence_match=0.3636,False,0.5512,False,top-3 avg score 0.5512 < final_threshold 0.7
ObjectProperty,has function,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6408; levenshtein=0.3200; semantic=0.5661; sequence_match=0.4444,False,0.5504,False,top-3 avg score 0.5504 < final_threshold 0.7
ObjectProperty,has input,has export tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6699; levenshtein=0.3846; semantic=0.5052; sequence_match=0.4762,False,0.5504,False,top-3 avg score 0.5504 < final_threshold 0.7
ObjectProperty,has interface,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6917; levenshtein=0.2667; semantic=0.5892; sequence_match=0.3704,False,0.5504,False,top-3 avg score 0.5504 < final_threshold 0.7
ObjectProperty,has clause,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.3333; semantic=0.5837; sequence_match=0.4762,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.7
ObjectProperty,has output,has modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.5985; sequence_match=0.4167,False,0.5483,False,top-3 avg score 0.5483 < final_threshold 0.7
ObjectProperty,has interface,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.6160; sequence_match=0.4167,False,0.5479,False,top-3 avg score 0.5479 < final_threshold 0.7
ObjectProperty,has specified data output,has export source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6724; levenshtein=0.2273; semantic=0.5951; sequence_match=0.3721,False,0.5466,False,top-3 avg score 0.5466 < final_threshold 0.7
ObjectProperty,has format specification,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6707; levenshtein=0.2727; semantic=0.5358; sequence_match=0.4324,False,0.5463,False,top-3 avg score 0.5463 < final_threshold 0.7
ObjectProperty,uses software,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.2667; semantic=0.5375; sequence_match=0.4444,False,0.544,False,top-3 avg score 0.5440 < final_threshold 0.7
ObjectProperty,has version,has permissiveness level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6956; levenshtein=0.3636; semantic=0.5603; sequence_match=0.3750,False,0.5437,False,top-3 avg score 0.5437 < final_threshold 0.7
ObjectProperty,has declared status,has task,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6695; levenshtein=0.2941; semantic=0.4592; sequence_match=0.5000,False,0.5429,False,top-3 avg score 0.5429 < final_threshold 0.7
ObjectProperty,has interface,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6293; levenshtein=0.3200; semantic=0.6207; sequence_match=0.3784,False,0.5428,False,top-3 avg score 0.5428 < final_threshold 0.7
ObjectProperty,is encoded in,introduced in version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6785; levenshtein=0.3158; semantic=0.4133; sequence_match=0.5333,False,0.5417,False,top-3 avg score 0.5417 < final_threshold 0.7
ObjectProperty,has version,has export source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.5414; sequence_match=0.4516,False,0.5411,False,top-3 avg score 0.5411 < final_threshold 0.7
ObjectProperty,has function,has output format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6534; levenshtein=0.4000; semantic=0.5589; sequence_match=0.3846,False,0.5374,False,top-3 avg score 0.5374 < final_threshold 0.7
ObjectProperty,is alternative format of,has export target format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6762; levenshtein=0.3333; semantic=0.5056; sequence_match=0.4286,False,0.5368,False,top-3 avg score 0.5368 < final_threshold 0.7
ObjectProperty,has specified data output,has export target format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6084; levenshtein=0.2727; semantic=0.6228; sequence_match=0.3721,False,0.5344,False,top-3 avg score 0.5344 < final_threshold 0.7
ObjectProperty,uses software,is version of tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.3333; semantic=0.5636; sequence_match=0.4444,False,0.532,False,top-3 avg score 0.5320 < final_threshold 0.7
ObjectProperty,has specified data output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5828; sequence_match=0.3889,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.7
ObjectProperty,implements,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,has declared status,has developer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6708; levenshtein=0.3529; semantic=0.4352; sequence_match=0.4828,False,0.5296,False,top-3 avg score 0.5296 < final_threshold 0.7
ObjectProperty,is alternative format of,is version of tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6918; levenshtein=0.3333; semantic=0.4513; sequence_match=0.4444,False,0.5292,False,top-3 avg score 0.5292 < final_threshold 0.7
ObjectProperty,has specified data input,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6232; levenshtein=0.2800; semantic=0.4786; sequence_match=0.4783,False,0.5267,False,top-3 avg score 0.5267 < final_threshold 0.7
ObjectProperty,has input,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6707; levenshtein=0.2400; semantic=0.5411; sequence_match=0.3636,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.7
ObjectProperty,has interface,has export source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.5360; sequence_match=0.4242,False,0.5251,False,top-3 avg score 0.5251 < final_threshold 0.7
ObjectProperty,has license,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6233; levenshtein=0.2800; semantic=0.5505; sequence_match=0.4000,False,0.5246,False,top-3 avg score 0.5246 < final_threshold 0.7
ObjectProperty,is software for,has export source format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.3810; semantic=0.4857; sequence_match=0.4706,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.7
ObjectProperty,has format specification,has data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6472; levenshtein=0.2727; semantic=0.5066; sequence_match=0.4138,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,has interface,has export version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6260; levenshtein=0.3750; semantic=0.5072; sequence_match=0.4286,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.7
ObjectProperty,has input,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5492; sequence_match=0.4000,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.7
ObjectProperty,has interface,has export target format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.5201; sequence_match=0.4242,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has version,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,uses platform,has export target format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5780; levenshtein=0.4286; semantic=0.4332; sequence_match=0.5455,False,0.5189,False,top-3 avg score 0.5189 < final_threshold 0.7
ObjectProperty,has version,has data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5762; levenshtein=0.3000; semantic=0.6219; sequence_match=0.3529,False,0.517,False,top-3 avg score 0.5170 < final_threshold 0.7
ObjectProperty,has clause,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3333; semantic=0.4993; sequence_match=0.4167,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
ObjectProperty,has declared status,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.3333; semantic=0.4698; sequence_match=0.4545,False,0.5162,False,top-3 avg score 0.5162 < final_threshold 0.7
ObjectProperty,has input,has export version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6458; levenshtein=0.3125; semantic=0.4819; sequence_match=0.4167,False,0.5148,False,top-3 avg score 0.5148 < final_threshold 0.7
ObjectProperty,has specified data output,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6369; levenshtein=0.2800; semantic=0.4807; sequence_match=0.4255,False,0.5144,False,top-3 avg score 0.5144 < final_threshold 0.7
ObjectProperty,is software for,has export target format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5588; levenshtein=0.4286; semantic=0.4548; sequence_match=0.5294,False,0.5144,False,top-3 avg score 0.5144 < final_threshold 0.7
ObjectProperty,has format specification,has implementation language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6131; levenshtein=0.2000; semantic=0.5021; sequence_match=0.4255,False,0.5136,False,top-3 avg score 0.5136 < final_threshold 0.7
ObjectProperty,has declared status,creates data,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6991; levenshtein=0.3529; semantic=0.4128; sequence_match=0.4286,False,0.5135,False,top-3 avg score 0.5135 < final_threshold 0.7
ObjectProperty,is software for,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.1333; semantic=0.5191; sequence_match=0.4286,False,0.513,False,top-3 avg score 0.5130 < final_threshold 0.7
