id,source,term_type,axiom_type,term,dl,status,note
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,Skip,subject 'hasVersion' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,Declaration,Chemical property,Declaration: Chemical property (Class),FP,pred Declaration axiom on 'Chemical property' not matched by any gold axiom on 'ChemicalProperty'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,DisjointClasses,Chemical property,"DisjointClasses(Chemical property, Physical property)",FP,pred DisjointClasses axiom on 'Chemical property' not matched by any gold axiom on 'ChemicalProperty'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,Declaration,Device,Declaration: Device (Class),FP,pred Declaration axiom on 'Device' not matched by any gold axiom on 'Device'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,Declaration,Physical property,Declaration: Physical property (Class),FP,pred Declaration axiom on 'Physical property' not matched by any gold axiom on 'Water property'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,ObjectProperty,Declaration,is measured by,Declaration: is measured by (ObjectProperty),FP,pred Declaration axiom on 'is measured by' not matched by any gold axiom on 'is measured by device'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,ObjectProperty,Domain,is measured by,∃is measured by.⊤ ⊑ ⊤,FP,pred Domain axiom on 'is measured by' not matched by any gold axiom on 'is measured by device'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,ObjectProperty,Range,is measured by,⊤ ⊑ ∀is measured by.⊤,FP,pred Range axiom on 'is measured by' not matched by any gold axiom on 'is measured by device'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
