id,source,term_type,axiom_type,term,dl,status,note
AX38-gold,gold,DatatypeProperty,Range,hasFabricationNumber,hasFabricationNumber maps-to ⊤,TP,matched pred AX62
AX38-pred,pred,DatatypeProperty,Range,has fabrication number,has fabrication number maps-to ⊤,-,-
AX39-gold,gold,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,TP,matched pred AX66
AX39-pred,pred,DatatypeProperty,Range,has firmware version,has firmware version maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,TP,matched pred AX74
AX40-pred,pred,DatatypeProperty,Range,has hardware version number,has hardware version number maps-to ⊤,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,TP,matched pred AX93
AX41-pred,pred,DatatypeProperty,Domain,has start date,∃has start date.⊤ ⊑ Tariff,-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Mismatch,pred AX94 differs: expr_type Datatype vs Top
AX42-pred,pred,DatatypeProperty,Range,has start date,has start date maps-to ⊤,-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX101
AX43-pred,pred,DatatypeProperty,Range,has version,has version maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Measurement,Declaration: Measurement (Class),FP,pred Declaration axiom on 'Measurement' not matched by any gold axiom on 'Measurement'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Water property'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Water,Declaration: Water (Class),FP,pred Declaration axiom on 'Water' not matched by any gold axiom on 'Water'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Key Performance Indicator'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,ObjectProperty,Declaration,has billing period,Declaration: has billing period (ObjectProperty),FP,pred Declaration axiom on 'has billing period' not matched by any gold axiom on 'has billing period'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,ObjectProperty,Declaration,has location,Declaration: has location (ObjectProperty),FP,pred Declaration axiom on 'has location' not matched by any gold axiom on 'has duration'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,ObjectProperty,Declaration,has physical property,Declaration: has physical property (ObjectProperty),FP,pred Declaration axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,ObjectProperty,Domain,has physical property,∃has physical property.⊤ ⊑ Water,FP,pred Domain axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX30-pred,pred,ObjectProperty,Range,has physical property,⊤ ⊑ ∀has physical property.Physical Property,FP,pred Range axiom on 'has physical property' not matched by any gold axiom on 'has property'
AX30-gold,gold,-,-,-,(no gold counterpart),-,-
AX34-pred,pred,ObjectProperty,Declaration,has tariff period,Declaration: has tariff period (ObjectProperty),FP,pred Declaration axiom on 'has tariff period' not matched by any gold axiom on 'has period'
AX34-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,Declaration,measures,Declaration: measures (ObjectProperty),FP,pred Declaration axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,ObjectProperty,Domain,measures,∃measures.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,ObjectProperty,Range,measures,⊤ ⊑ ∀measures.Water Distribution Infrastructure,FP,pred Range axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,ObjectProperty,Declaration,provides measurement,Declaration: provides measurement (ObjectProperty),FP,pred Declaration axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,Domain,provides measurement,∃provides measurement.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,ObjectProperty,Range,provides measurement,⊤ ⊑ ∀provides measurement.Measurement,FP,pred Range axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,DatatypeProperty,Characteristics,has fabrication number,Functional(has fabrication number),FP,pred Characteristics axiom on 'has fabrication number' not matched by any gold axiom on 'has fabrication number'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,DatatypeProperty,Declaration,has fabrication number,Declaration: has fabrication number (DatatypeProperty),FP,pred Declaration axiom on 'has fabrication number' not matched by any gold axiom on 'has fabrication number'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,DatatypeProperty,Domain,has fabrication number,∃has fabrication number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has fabrication number' not matched by any gold axiom on 'has fabrication number'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,DatatypeProperty,Characteristics,has firmware version,Functional(has firmware version),FP,pred Characteristics axiom on 'has firmware version' not matched by any gold axiom on 'has firmware version'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,DatatypeProperty,Declaration,has firmware version,Declaration: has firmware version (DatatypeProperty),FP,pred Declaration axiom on 'has firmware version' not matched by any gold axiom on 'has firmware version'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX65-pred,pred,DatatypeProperty,Domain,has firmware version,∃has firmware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has firmware version' not matched by any gold axiom on 'has firmware version'
AX65-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,DatatypeProperty,Characteristics,has hardware version number,Functional(has hardware version number),FP,pred Characteristics axiom on 'has hardware version number' not matched by any gold axiom on 'has hardware version'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,DatatypeProperty,Declaration,has hardware version number,Declaration: has hardware version number (DatatypeProperty),FP,pred Declaration axiom on 'has hardware version number' not matched by any gold axiom on 'has hardware version'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX73-pred,pred,DatatypeProperty,Domain,has hardware version number,∃has hardware version number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has hardware version number' not matched by any gold axiom on 'has hardware version'
AX73-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,DatatypeProperty,Characteristics,has manufacturer,Functional(has manufacturer),FP,pred Characteristics axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,DatatypeProperty,Declaration,has manufacturer,Declaration: has manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX77-pred,pred,DatatypeProperty,Domain,has manufacturer,∃has manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX77-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,DatatypeProperty,Range,has manufacturer,has manufacturer maps-to ⊤,FP,pred Range axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX79-pred,pred,DatatypeProperty,Characteristics,has model,Functional(has model),FP,pred Characteristics axiom on 'has model' not matched by any gold axiom on 'has model'
AX79-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,DatatypeProperty,Declaration,has model,Declaration: has model (DatatypeProperty),FP,pred Declaration axiom on 'has model' not matched by any gold axiom on 'has model'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX81-pred,pred,DatatypeProperty,Domain,has model,∃has model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has model' not matched by any gold axiom on 'has model'
AX81-gold,gold,-,-,-,(no gold counterpart),-,-
AX82-pred,pred,DatatypeProperty,Range,has model,has model maps-to ⊤,FP,pred Range axiom on 'has model' not matched by any gold axiom on 'has model'
AX82-gold,gold,-,-,-,(no gold counterpart),-,-
AX91-pred,pred,DatatypeProperty,Characteristics,has start date,Functional(has start date),FP,pred Characteristics axiom on 'has start date' not matched by any gold axiom on 'has start timestamp'
AX91-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,DatatypeProperty,Declaration,has start date,Declaration: has start date (DatatypeProperty),FP,pred Declaration axiom on 'has start date' not matched by any gold axiom on 'has start timestamp'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX98-pred,pred,DatatypeProperty,Characteristics,has version,Functional(has version),FP,pred Characteristics axiom on 'has version' not matched by any gold axiom on 'has version'
AX98-gold,gold,-,-,-,(no gold counterpart),-,-
AX99-pred,pred,DatatypeProperty,Declaration,has version,Declaration: has version (DatatypeProperty),FP,pred Declaration axiom on 'has version' not matched by any gold axiom on 'has version'
AX99-gold,gold,-,-,-,(no gold counterpart),-,-
AX100-pred,pred,DatatypeProperty,Domain,has version,∃has version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX100-gold,gold,-,-,-,(no gold counterpart),-,-
