role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
class,software developer role,software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8762; levenshtein=0.3810; semantic=0.6834; sequence_match=0.5517,False,0.7038,False,gold already mapped to 'softwaretool'
class,cel binary format,fileformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7222; levenshtein=0.4667; semantic=0.7400; sequence_match=0.5600,False,0.6741,False,pred already taken by 'cel ascii format' (higher averaged score)
class,data item,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8367; levenshtein=0.5000; semantic=0.6267; sequence_match=0.5556,False,0.6730,False,gold already mapped to 'dataexport'
class,cel ascii format,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7333; levenshtein=0.5000; semantic=0.7022; sequence_match=0.5833,False,0.6729,False,gold already mapped to 'fileformat'
class,platform,dataformat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7833; levenshtein=0.5000; semantic=0.5622; sequence_match=0.6667,False,0.6707,False,gold already mapped to 'platform'
class,software developer role,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6614; levenshtein=0.4286; semantic=0.7226; sequence_match=0.6000,False,0.6613,False,gold already mapped to 'softwaretool'
class,not free,software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7131; levenshtein=0.3750; semantic=0.5945; sequence_match=0.5333,False,0.6137,False,pred already taken by 'software' (higher averaged score)
class,format,informationsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7843; levenshtein=0.3529; semantic=0.5281; sequence_match=0.5217,False,0.6114,False,gold already mapped to 'format'
class,web service,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.4000; semantic=0.5895; sequence_match=0.5556,False,0.5956,False,top-3 avg score 0.5956 < final_threshold 0.6
class,open source software license,software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6067; levenshtein=0.3200; semantic=0.6894; sequence_match=0.4848,False,0.5936,False,top-3 avg score 0.5936 < final_threshold 0.6
class,cel ascii format,format,semantic+sequence_match+levenshtein,jaro_winkler=0.4127; levenshtein=0.4286; semantic=0.7473; sequence_match=0.6000,False,0.5920,False,top-3 avg score 0.5920 < final_threshold 0.6
class,application programming interface,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6003; levenshtein=0.1613; semantic=0.7186; sequence_match=0.4490,False,0.5893,False,top-3 avg score 0.5893 < final_threshold 0.6
class,open source software license,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.3200; semantic=0.6289; sequence_match=0.4865,False,0.5831,False,top-3 avg score 0.5831 < final_threshold 0.6
class,software,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.1250; semantic=0.5762; sequence_match=0.5000,False,0.5810,False,top-3 avg score 0.5810 < final_threshold 0.6
class,algorithm,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2222; semantic=0.5765; sequence_match=0.4706,False,0.5805,False,top-3 avg score 0.5805 < final_threshold 0.6
class,platform,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2222; semantic=0.5765; sequence_match=0.4706,False,0.5805,False,top-3 avg score 0.5805 < final_threshold 0.6
class,cel binary format,format,semantic+sequence_match+levenshtein,jaro_winkler=0.3222; levenshtein=0.4000; semantic=0.7461; sequence_match=0.5714,False,0.5725,False,top-3 avg score 0.5725 < final_threshold 0.6
class,platform,fileformat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6417; levenshtein=0.4000; semantic=0.5157; sequence_match=0.5556,False,0.5710,False,top-3 avg score 0.5710 < final_threshold 0.6
class,cel ascii format,platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7262; levenshtein=0.4286; semantic=0.4402; sequence_match=0.5455,False,0.5706,False,top-3 avg score 0.5706 < final_threshold 0.6
class,free,resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5854; sequence_match=0.5000,False,0.5563,False,top-3 avg score 0.5563 < final_threshold 0.6
class,format,platform,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5596; sequence_match=0.5714,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.6
class,platform,format,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5596; sequence_match=0.5714,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.6
class,not free,resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.6495; sequence_match=0.4000,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.6
class,task,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6504; sequence_match=0.5000,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.6
class,data,task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6504; sequence_match=0.5000,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.6
class,data item,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.5297; sequence_match=0.4706,False,0.5495,False,top-3 avg score 0.5495 < final_threshold 0.6
class,version,service,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6190; levenshtein=0.4286; semantic=0.5986; sequence_match=0.4286,False,0.5487,False,top-3 avg score 0.5487 < final_threshold 0.6
class,data item,entity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.5900; sequence_match=0.4286,False,0.5479,False,top-3 avg score 0.5479 < final_threshold 0.6
class,data,documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6603; levenshtein=0.2308; semantic=0.6301; sequence_match=0.3529,False,0.5478,False,top-3 avg score 0.5478 < final_threshold 0.6
class,not free,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5667; sequence_match=0.4211,False,0.5438,False,top-3 avg score 0.5438 < final_threshold 0.6
class,cel binary format,platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.4469; sequence_match=0.5217,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.6
class,platform,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5396; sequence_match=0.4444,False,0.5391,False,top-3 avg score 0.5391 < final_threshold 0.6
class,application programming interface,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6526; levenshtein=0.2258; semantic=0.5917; sequence_match=0.3590,False,0.5344,False,top-3 avg score 0.5344 < final_threshold 0.6
class,algorithm,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.5582; sequence_match=0.4211,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.6
class,not free,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5913; sequence_match=0.4000,False,0.5308,False,top-3 avg score 0.5308 < final_threshold 0.6
class,open source software license,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6483; levenshtein=0.2800; semantic=0.5062; sequence_match=0.4242,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.6
class,format,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5748; levenshtein=0.3077; semantic=0.5823; sequence_match=0.4211,False,0.5261,False,top-3 avg score 0.5261 < final_threshold 0.6
class,data item,documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5605; sequence_match=0.3810,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.6
class,platform,provider,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.6087; sequence_match=0.3750,False,0.5223,False,top-3 avg score 0.5223 < final_threshold 0.6
class,algorithm,format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5525; sequence_match=0.4000,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
class,format,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5525; sequence_match=0.4000,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
class,free,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2500; semantic=0.5210; sequence_match=0.3750,False,0.5209,False,top-3 avg score 0.5209 < final_threshold 0.6
class,algorithm,api,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2222; semantic=0.5977; sequence_match=0.3333,False,0.5202,False,top-3 avg score 0.5202 < final_threshold 0.6
class,application programming interface,api,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6989; levenshtein=0.0968; semantic=0.6850; sequence_match=0.1765,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.6
class,desktop graphical user interface,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.2069; semantic=0.6407; sequence_match=0.3158,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.6
class,cel binary format,informationsource,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5987; levenshtein=0.1176; semantic=0.4289; sequence_match=0.5000,False,0.5092,False,top-3 avg score 0.5092 < final_threshold 0.6
class,data item,api,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5235; sequence_match=0.3636,False,0.5087,False,top-3 avg score 0.5087 < final_threshold 0.6
class,desktop graphical user interface,webservice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6023; levenshtein=0.2069; semantic=0.5594; sequence_match=0.3590,False,0.5069,False,top-3 avg score 0.5069 < final_threshold 0.6
class,algorithm,dataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.5640; sequence_match=0.4211,False,0.5055,False,top-3 avg score 0.5055 < final_threshold 0.6
class,application programming interface,informationsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5998; levenshtein=0.2903; semantic=0.5410; sequence_match=0.3750,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.6
class,open source software license,informationsource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.2400; semantic=0.5062; sequence_match=0.3810,False,0.5050,False,top-3 avg score 0.5050 < final_threshold 0.6
class,algorithm,fileformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.5001; sequence_match=0.4211,False,0.5034,False,top-3 avg score 0.5034 < final_threshold 0.6
class,not free,informationsource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5361; levenshtein=0.2941; semantic=0.5567; sequence_match=0.4167,False,0.5032,False,top-3 avg score 0.5032 < final_threshold 0.6
class,data,platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5910; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,platform,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5910; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,version,webservice,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5752; sequence_match=0.3529,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.6
class,free,format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4886; sequence_match=0.4000,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.6
class,free,software,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4583; levenshtein=0.2500; semantic=0.5410; sequence_match=0.5000,False,0.4998,False,top-3 avg score 0.4998 < final_threshold 0.6
class,application programming interface,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6323; levenshtein=0.1935; semantic=0.6159; sequence_match=0.2500,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.6
class,web service,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5519; levenshtein=0.2000; semantic=0.6284; sequence_match=0.3158,False,0.4987,False,top-3 avg score 0.4987 < final_threshold 0.6
class,software,data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5781; sequence_match=0.3333,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.6
class,text editing,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.0909; semantic=0.5258; sequence_match=0.3810,False,0.4982,False,top-3 avg score 0.4982 < final_threshold 0.6
class,cel ascii format,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4943; sequence_match=0.3810,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.6
class,desktop graphical user interface,service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6325; levenshtein=0.1724; semantic=0.5252; sequence_match=0.3333,False,0.4970,False,top-3 avg score 0.4970 < final_threshold 0.6
class,version,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.6370; sequence_match=0.3750,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.6
class,web service,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5589; sequence_match=0.3529,False,0.4952,False,top-3 avg score 0.4952 < final_threshold 0.6
class,version,provider,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.5609; sequence_match=0.4000,False,0.4949,False,top-3 avg score 0.4949 < final_threshold 0.6
class,cel ascii format,informationsource,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5759; levenshtein=0.1176; semantic=0.4503; sequence_match=0.4516,False,0.4926,False,top-3 avg score 0.4926 < final_threshold 0.6
class,software,service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.5657; sequence_match=0.4000,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.6
class,data,api,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6629; sequence_match=0.2857,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.6
class,free,provider,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5586; sequence_match=0.3333,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.6
class,format,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5993; sequence_match=0.4000,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.6
class,data,format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5993; sequence_match=0.4000,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.6
class,version,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.5557; sequence_match=0.4000,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.6
class,text editing,desktopapplication,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6275; levenshtein=0.2778; semantic=0.4953; sequence_match=0.3448,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.6
class,text editing,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5579; levenshtein=0.2308; semantic=0.5737; sequence_match=0.3333,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.6
class,task,api,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6442; sequence_match=0.2857,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.6
class,algorithm,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6418; sequence_match=0.3333,False,0.4855,False,top-3 avg score 0.4855 < final_threshold 0.6
class,version,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6133; sequence_match=0.4000,False,0.4851,False,top-3 avg score 0.4851 < final_threshold 0.6
class,format,dataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5678; sequence_match=0.3750,False,0.4846,False,top-3 avg score 0.4846 < final_threshold 0.6
class,not free,input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.0000; semantic=0.5514; sequence_match=0.3333,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.6
class,xml,tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6329; sequence_match=0.2857,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.6
class,.csv,webservice,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6222; levenshtein=0.2000; semantic=0.6218; sequence_match=0.1538,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.6
class,text editing,entity,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5101; levenshtein=0.3636; semantic=0.5692; sequence_match=0.3529,False,0.4810,False,top-3 avg score 0.4810 < final_threshold 0.6
class,software,platform,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.6076; sequence_match=0.2500,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.6
class,platform,software,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.6076; sequence_match=0.2500,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.6
class,text editing,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.5394; sequence_match=0.3333,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.6
class,version,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.5622; sequence_match=0.2667,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.6
class,.csv,service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1429; semantic=0.5852; sequence_match=0.2000,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.6
class,platform,tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.5853; sequence_match=0.1667,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
class,platform,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.6242; sequence_match=0.2353,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.6
class,platform,input,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.0000; semantic=0.5708; sequence_match=0.3077,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.6
class,cel ascii format,developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.1429; semantic=0.5020; sequence_match=0.3478,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
class,desktop graphical user interface,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5626; levenshtein=0.2414; semantic=0.5355; sequence_match=0.3243,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.6
class,application programming interface,distributionchannel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5896; levenshtein=0.2581; semantic=0.4702; sequence_match=0.3600,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.6
class,application programming interface,provider,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5288; levenshtein=0.1935; semantic=0.5821; sequence_match=0.3077,False,0.4729,False,top-3 avg score 0.4729 < final_threshold 0.6
class,.csv,task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6038; sequence_match=0.2857,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.6
class,software,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.6819; sequence_match=0.2308,False,0.4712,False,top-3 avg score 0.4712 < final_threshold 0.6
class,algorithm,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.6513; sequence_match=0.3077,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
class,data,algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.6513; sequence_match=0.3077,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
class,data,software,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5781; sequence_match=0.1667,False,0.4705,False,top-3 avg score 0.4705 < final_threshold 0.6
class,desktop graphical user interface,distributionchannel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5970; levenshtein=0.2414; semantic=0.5216; sequence_match=0.2917,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.6
class,data item,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4516; sequence_match=0.3750,False,0.4700,False,top-3 avg score 0.4700 < final_threshold 0.6
class,cel ascii format,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.4723; sequence_match=0.3478,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.6
class,software,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.6019; sequence_match=0.2857,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.6
class,not free,entity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5587; sequence_match=0.3077,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.6
class,not free,service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.5958; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.6
class,version,distributionchannel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5925; levenshtein=0.2105; semantic=0.5029; sequence_match=0.3077,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.6
class,web service,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.1667; semantic=0.5735; sequence_match=0.2857,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
class,software,webservice,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.5986; sequence_match=0.3333,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.6
class,application programming interface,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5127; levenshtein=0.1613; semantic=0.6124; sequence_match=0.2727,False,0.4660,False,top-3 avg score 0.4660 < final_threshold 0.6
class,format,product,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5317; levenshtein=0.2857; semantic=0.5579; sequence_match=0.3077,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.6
class,software,informationsource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5064; levenshtein=0.2353; semantic=0.5693; sequence_match=0.3200,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.6
class,cel ascii format,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.2857; semantic=0.5071; sequence_match=0.3333,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.6
class,platform,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.2222; semantic=0.6000; sequence_match=0.3846,False,0.4640,False,top-3 avg score 0.4640 < final_threshold 0.6
class,not free,provider,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.2500; semantic=0.6345; sequence_match=0.2667,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.6
