id,source,term_type,axiom_type,term,dl,status,note
AX15-gold,gold,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'assigner' not in alignment table
AX15-pred,pred,-,-,-,(subject not in alignment table),-,-
AX16-gold,gold,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,Skip,subject 'assigner' not in alignment table
AX16-pred,pred,-,-,-,(subject not in alignment table),-,-
AX17-gold,gold,ObjectProperty,SubPropertyOf,assigner,assigner ⊑ function,Skip,subject 'assigner' not in alignment table
AX17-pred,pred,-,-,-,(subject not in alignment table),-,-
AX18-gold,gold,ObjectProperty,Domain,conflict,∃conflict.⊤ ⊑ Policy,TP,matched pred AX57
AX18-pred,pred,ObjectProperty,Domain,has conflict resolution,∃has conflict resolution.⊤ ⊑ Policy,-,-
AX19-gold,gold,ObjectProperty,Range,conflict,⊤ ⊑ ∀conflict.ConflictTerm,TP,matched pred AX59
AX19-pred,pred,ObjectProperty,Range,has conflict resolution,⊤ ⊑ ∀has conflict resolution.Conflict,-,-
AX20-gold,gold,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,TP,matched pred AX61
AX20-pred,pred,ObjectProperty,Domain,has consequence,∃has consequence.⊤ ⊑ Duty,-,-
AX21-gold,gold,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,Mismatch,pred AX63 differs: class 'Duty' not aligned to 'Consequence'
AX21-pred,pred,ObjectProperty,Range,has consequence,⊤ ⊑ ∀has consequence.Consequence,-,-
AX22-gold,gold,ObjectProperty,SubPropertyOf,consequence,consequence ⊑ failure,FN,pred has no SubPropertyOf axiom on 'has consequence'
AX22-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX23-gold,gold,ObjectProperty,Domain,constraint,∃constraint.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX65 differs: expr_type ObjectUnionOf vs Class
AX23-pred,pred,ObjectProperty,Domain,has constraint,∃has constraint.⊤ ⊑ Rule,-,-
AX24-gold,gold,ObjectProperty,Range,constraint,⊤ ⊑ ∀constraint.(Constraint ⊔ LogicalConstraint),Mismatch,pred AX67 differs: expr_type ObjectUnionOf vs Class
AX24-pred,pred,ObjectProperty,Range,has constraint,⊤ ⊑ ∀has constraint.Constraint,-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,contractedParty,contractedParty ⊑ function,Skip,subject 'contractedParty' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,duty,∃duty.⊤ ⊑ Permission,Mismatch,pred AX157 differs: class 'Permission' not aligned to 'Duty'
AX26-pred,pred,ObjectProperty,Domain,is duty of,∃is duty of.⊤ ⊑ Duty,-,-
AX27-gold,gold,ObjectProperty,Range,duty,⊤ ⊑ ∀duty.Duty,Mismatch,pred AX159 differs: class 'Duty' not aligned to 'Rule'
AX27-pred,pred,ObjectProperty,Range,is duty of,⊤ ⊑ ∀is duty of.Rule,-,-
AX28-gold,gold,ObjectProperty,Domain,failure,∃failure.⊤ ⊑ Rule,Skip,subject 'failure' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Range,failure,⊤ ⊑ ∀failure.Rule,Skip,subject 'failure' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Domain,function,∃function.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX77 differs: expr_type ObjectUnionOf vs Class
AX30-pred,pred,ObjectProperty,Domain,has function,∃has function.⊤ ⊑ Party,-,-
AX31-gold,gold,ObjectProperty,Range,function,⊤ ⊑ ∀function.Party,Mismatch,pred AX79 differs: class 'Party' not aligned to 'Function'
AX31-pred,pred,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.Function,-,-
AX32-gold,gold,ObjectProperty,Domain,hasPolicy,∃hasPolicy.⊤ ⊑ Asset,Skip,subject 'hasPolicy' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,hasPolicy,⊤ ⊑ ∀hasPolicy.Policy,Skip,subject 'hasPolicy' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,implies,∃implies.⊤ ⊑ Action,Skip,subject 'implies' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,Range,implies,⊤ ⊑ ∀implies.Action,Skip,subject 'implies' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Domain,inheritFrom,∃inheritFrom.⊤ ⊑ Policy,Skip,subject 'inheritFrom' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Range,inheritFrom,⊤ ⊑ ∀inheritFrom.Policy,Skip,subject 'inheritFrom' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,ObjectProperty,Domain,leftOperand,∃leftOperand.⊤ ⊑ Constraint,Skip,subject 'leftOperand' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,ObjectProperty,Range,leftOperand,⊤ ⊑ ∀leftOperand.LeftOperand,Skip,subject 'leftOperand' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,ObjectProperty,Domain,obligation,∃obligation.⊤ ⊑ Policy,Skip,subject 'obligation' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Range,obligation,⊤ ⊑ ∀obligation.Duty,Skip,subject 'obligation' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Domain,operand,∃operand.⊤ ⊑ LogicalConstraint,Skip,subject 'operand' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,operator,∃operator.⊤ ⊑ Constraint,TP,matched pred AX89
AX43-pred,pred,ObjectProperty,Domain,has operator,∃has operator.⊤ ⊑ Constraint,-,-
AX44-gold,gold,ObjectProperty,Range,operator,⊤ ⊑ ∀operator.Operator,TP,matched pred AX91
AX44-pred,pred,ObjectProperty,Range,has operator,⊤ ⊑ ∀has operator.Operator,-,-
AX45-gold,gold,ObjectProperty,SubPropertyOf,or,or ⊑ operand,Skip,subject 'or' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Domain,partOf,∃partOf.⊤ ⊑ (Asset ⊔ Party),Mismatch,pred AX177 differs: expr_type ObjectUnionOf vs Class
AX46-pred,pred,ObjectProperty,Domain,is party of,∃is party of.⊤ ⊑ Party,-,-
AX47-gold,gold,ObjectProperty,Range,partOf,⊤ ⊑ ∀partOf.(AssetCollection),Mismatch,pred AX179 differs: expr_type ObjectUnionOf vs Class
AX47-pred,pred,ObjectProperty,Range,is party of,⊤ ⊑ ∀is party of.Policy,-,-
AX48-gold,gold,ObjectProperty,Domain,permission,∃permission.⊤ ⊑ Policy,Mismatch,pred AX97 differs: class 'Policy' not aligned to 'Rule'
AX48-pred,pred,ObjectProperty,Domain,has permission,∃has permission.⊤ ⊑ Rule,-,-
AX49-gold,gold,ObjectProperty,Range,permission,⊤ ⊑ ∀permission.Permission,TP,matched pred AX99
AX49-pred,pred,ObjectProperty,Range,has permission,⊤ ⊑ ∀has permission.Permission,-,-
AX50-gold,gold,ObjectProperty,Domain,prohibition,∃prohibition.⊤ ⊑ Policy,Mismatch,pred AX101 differs: class 'Policy' not aligned to 'Rule'
AX50-pred,pred,ObjectProperty,Domain,has prohibition,∃has prohibition.⊤ ⊑ Rule,-,-
AX51-gold,gold,ObjectProperty,Range,prohibition,⊤ ⊑ ∀prohibition.Prohibition,TP,matched pred AX103
AX51-pred,pred,ObjectProperty,Range,has prohibition,⊤ ⊑ ∀has prohibition.Prohibition,-,-
AX52-gold,gold,ObjectProperty,Domain,relation,∃relation.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'relation' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Range,relation,⊤ ⊑ ∀relation.Asset,Skip,subject 'relation' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,TP,matched pred AX105
AX54-pred,pred,ObjectProperty,Domain,has remedy,∃has remedy.⊤ ⊑ Prohibition,-,-
AX55-gold,gold,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,Mismatch,pred AX107 differs: class 'Duty' not aligned to 'Remedy'
AX55-pred,pred,ObjectProperty,Range,has remedy,⊤ ⊑ ∀has remedy.Remedy,-,-
AX56-gold,gold,ObjectProperty,SubPropertyOf,remedy,remedy ⊑ failure,FN,pred has no SubPropertyOf axiom on 'has remedy'
AX56-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX57-gold,gold,ObjectProperty,Domain,target,∃target.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX121 differs: expr_type ObjectUnionOf vs Class
AX57-pred,pred,ObjectProperty,Domain,has target,∃has target.⊤ ⊑ Permission,-,-
AX58-gold,gold,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,TP,matched pred AX123
AX58-pred,pred,ObjectProperty,Range,has target,⊤ ⊑ ∀has target.Asset,-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,target,target ⊑ relation,FN,pred has no SubPropertyOf axiom on 'has target'
AX59-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX60-gold,gold,ObjectProperty,SubPropertyOf,xone,xone ⊑ operand,Skip,subject 'xone' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX3-pred,pred,Class,Declaration,Action,Declaration: Action (Class),FP,pred Declaration axiom on 'Action' not matched by any gold axiom on 'Action'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Asset'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Conflict,Declaration: Conflict (Class),FP,pred Declaration axiom on 'Conflict' not matched by any gold axiom on 'ConflictTerm'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,Constraint,Declaration: Constraint (Class),FP,pred Declaration axiom on 'Constraint' not matched by any gold axiom on 'Constraint'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Duty,Declaration: Duty (Class),FP,pred Declaration axiom on 'Duty' not matched by any gold axiom on 'Duty'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,Declaration,LogicalConstraint,Declaration: LogicalConstraint (Class),FP,pred Declaration axiom on 'LogicalConstraint' not matched by any gold axiom on 'LogicalConstraint'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,SubClassOf,LogicalConstraint,LogicalConstraint ⊑ Constraint,FP,pred SubClassOf axiom on 'LogicalConstraint' not matched by any gold axiom on 'LogicalConstraint'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,Declaration,Operator,Declaration: Operator (Class),FP,pred Declaration axiom on 'Operator' not matched by any gold axiom on 'Operator'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,Declaration,Party,Declaration: Party (Class),FP,pred Declaration axiom on 'Party' not matched by any gold axiom on 'Party'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,Declaration,Permission,Declaration: Permission (Class),FP,pred Declaration axiom on 'Permission' not matched by any gold axiom on 'Permission'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,Declaration,Policy,Declaration: Policy (Class),FP,pred Declaration axiom on 'Policy' not matched by any gold axiom on 'Policy'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,Declaration,Prohibition,Declaration: Prohibition (Class),FP,pred Declaration axiom on 'Prohibition' not matched by any gold axiom on 'Prohibition'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,Declaration,Rule,Declaration: Rule (Class),FP,pred Declaration axiom on 'Rule' not matched by any gold axiom on 'Rule'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,Declaration,has action,Declaration: has action (ObjectProperty),FP,pred Declaration axiom on 'has action' not matched by any gold axiom on 'action'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,ObjectProperty,InverseOf,has action,has action ≡ is action of⁻,FP,pred InverseOf axiom on 'has action' not matched by any gold axiom on 'action'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,ObjectProperty,Declaration,has conflict resolution,Declaration: has conflict resolution (ObjectProperty),FP,pred Declaration axiom on 'has conflict resolution' not matched by any gold axiom on 'conflict'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX58-pred,pred,ObjectProperty,InverseOf,has conflict resolution,has conflict resolution ≡ is conflict resolution of⁻,FP,pred InverseOf axiom on 'has conflict resolution' not matched by any gold axiom on 'conflict'
AX58-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,ObjectProperty,Declaration,has consequence,Declaration: has consequence (ObjectProperty),FP,pred Declaration axiom on 'has consequence' not matched by any gold axiom on 'consequence'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,ObjectProperty,InverseOf,has consequence,has consequence ≡ is consequence of⁻,FP,pred InverseOf axiom on 'has consequence' not matched by any gold axiom on 'consequence'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,ObjectProperty,Declaration,has constraint,Declaration: has constraint (ObjectProperty),FP,pred Declaration axiom on 'has constraint' not matched by any gold axiom on 'constraint'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,ObjectProperty,InverseOf,has constraint,has constraint ≡ is constraint of⁻,FP,pred InverseOf axiom on 'has constraint' not matched by any gold axiom on 'constraint'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),FP,pred Declaration axiom on 'has function' not matched by any gold axiom on 'function'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,ObjectProperty,InverseOf,has function,has function ≡ is function of⁻,FP,pred InverseOf axiom on 'has function' not matched by any gold axiom on 'function'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX88-pred,pred,ObjectProperty,Declaration,has operator,Declaration: has operator (ObjectProperty),FP,pred Declaration axiom on 'has operator' not matched by any gold axiom on 'operator'
AX88-gold,gold,-,-,-,(no gold counterpart),-,-
AX90-pred,pred,ObjectProperty,InverseOf,has operator,has operator ≡ is operator of⁻,FP,pred InverseOf axiom on 'has operator' not matched by any gold axiom on 'operator'
AX90-gold,gold,-,-,-,(no gold counterpart),-,-
AX96-pred,pred,ObjectProperty,Declaration,has permission,Declaration: has permission (ObjectProperty),FP,pred Declaration axiom on 'has permission' not matched by any gold axiom on 'permission'
AX96-gold,gold,-,-,-,(no gold counterpart),-,-
AX98-pred,pred,ObjectProperty,InverseOf,has permission,has permission ≡ is permission of⁻,FP,pred InverseOf axiom on 'has permission' not matched by any gold axiom on 'permission'
AX98-gold,gold,-,-,-,(no gold counterpart),-,-
AX100-pred,pred,ObjectProperty,Declaration,has prohibition,Declaration: has prohibition (ObjectProperty),FP,pred Declaration axiom on 'has prohibition' not matched by any gold axiom on 'prohibition'
AX100-gold,gold,-,-,-,(no gold counterpart),-,-
AX102-pred,pred,ObjectProperty,InverseOf,has prohibition,has prohibition ≡ is prohibition of⁻,FP,pred InverseOf axiom on 'has prohibition' not matched by any gold axiom on 'prohibition'
AX102-gold,gold,-,-,-,(no gold counterpart),-,-
AX104-pred,pred,ObjectProperty,Declaration,has remedy,Declaration: has remedy (ObjectProperty),FP,pred Declaration axiom on 'has remedy' not matched by any gold axiom on 'remedy'
AX104-gold,gold,-,-,-,(no gold counterpart),-,-
AX106-pred,pred,ObjectProperty,InverseOf,has remedy,has remedy ≡ is remedy of⁻,FP,pred InverseOf axiom on 'has remedy' not matched by any gold axiom on 'remedy'
AX106-gold,gold,-,-,-,(no gold counterpart),-,-
AX116-pred,pred,ObjectProperty,Declaration,has sequencing,Declaration: has sequencing (ObjectProperty),FP,pred Declaration axiom on 'has sequencing' not matched by any gold axiom on 'andSequence'
AX116-gold,gold,-,-,-,(no gold counterpart),-,-
AX117-pred,pred,ObjectProperty,Domain,has sequencing,∃has sequencing.⊤ ⊑ Policy,FP,pred Domain axiom on 'has sequencing' not matched by any gold axiom on 'andSequence'
AX117-gold,gold,-,-,-,(no gold counterpart),-,-
AX118-pred,pred,ObjectProperty,InverseOf,has sequencing,has sequencing ≡ is sequencing of⁻,FP,pred InverseOf axiom on 'has sequencing' not matched by any gold axiom on 'andSequence'
AX118-gold,gold,-,-,-,(no gold counterpart),-,-
AX119-pred,pred,ObjectProperty,Range,has sequencing,⊤ ⊑ ∀has sequencing.Sequencing Policy,FP,pred Range axiom on 'has sequencing' not matched by any gold axiom on 'andSequence'
AX119-gold,gold,-,-,-,(no gold counterpart),-,-
AX120-pred,pred,ObjectProperty,Declaration,has target,Declaration: has target (ObjectProperty),FP,pred Declaration axiom on 'has target' not matched by any gold axiom on 'target'
AX120-gold,gold,-,-,-,(no gold counterpart),-,-
AX122-pred,pred,ObjectProperty,InverseOf,has target,has target ≡ is target of⁻,FP,pred InverseOf axiom on 'has target' not matched by any gold axiom on 'target'
AX122-gold,gold,-,-,-,(no gold counterpart),-,-
AX156-pred,pred,ObjectProperty,Declaration,is duty of,Declaration: is duty of (ObjectProperty),FP,pred Declaration axiom on 'is duty of' not matched by any gold axiom on 'duty'
AX156-gold,gold,-,-,-,(no gold counterpart),-,-
AX158-pred,pred,ObjectProperty,InverseOf,is duty of,is duty of ≡ has duty⁻,FP,pred InverseOf axiom on 'is duty of' not matched by any gold axiom on 'duty'
AX158-gold,gold,-,-,-,(no gold counterpart),-,-
AX164-pred,pred,ObjectProperty,Declaration,is inheritance of,Declaration: is inheritance of (ObjectProperty),FP,pred Declaration axiom on 'is inheritance of' not matched by any gold axiom on 'inheritRelation'
AX164-gold,gold,-,-,-,(no gold counterpart),-,-
AX165-pred,pred,ObjectProperty,Domain,is inheritance of,∃is inheritance of.⊤ ⊑ Inheritance,FP,pred Domain axiom on 'is inheritance of' not matched by any gold axiom on 'inheritRelation'
AX165-gold,gold,-,-,-,(no gold counterpart),-,-
AX166-pred,pred,ObjectProperty,InverseOf,is inheritance of,is inheritance of ≡ has inheritance⁻,FP,pred InverseOf axiom on 'is inheritance of' not matched by any gold axiom on 'inheritRelation'
AX166-gold,gold,-,-,-,(no gold counterpart),-,-
AX167-pred,pred,ObjectProperty,Range,is inheritance of,⊤ ⊑ ∀is inheritance of.Policy,FP,pred Range axiom on 'is inheritance of' not matched by any gold axiom on 'inheritRelation'
AX167-gold,gold,-,-,-,(no gold counterpart),-,-
AX176-pred,pred,ObjectProperty,Declaration,is party of,Declaration: is party of (ObjectProperty),FP,pred Declaration axiom on 'is party of' not matched by any gold axiom on 'partOf'
AX176-gold,gold,-,-,-,(no gold counterpart),-,-
AX178-pred,pred,ObjectProperty,InverseOf,is party of,is party of ≡ has party⁻,FP,pred InverseOf axiom on 'is party of' not matched by any gold axiom on 'partOf'
AX178-gold,gold,-,-,-,(no gold counterpart),-,-
