gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
WineTaste,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6233; levenshtein=0.2222; semantic=0.7641; sequence_match=0.5000,False,0.6291,False,gold already mapped to 'Wine Characteristic'
WineGrape,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.7586; sequence_match=0.4444,False,0.6109,False,gold already mapped to 'Grape Variety'
WineColor,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.7046; sequence_match=0.4444,False,0.6052,False,gold already mapped to 'Color'
WineTaste,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6370; levenshtein=0.3333; semantic=0.7233; sequence_match=0.4444,False,0.6016,False,gold already mapped to 'Wine Characteristic'
WineTaste,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3636; semantic=0.6155; sequence_match=0.5000,False,0.5991,False,top-3 avg score 0.5991 < final_threshold 0.6
WineBody,Red Wine,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.7365; sequence_match=0.5333,False,0.5979,False,top-3 avg score 0.5979 < final_threshold 0.6
Bordeaux,Body,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7667; levenshtein=0.3750; semantic=0.5258; sequence_match=0.5000,False,0.5975,False,top-3 avg score 0.5975 < final_threshold 0.6
WineSugar,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.6790; sequence_match=0.4444,False,0.5967,False,top-3 avg score 0.5967 < final_threshold 0.6
Vintage,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6762; levenshtein=0.2857; semantic=0.6113; sequence_match=0.5000,False,0.5958,False,top-3 avg score 0.5958 < final_threshold 0.6
WineFlavor,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.7115; sequence_match=0.4286,False,0.5948,False,top-3 avg score 0.5948 < final_threshold 0.6
WineSugar,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3636; semantic=0.5841; sequence_match=0.5000,False,0.5886,False,top-3 avg score 0.5886 < final_threshold 0.6
WineColor,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.7585; sequence_match=0.5000,False,0.5879,False,top-3 avg score 0.5879 < final_threshold 0.6
Vintage,Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.4286; semantic=0.6225; sequence_match=0.5455,False,0.5877,False,top-3 avg score 0.5877 < final_threshold 0.6
Zinfandel,Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.6978; sequence_match=0.4615,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.6
wine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.6978; sequence_match=0.4615,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.6
VintageYear,Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6742; levenshtein=0.2727; semantic=0.6573; sequence_match=0.4000,False,0.5772,False,top-3 avg score 0.5772 < final_threshold 0.6
wine,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6742; levenshtein=0.2727; semantic=0.6573; sequence_match=0.4000,False,0.5772,False,top-3 avg score 0.5772 < final_threshold 0.6
WineSugar,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.7257; sequence_match=0.5000,False,0.577,False,top-3 avg score 0.5770 < final_threshold 0.6
WineBody,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.6842; sequence_match=0.4706,False,0.5748,False,top-3 avg score 0.5748 < final_threshold 0.6
WineFlavor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3000; semantic=0.6542; sequence_match=0.4211,False,0.5732,False,top-3 avg score 0.5732 < final_threshold 0.6
Vintage,Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.5410; sequence_match=0.5000,False,0.571,False,top-3 avg score 0.5710 < final_threshold 0.6
WineGrape,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.2727; semantic=0.6233; sequence_match=0.4000,False,0.5684,False,top-3 avg score 0.5684 < final_threshold 0.6
WhiteBordeaux,Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6603; levenshtein=0.2308; semantic=0.6844; sequence_match=0.3529,False,0.5659,False,top-3 avg score 0.5659 < final_threshold 0.6
WineSugar,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6918; sequence_match=0.4444,False,0.5639,False,top-3 avg score 0.5639 < final_threshold 0.6
WineColor,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6916; sequence_match=0.4444,False,0.5639,False,top-3 avg score 0.5639 < final_threshold 0.6
RedWine,Grape Variety,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.2500; semantic=0.6332; sequence_match=0.4211,False,0.5631,False,top-3 avg score 0.5631 < final_threshold 0.6
WineFlavor,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4905; levenshtein=0.1000; semantic=0.7184; sequence_match=0.4706,False,0.5598,False,top-3 avg score 0.5598 < final_threshold 0.6
WineGrape,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6296; levenshtein=0.2222; semantic=0.7044; sequence_match=0.3333,False,0.5558,False,top-3 avg score 0.5558 < final_threshold 0.6
WineFlavor,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6898; sequence_match=0.4211,False,0.5518,False,top-3 avg score 0.5518 < final_threshold 0.6
WineFlavor,Vintage Year,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5920; sequence_match=0.4762,False,0.551,False,top-3 avg score 0.5510 < final_threshold 0.6
RedWine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.6783; sequence_match=0.3750,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
Zinfandel,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.6783; sequence_match=0.3750,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
RedWine,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.1111; semantic=0.6982; sequence_match=0.3200,False,0.5457,False,top-3 avg score 0.5457 < final_threshold 0.6
WineDescriptor,Red Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.6048; sequence_match=0.3810,False,0.5455,False,top-3 avg score 0.5455 < final_threshold 0.6
WineBody,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.5816; sequence_match=0.4211,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.6
WineColor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6224; sequence_match=0.4444,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.6
wine,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.5432; sequence_match=0.4444,False,0.5403,False,top-3 avg score 0.5403 < final_threshold 0.6
WineTaste,Zinfandel,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.6480; sequence_match=0.3333,False,0.537,False,top-3 avg score 0.5370 < final_threshold 0.6
WineColor,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.6002; sequence_match=0.4000,False,0.5343,False,top-3 avg score 0.5343 < final_threshold 0.6
WhiteBordeaux,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.2308; semantic=0.5710; sequence_match=0.4167,False,0.5337,False,top-3 avg score 0.5337 < final_threshold 0.6
WineGrape,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4615,False,0.5329,False,top-3 avg score 0.5329 < final_threshold 0.6
WineGrape,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2222; semantic=0.5182; sequence_match=0.4286,False,0.5304,False,top-3 avg score 0.5304 < final_threshold 0.6
WhiteWine,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.2778; semantic=0.6383; sequence_match=0.2963,False,0.5291,False,top-3 avg score 0.5291 < final_threshold 0.6
Bordeaux,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6917; sequence_match=0.4000,False,0.5273,False,top-3 avg score 0.5273 < final_threshold 0.6
Vintage,Napa,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.6166; sequence_match=0.3636,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.6
WineBody,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.6849; sequence_match=0.3077,False,0.5222,False,top-3 avg score 0.5222 < final_threshold 0.6
VintageYear,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6379; levenshtein=0.1818; semantic=0.5515; sequence_match=0.3750,False,0.5214,False,top-3 avg score 0.5214 < final_threshold 0.6
VintageYear,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.2222; semantic=0.5768; sequence_match=0.3448,False,0.5207,False,top-3 avg score 0.5207 < final_threshold 0.6
Bordeaux,Bouquet,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5535; sequence_match=0.4000,False,0.5202,False,top-3 avg score 0.5202 < final_threshold 0.6
WineDescriptor,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.2143; semantic=0.5523; sequence_match=0.4000,False,0.5187,False,top-3 avg score 0.5187 < final_threshold 0.6
VintageYear,Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.3636; semantic=0.5515; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.6
Zinfandel,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.3636; semantic=0.5515; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.6
VintageYear,Grape Variety,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6730; levenshtein=0.0833; semantic=0.6181; sequence_match=0.2609,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.6
WineBody,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.6183; sequence_match=0.3529,False,0.5136,False,top-3 avg score 0.5136 < final_threshold 0.6
WhiteBordeaux,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.6943; sequence_match=0.3000,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.6
RedWine,Vintage Year,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.0909; semantic=0.6309; sequence_match=0.3333,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.6
VintageYear,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.0909; semantic=0.6309; sequence_match=0.3333,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.6
WineSugar,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2222; semantic=0.4527; sequence_match=0.4286,False,0.5086,False,top-3 avg score 0.5086 < final_threshold 0.6
WineSugar,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6267; sequence_match=0.3333,False,0.5052,False,top-3 avg score 0.5052 < final_threshold 0.6
VintageYear,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.2727; semantic=0.5534; sequence_match=0.4000,False,0.5047,False,top-3 avg score 0.5047 < final_threshold 0.6
WineDescriptor,White Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.5709; sequence_match=0.3478,False,0.502,False,top-3 avg score 0.5020 < final_threshold 0.6
RedBordeaux,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.5848; sequence_match=0.3478,False,0.4966,False,top-3 avg score 0.4966 < final_threshold 0.6
RedBordeaux,Body,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.2727; semantic=0.5262; sequence_match=0.4000,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.6
Vintage,White Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.5077; sequence_match=0.3750,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.6
Vintage,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.6062; sequence_match=0.4286,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
Vintage,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5868; sequence_match=0.3158,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.6
RedWine,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6917; sequence_match=0.2667,False,0.4828,False,top-3 avg score 0.4828 < final_threshold 0.6
VintageYear,White Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.5455; sequence_match=0.3000,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.6
WhiteWine,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.5455; sequence_match=0.3000,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.6
WhiteBordeaux,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5616; levenshtein=0.2222; semantic=0.5571; sequence_match=0.3226,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
RedBordeaux,Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.4783; sequence_match=0.3529,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.6
Vintage,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.5016; sequence_match=0.3200,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.6
RedWine,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.2857; semantic=0.5126; sequence_match=0.3333,False,0.4693,False,top-3 avg score 0.4693 < final_threshold 0.6
Bordeaux,Color,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5432; sequence_match=0.3077,False,0.467,False,top-3 avg score 0.4670 < final_threshold 0.6
WineDescriptor,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5246; levenshtein=0.2857; semantic=0.5671; sequence_match=0.3077,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.6
WineFlavor,Color,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.3000; semantic=0.5641; sequence_match=0.4000,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.6
Zinfandel,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.5137; sequence_match=0.3077,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.6
WhiteWine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.6157; sequence_match=0.3333,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
Zinfandel,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.6157; sequence_match=0.3333,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
WineDescriptor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.5497; sequence_match=0.3478,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.6
WhiteBordeaux,Body,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5513; levenshtein=0.2308; semantic=0.4851; sequence_match=0.3529,False,0.4631,False,top-3 avg score 0.4631 < final_threshold 0.6
WineBody,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6068; sequence_match=0.3000,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.6
Region,Grape Variety,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4580; sequence_match=0.3333,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.6
WineTaste,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.2500; semantic=0.6603; sequence_match=0.2857,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
WineTaste,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.4896; sequence_match=0.3077,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.6
WhiteWine,Thing,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5333; levenshtein=0.3333; semantic=0.4054; sequence_match=0.4286,False,0.4558,False,top-3 avg score 0.4558 < final_threshold 0.6
wine,Region,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5108; sequence_match=0.4000,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.6
WineGrape,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.6599; sequence_match=0.2353,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.6
wine,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.6511; sequence_match=0.2500,False,0.4485,False,top-3 avg score 0.4485 < final_threshold 0.6
WineBody,Thing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.4804; sequence_match=0.3077,False,0.446,False,top-3 avg score 0.4460 < final_threshold 0.6
WhiteBordeaux,Color,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5179; levenshtein=0.1538; semantic=0.5961; sequence_match=0.2222,False,0.4454,False,top-3 avg score 0.4454 < final_threshold 0.6
RedBordeaux,Bouquet,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5417; sequence_match=0.3333,False,0.4437,False,top-3 avg score 0.4437 < final_threshold 0.6
WineFlavor,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.4754; sequence_match=0.2857,False,0.4426,False,top-3 avg score 0.4426 < final_threshold 0.6
WineFlavor,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.6496; sequence_match=0.1818,False,0.4419,False,top-3 avg score 0.4419 < final_threshold 0.6
WineSugar,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.6214; sequence_match=0.2857,False,0.4413,False,top-3 avg score 0.4413 < final_threshold 0.6
Zinfandel,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.2222; semantic=0.5535; sequence_match=0.2963,False,0.4407,False,top-3 avg score 0.4407 < final_threshold 0.6
WineTaste,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5946; sequence_match=0.2353,False,0.4402,False,top-3 avg score 0.4402 < final_threshold 0.6
Region,Bordeaux,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1250; semantic=0.5122; sequence_match=0.2857,False,0.4373,False,top-3 avg score 0.4373 < final_threshold 0.6
WineGrape,Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5370; levenshtein=0.2222; semantic=0.5035; sequence_match=0.2667,False,0.4357,False,top-3 avg score 0.4357 < final_threshold 0.6
