id,source,term_type,axiom_type,term,dl,status,note
AX33-gold,gold,ObjectProperty,Range,involvesCharacter,⊤ ⊑ ∀involvesCharacter.Character,Skip,subject 'involvesCharacter' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,involvesPlayer,∃involvesPlayer.⊤ ⊑ Session,Mismatch,pred AX70 differs: class 'Session' not aligned to 'Player Game Achievement'
AX34-pred,pred,ObjectProperty,Domain,Pivot Has Player,∃Pivot Has Player.⊤ ⊑ Player Game Achievement,-,-
AX35-gold,gold,ObjectProperty,InverseOf,involvesPlayer,involvesPlayer ≡ isPlayerInSession⁻,FN,pred has no InverseOf axiom on 'Pivot Has Player'
AX35-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX36-gold,gold,ObjectProperty,Range,involvesPlayer,⊤ ⊑ ∀involvesPlayer.Player,TP,matched pred AX73
AX36-pred,pred,ObjectProperty,Range,Pivot Has Player,⊤ ⊑ ∀Pivot Has Player.Player,-,-
AX37-gold,gold,ObjectProperty,Domain,isAchievementInGame,∃isAchievementInGame.⊤ ⊑ Achievement,Skip,subject 'isAchievementInGame' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,ObjectProperty,InverseOf,isAchievementInGame,isAchievementInGame ≡ hasAchievement⁻,Skip,subject 'isAchievementInGame' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,ObjectProperty,Range,isAchievementInGame,⊤ ⊑ ∀isAchievementInGame.Game,Skip,subject 'isAchievementInGame' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,ObjectProperty,Domain,isCharacterInGame,∃isCharacterInGame.⊤ ⊑ Character,Skip,subject 'isCharacterInGame' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,InverseOf,isCharacterInGame,isCharacterInGame ≡ hasCharacter⁻,Skip,subject 'isCharacterInGame' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Range,isCharacterInGame,⊤ ⊑ ∀isCharacterInGame.Game,Skip,subject 'isCharacterInGame' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,isCharacterInSession,∃isCharacterInSession.⊤ ⊑ Character,Skip,subject 'isCharacterInSession' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,InverseOf,isCharacterInSession,isCharacterInSession ≡ involvesCharacter⁻,Skip,subject 'isCharacterInSession' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Range,isCharacterInSession,⊤ ⊑ ∀isCharacterInSession.Session,Skip,subject 'isCharacterInSession' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,isEventAssociatedToPlayer,⊤ ⊑ ∀isEventAssociatedToPlayer.Player,Skip,subject 'isEventAssociatedToPlayer' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Characteristics,isFriendWithPlayer,Symmetric(isFriendWithPlayer),Skip,subject 'isFriendWithPlayer' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,isFriendWithPlayer,∃isFriendWithPlayer.⊤ ⊑ Player,Skip,subject 'isFriendWithPlayer' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,isFriendWithPlayer,⊤ ⊑ ∀isFriendWithPlayer.Player,Skip,subject 'isFriendWithPlayer' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Domain,isLeaderboardInGame,∃isLeaderboardInGame.⊤ ⊑ Leaderboard,Skip,subject 'isLeaderboardInGame' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,InverseOf,isLeaderboardInGame,isLeaderboardInGame ≡ hasLeaderboard⁻,Skip,subject 'isLeaderboardInGame' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,isLeaderboardInGame,⊤ ⊑ ∀isLeaderboardInGame.Game,Skip,subject 'isLeaderboardInGame' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Domain,isPlayerInSession,∃isPlayerInSession.⊤ ⊑ Player,Skip,subject 'isPlayerInSession' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,InverseOf,isPlayerInSession,isPlayerInSession ≡ involvesPlayer⁻,Skip,subject 'isPlayerInSession' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Range,isPlayerInSession,⊤ ⊑ ∀isPlayerInSession.Session,Skip,subject 'isPlayerInSession' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Domain,isSessionInGame,∃isSessionInGame.⊤ ⊑ Session,Skip,subject 'isSessionInGame' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Range,isSessionInGame,⊤ ⊑ ∀isSessionInGame.Game,Skip,subject 'isSessionInGame' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Domain,livesIn,∃livesIn.⊤ ⊑ Player,TP,matched pred AX50
AX58-pred,pred,ObjectProperty,Domain,Lives In,∃Lives In.⊤ ⊑ Player,-,-
AX59-gold,gold,ObjectProperty,Domain,ownsAchievement,∃ownsAchievement.⊤ ⊑ Player,Mismatch,pred AX56 differs: class 'Player' not aligned to 'Player Game Achievement'
AX59-pred,pred,ObjectProperty,Domain,Pivot Has Achievement,∃Pivot Has Achievement.⊤ ⊑ Player Game Achievement,-,-
AX60-gold,gold,ObjectProperty,Range,ownsAchievement,⊤ ⊑ ∀ownsAchievement.Achievement,TP,matched pred AX57
AX60-pred,pred,ObjectProperty,Range,Pivot Has Achievement,⊤ ⊑ ∀Pivot Has Achievement.Achievement,-,-
AX61-gold,gold,ObjectProperty,Domain,ownsCharacter,∃ownsCharacter.⊤ ⊑ Player,Skip,subject 'ownsCharacter' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,ownsCharacter,⊤ ⊑ ∀ownsCharacter.Character,Skip,subject 'ownsCharacter' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Domain,ownsItem,∃ownsItem.⊤ ⊑ Character,Mismatch,pred AX53 differs: class 'Character' not aligned to 'Player'
AX63-pred,pred,ObjectProperty,Domain,Owns Item,∃Owns Item.⊤ ⊑ Player,-,-
AX64-gold,gold,ObjectProperty,Range,ownsItem,⊤ ⊑ ∀ownsItem.Item,TP,matched pred AX54
AX64-pred,pred,ObjectProperty,Range,Owns Item,⊤ ⊑ ∀Owns Item.Item,-,-
AX65-gold,gold,ObjectProperty,Domain,playsGame,∃playsGame.⊤ ⊑ Player,TP,matched pred AX78
AX65-pred,pred,ObjectProperty,Domain,Plays Game,∃Plays Game.⊤ ⊑ Player,-,-
AX66-gold,gold,ObjectProperty,Range,playsGame,⊤ ⊑ ∀playsGame.Game,TP,matched pred AX79
AX66-pred,pred,ObjectProperty,Range,Plays Game,⊤ ⊑ ∀Plays Game.Game,-,-
AX67-gold,gold,ObjectProperty,Domain,purchasesGameOffering,∃purchasesGameOffering.⊤ ⊑ InAppPurchaseEvent,TP,matched pred AX81
AX67-pred,pred,ObjectProperty,Domain,Purchase Has Game,∃Purchase Has Game.⊤ ⊑ In App Purchase,-,-
AX68-gold,gold,ObjectProperty,Range,purchasesGameOffering,⊤ ⊑ ∀purchasesGameOffering.GameProduct,Mismatch,pred AX82 differs: class 'GameProduct' not aligned to 'Game'
AX68-pred,pred,ObjectProperty,Range,Purchase Has Game,⊤ ⊑ ∀Purchase Has Game.Game,-,-
AX69-gold,gold,DatatypeProperty,Domain,endTime,∃endTime.⊤ ⊑ Session,Skip,subject 'endTime' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,DatatypeProperty,Range,endTime,endTime maps-to datetime'>,Skip,subject 'endTime' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,DatatypeProperty,Range,eventTime,eventTime maps-to datetime'>,Skip,subject 'eventTime' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,DatatypeProperty,Domain,releaseDate,∃releaseDate.⊤ ⊑ Game,TP,matched pred AX96
AX72-pred,pred,DatatypeProperty,Domain,Release Date,∃Release Date.⊤ ⊑ Game,-,-
AX73-gold,gold,DatatypeProperty,Range,releaseDate,releaseDate maps-to datetime'>,Mismatch,pred AX97 differs: expr_type Datatype vs Top
AX73-pred,pred,DatatypeProperty,Range,Release Date,Release Date maps-to ⊤,-,-
AX74-gold,gold,DatatypeProperty,Domain,startTime,∃startTime.⊤ ⊑ Session,Skip,subject 'startTime' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,DatatypeProperty,Range,startTime,startTime maps-to datetime'>,Skip,subject 'startTime' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,TP,matched pred AX102
AX76-pred,pred,DatatypeProperty,Domain,Username,∃Username.⊤ ⊑ Player,-,-
AX77-gold,gold,DatatypeProperty,Range,username,username maps-to xsd:string,Mismatch,pred AX103 differs: expr_type Datatype vs Top
AX77-pred,pred,DatatypeProperty,Range,Username,Username maps-to ⊤,-,-
AX2-pred,pred,Class,Declaration,Achievement,Declaration: Achievement (Class),FP,pred Declaration axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX2-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Game,Declaration: Game (Class),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Game,Declaration: Game (ObjectProperty),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Domain,Game,∃Game.⊤ ⊑ Kill Count,FP,pred Domain axiom on 'Game' not matched by any gold axiom on 'Game'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Domain,Game,∃Game.⊤ ⊑ Game Play Session,FP,pred Domain axiom on 'Game' not matched by any gold axiom on 'Game'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Range,Game,⊤ ⊑ ∀Game.Game,FP,pred Range axiom on 'Game' not matched by any gold axiom on 'Game'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Game Play Session,Declaration: Game Play Session (Class),FP,pred Declaration axiom on 'Game Play Session' not matched by any gold axiom on 'Session'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Genre,Declaration: Genre (Class),FP,pred Declaration axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,In App Purchase,Declaration: In App Purchase (Class),FP,pred Declaration axiom on 'In App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,Declaration,Item,Declaration: Item (Class),FP,pred Declaration axiom on 'Item' not matched by any gold axiom on 'Item'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Location,Declaration: Location (Class),FP,pred Declaration axiom on 'Location' not matched by any gold axiom on 'Collection'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,Declaration,Milestone,Declaration: Milestone (Class),FP,pred Declaration axiom on 'Milestone' not matched by any gold axiom on 'Completion'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,Declaration,Player,Declaration: Player (Class),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,Declaration,Player,Declaration: Player (ObjectProperty),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,Domain,Player,∃Player.⊤ ⊑ Kill Count,FP,pred Domain axiom on 'Player' not matched by any gold axiom on 'Player'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Domain,Player,∃Player.⊤ ⊑ Game Play Session,FP,pred Domain axiom on 'Player' not matched by any gold axiom on 'Player'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,Range,Player,⊤ ⊑ ∀Player.Player,FP,pred Range axiom on 'Player' not matched by any gold axiom on 'Player'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,Declaration,Playing Area,Declaration: Playing Area (Class),FP,pred Declaration axiom on 'Playing Area' not matched by any gold axiom on 'playing area'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,Declaration,Has Achievement,Declaration: Has Achievement (ObjectProperty),FP,pred Declaration axiom on 'Has Achievement' not matched by any gold axiom on 'has achievement'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,ObjectProperty,Declaration,Has Genre,Declaration: Has Genre (ObjectProperty),FP,pred Declaration axiom on 'Has Genre' not matched by any gold axiom on 'has game genre'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,ObjectProperty,Declaration,Has Item,Declaration: Has Item (ObjectProperty),FP,pred Declaration axiom on 'Has Item' not matched by any gold axiom on 'has item'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,ObjectProperty,Declaration,Has Playing Area,Declaration: Has Playing Area (ObjectProperty),FP,pred Declaration axiom on 'Has Playing Area' not matched by any gold axiom on 'has playing area'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,ObjectProperty,Declaration,Lives In,Declaration: Lives In (ObjectProperty),FP,pred Declaration axiom on 'Lives In' not matched by any gold axiom on 'lives in'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,ObjectProperty,Range,Lives In,⊤ ⊑ ∀Lives In.Location,FP,pred Range axiom on 'Lives In' not matched by any gold axiom on 'lives in'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,ObjectProperty,Declaration,Owns Item,Declaration: Owns Item (ObjectProperty),FP,pred Declaration axiom on 'Owns Item' not matched by any gold axiom on 'owns item'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,ObjectProperty,Declaration,Pivot Has Achievement,Declaration: Pivot Has Achievement (ObjectProperty),FP,pred Declaration axiom on 'Pivot Has Achievement' not matched by any gold axiom on 'owns achievement'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,ObjectProperty,Declaration,Pivot Has Player,Declaration: Pivot Has Player (ObjectProperty),FP,pred Declaration axiom on 'Pivot Has Player' not matched by any gold axiom on 'involves player'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,ObjectProperty,Domain,Pivot Has Player,∃Pivot Has Player.⊤ ⊑ Player Game Item,FP,pred Domain axiom on 'Pivot Has Player' not matched by any gold axiom on 'involves player'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,ObjectProperty,Domain,Pivot Has Player,∃Pivot Has Player.⊤ ⊑ Player Game IAP,FP,pred Domain axiom on 'Pivot Has Player' not matched by any gold axiom on 'involves player'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX77-pred,pred,ObjectProperty,Declaration,Plays Game,Declaration: Plays Game (ObjectProperty),FP,pred Declaration axiom on 'Plays Game' not matched by any gold axiom on 'plays game'
AX77-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,ObjectProperty,Declaration,Purchase Has Game,Declaration: Purchase Has Game (ObjectProperty),FP,pred Declaration axiom on 'Purchase Has Game' not matched by any gold axiom on 'purchases game offering'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX95-pred,pred,DatatypeProperty,Declaration,Release Date,Declaration: Release Date (DatatypeProperty),FP,pred Declaration axiom on 'Release Date' not matched by any gold axiom on 'release date'
AX95-gold,gold,-,-,-,(no gold counterpart),-,-
AX101-pred,pred,DatatypeProperty,Declaration,Username,Declaration: Username (DatatypeProperty),FP,pred Declaration axiom on 'Username' not matched by any gold axiom on 'username'
AX101-gold,gold,-,-,-,(no gold counterpart),-,-
