prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,andSequence,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4443; sequence_match=0.3158,False,0.4364,False,top-3 avg score 0.4364 < final_threshold 0.7
ObjectProperty,assignee,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5967; levenshtein=0.2069; semantic=0.4346; sequence_match=0.2703,False,0.4339,False,top-3 avg score 0.4339 < final_threshold 0.7
ObjectProperty,inheritRelation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5250; levenshtein=0.2000; semantic=0.5129; sequence_match=0.2609,False,0.4329,False,top-3 avg score 0.4329 < final_threshold 0.7
ObjectProperty,scope,activates,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5342; sequence_match=0.1429,False,0.4324,False,top-3 avg score 0.4324 < final_threshold 0.7
ObjectProperty,partOf,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.5150; sequence_match=0.3158,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
ObjectProperty,andSequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4889; sequence_match=0.3333,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,and,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1429; semantic=0.4574; sequence_match=0.2353,False,0.432,False,top-3 avg score 0.4320 < final_threshold 0.7
ObjectProperty,permission,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.0000; semantic=0.5521; sequence_match=0.2105,False,0.4314,False,top-3 avg score 0.4314 < final_threshold 0.7
ObjectProperty,conflict,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4835; sequence_match=0.2353,False,0.4294,False,top-3 avg score 0.4294 < final_threshold 0.7
ObjectProperty,operator,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.5317; sequence_match=0.2500,False,0.4272,False,top-3 avg score 0.4272 < final_threshold 0.7
ObjectProperty,leftOperand,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.0909; semantic=0.4618; sequence_match=0.3000,False,0.4271,False,top-3 avg score 0.4271 < final_threshold 0.7
ObjectProperty,relation,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.4724; sequence_match=0.2353,False,0.4257,False,top-3 avg score 0.4257 < final_threshold 0.7
ObjectProperty,Only One,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4799; levenshtein=0.2308; semantic=0.4961; sequence_match=0.3000,False,0.4253,False,top-3 avg score 0.4253 < final_threshold 0.7
ObjectProperty,inheritFrom,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5023; levenshtein=0.0769; semantic=0.5214; sequence_match=0.2500,False,0.4246,False,top-3 avg score 0.4246 < final_threshold 0.7
ObjectProperty,inheritRelation,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5496; levenshtein=0.2000; semantic=0.5072; sequence_match=0.2143,False,0.4237,False,top-3 avg score 0.4237 < final_threshold 0.7
ObjectProperty,or,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5370; levenshtein=0.1111; semantic=0.5510; sequence_match=0.1818,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.7
ObjectProperty,prohibition,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5844; levenshtein=0.2069; semantic=0.3852; sequence_match=0.3000,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,inheritRelation,has consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4968; levenshtein=0.0667; semantic=0.4906; sequence_match=0.2759,False,0.4211,False,top-3 avg score 0.4211 < final_threshold 0.7
ObjectProperty,permission,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5253; levenshtein=0.1724; semantic=0.4809; sequence_match=0.2564,False,0.4209,False,top-3 avg score 0.4209 < final_threshold 0.7
ObjectProperty,failure,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.5352; sequence_match=0.2857,False,0.4191,False,top-3 avg score 0.4191 < final_threshold 0.7
ObjectProperty,partOf,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.2222; semantic=0.4706; sequence_match=0.2667,False,0.4186,False,top-3 avg score 0.4186 < final_threshold 0.7
ObjectProperty,Only One,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5622; levenshtein=0.2069; semantic=0.3586; sequence_match=0.3333,False,0.4181,False,top-3 avg score 0.4181 < final_threshold 0.7
ObjectProperty,constraint,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.5668; sequence_match=0.2105,False,0.4171,False,top-3 avg score 0.4171 < final_threshold 0.7
ObjectProperty,target,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6019; levenshtein=0.1034; semantic=0.4768; sequence_match=0.1714,False,0.4167,False,top-3 avg score 0.4167 < final_threshold 0.7
ObjectProperty,or,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6897; levenshtein=0.0690; semantic=0.4310; sequence_match=0.1290,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,and,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.4298; sequence_match=0.3333,False,0.4149,False,top-3 avg score 0.4149 < final_threshold 0.7
ObjectProperty,relation,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4916; sequence_match=0.2500,False,0.4139,False,top-3 avg score 0.4139 < final_threshold 0.7
ObjectProperty,operand,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5270; sequence_match=0.2857,False,0.4138,False,top-3 avg score 0.4138 < final_threshold 0.7
ObjectProperty,operator,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5412; levenshtein=0.1724; semantic=0.4292; sequence_match=0.2703,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,action,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5221; sequence_match=0.2857,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.7
ObjectProperty,permission,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5326; sequence_match=0.2222,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,andSequence,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4353; sequence_match=0.2000,False,0.4127,False,top-3 avg score 0.4127 < final_threshold 0.7
ObjectProperty,obligation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5368; sequence_match=0.2353,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
ObjectProperty,constraint,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5656; sequence_match=0.2222,False,0.4117,False,top-3 avg score 0.4117 < final_threshold 0.7
ObjectProperty,operand,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.2143; semantic=0.4884; sequence_match=0.2857,False,0.4088,False,top-3 avg score 0.4088 < final_threshold 0.7
ObjectProperty,obligation,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.5793; sequence_match=0.2500,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,failure,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.2500; semantic=0.4443; sequence_match=0.2667,False,0.4076,False,top-3 avg score 0.4076 < final_threshold 0.7
ObjectProperty,target,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.5273; sequence_match=0.2000,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,obligation,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5114; sequence_match=0.2222,False,0.4057,False,top-3 avg score 0.4057 < final_threshold 0.7
ObjectProperty,partOf,activates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.1111; semantic=0.4252; sequence_match=0.2667,False,0.4034,False,top-3 avg score 0.4034 < final_threshold 0.7
ObjectProperty,obligation,activates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.3000; semantic=0.4586; sequence_match=0.3158,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,constraint,has role,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4651; levenshtein=0.2000; semantic=0.5420; sequence_match=0.1176,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
