id,source,term_type,axiom_type,term,dl,status,note
AX11-gold,gold,Class,SubClassOf,TimeBasedTariff,TimeBasedTariff ⊑ Tariff,Skip,subject 'TimeBasedTariff' not in alignment table
AX11-pred,pred,-,-,-,(subject not in alignment table),-,-
AX12-gold,gold,Class,SubClassOf,Water,Water ⊑ FeatureOfInterest,FN,pred has no SubClassOf axiom on 'Water'
AX12-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX13-gold,gold,Class,SubClassOf,Water,Water ⊑ ∀hasProperty.WaterProperty,FN,pred has no SubClassOf axiom on 'Water'
AX13-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX14-gold,gold,Class,SubClassOf,WaterAsset,WaterAsset ⊑ FeatureOfInterest,FN,pred has no SubClassOf axiom on 'Asset'
AX14-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX15-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ Meter,FN,pred has no SubClassOf axiom on 'Water Meter'
AX15-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX16-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasFabricationNumber.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX16-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX17-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasFirmwareVersion.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX17-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX18-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasHardwareVersion.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX18-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX19-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasVersion.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX19-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX20-gold,gold,ObjectProperty,Domain,appliesTo,∃appliesTo.⊤ ⊑ Tariff,Skip,subject 'appliesTo' not in alignment table
AX20-pred,pred,-,-,-,(subject not in alignment table),-,-
AX21-gold,gold,ObjectProperty,Range,appliesTo,⊤ ⊑ ∀appliesTo.WaterMeter,Skip,subject 'appliesTo' not in alignment table
AX21-pred,pred,-,-,-,(subject not in alignment table),-,-
AX22-gold,gold,ObjectProperty,Domain,featureIsMeasuredByDevice,∃featureIsMeasuredByDevice.⊤ ⊑ FeatureOfInterest,Skip,subject 'featureIsMeasuredByDevice' not in alignment table
AX22-pred,pred,-,-,-,(subject not in alignment table),-,-
AX23-gold,gold,ObjectProperty,Range,featureIsMeasuredByDevice,⊤ ⊑ ∀featureIsMeasuredByDevice.Device,Skip,subject 'featureIsMeasuredByDevice' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,ObjectProperty,Domain,hasBillingPeriod,∃hasBillingPeriod.⊤ ⊑ Tariff,Mismatch,pred AX43 differs: class 'Tariff' not aligned to 'Water Meter'
AX24-pred,pred,ObjectProperty,Domain,has Billing,∃has Billing.⊤ ⊑ Water Meter,-,-
AX25-gold,gold,ObjectProperty,Range,hasBillingPeriod,⊤ ⊑ ∀hasBillingPeriod.TemporalDuration,Mismatch,pred AX45 differs: class 'TemporalDuration' not aligned to 'Billing'
AX25-pred,pred,ObjectProperty,Range,has Billing,⊤ ⊑ ∀has Billing.Billing,-,-
AX26-gold,gold,ObjectProperty,Domain,hasDuration,∃hasDuration.⊤ ⊑ Tariff,Skip,subject 'hasDuration' not in alignment table
AX26-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,ObjectProperty,Range,hasDuration,⊤ ⊑ ∀hasDuration.TemporalDuration,Skip,subject 'hasDuration' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,ObjectProperty,InverseOf,hasKPI,hasKPI ≡ isKPIOf⁻,Skip,subject 'hasKPI' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPeriod,∃hasPeriod.⊤ ⊑ Tariff,Skip,subject 'hasPeriod' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Range,hasPeriod,⊤ ⊑ ∀hasPeriod.TemporalDuration,Skip,subject 'hasPeriod' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Domain,hasPhenomenonTime,∃hasPhenomenonTime.⊤ ⊑ Measurement,Skip,subject 'hasPhenomenonTime' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Range,hasPhenomenonTime,⊤ ⊑ ∀hasPhenomenonTime.TemporalEntity,Skip,subject 'hasPhenomenonTime' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,InverseOf,isKPIOf,isKPIOf ≡ hasKPI⁻,Skip,subject 'isKPIOf' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,InverseOf,makesMeasurement,makesMeasurement ≡ measurementMadeBy⁻,Skip,subject 'makesMeasurement' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,measurementMadeBy,measurementMadeBy ≡ makesMeasurement⁻,Mismatch,pred AX112 differs: inverse-property 'makesMeasurement' not aligned to 'is Measured By'
AX35-pred,pred,ObjectProperty,InverseOf,measures,measures ≡ is Measured By⁻,-,-
AX36-gold,gold,DatatypeProperty,Domain,hasBillingDate,∃hasBillingDate.⊤ ⊑ Tariff,Skip,subject 'hasBillingDate' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,DatatypeProperty,Range,hasBillingDate,hasBillingDate maps-to datetime'>,Skip,subject 'hasBillingDate' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,DatatypeProperty,Range,hasFabricationNumber,hasFabricationNumber maps-to ⊤,Mismatch,pred AX125 differs: expr_type Top vs Datatype
AX38-pred,pred,DatatypeProperty,Range,Fabrication Number,Fabrication Number maps-to xsd:string,-,-
AX39-gold,gold,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,Mismatch,pred AX128 differs: expr_type Top vs Datatype
AX39-pred,pred,DatatypeProperty,Range,Firmware Version,Firmware Version maps-to xsd:string,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,Mismatch,pred AX134 differs: expr_type Top vs Datatype
AX40-pred,pred,DatatypeProperty,Range,Hardware Version,Hardware Version maps-to xsd:string,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,Mismatch,pred AX155 differs: expr_type Top vs Datatype
AX43-pred,pred,DatatypeProperty,Range,Version,Version maps-to xsd:string,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,DisjointClasses,Actuator,"DisjointClasses(Actuator, Water Meter)",FP,pred DisjointClasses axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,DisjointClasses,Asset,"DisjointClasses(Asset, Water)",FP,pred DisjointClasses axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,DisjointClasses,Chemical Property,"DisjointClasses(Chemical Property, Physical Property)",FP,pred DisjointClasses axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Device,Declaration: Device (Class),FP,pred Declaration axiom on 'Device' not matched by any gold axiom on 'Device'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Acceptability property'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Sensor,"DisjointClasses(Sensor, Water Meter)",FP,pred DisjointClasses axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Tariff,"DisjointClasses(Tariff, Temporal Setting)",FP,pred DisjointClasses axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Temporal Setting,Declaration: Temporal Setting (Class),FP,pred Declaration axiom on 'Temporal Setting' not matched by any gold axiom on 'Temporal entity'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,Declaration,Water,Declaration: Water (Class),FP,pred Declaration axiom on 'Water' not matched by any gold axiom on 'Water'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,DisjointClasses,Water,"DisjointClasses(Water, Water Property)",FP,pred DisjointClasses axiom on 'Water' not matched by any gold axiom on 'Water'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Key Performance Indicator'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,Declaration,Water Property,Declaration: Water Property (Class),FP,pred Declaration axiom on 'Water Property' not matched by any gold axiom on 'Water property'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,ObjectProperty,Declaration,has Billing,Declaration: has Billing (ObjectProperty),FP,pred Declaration axiom on 'has Billing' not matched by any gold axiom on 'has billing period'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,InverseOf,has Billing,has Billing ≡ is Billing Of⁻,FP,pred InverseOf axiom on 'has Billing' not matched by any gold axiom on 'has billing period'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,ObjectProperty,Declaration,has Physical Property,Declaration: has Physical Property (ObjectProperty),FP,pred Declaration axiom on 'has Physical Property' not matched by any gold axiom on 'has property'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,ObjectProperty,Domain,has Physical Property,∃has Physical Property.⊤ ⊑ Water,FP,pred Domain axiom on 'has Physical Property' not matched by any gold axiom on 'has property'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,ObjectProperty,InverseOf,has Physical Property,has Physical Property ≡ is Physical Property Of⁻,FP,pred InverseOf axiom on 'has Physical Property' not matched by any gold axiom on 'has property'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,ObjectProperty,Range,has Physical Property,⊤ ⊑ ∀has Physical Property.Physical Property,FP,pred Range axiom on 'has Physical Property' not matched by any gold axiom on 'has property'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX86-pred,pred,ObjectProperty,Declaration,is Measured By,Declaration: is Measured By (ObjectProperty),FP,pred Declaration axiom on 'is Measured By' not matched by any gold axiom on 'is measured by device'
AX86-gold,gold,-,-,-,(no gold counterpart),-,-
AX87-pred,pred,ObjectProperty,Domain,is Measured By,∃is Measured By.⊤ ⊑ Water Property,FP,pred Domain axiom on 'is Measured By' not matched by any gold axiom on 'is measured by device'
AX87-gold,gold,-,-,-,(no gold counterpart),-,-
AX88-pred,pred,ObjectProperty,InverseOf,is Measured By,is Measured By ≡ measures⁻,FP,pred InverseOf axiom on 'is Measured By' not matched by any gold axiom on 'is measured by device'
AX88-gold,gold,-,-,-,(no gold counterpart),-,-
AX89-pred,pred,ObjectProperty,Range,is Measured By,⊤ ⊑ ∀is Measured By.Water Meter,FP,pred Range axiom on 'is Measured By' not matched by any gold axiom on 'is measured by device'
AX89-gold,gold,-,-,-,(no gold counterpart),-,-
AX110-pred,pred,ObjectProperty,Declaration,measures,Declaration: measures (ObjectProperty),FP,pred Declaration axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX110-gold,gold,-,-,-,(no gold counterpart),-,-
AX111-pred,pred,ObjectProperty,Domain,measures,∃measures.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX111-gold,gold,-,-,-,(no gold counterpart),-,-
AX113-pred,pred,ObjectProperty,Range,measures,⊤ ⊑ ∀measures.Water Property,FP,pred Range axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX113-gold,gold,-,-,-,(no gold counterpart),-,-
AX123-pred,pred,DatatypeProperty,Declaration,Fabrication Number,Declaration: Fabrication Number (DatatypeProperty),FP,pred Declaration axiom on 'Fabrication Number' not matched by any gold axiom on 'has fabrication number'
AX123-gold,gold,-,-,-,(no gold counterpart),-,-
AX124-pred,pred,DatatypeProperty,Domain,Fabrication Number,∃Fabrication Number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Fabrication Number' not matched by any gold axiom on 'has fabrication number'
AX124-gold,gold,-,-,-,(no gold counterpart),-,-
AX126-pred,pred,DatatypeProperty,Declaration,Firmware Version,Declaration: Firmware Version (DatatypeProperty),FP,pred Declaration axiom on 'Firmware Version' not matched by any gold axiom on 'has firmware version'
AX126-gold,gold,-,-,-,(no gold counterpart),-,-
AX127-pred,pred,DatatypeProperty,Domain,Firmware Version,∃Firmware Version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Firmware Version' not matched by any gold axiom on 'has firmware version'
AX127-gold,gold,-,-,-,(no gold counterpart),-,-
AX132-pred,pred,DatatypeProperty,Declaration,Hardware Version,Declaration: Hardware Version (DatatypeProperty),FP,pred Declaration axiom on 'Hardware Version' not matched by any gold axiom on 'has hardware version'
AX132-gold,gold,-,-,-,(no gold counterpart),-,-
AX133-pred,pred,DatatypeProperty,Domain,Hardware Version,∃Hardware Version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Hardware Version' not matched by any gold axiom on 'has hardware version'
AX133-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,DatatypeProperty,Declaration,Manufacturer,Declaration: Manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'Manufacturer' not matched by any gold axiom on 'has manufacturer'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX136-pred,pred,DatatypeProperty,Domain,Manufacturer,∃Manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Manufacturer' not matched by any gold axiom on 'has manufacturer'
AX136-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,DatatypeProperty,Range,Manufacturer,Manufacturer maps-to xsd:string,FP,pred Range axiom on 'Manufacturer' not matched by any gold axiom on 'has manufacturer'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
AX138-pred,pred,DatatypeProperty,Declaration,Model,Declaration: Model (DatatypeProperty),FP,pred Declaration axiom on 'Model' not matched by any gold axiom on 'has model'
AX138-gold,gold,-,-,-,(no gold counterpart),-,-
AX139-pred,pred,DatatypeProperty,Domain,Model,∃Model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Model' not matched by any gold axiom on 'has model'
AX139-gold,gold,-,-,-,(no gold counterpart),-,-
AX140-pred,pred,DatatypeProperty,Range,Model,Model maps-to xsd:string,FP,pred Range axiom on 'Model' not matched by any gold axiom on 'has model'
AX140-gold,gold,-,-,-,(no gold counterpart),-,-
AX153-pred,pred,DatatypeProperty,Declaration,Version,Declaration: Version (DatatypeProperty),FP,pred Declaration axiom on 'Version' not matched by any gold axiom on 'has version'
AX153-gold,gold,-,-,-,(no gold counterpart),-,-
AX154-pred,pred,DatatypeProperty,Domain,Version,∃Version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'Version' not matched by any gold axiom on 'has version'
AX154-gold,gold,-,-,-,(no gold counterpart),-,-
