prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,has playing area,has genre,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8208; levenshtein=0.4286; semantic=0.4903; sequence_match=0.5455,False,0.6189,False,top-3 avg score 0.6189 < final_threshold 0.7
ObjectProperty,has achievement,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6984; levenshtein=0.4286; semantic=0.6360; sequence_match=0.5217,False,0.6187,False,top-3 avg score 0.6187 < final_threshold 0.7
ObjectProperty,is event associated to player,session for player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6688; levenshtein=0.4400; semantic=0.5945; sequence_match=0.5854,False,0.6162,False,top-3 avg score 0.6162 < final_threshold 0.7
ObjectProperty,plays game,stat for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.4545; semantic=0.6632; sequence_match=0.5000,False,0.615,False,top-3 avg score 0.6150 < final_threshold 0.7
ObjectProperty,has feature,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3000; semantic=0.6655; sequence_match=0.5000,False,0.6107,False,top-3 avg score 0.6107 < final_threshold 0.7
ObjectProperty,has item,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.6007; sequence_match=0.5333,False,0.6082,False,top-3 avg score 0.6082 < final_threshold 0.7
ObjectProperty,involves player,stat for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5842; levenshtein=0.4286; semantic=0.7166; sequence_match=0.5185,False,0.6065,False,top-3 avg score 0.6065 < final_threshold 0.7
ObjectProperty,plays game,purchase in game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6640; levenshtein=0.4286; semantic=0.5432; sequence_match=0.6087,False,0.6053,False,top-3 avg score 0.6053 < final_threshold 0.7
ObjectProperty,is achievement in game,purchase in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6367; levenshtein=0.4737; semantic=0.6294; sequence_match=0.5455,False,0.6039,False,top-3 avg score 0.6039 < final_threshold 0.7
ObjectProperty,has character,has stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.4167; semantic=0.6372; sequence_match=0.5263,False,0.6024,False,top-3 avg score 0.6024 < final_threshold 0.7
ObjectProperty,is player in session,session for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5319; levenshtein=0.0588; semantic=0.8457; sequence_match=0.4242,False,0.6006,False,top-3 avg score 0.6006 < final_threshold 0.7
ObjectProperty,has character,has type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.6367; sequence_match=0.5263,False,0.5993,False,top-3 avg score 0.5993 < final_threshold 0.7
ObjectProperty,has character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.6636; sequence_match=0.4762,False,0.5991,False,top-3 avg score 0.5991 < final_threshold 0.7
ObjectProperty,has feature,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.6542; sequence_match=0.4706,False,0.5987,False,top-3 avg score 0.5987 < final_threshold 0.7
ObjectProperty,has achievement,has stat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6863; sequence_match=0.4762,False,0.5939,False,top-3 avg score 0.5939 < final_threshold 0.7
ObjectProperty,is session in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6329; levenshtein=0.3333; semantic=0.6483; sequence_match=0.5000,False,0.5937,False,top-3 avg score 0.5937 < final_threshold 0.7
ObjectProperty,has feature,has type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6714; levenshtein=0.5000; semantic=0.6082; sequence_match=0.4706,False,0.5932,False,top-3 avg score 0.5932 < final_threshold 0.7
ObjectProperty,owns item,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.6770; sequence_match=0.4762,False,0.5931,False,top-3 avg score 0.5931 < final_threshold 0.7
ObjectProperty,is session in game,purchase in game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7016; levenshtein=0.4000; semantic=0.5217; sequence_match=0.5517,False,0.5917,False,top-3 avg score 0.5917 < final_threshold 0.7
ObjectProperty,has character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.4167; semantic=0.5926; sequence_match=0.5000,False,0.591,False,top-3 avg score 0.5910 < final_threshold 0.7
ObjectProperty,has playing area,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7944; levenshtein=0.3571; semantic=0.4998; sequence_match=0.4762,False,0.5902,False,top-3 avg score 0.5902 < final_threshold 0.7
ObjectProperty,plays game,session for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6376; levenshtein=0.2857; semantic=0.6909; sequence_match=0.4348,False,0.5877,False,top-3 avg score 0.5877 < final_threshold 0.7
ObjectProperty,is player in session,session for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5759; levenshtein=0.1176; semantic=0.7322; sequence_match=0.4516,False,0.5866,False,top-3 avg score 0.5866 < final_threshold 0.7
ObjectProperty,has character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6644; sequence_match=0.4545,False,0.5859,False,top-3 avg score 0.5859 < final_threshold 0.7
ObjectProperty,has game genre,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5375; sequence_match=0.5385,False,0.5795,False,top-3 avg score 0.5795 < final_threshold 0.7
ObjectProperty,has game genre,purchase in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.2143; semantic=0.5421; sequence_match=0.5385,False,0.5758,False,top-3 avg score 0.5758 < final_threshold 0.7
ObjectProperty,is session in game,stat for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6485; levenshtein=0.4000; semantic=0.6105; sequence_match=0.4615,False,0.5735,False,top-3 avg score 0.5735 < final_threshold 0.7
ObjectProperty,has item,purchase in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7063; levenshtein=0.3571; semantic=0.5329; sequence_match=0.4762,False,0.5718,False,top-3 avg score 0.5718 < final_threshold 0.7
ObjectProperty,is leaderboard in game,stat for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6328; levenshtein=0.4211; semantic=0.6095; sequence_match=0.4667,False,0.5696,False,top-3 avg score 0.5696 < final_threshold 0.7
ObjectProperty,has achievement,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,purchases game offering,made purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6365; levenshtein=0.1905; semantic=0.5755; sequence_match=0.4848,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,is character in game,stat for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.4118; semantic=0.5839; sequence_match=0.5000,False,0.5638,False,top-3 avg score 0.5638 < final_threshold 0.7
ObjectProperty,involves player,purchase by player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5655; levenshtein=0.4375; semantic=0.6542; sequence_match=0.4667,False,0.5621,False,top-3 avg score 0.5621 < final_threshold 0.7
ObjectProperty,has playing area,purchase in game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6508; levenshtein=0.3571; semantic=0.4477; sequence_match=0.5714,False,0.5566,False,top-3 avg score 0.5566 < final_threshold 0.7
ObjectProperty,purchases game offering,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.3333; semantic=0.5834; sequence_match=0.4667,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.7
ObjectProperty,has feature,has playing area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5499; sequence_match=0.4167,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,is friend with player,purchase by player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5935; levenshtein=0.3889; semantic=0.5839; sequence_match=0.4706,False,0.5493,False,top-3 avg score 0.5493 < final_threshold 0.7
ObjectProperty,has game genre,stat for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5970; levenshtein=0.1667; semantic=0.6120; sequence_match=0.4348,False,0.5479,False,top-3 avg score 0.5479 < final_threshold 0.7
ObjectProperty,owns achievement,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,is event associated to player,stat for player,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5109; levenshtein=0.4000; semantic=0.5977; sequence_match=0.5263,False,0.545,False,top-3 avg score 0.5450 < final_threshold 0.7
ObjectProperty,involves character,includes achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6680; levenshtein=0.3684; semantic=0.5974; sequence_match=0.3333,False,0.5446,False,top-3 avg score 0.5446 < final_threshold 0.7
ObjectProperty,owns achievement,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5650; levenshtein=0.1333; semantic=0.6342; sequence_match=0.4286,False,0.5426,False,top-3 avg score 0.5426 < final_threshold 0.7
ObjectProperty,owns character,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5855; levenshtein=0.0769; semantic=0.6537; sequence_match=0.3846,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.7
ObjectProperty,has leaderboard,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has game genre,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4211,False,0.5397,False,top-3 avg score 0.5397 < final_threshold 0.7
ObjectProperty,has game genre,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has feature,purchase in game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6655; levenshtein=0.2857; semantic=0.4456; sequence_match=0.5000,False,0.537,False,top-3 avg score 0.5370 < final_threshold 0.7
ObjectProperty,is character in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6036; sequence_match=0.3810,False,0.5345,False,top-3 avg score 0.5345 < final_threshold 0.7
ObjectProperty,has leaderboard,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has achievement,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6023; sequence_match=0.3810,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.7
ObjectProperty,is achievement in game,stat for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2632; semantic=0.6202; sequence_match=0.4667,False,0.5321,False,top-3 avg score 0.5321 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,purchases game offering,session for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2381; semantic=0.5934; sequence_match=0.4000,False,0.5301,False,top-3 avg score 0.5301 < final_threshold 0.7
ObjectProperty,owns character,has stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2308; semantic=0.5526; sequence_match=0.4000,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.7
ObjectProperty,has feature,stat for game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6359; levenshtein=0.2727; semantic=0.4733; sequence_match=0.4762,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,has playing area,purchase by player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5870; levenshtein=0.2500; semantic=0.4611; sequence_match=0.5333,False,0.5271,False,top-3 avg score 0.5271 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,is leaderboard in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.3158; semantic=0.6258; sequence_match=0.3750,False,0.5249,False,top-3 avg score 0.5249 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,is player in session,stat for player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5072; levenshtein=0.1176; semantic=0.5978; sequence_match=0.4667,False,0.5239,False,top-3 avg score 0.5239 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,is achievement in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5121; levenshtein=0.3158; semantic=0.6802; sequence_match=0.3750,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,is leaderboard in game,purchase in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5802; levenshtein=0.4211; semantic=0.5021; sequence_match=0.4848,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.7
ObjectProperty,has playing area,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5115; sequence_match=0.4167,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.7
ObjectProperty,has game genre,has stat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.2500; semantic=0.5068; sequence_match=0.4211,False,0.5209,False,top-3 avg score 0.5209 < final_threshold 0.7
ObjectProperty,is character in game,includes achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6511; levenshtein=0.2632; semantic=0.5161; sequence_match=0.3889,False,0.5187,False,top-3 avg score 0.5187 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,has game genre,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4872; levenshtein=0.1538; semantic=0.6672; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,has achievement,owns item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.5787; sequence_match=0.3636,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has feature,purchase by player,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6417; levenshtein=0.2500; semantic=0.4335; sequence_match=0.4615,False,0.5122,False,top-3 avg score 0.5122 < final_threshold 0.7
ObjectProperty,is leaderboard in game,includes achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5981; levenshtein=0.2632; semantic=0.5163; sequence_match=0.4211,False,0.5118,False,top-3 avg score 0.5118 < final_threshold 0.7
ObjectProperty,owns character,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.6236; sequence_match=0.3478,False,0.511,False,top-3 avg score 0.5110 < final_threshold 0.7
ObjectProperty,is character in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2941; semantic=0.6391; sequence_match=0.4000,False,0.5109,False,top-3 avg score 0.5109 < final_threshold 0.7
ObjectProperty,owns item,has type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.5282; sequence_match=0.4000,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.7
