id,source,term_type,axiom_type,term,dl,status,note
AX40-pred,pred,DatatypeProperty,Range,has hardware version,has hardware version maps-to xsd:string,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,TP,matched pred AX125
AX41-pred,pred,DatatypeProperty,Domain,has start date,∃has start date.⊤ ⊑ Tariff,-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,TP,matched pred AX126
AX42-pred,pred,DatatypeProperty,Range,has start date,has start date maps-to datetime'>,-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,Mismatch,pred AX138 differs: expr_type Top vs Datatype
AX43-pred,pred,DatatypeProperty,Range,has version,has version maps-to xsd:string,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX5-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,DisjointClasses,Chemical Property,"DisjointClasses(Chemical Property, Physical Property)",FP,pred DisjointClasses axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Device,Declaration: Device (Class),FP,pred Declaration axiom on 'Device' not matched by any gold axiom on 'Device'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,Declaration,Measurement,Declaration: Measurement (Class),FP,pred Declaration axiom on 'Measurement' not matched by any gold axiom on 'Measurement'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Acceptability property'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Water'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX22-pred,pred,Class,Declaration,Water Property,Declaration: Water Property (Class),FP,pred Declaration axiom on 'Water Property' not matched by any gold axiom on 'Water property'
AX22-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,ObjectProperty,Declaration,has property,Declaration: has property (ObjectProperty),FP,pred Declaration axiom on 'has property' not matched by any gold axiom on 'has property'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,ObjectProperty,Domain,has property,∃has property.⊤ ⊑ Measurement,FP,pred Domain axiom on 'has property' not matched by any gold axiom on 'has property'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,ObjectProperty,InverseOf,has property,has property ≡ is property of⁻,FP,pred InverseOf axiom on 'has property' not matched by any gold axiom on 'has property'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,ObjectProperty,Range,has property,⊤ ⊑ ∀has property.Water Property,FP,pred Range axiom on 'has property' not matched by any gold axiom on 'has property'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,ObjectProperty,Declaration,provides measurement,Declaration: provides measurement (ObjectProperty),FP,pred Declaration axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,ObjectProperty,Domain,provides measurement,∃provides measurement.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,ObjectProperty,Range,provides measurement,⊤ ⊑ ∀provides measurement.Measurement,FP,pred Range axiom on 'provides measurement' not matched by any gold axiom on 'makes measurement'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX91-pred,pred,DatatypeProperty,Characteristics,has fabrication number,Functional(has fabrication number),FP,pred Characteristics axiom on 'has fabrication number' not matched by any gold axiom on 'has fabrication number'
AX91-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,DatatypeProperty,Declaration,has fabrication number,Declaration: has fabrication number (DatatypeProperty),FP,pred Declaration axiom on 'has fabrication number' not matched by any gold axiom on 'has fabrication number'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
AX93-pred,pred,DatatypeProperty,Domain,has fabrication number,∃has fabrication number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has fabrication number' not matched by any gold axiom on 'has fabrication number'
AX93-gold,gold,-,-,-,(no gold counterpart),-,-
AX95-pred,pred,DatatypeProperty,Characteristics,has firmware version,Functional(has firmware version),FP,pred Characteristics axiom on 'has firmware version' not matched by any gold axiom on 'has firmware version'
AX95-gold,gold,-,-,-,(no gold counterpart),-,-
AX96-pred,pred,DatatypeProperty,Declaration,has firmware version,Declaration: has firmware version (DatatypeProperty),FP,pred Declaration axiom on 'has firmware version' not matched by any gold axiom on 'has firmware version'
AX96-gold,gold,-,-,-,(no gold counterpart),-,-
AX97-pred,pred,DatatypeProperty,Domain,has firmware version,∃has firmware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has firmware version' not matched by any gold axiom on 'has firmware version'
AX97-gold,gold,-,-,-,(no gold counterpart),-,-
AX103-pred,pred,DatatypeProperty,Characteristics,has hardware version,Functional(has hardware version),FP,pred Characteristics axiom on 'has hardware version' not matched by any gold axiom on 'has hardware version'
AX103-gold,gold,-,-,-,(no gold counterpart),-,-
AX104-pred,pred,DatatypeProperty,Declaration,has hardware version,Declaration: has hardware version (DatatypeProperty),FP,pred Declaration axiom on 'has hardware version' not matched by any gold axiom on 'has hardware version'
AX104-gold,gold,-,-,-,(no gold counterpart),-,-
AX105-pred,pred,DatatypeProperty,Domain,has hardware version,∃has hardware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has hardware version' not matched by any gold axiom on 'has hardware version'
AX105-gold,gold,-,-,-,(no gold counterpart),-,-
AX107-pred,pred,DatatypeProperty,Characteristics,has manufacturer,Functional(has manufacturer),FP,pred Characteristics axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX107-gold,gold,-,-,-,(no gold counterpart),-,-
AX108-pred,pred,DatatypeProperty,Declaration,has manufacturer,Declaration: has manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX108-gold,gold,-,-,-,(no gold counterpart),-,-
AX109-pred,pred,DatatypeProperty,Domain,has manufacturer,∃has manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX109-gold,gold,-,-,-,(no gold counterpart),-,-
AX110-pred,pred,DatatypeProperty,Range,has manufacturer,has manufacturer maps-to xsd:string,FP,pred Range axiom on 'has manufacturer' not matched by any gold axiom on 'has manufacturer'
AX110-gold,gold,-,-,-,(no gold counterpart),-,-
AX111-pred,pred,DatatypeProperty,Characteristics,has model,Functional(has model),FP,pred Characteristics axiom on 'has model' not matched by any gold axiom on 'has model'
AX111-gold,gold,-,-,-,(no gold counterpart),-,-
AX112-pred,pred,DatatypeProperty,Declaration,has model,Declaration: has model (DatatypeProperty),FP,pred Declaration axiom on 'has model' not matched by any gold axiom on 'has model'
AX112-gold,gold,-,-,-,(no gold counterpart),-,-
AX113-pred,pred,DatatypeProperty,Domain,has model,∃has model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has model' not matched by any gold axiom on 'has model'
AX113-gold,gold,-,-,-,(no gold counterpart),-,-
AX114-pred,pred,DatatypeProperty,Range,has model,has model maps-to xsd:string,FP,pred Range axiom on 'has model' not matched by any gold axiom on 'has model'
AX114-gold,gold,-,-,-,(no gold counterpart),-,-
AX123-pred,pred,DatatypeProperty,Characteristics,has start date,Functional(has start date),FP,pred Characteristics axiom on 'has start date' not matched by any gold axiom on 'has start timestamp'
AX123-gold,gold,-,-,-,(no gold counterpart),-,-
AX124-pred,pred,DatatypeProperty,Declaration,has start date,Declaration: has start date (DatatypeProperty),FP,pred Declaration axiom on 'has start date' not matched by any gold axiom on 'has start timestamp'
AX124-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,DatatypeProperty,Characteristics,has version,Functional(has version),FP,pred Characteristics axiom on 'has version' not matched by any gold axiom on 'has version'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX136-pred,pred,DatatypeProperty,Declaration,has version,Declaration: has version (DatatypeProperty),FP,pred Declaration axiom on 'has version' not matched by any gold axiom on 'has version'
AX136-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,DatatypeProperty,Domain,has version,∃has version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
