id,source,term_type,axiom_type,term,dl,status,note
AX13-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX14-gold,gold,Class,SubClassOf,WaterAsset,WaterAsset ⊑ FeatureOfInterest,Mismatch,pred AX5 differs: class 'FeatureOfInterest' not aligned to 'Thing'
AX14-pred,pred,Class,SubClassOf,Asset,Asset ⊑ Thing,-,-
AX15-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ Meter,Mismatch,pred AX24 differs: class 'Meter' not aligned to 'Device'
AX15-pred,pred,Class,SubClassOf,Water Meter,Water Meter ⊑ Device,-,-
AX16-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasFabricationNumber.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX16-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX17-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasFirmwareVersion.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX17-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX18-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasHardwareVersion.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX18-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX19-gold,gold,Class,SubClassOf,WaterMeter,WaterMeter ⊑ ≤1 hasVersion.⊤,FN,pred has no SubClassOf axiom on 'Water Meter'
AX19-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX20-gold,gold,ObjectProperty,Domain,appliesTo,∃appliesTo.⊤ ⊑ Tariff,Skip,subject 'appliesTo' not in alignment table
AX20-pred,pred,-,-,-,(subject not in alignment table),-,-
AX21-gold,gold,ObjectProperty,Range,appliesTo,⊤ ⊑ ∀appliesTo.WaterMeter,Skip,subject 'appliesTo' not in alignment table
AX21-pred,pred,-,-,-,(subject not in alignment table),-,-
AX22-gold,gold,ObjectProperty,Domain,featureIsMeasuredByDevice,∃featureIsMeasuredByDevice.⊤ ⊑ FeatureOfInterest,Skip,subject 'featureIsMeasuredByDevice' not in alignment table
AX22-pred,pred,-,-,-,(subject not in alignment table),-,-
AX23-gold,gold,ObjectProperty,Range,featureIsMeasuredByDevice,⊤ ⊑ ∀featureIsMeasuredByDevice.Device,Skip,subject 'featureIsMeasuredByDevice' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,ObjectProperty,Domain,hasBillingPeriod,∃hasBillingPeriod.⊤ ⊑ Tariff,Mismatch,pred AX35 differs: class 'Tariff' not aligned to 'Water Meter'
AX24-pred,pred,ObjectProperty,Domain,has billing,∃has billing.⊤ ⊑ Water Meter,-,-
AX25-gold,gold,ObjectProperty,Range,hasBillingPeriod,⊤ ⊑ ∀hasBillingPeriod.TemporalDuration,Mismatch,pred AX36 differs: class 'TemporalDuration' not aligned to 'Billing'
AX25-pred,pred,ObjectProperty,Range,has billing,⊤ ⊑ ∀has billing.Billing,-,-
AX26-gold,gold,ObjectProperty,Domain,hasDuration,∃hasDuration.⊤ ⊑ Tariff,Skip,subject 'hasDuration' not in alignment table
AX26-pred,pred,-,-,-,(subject not in alignment table),-,-
AX27-gold,gold,ObjectProperty,Range,hasDuration,⊤ ⊑ ∀hasDuration.TemporalDuration,Skip,subject 'hasDuration' not in alignment table
AX27-pred,pred,-,-,-,(subject not in alignment table),-,-
AX28-gold,gold,ObjectProperty,InverseOf,hasKPI,hasKPI ≡ isKPIOf⁻,Skip,subject 'hasKPI' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPeriod,∃hasPeriod.⊤ ⊑ Tariff,Skip,subject 'hasPeriod' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,ObjectProperty,Range,hasPeriod,⊤ ⊑ ∀hasPeriod.TemporalDuration,Skip,subject 'hasPeriod' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Domain,hasPhenomenonTime,∃hasPhenomenonTime.⊤ ⊑ Measurement,Skip,subject 'hasPhenomenonTime' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Range,hasPhenomenonTime,⊤ ⊑ ∀hasPhenomenonTime.TemporalEntity,Skip,subject 'hasPhenomenonTime' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,InverseOf,isKPIOf,isKPIOf ≡ hasKPI⁻,Skip,subject 'isKPIOf' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,InverseOf,makesMeasurement,makesMeasurement ≡ measurementMadeBy⁻,Skip,subject 'makesMeasurement' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,measurementMadeBy,measurementMadeBy ≡ makesMeasurement⁻,FN,pred has no InverseOf axiom on 'measures'
AX35-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX36-gold,gold,DatatypeProperty,Domain,hasBillingDate,∃hasBillingDate.⊤ ⊑ Tariff,Skip,subject 'hasBillingDate' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,DatatypeProperty,Range,hasBillingDate,hasBillingDate maps-to datetime'>,Skip,subject 'hasBillingDate' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,DatatypeProperty,Range,hasFabricationNumber,hasFabricationNumber maps-to ⊤,TP,matched pred AX65
AX38-pred,pred,DatatypeProperty,Range,fabrication number,fabrication number maps-to ⊤,-,-
AX39-gold,gold,DatatypeProperty,Range,hasFirmwareVersion,hasFirmwareVersion maps-to ⊤,TP,matched pred AX69
AX39-pred,pred,DatatypeProperty,Range,firmware version,firmware version maps-to ⊤,-,-
AX40-gold,gold,DatatypeProperty,Range,hasHardwareVersion,hasHardwareVersion maps-to ⊤,TP,matched pred AX77
AX40-pred,pred,DatatypeProperty,Range,hardware version,hardware version maps-to ⊤,-,-
AX41-gold,gold,DatatypeProperty,Domain,hasStartTimestamp,∃hasStartTimestamp.⊤ ⊑ Tariff,Skip,subject 'hasStartTimestamp' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,DatatypeProperty,Range,hasStartTimestamp,hasStartTimestamp maps-to datetime'>,Skip,subject 'hasStartTimestamp' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,DatatypeProperty,Range,hasVersion,hasVersion maps-to ⊤,TP,matched pred AX105
AX43-pred,pred,DatatypeProperty,Range,version,version maps-to ⊤,-,-
AX1-pred,pred,Class,Declaration,Actuator,Declaration: Actuator (Class),FP,pred Declaration axiom on 'Actuator' not matched by any gold axiom on 'Actuator'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Water asset'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Chemical Property,Declaration: Chemical Property (Class),FP,pred Declaration axiom on 'Chemical Property' not matched by any gold axiom on 'ChemicalProperty'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,Device,Declaration: Device (Class),FP,pred Declaration axiom on 'Device' not matched by any gold axiom on 'Device'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,Declaration,Measurement,Declaration: Measurement (Class),FP,pred Declaration axiom on 'Measurement' not matched by any gold axiom on 'Measurement'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,Declaration,Physical Property,Declaration: Physical Property (Class),FP,pred Declaration axiom on 'Physical Property' not matched by any gold axiom on 'Acceptability property'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,Declaration,Sensor,Declaration: Sensor (Class),FP,pred Declaration axiom on 'Sensor' not matched by any gold axiom on 'Sensor'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,Declaration,Tariff,Declaration: Tariff (Class),FP,pred Declaration axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,SubClassOf,Tariff,Tariff ⊑ Thing,FP,pred SubClassOf axiom on 'Tariff' not matched by any gold axiom on 'Tariff'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,Class,Declaration,Water Distribution Infrastructure,Declaration: Water Distribution Infrastructure (Class),FP,pred Declaration axiom on 'Water Distribution Infrastructure' not matched by any gold axiom on 'Water infrastructure'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,Class,Declaration,Water Indicator,Declaration: Water Indicator (Class),FP,pred Declaration axiom on 'Water Indicator' not matched by any gold axiom on 'Water'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,Class,Declaration,Water Meter,Declaration: Water Meter (Class),FP,pred Declaration axiom on 'Water Meter' not matched by any gold axiom on 'Water meter'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX25-pred,pred,Class,Declaration,Water Property,Declaration: Water Property (Class),FP,pred Declaration axiom on 'Water Property' not matched by any gold axiom on 'Water property'
AX25-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,Class,SubClassOf,Water Property,Water Property ⊑ Thing,FP,pred SubClassOf axiom on 'Water Property' not matched by any gold axiom on 'Water property'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,ObjectProperty,Characteristics,has billing,Functional(has billing),FP,pred Characteristics axiom on 'has billing' not matched by any gold axiom on 'has billing period'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX34-pred,pred,ObjectProperty,Declaration,has billing,Declaration: has billing (ObjectProperty),FP,pred Declaration axiom on 'has billing' not matched by any gold axiom on 'has billing period'
AX34-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,ObjectProperty,Declaration,measures,Declaration: measures (ObjectProperty),FP,pred Declaration axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,ObjectProperty,Domain,measures,∃measures.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,ObjectProperty,Range,measures,⊤ ⊑ ∀measures.Measurement,FP,pred Range axiom on 'measures' not matched by any gold axiom on 'measurement made by'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,DatatypeProperty,Characteristics,fabrication number,Functional(fabrication number),FP,pred Characteristics axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,DatatypeProperty,Declaration,fabrication number,Declaration: fabrication number (DatatypeProperty),FP,pred Declaration axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,DatatypeProperty,Domain,fabrication number,∃fabrication number.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'fabrication number' not matched by any gold axiom on 'has fabrication number'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,DatatypeProperty,Characteristics,firmware version,Functional(firmware version),FP,pred Characteristics axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX67-pred,pred,DatatypeProperty,Declaration,firmware version,Declaration: firmware version (DatatypeProperty),FP,pred Declaration axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX67-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,DatatypeProperty,Domain,firmware version,∃firmware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'firmware version' not matched by any gold axiom on 'has firmware version'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,DatatypeProperty,Characteristics,hardware version,Functional(hardware version),FP,pred Characteristics axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,DatatypeProperty,Declaration,hardware version,Declaration: hardware version (DatatypeProperty),FP,pred Declaration axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,DatatypeProperty,Domain,hardware version,∃hardware version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'hardware version' not matched by any gold axiom on 'has hardware version'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,DatatypeProperty,Characteristics,manufacturer,Functional(manufacturer),FP,pred Characteristics axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX79-pred,pred,DatatypeProperty,Declaration,manufacturer,Declaration: manufacturer (DatatypeProperty),FP,pred Declaration axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX79-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,DatatypeProperty,Domain,manufacturer,∃manufacturer.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX81-pred,pred,DatatypeProperty,Range,manufacturer,manufacturer maps-to ⊤,FP,pred Range axiom on 'manufacturer' not matched by any gold axiom on 'has manufacturer'
AX81-gold,gold,-,-,-,(no gold counterpart),-,-
AX82-pred,pred,DatatypeProperty,Characteristics,model,Functional(model),FP,pred Characteristics axiom on 'model' not matched by any gold axiom on 'has model'
AX82-gold,gold,-,-,-,(no gold counterpart),-,-
AX83-pred,pred,DatatypeProperty,Declaration,model,Declaration: model (DatatypeProperty),FP,pred Declaration axiom on 'model' not matched by any gold axiom on 'has model'
AX83-gold,gold,-,-,-,(no gold counterpart),-,-
AX84-pred,pred,DatatypeProperty,Domain,model,∃model.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'model' not matched by any gold axiom on 'has model'
AX84-gold,gold,-,-,-,(no gold counterpart),-,-
AX85-pred,pred,DatatypeProperty,Range,model,model maps-to ⊤,FP,pred Range axiom on 'model' not matched by any gold axiom on 'has model'
AX85-gold,gold,-,-,-,(no gold counterpart),-,-
AX102-pred,pred,DatatypeProperty,Characteristics,version,Functional(version),FP,pred Characteristics axiom on 'version' not matched by any gold axiom on 'has version'
AX102-gold,gold,-,-,-,(no gold counterpart),-,-
AX103-pred,pred,DatatypeProperty,Declaration,version,Declaration: version (DatatypeProperty),FP,pred Declaration axiom on 'version' not matched by any gold axiom on 'has version'
AX103-gold,gold,-,-,-,(no gold counterpart),-,-
AX104-pred,pred,DatatypeProperty,Domain,version,∃version.⊤ ⊑ Water Meter,FP,pred Domain axiom on 'version' not matched by any gold axiom on 'has version'
AX104-gold,gold,-,-,-,(no gold counterpart),-,-
