id,source,term_type,axiom_type,term,dl,status,note
AX53-gold,gold,ObjectProperty,Domain,hasColor,∃hasColor.⊤ ⊑ wine,Skip,subject 'hasColor' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Range,hasColor,⊤ ⊑ ∀hasColor.WineColor,Skip,subject 'hasColor' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,SubPropertyOf,hasColor,hasColor ⊑ hasWineDescriptor,Skip,subject 'hasColor' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Characteristics,hasFlavor,Functional(hasFlavor),Skip,subject 'hasFlavor' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,hasFlavor,Declaration: hasFlavor (ObjectProperty),Skip,subject 'hasFlavor' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,hasFlavor,⊤ ⊑ ∀hasFlavor.WineFlavor,Skip,subject 'hasFlavor' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,hasFlavor,hasFlavor ⊑ hasWineDescriptor,Skip,subject 'hasFlavor' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Characteristics,hasSugar,Functional(hasSugar),FN,pred has no Characteristics axiom on 'has grape'
AX60-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX61-gold,gold,ObjectProperty,Declaration,hasSugar,Declaration: hasSugar (ObjectProperty),TP,matched pred AX63
AX61-pred,pred,ObjectProperty,Declaration,has grape,Declaration: has grape (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,hasSugar,⊤ ⊑ ∀hasSugar.WineSugar,Mismatch,pred AX65 differs: class 'WineSugar' not aligned to 'Grape'
AX62-pred,pred,ObjectProperty,Range,has grape,⊤ ⊑ ∀has grape.Grape,-,-
AX63-gold,gold,ObjectProperty,SubPropertyOf,hasSugar,hasSugar ⊑ hasWineDescriptor,FN,pred has no SubPropertyOf axiom on 'has grape'
AX63-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX64-gold,gold,ObjectProperty,Characteristics,hasVintageYear,Functional(hasVintageYear),FN,pred has no Characteristics axiom on 'in vintage'
AX64-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX65-gold,gold,ObjectProperty,Declaration,hasVintageYear,Declaration: hasVintageYear (ObjectProperty),TP,matched pred AX66
AX65-pred,pred,ObjectProperty,Declaration,in vintage,Declaration: in vintage (ObjectProperty),-,-
AX66-gold,gold,ObjectProperty,Domain,hasVintageYear,∃hasVintageYear.⊤ ⊑ Vintage,Mismatch,pred AX67 differs: class 'Vintage' not aligned to 'Wine Characteristic in Vintage'
AX66-pred,pred,ObjectProperty,Domain,in vintage,∃in vintage.⊤ ⊑ Wine Characteristic in Vintage,-,-
AX67-gold,gold,ObjectProperty,Range,hasVintageYear,⊤ ⊑ ∀hasVintageYear.VintageYear,Mismatch,pred AX68 differs: class 'VintageYear' not aligned to 'Vintage'
AX67-pred,pred,ObjectProperty,Range,in vintage,⊤ ⊑ ∀in vintage.Vintage,-,-
AX68-gold,gold,ObjectProperty,Declaration,hasWineDescriptor,Declaration: hasWineDescriptor (ObjectProperty),Skip,subject 'hasWineDescriptor' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Domain,hasWineDescriptor,∃hasWineDescriptor.⊤ ⊑ wine,Skip,subject 'hasWineDescriptor' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,Range,hasWineDescriptor,⊤ ⊑ ∀hasWineDescriptor.WineDescriptor,Skip,subject 'hasWineDescriptor' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Characteristics,locatedIn,Transitive(locatedIn),Skip,subject 'locatedIn' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,ObjectProperty,Declaration,locatedIn,Declaration: locatedIn (ObjectProperty),Skip,subject 'locatedIn' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,locatedIn,∃locatedIn.⊤ ⊑ ⊤,Skip,subject 'locatedIn' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,Range,locatedIn,⊤ ⊑ ∀locatedIn.Region,Skip,subject 'locatedIn' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Declaration,madeFromGrape,Declaration: madeFromGrape (ObjectProperty),Skip,subject 'madeFromGrape' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,ObjectProperty,Domain,madeFromGrape,∃madeFromGrape.⊤ ⊑ wine,Skip,subject 'madeFromGrape' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,ObjectProperty,Range,madeFromGrape,⊤ ⊑ ∀madeFromGrape.WineGrape,Skip,subject 'madeFromGrape' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,yearValue,Declaration: yearValue (DatatypeProperty),Skip,subject 'yearValue' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Domain,yearValue,∃yearValue.⊤ ⊑ VintageYear,Skip,subject 'yearValue' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,Range,yearValue,yearValue maps-to xsd:integer,Skip,subject 'yearValue' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX4-pred,pred,Class,SubClassOf,Bordeaux Grape,Bordeaux Grape ⊑ Grape,FP,pred SubClassOf axiom on 'Bordeaux Grape' not matched by any gold axiom on 'RedBordeaux'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,SubClassOf,Bordeaux Wine,Bordeaux Wine ⊑ Red Wine,FP,pred SubClassOf axiom on 'Bordeaux Wine' not matched by any gold axiom on 'Bordeaux'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,SubClassOf,Bordeaux Wine,Bordeaux Wine ⊑ ∃has grape.Bordeaux Grape,FP,pred SubClassOf axiom on 'Bordeaux Wine' not matched by any gold axiom on 'Bordeaux'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,DisjointClasses,Red Wine,"DisjointClasses(Red Wine, White Wine)",FP,pred DisjointClasses axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,Class,SubClassOf,Red Wine,Red Wine ⊑ Wine,FP,pred SubClassOf axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,SubClassOf,White Wine,White Wine ⊑ Wine,FP,pred SubClassOf axiom on 'White Wine' not matched by any gold axiom on 'WhiteWine'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,SubClassOf,Zinfandel,Zinfandel ⊑ Red Wine,FP,pred SubClassOf axiom on 'Zinfandel' not matched by any gold axiom on 'Zinfandel'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,ObjectProperty,Domain,has grape,∃has grape.⊤ ⊑ Wine,FP,pred Domain axiom on 'has grape' not matched by any gold axiom on 'hasSugar'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
