id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,ObjectProperty,Range,hasLeaderboard,⊤ ⊑ ∀hasLeaderboard.Leaderboard,Skip,subject 'hasLeaderboard' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,ObjectProperty,Domain,hasPlayingArea,∃hasPlayingArea.⊤ ⊑ Game,TP,matched pred AX108
AX29-pred,pred,ObjectProperty,Domain,has Playing Area,∃has Playing Area.⊤ ⊑ Game,-,-
AX30-gold,gold,ObjectProperty,Range,hasPlayingArea,⊤ ⊑ ∀hasPlayingArea.PlayingArea,TP,matched pred AX110
AX30-pred,pred,ObjectProperty,Range,has Playing Area,⊤ ⊑ ∀has Playing Area.Playing Area,-,-
AX31-gold,gold,ObjectProperty,Domain,involvesCharacter,∃involvesCharacter.⊤ ⊑ Session,Skip,subject 'involvesCharacter' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,InverseOf,involvesCharacter,involvesCharacter ≡ isCharacterInSession⁻,Skip,subject 'involvesCharacter' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,involvesCharacter,⊤ ⊑ ∀involvesCharacter.Character,Skip,subject 'involvesCharacter' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,involvesPlayer,∃involvesPlayer.⊤ ⊑ Session,Skip,subject 'involvesPlayer' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,InverseOf,involvesPlayer,involvesPlayer ≡ isPlayerInSession⁻,Skip,subject 'involvesPlayer' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Range,involvesPlayer,⊤ ⊑ ∀involvesPlayer.Player,Skip,subject 'involvesPlayer' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,ObjectProperty,Domain,isAchievementInGame,∃isAchievementInGame.⊤ ⊑ Achievement,TP,matched pred AX117
AX37-pred,pred,ObjectProperty,Domain,is Achievement Of,∃is Achievement Of.⊤ ⊑ Achievement,-,-
AX38-gold,gold,ObjectProperty,InverseOf,isAchievementInGame,isAchievementInGame ≡ hasAchievement⁻,TP,matched pred AX118
AX38-pred,pred,ObjectProperty,InverseOf,is Achievement Of,is Achievement Of ≡ has Achievement⁻,-,-
AX39-gold,gold,ObjectProperty,Range,isAchievementInGame,⊤ ⊑ ∀isAchievementInGame.Game,TP,matched pred AX119
AX39-pred,pred,ObjectProperty,Range,is Achievement Of,⊤ ⊑ ∀is Achievement Of.Game,-,-
AX40-gold,gold,ObjectProperty,Domain,isCharacterInGame,∃isCharacterInGame.⊤ ⊑ Character,Skip,subject 'isCharacterInGame' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,InverseOf,isCharacterInGame,isCharacterInGame ≡ hasCharacter⁻,Skip,subject 'isCharacterInGame' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Range,isCharacterInGame,⊤ ⊑ ∀isCharacterInGame.Game,Skip,subject 'isCharacterInGame' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Domain,isCharacterInSession,∃isCharacterInSession.⊤ ⊑ Character,Skip,subject 'isCharacterInSession' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,InverseOf,isCharacterInSession,isCharacterInSession ≡ involvesCharacter⁻,Skip,subject 'isCharacterInSession' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Range,isCharacterInSession,⊤ ⊑ ∀isCharacterInSession.Session,Skip,subject 'isCharacterInSession' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,isEventAssociatedToPlayer,⊤ ⊑ ∀isEventAssociatedToPlayer.Player,Skip,subject 'isEventAssociatedToPlayer' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Characteristics,isFriendWithPlayer,Symmetric(isFriendWithPlayer),FN,pred has no Characteristics axiom on 'is Friend Of'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Domain,isFriendWithPlayer,∃isFriendWithPlayer.⊤ ⊑ Player,TP,matched pred AX129
AX48-pred,pred,ObjectProperty,Domain,is Friend Of,∃is Friend Of.⊤ ⊑ Player,-,-
AX49-gold,gold,ObjectProperty,Range,isFriendWithPlayer,⊤ ⊑ ∀isFriendWithPlayer.Player,TP,matched pred AX131
AX49-pred,pred,ObjectProperty,Range,is Friend Of,⊤ ⊑ ∀is Friend Of.Player,-,-
AX50-gold,gold,ObjectProperty,Domain,isLeaderboardInGame,∃isLeaderboardInGame.⊤ ⊑ Leaderboard,Skip,subject 'isLeaderboardInGame' not in alignment table
AX50-pred,pred,-,-,-,(subject not in alignment table),-,-
AX51-gold,gold,ObjectProperty,InverseOf,isLeaderboardInGame,isLeaderboardInGame ≡ hasLeaderboard⁻,Skip,subject 'isLeaderboardInGame' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,isLeaderboardInGame,⊤ ⊑ ∀isLeaderboardInGame.Game,Skip,subject 'isLeaderboardInGame' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Domain,isPlayerInSession,∃isPlayerInSession.⊤ ⊑ Player,Skip,subject 'isPlayerInSession' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,InverseOf,isPlayerInSession,isPlayerInSession ≡ involvesPlayer⁻,Skip,subject 'isPlayerInSession' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Range,isPlayerInSession,⊤ ⊑ ∀isPlayerInSession.Session,Skip,subject 'isPlayerInSession' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Domain,isSessionInGame,∃isSessionInGame.⊤ ⊑ Session,Skip,subject 'isSessionInGame' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Range,isSessionInGame,⊤ ⊑ ∀isSessionInGame.Game,Skip,subject 'isSessionInGame' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Domain,livesIn,∃livesIn.⊤ ⊑ Player,Skip,subject 'livesIn' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Domain,ownsAchievement,∃ownsAchievement.⊤ ⊑ Player,TP,matched pred AX100
AX59-pred,pred,ObjectProperty,Domain,has Obtained Achievement,∃has Obtained Achievement.⊤ ⊑ Player,-,-
AX60-gold,gold,ObjectProperty,Range,ownsAchievement,⊤ ⊑ ∀ownsAchievement.Achievement,TP,matched pred AX102
AX60-pred,pred,ObjectProperty,Range,has Obtained Achievement,⊤ ⊑ ∀has Obtained Achievement.Achievement,-,-
AX61-gold,gold,ObjectProperty,Domain,ownsCharacter,∃ownsCharacter.⊤ ⊑ Player,Skip,subject 'ownsCharacter' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,ownsCharacter,⊤ ⊑ ∀ownsCharacter.Character,Skip,subject 'ownsCharacter' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Domain,ownsItem,∃ownsItem.⊤ ⊑ Character,Mismatch,pred AX173 differs: class 'Character' not aligned to 'Player'
AX63-pred,pred,ObjectProperty,Domain,owns Item,∃owns Item.⊤ ⊑ Player,-,-
AX64-gold,gold,ObjectProperty,Range,ownsItem,⊤ ⊑ ∀ownsItem.Item,TP,matched pred AX175
AX64-pred,pred,ObjectProperty,Range,owns Item,⊤ ⊑ ∀owns Item.Item,-,-
AX65-gold,gold,ObjectProperty,Domain,playsGame,∃playsGame.⊤ ⊑ Player,TP,matched pred AX104
AX65-pred,pred,ObjectProperty,Domain,has Played Game,∃has Played Game.⊤ ⊑ Player,-,-
AX66-gold,gold,ObjectProperty,Range,playsGame,⊤ ⊑ ∀playsGame.Game,TP,matched pred AX106
AX66-pred,pred,ObjectProperty,Range,has Played Game,⊤ ⊑ ∀has Played Game.Game,-,-
AX67-gold,gold,ObjectProperty,Domain,purchasesGameOffering,∃purchasesGameOffering.⊤ ⊑ InAppPurchaseEvent,Skip,subject 'purchasesGameOffering' not in alignment table
AX67-pred,pred,-,-,-,(subject not in alignment table),-,-
AX68-gold,gold,ObjectProperty,Range,purchasesGameOffering,⊤ ⊑ ∀purchasesGameOffering.GameProduct,Skip,subject 'purchasesGameOffering' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,DatatypeProperty,Domain,endTime,∃endTime.⊤ ⊑ Session,Skip,subject 'endTime' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,DatatypeProperty,Range,endTime,endTime maps-to datetime'>,Skip,subject 'endTime' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,DatatypeProperty,Range,eventTime,eventTime maps-to datetime'>,Skip,subject 'eventTime' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,DatatypeProperty,Domain,releaseDate,∃releaseDate.⊤ ⊑ Game,Skip,subject 'releaseDate' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,DatatypeProperty,Range,releaseDate,releaseDate maps-to datetime'>,Skip,subject 'releaseDate' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,DatatypeProperty,Domain,startTime,∃startTime.⊤ ⊑ Session,Skip,subject 'startTime' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,DatatypeProperty,Range,startTime,startTime maps-to datetime'>,Skip,subject 'startTime' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Domain,username,∃username.⊤ ⊑ Player,Skip,subject 'username' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,DatatypeProperty,Range,username,username maps-to xsd:string,Skip,subject 'username' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX11-pred,pred,Class,Declaration,Achievement,Declaration: Achievement (Class),FP,pred Declaration axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Player)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Game)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Item)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, In-App Purchase)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX16-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Location)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Playing Area)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Genre)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,DisjointClasses,Achievement,"DisjointClasses(Achievement, Achievement Type)",FP,pred DisjointClasses axiom on 'Achievement' not matched by any gold axiom on 'Achievement'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,Class,Declaration,Game,Declaration: Game (Class),FP,pred Declaration axiom on 'Game' not matched by any gold axiom on 'Game'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Player)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX30-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Item)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX30-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, In-App Purchase)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Location)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Playing Area)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX34-pred,pred,Class,DisjointClasses,Game,"DisjointClasses(Game, Genre)",FP,pred DisjointClasses axiom on 'Game' not matched by any gold axiom on 'Game'
AX34-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,Class,Declaration,Genre,Declaration: Genre (Class),FP,pred Declaration axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Player)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Item)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, In-App Purchase)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX39-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Location)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX39-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,DisjointClasses,Genre,"DisjointClasses(Genre, Playing Area)",FP,pred DisjointClasses axiom on 'Genre' not matched by any gold axiom on 'Genre'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,Declaration,In-App Purchase,Declaration: In-App Purchase (Class),FP,pred Declaration axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX42-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Player)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX42-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Item)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Location)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX45-pred,pred,Class,DisjointClasses,In-App Purchase,"DisjointClasses(In-App Purchase, Playing Area)",FP,pred DisjointClasses axiom on 'In-App Purchase' not matched by any gold axiom on 'in-app purchase event'
AX45-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,Class,Declaration,Item,Declaration: Item (Class),FP,pred Declaration axiom on 'Item' not matched by any gold axiom on 'Item'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX47-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Player)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX47-gold,gold,-,-,-,(no gold counterpart),-,-
AX48-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Location)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX48-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,Class,DisjointClasses,Item,"DisjointClasses(Item, Playing Area)",FP,pred DisjointClasses axiom on 'Item' not matched by any gold axiom on 'Item'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX50-pred,pred,Class,Declaration,Location,Declaration: Location (Class),FP,pred Declaration axiom on 'Location' not matched by any gold axiom on 'Completion'
AX50-gold,gold,-,-,-,(no gold counterpart),-,-
AX51-pred,pred,Class,DisjointClasses,Location,"DisjointClasses(Location, Player)",FP,pred DisjointClasses axiom on 'Location' not matched by any gold axiom on 'Completion'
AX51-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,Class,DisjointClasses,Location,"DisjointClasses(Location, Playing Area)",FP,pred DisjointClasses axiom on 'Location' not matched by any gold axiom on 'Completion'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,Class,Declaration,Player,Declaration: Player (Class),FP,pred Declaration axiom on 'Player' not matched by any gold axiom on 'Player'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX54-pred,pred,Class,DisjointClasses,Player,"DisjointClasses(Player, Playing Area)",FP,pred DisjointClasses axiom on 'Player' not matched by any gold axiom on 'Player'
AX54-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,Class,Declaration,Playing Area,Declaration: Playing Area (Class),FP,pred Declaration axiom on 'Playing Area' not matched by any gold axiom on 'playing area'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,ObjectProperty,Declaration,has Achievement,Declaration: has Achievement (ObjectProperty),FP,pred Declaration axiom on 'has Achievement' not matched by any gold axiom on 'has achievement'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,ObjectProperty,Characteristics,has Genre,Functional(has Genre),FP,pred Characteristics axiom on 'has Genre' not matched by any gold axiom on 'has game genre'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX81-pred,pred,ObjectProperty,Declaration,has Genre,Declaration: has Genre (ObjectProperty),FP,pred Declaration axiom on 'has Genre' not matched by any gold axiom on 'has game genre'
AX81-gold,gold,-,-,-,(no gold counterpart),-,-
AX83-pred,pred,ObjectProperty,InverseOf,has Genre,has Genre ≡ is Genre Of⁻,FP,pred InverseOf axiom on 'has Genre' not matched by any gold axiom on 'has game genre'
AX83-gold,gold,-,-,-,(no gold counterpart),-,-
AX99-pred,pred,ObjectProperty,Declaration,has Obtained Achievement,Declaration: has Obtained Achievement (ObjectProperty),FP,pred Declaration axiom on 'has Obtained Achievement' not matched by any gold axiom on 'owns achievement'
AX99-gold,gold,-,-,-,(no gold counterpart),-,-
AX101-pred,pred,ObjectProperty,InverseOf,has Obtained Achievement,has Obtained Achievement ≡ is Obtained By⁻,FP,pred InverseOf axiom on 'has Obtained Achievement' not matched by any gold axiom on 'owns achievement'
AX101-gold,gold,-,-,-,(no gold counterpart),-,-
AX103-pred,pred,ObjectProperty,Declaration,has Played Game,Declaration: has Played Game (ObjectProperty),FP,pred Declaration axiom on 'has Played Game' not matched by any gold axiom on 'plays game'
AX103-gold,gold,-,-,-,(no gold counterpart),-,-
AX105-pred,pred,ObjectProperty,InverseOf,has Played Game,has Played Game ≡ is Played By⁻,FP,pred InverseOf axiom on 'has Played Game' not matched by any gold axiom on 'plays game'
AX105-gold,gold,-,-,-,(no gold counterpart),-,-
AX107-pred,pred,ObjectProperty,Declaration,has Playing Area,Declaration: has Playing Area (ObjectProperty),FP,pred Declaration axiom on 'has Playing Area' not matched by any gold axiom on 'has playing area'
AX107-gold,gold,-,-,-,(no gold counterpart),-,-
AX109-pred,pred,ObjectProperty,InverseOf,has Playing Area,has Playing Area ≡ is Playing Area Of⁻,FP,pred InverseOf axiom on 'has Playing Area' not matched by any gold axiom on 'has playing area'
AX109-gold,gold,-,-,-,(no gold counterpart),-,-
AX111-pred,pred,ObjectProperty,Characteristics,has Type,Functional(has Type),FP,pred Characteristics axiom on 'has Type' not matched by any gold axiom on 'has item'
AX111-gold,gold,-,-,-,(no gold counterpart),-,-
AX112-pred,pred,ObjectProperty,Declaration,has Type,Declaration: has Type (ObjectProperty),FP,pred Declaration axiom on 'has Type' not matched by any gold axiom on 'has item'
AX112-gold,gold,-,-,-,(no gold counterpart),-,-
AX114-pred,pred,ObjectProperty,InverseOf,has Type,has Type ≡ is Type Of⁻,FP,pred InverseOf axiom on 'has Type' not matched by any gold axiom on 'has item'
AX114-gold,gold,-,-,-,(no gold counterpart),-,-
