role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has version,hastemporalsetting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8081; levenshtein=0.3889; semantic=0.5484; sequence_match=0.5714,False,0.6427,False,gold already mapped to 'hasversion'
property,has period,hasbillingdateperiod,semantic+sequence_match+jaro_winkler,jaro_winkler=0.6000; levenshtein=0.4500; semantic=0.7002; sequence_match=0.6207,False,0.6403,False,gold already mapped to 'hastariffperiod'
property,has duration,hasgeolocation,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6829; levenshtein=0.5714; semantic=0.4872; sequence_match=0.6400,False,0.6314,False,gold already mapped to 'hasduration'
property,has measurement,hasmanufacturer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8263; levenshtein=0.3333; semantic=0.5145; sequence_match=0.5517,False,0.6308,False,gold already mapped to 'measures'
property,hasgeometry,haspower,jaro_winkler+levenshtein+semantic,jaro_winkler=0.7967; levenshtein=0.5455; semantic=0.5371; sequence_match=0.5263,False,0.6264,False,gold already mapped to 'hasgeolocation'
property,has model,hasproperty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6932; levenshtein=0.4545; semantic=0.6490; sequence_match=0.5263,False,0.6228,False,gold already mapped to 'hasmodel'
property,has timestamp,hasstartdatetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.3750; semantic=0.6541; sequence_match=0.5000,False,0.6170,False,pred already taken by 'has start timestamp' (higher averaged score)
property,hasgeometry,hasmodel,jaro_winkler+semantic+levenshtein,jaro_winkler=0.7967; levenshtein=0.4545; semantic=0.5904; sequence_match=0.4211,False,0.6139,False,gold already mapped to 'hasgeolocation'
property,has property,hasmodel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6932; levenshtein=0.4545; semantic=0.6055; sequence_match=0.5263,False,0.6083,False,gold already mapped to 'hasproperty'
property,has version,hasgeolocation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6857; levenshtein=0.5000; semantic=0.5529; sequence_match=0.5833,False,0.6073,False,gold already mapped to 'hasversion'
property,has duration,hascurrenttariff,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8296; levenshtein=0.4375; semantic=0.4678; sequence_match=0.5185,False,0.6053,False,gold already mapped to 'hasduration'
property,has duration,hashardwareversion,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8150; levenshtein=0.4444; semantic=0.4026; sequence_match=0.5517,False,0.6037,False,gold already mapped to 'hasduration'
property,has duration,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6987; levenshtein=0.3889; semantic=0.5602; sequence_match=0.5517,False,0.6035,False,gold already mapped to 'hasduration'
property,has duration,hastariffperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7983; levenshtein=0.4000; semantic=0.5481; sequence_match=0.4615,False,0.6027,False,gold already mapped to 'hasduration'
property,has manufacturer,hascurrenttariff,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8172; levenshtein=0.3125; semantic=0.4744; sequence_match=0.5161,False,0.6026,False,gold already mapped to 'hasmanufacturer'
property,has version,hasproperty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6596; levenshtein=0.2727; semantic=0.6679; sequence_match=0.4762,False,0.6012,False,gold already mapped to 'hasversion'
property,has hardware version,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8150; levenshtein=0.4444; semantic=0.4986; sequence_match=0.4828,False,0.5988,False,top-3 avg score 0.5988 < final_threshold 0.6
property,has billing period,haspower,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7958; levenshtein=0.3125; semantic=0.4798; sequence_match=0.5000,False,0.5919,False,top-3 avg score 0.5919 < final_threshold 0.6
property,has firmware version,hasfabricationnumber,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.6262; sequence_match=0.4737,False,0.5907,False,top-3 avg score 0.5907 < final_threshold 0.6
property,has firmware version,hasduration,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6822; levenshtein=0.4444; semantic=0.5371; sequence_match=0.5517,False,0.5904,False,top-3 avg score 0.5904 < final_threshold 0.6
property,has duration,hasstartdatetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6591; levenshtein=0.4375; semantic=0.5899; sequence_match=0.5185,False,0.5892,False,top-3 avg score 0.5892 < final_threshold 0.6
property,has measurement,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6829; levenshtein=0.3571; semantic=0.5973; sequence_match=0.4800,False,0.5867,False,top-3 avg score 0.5867 < final_threshold 0.6
property,has model,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7949; levenshtein=0.3333; semantic=0.4996; sequence_match=0.4615,False,0.5854,False,top-3 avg score 0.5854 < final_threshold 0.6
property,has measurement,hasfirmwareversion,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6899; levenshtein=0.3333; semantic=0.4906; sequence_match=0.5625,False,0.5810,False,top-3 avg score 0.5810 < final_threshold 0.6
property,has version,hasmodel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6487; sequence_match=0.4444,False,0.5783,False,top-3 avg score 0.5783 < final_threshold 0.6
property,has hardware version,hasstartdatetime,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6935; levenshtein=0.3889; semantic=0.5074; sequence_match=0.5294,False,0.5768,False,top-3 avg score 0.5768 < final_threshold 0.6
property,has property,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.2727; semantic=0.5913; sequence_match=0.4762,False,0.5757,False,top-3 avg score 0.5757 < final_threshold 0.6
property,applies to,hasproperty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7095; levenshtein=0.3636; semantic=0.5175; sequence_match=0.5000,False,0.5757,False,top-3 avg score 0.5757 < final_threshold 0.6
property,has hardware version,hastariffperiod,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6741; levenshtein=0.5000; semantic=0.4483; sequence_match=0.5455,False,0.5732,False,top-3 avg score 0.5732 < final_threshold 0.6
property,has fabrication number,hasduration,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6820; levenshtein=0.4500; semantic=0.3979; sequence_match=0.5806,False,0.5709,False,top-3 avg score 0.5709 < final_threshold 0.6
property,has duration,hasfabricationnumber,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6820; levenshtein=0.4500; semantic=0.4409; sequence_match=0.5806,False,0.5709,False,top-3 avg score 0.5709 < final_threshold 0.6
property,has measurement,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.4286; semantic=0.5250; sequence_match=0.5000,False,0.5703,False,top-3 avg score 0.5703 < final_threshold 0.6
property,applies to,provides,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.2222; semantic=0.5911; sequence_match=0.4706,False,0.5700,False,top-3 avg score 0.5700 < final_threshold 0.6
property,has firmware version,haspower,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6093; sequence_match=0.4615,False,0.5699,False,top-3 avg score 0.5699 < final_threshold 0.6
property,has measurement,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7956; levenshtein=0.3889; semantic=0.4765; sequence_match=0.4375,False,0.5699,False,top-3 avg score 0.5699 < final_threshold 0.6
property,has version,hastariffperiod,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6746; levenshtein=0.4000; semantic=0.4741; sequence_match=0.5600,False,0.5696,False,top-3 avg score 0.5696 < final_threshold 0.6
property,has version,hasfabricationnumber,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.5564; sequence_match=0.4667,False,0.5688,False,top-3 avg score 0.5688 < final_threshold 0.6
property,has fabrication number,hasfirmwareversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.3000; semantic=0.5591; sequence_match=0.4737,False,0.5683,False,top-3 avg score 0.5683 < final_threshold 0.6
property,has model,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.3000; semantic=0.6123; sequence_match=0.4444,False,0.5661,False,top-3 avg score 0.5661 < final_threshold 0.6
property,has model,hasgeolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.2857; semantic=0.5725; sequence_match=0.4545,False,0.5659,False,top-3 avg score 0.5659 < final_threshold 0.6
property,has duration,hasfirmwareversion,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6822; levenshtein=0.4444; semantic=0.4625; sequence_match=0.5517,False,0.5655,False,top-3 avg score 0.5655 < final_threshold 0.6
property,hasgeometry,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6987; levenshtein=0.3889; semantic=0.5149; sequence_match=0.4828,False,0.5654,False,top-3 avg score 0.5654 < final_threshold 0.6
property,has firmware version,hastariffperiod,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6906; levenshtein=0.4444; semantic=0.4592; sequence_match=0.5455,False,0.5651,False,top-3 avg score 0.5651 < final_threshold 0.6
property,has firmware version,hasmanufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.6209; sequence_match=0.4848,False,0.5649,False,top-3 avg score 0.5649 < final_threshold 0.6
property,has measurement,hasproperty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.6109; sequence_match=0.4800,False,0.5644,False,top-3 avg score 0.5644 < final_threshold 0.6
property,has start timestamp,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6797; levenshtein=0.2778; semantic=0.6130; sequence_match=0.4000,False,0.5643,False,top-3 avg score 0.5643 < final_threshold 0.6
property,has property,hastariffperiod,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6702; levenshtein=0.4667; semantic=0.4825; sequence_match=0.5385,False,0.5637,False,top-3 avg score 0.5637 < final_threshold 0.6
property,has hardware version,haspower,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5899; sequence_match=0.4615,False,0.5635,False,top-3 avg score 0.5635 < final_threshold 0.6
property,has measurement,haspower,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.2857; semantic=0.5749; sequence_match=0.4545,False,0.5634,False,top-3 avg score 0.5634 < final_threshold 0.6
property,has duration,hasbillingdateperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6449; levenshtein=0.3500; semantic=0.5267; sequence_match=0.5161,False,0.5626,False,top-3 avg score 0.5626 < final_threshold 0.6
property,has start timestamp,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6351; levenshtein=0.3529; semantic=0.6213; sequence_match=0.4286,False,0.5617,False,top-3 avg score 0.5617 < final_threshold 0.6
property,has firmware version,hasbillingdateperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.4500; semantic=0.5276; sequence_match=0.5263,False,0.5611,False,top-3 avg score 0.5611 < final_threshold 0.6
property,has property,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6414; levenshtein=0.2727; semantic=0.5872; sequence_match=0.4545,False,0.5611,False,top-3 avg score 0.5611 < final_threshold 0.6
property,has billing period,hasversion,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.4548; sequence_match=0.5385,False,0.5589,False,top-3 avg score 0.5589 < final_threshold 0.6
property,has timestamp,hasmodel,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6806; levenshtein=0.3333; semantic=0.4958; sequence_match=0.5000,False,0.5588,False,top-3 avg score 0.5588 < final_threshold 0.6
property,has hardware version,hasmanufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5759; levenshtein=0.3333; semantic=0.6149; sequence_match=0.4848,False,0.5586,False,top-3 avg score 0.5586 < final_threshold 0.6
property,has period,hasgeolocation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6429; levenshtein=0.4286; semantic=0.5102; sequence_match=0.5217,False,0.5583,False,top-3 avg score 0.5583 < final_threshold 0.6
property,has timestamp,hasfirmwareversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6620; levenshtein=0.3333; semantic=0.5452; sequence_match=0.4667,False,0.5580,False,top-3 avg score 0.5580 < final_threshold 0.6
property,has version,usedin,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6889; levenshtein=0.4000; semantic=0.4846; sequence_match=0.5000,False,0.5578,False,top-3 avg score 0.5578 < final_threshold 0.6
property,has duration,hasproperty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6414; levenshtein=0.2727; semantic=0.5760; sequence_match=0.4545,False,0.5573,False,top-3 avg score 0.5573 < final_threshold 0.6
property,has start timestamp,hastariffperiod,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6728; levenshtein=0.4118; semantic=0.4940; sequence_match=0.5000,False,0.5556,False,top-3 avg score 0.5556 < final_threshold 0.6
property,has hardware version,hasfabricationnumber,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.3000; semantic=0.5547; sequence_match=0.4737,False,0.5526,False,top-3 avg score 0.5526 < final_threshold 0.6
property,has timestamp,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.3333; semantic=0.5948; sequence_match=0.4348,False,0.5520,False,top-3 avg score 0.5520 < final_threshold 0.6
property,has billing date,hasfabricationnumber,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.5131; sequence_match=0.4706,False,0.5517,False,top-3 avg score 0.5517 < final_threshold 0.6
property,hasgeometry,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6596; levenshtein=0.3636; semantic=0.5149; sequence_match=0.4762,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.6
property,has fabrication number,hasversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3500; semantic=0.4990; sequence_match=0.4667,False,0.5497,False,top-3 avg score 0.5497 < final_threshold 0.6
property,has measurement,hasstartdatetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7992; levenshtein=0.3125; semantic=0.5148; sequence_match=0.3333,False,0.5491,False,top-3 avg score 0.5491 < final_threshold 0.6
property,has measurement,hasmodel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5308; sequence_match=0.4545,False,0.5487,False,top-3 avg score 0.5487 < final_threshold 0.6
property,has measurement,hascurrenttariff,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6240; levenshtein=0.2500; semantic=0.4883; sequence_match=0.5333,False,0.5485,False,top-3 avg score 0.5485 < final_threshold 0.6
property,has model,hasmanufacturer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.6163; sequence_match=0.4348,False,0.5467,False,top-3 avg score 0.5467 < final_threshold 0.6
property,has billing date,hasstartdatetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.3125; semantic=0.5588; sequence_match=0.4667,False,0.5442,False,top-3 avg score 0.5442 < final_threshold 0.6
property,has property,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.3889; semantic=0.5050; sequence_match=0.4828,False,0.5428,False,top-3 avg score 0.5428 < final_threshold 0.6
property,has property,hascurrenttariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3125; semantic=0.5398; sequence_match=0.4444,False,0.5426,False,top-3 avg score 0.5426 < final_threshold 0.6
property,has hardware version,hasgeolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6303; levenshtein=0.3333; semantic=0.5590; sequence_match=0.4375,False,0.5423,False,top-3 avg score 0.5423 < final_threshold 0.6
property,has fabrication number,hasbillingdate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.4794; sequence_match=0.4706,False,0.5405,False,top-3 avg score 0.5405 < final_threshold 0.6
property,has firmware version,hasradiofrequencylevel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.2727; semantic=0.5529; sequence_match=0.4000,False,0.5404,False,top-3 avg score 0.5404 < final_threshold 0.6
property,has version,hasstartdatetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6649; levenshtein=0.3125; semantic=0.5709; sequence_match=0.3846,False,0.5401,False,top-3 avg score 0.5401 < final_threshold 0.6
property,has billing period,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5960; levenshtein=0.3125; semantic=0.5763; sequence_match=0.4444,False,0.5389,False,top-3 avg score 0.5389 < final_threshold 0.6
property,has period,hasradiofrequencylevel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7964; levenshtein=0.2273; semantic=0.4332; sequence_match=0.3871,False,0.5389,False,top-3 avg score 0.5389 < final_threshold 0.6
property,has manufacturer,hasfirmwareversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2778; semantic=0.5417; sequence_match=0.4848,False,0.5385,False,top-3 avg score 0.5385 < final_threshold 0.6
property,has hardware version,hasmodel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2778; semantic=0.5944; sequence_match=0.3846,False,0.5378,False,top-3 avg score 0.5378 < final_threshold 0.6
property,has period,hastemporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.5414; sequence_match=0.4444,False,0.5376,False,top-3 avg score 0.5376 < final_threshold 0.6
property,has fabrication number,hastariffperiod,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8017; levenshtein=0.3000; semantic=0.3522; sequence_match=0.4571,False,0.5370,False,top-3 avg score 0.5370 < final_threshold 0.6
property,has period,hascurrenttariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.5048; sequence_match=0.4800,False,0.5366,False,top-3 avg score 0.5366 < final_threshold 0.6
property,has property,hasgeolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.6067; sequence_match=0.4000,False,0.5364,False,top-3 avg score 0.5364 < final_threshold 0.6
property,has property,provides,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.5662; sequence_match=0.4211,False,0.5362,False,top-3 avg score 0.5362 < final_threshold 0.6
property,has period,hasfirmwareversion,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6111; levenshtein=0.3889; semantic=0.4772; sequence_match=0.5185,False,0.5356,False,top-3 avg score 0.5356 < final_threshold 0.6
property,has billing date,hasduration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.2143; semantic=0.5096; sequence_match=0.4800,False,0.5355,False,top-3 avg score 0.5355 < final_threshold 0.6
property,has property,hasmanufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.2667; semantic=0.5516; sequence_match=0.4615,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.6
property,has duration,hasbillingdate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.2143; semantic=0.5092; sequence_match=0.4800,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.6
property,has version,inusein,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6571; levenshtein=0.3000; semantic=0.4772; sequence_match=0.4706,False,0.5350,False,top-3 avg score 0.5350 < final_threshold 0.6
property,has manufacturer,haspower,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5808; sequence_match=0.4348,False,0.5348,False,top-3 avg score 0.5348 < final_threshold 0.6
