role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
class,water property,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8769; levenshtein=0.3846; semantic=0.7434; sequence_match=0.5556,False,0.7253,False,pred already taken by 'water' (higher averaged score)
class,water meter,waterindicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8400; levenshtein=0.5000; semantic=0.7170; sequence_match=0.5833,False,0.7135,False,gold already mapped to 'watermeter'
class,water,waterindicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8714; levenshtein=0.3571; semantic=0.7393; sequence_match=0.5263,False,0.7123,False,gold already mapped to 'water'
class,water asset,asset,semantic+sequence_match+jaro_winkler,jaro_winkler=0.6500; levenshtein=0.5000; semantic=0.7889; sequence_match=0.6667,False,0.7019,False,gold already mapped to 'waterindicator'
class,water property,watermeter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8581; levenshtein=0.5385; semantic=0.6327; sequence_match=0.6087,False,0.6998,False,pred already taken by 'water meter' (higher averaged score)
class,meter,watermeter,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5667; levenshtein=0.5000; semantic=0.8154; sequence_match=0.6667,False,0.6829,False,pred already taken by 'water meter' (higher averaged score)
class,water infrastructure,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8526; levenshtein=0.2632; semantic=0.7618; sequence_match=0.4167,False,0.6770,False,gold already mapped to 'waterinfrastructure'
class,water,waterinfrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8526; levenshtein=0.2632; semantic=0.7603; sequence_match=0.4167,False,0.6765,False,gold already mapped to 'water'
class,water infrastructure,waterindicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8548; levenshtein=0.4737; semantic=0.6751; sequence_match=0.4848,False,0.6716,False,gold already mapped to 'waterinfrastructure'
class,meter,water,jaro_winkler+levenshtein+sequence_match,jaro_winkler=0.7333; levenshtein=0.6000; semantic=0.5987; sequence_match=0.6000,False,0.6444,False,pred already taken by 'water' (higher averaged score)
class,device,datetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7500; levenshtein=0.5000; semantic=0.5813; sequence_match=0.5714,False,0.6342,False,gold already mapped to 'device'
class,water property,chemicalproperty,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6647; levenshtein=0.5000; semantic=0.5993; sequence_match=0.6207,False,0.6282,False,pred already taken by 'chemicalproperty' (higher averaged score)
class,meter,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6379; levenshtein=0.2727; semantic=0.8363; sequence_match=0.3750,False,0.6164,False,pred already taken by 'measurement' (higher averaged score)
class,key performance indicator,waterindicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6263; levenshtein=0.4783; semantic=0.6263; sequence_match=0.5946,False,0.6157,False,pred already taken by 'water asset' (higher averaged score)
class,water,waterdistributioninfrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8323; levenshtein=0.1613; semantic=0.7364; sequence_match=0.2778,False,0.6155,False,gold already mapped to 'water'
class,water property,waterinfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6371; levenshtein=0.4211; semantic=0.7389; sequence_match=0.4375,False,0.6045,False,pred already taken by 'water infrastructure' (higher averaged score)
class,water asset,waterdistributioninfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.2581; semantic=0.7661; sequence_match=0.3902,False,0.5994,False,top-3 avg score 0.5994 < final_threshold 0.6
class,water meter,datetime,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7278; levenshtein=0.4000; semantic=0.5052; sequence_match=0.5556,False,0.5962,False,top-3 avg score 0.5962 < final_threshold 0.6
class,water property,waterindicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6873; levenshtein=0.4286; semantic=0.6441; sequence_match=0.4444,False,0.5919,False,top-3 avg score 0.5919 < final_threshold 0.6
class,water infrastructure,watermeter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.3684; semantic=0.6952; sequence_match=0.4138,False,0.5836,False,top-3 avg score 0.5836 < final_threshold 0.6
class,water meter,waterinfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.3684; semantic=0.6878; sequence_match=0.4138,False,0.5812,False,top-3 avg score 0.5812 < final_threshold 0.6
class,actuator,waterindicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.3571; semantic=0.5802; sequence_match=0.5455,False,0.5803,False,top-3 avg score 0.5803 < final_threshold 0.6
class,actuator,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.5596; sequence_match=0.5000,False,0.5662,False,top-3 avg score 0.5662 < final_threshold 0.6
class,water infrastructure,manufacturer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6532; levenshtein=0.3684; semantic=0.4619; sequence_match=0.5806,False,0.5652,False,top-3 avg score 0.5652 < final_threshold 0.6
class,actuator,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.3750; semantic=0.5733; sequence_match=0.4615,False,0.5644,False,top-3 avg score 0.5644 < final_threshold 0.6
class,water,actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.3750; semantic=0.5733; sequence_match=0.4615,False,0.5644,False,top-3 avg score 0.5644 < final_threshold 0.6
class,water asset,temporalsetting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.4852; sequence_match=0.5600,False,0.5574,False,top-3 avg score 0.5574 < final_threshold 0.6
class,temporal entity,chemicalproperty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7032; levenshtein=0.3125; semantic=0.5005; sequence_match=0.4667,False,0.5568,False,top-3 avg score 0.5568 < final_threshold 0.6
class,water,datetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.3750; semantic=0.5319; sequence_match=0.4615,False,0.5506,False,top-3 avg score 0.5506 < final_threshold 0.6
class,temporal entity,datetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6488; levenshtein=0.2857; semantic=0.6359; sequence_match=0.3636,False,0.5495,False,top-3 avg score 0.5495 < final_threshold 0.6
class,measurement,watermeter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6359; levenshtein=0.2727; semantic=0.7190; sequence_match=0.2857,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
class,water property,waterdistributioninfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5868; levenshtein=0.2903; semantic=0.6734; sequence_match=0.3636,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.6
class,actuator,aspect,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5641; sequence_match=0.4286,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.6
class,actuator,duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5336; sequence_match=0.5000,False,0.5390,False,top-3 avg score 0.5390 < final_threshold 0.6
class,water meter,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6359; levenshtein=0.2727; semantic=0.6951; sequence_match=0.2857,False,0.5389,False,top-3 avg score 0.5389 < final_threshold 0.6
class,water meter,waterdistributioninfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.2258; semantic=0.6766; sequence_match=0.2927,False,0.5371,False,top-3 avg score 0.5371 < final_threshold 0.6
class,meter,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.6659; sequence_match=0.3636,False,0.5358,False,top-3 avg score 0.5358 < final_threshold 0.6
class,meter,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.3333; semantic=0.5090; sequence_match=0.4706,False,0.5321,False,top-3 avg score 0.5321 < final_threshold 0.6
class,water asset,measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.2727; semantic=0.5106; sequence_match=0.4762,False,0.5303,False,top-3 avg score 0.5303 < final_threshold 0.6
class,actuator,location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5028; sequence_match=0.5000,False,0.5287,False,top-3 avg score 0.5287 < final_threshold 0.6
class,sensor,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.6329; sequence_match=0.3636,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.6
class,water asset,actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.2000; semantic=0.5975; sequence_match=0.3333,False,0.5242,False,top-3 avg score 0.5242 < final_threshold 0.6
class,water,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.3333; semantic=0.4751; sequence_match=0.4706,False,0.5208,False,top-3 avg score 0.5208 < final_threshold 0.6
class,water asset,aspect,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4889; levenshtein=0.3000; semantic=0.5725; sequence_match=0.5000,False,0.5205,False,top-3 avg score 0.5205 < final_threshold 0.6
class,temporal entity,duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5595; levenshtein=0.2857; semantic=0.6356; sequence_match=0.3636,False,0.5196,False,top-3 avg score 0.5196 < final_threshold 0.6
class,water,asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.5567; sequence_match=0.4000,False,0.5189,False,top-3 avg score 0.5189 < final_threshold 0.6
class,sensor,water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.6112; sequence_match=0.3636,False,0.5176,False,top-3 avg score 0.5176 < final_threshold 0.6
class,water,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.6112; sequence_match=0.3636,False,0.5176,False,top-3 avg score 0.5176 < final_threshold 0.6
class,measurement,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.3636; semantic=0.5350; sequence_match=0.5000,False,0.5160,False,top-3 avg score 0.5160 < final_threshold 0.6
class,measurement,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.1667; semantic=0.4864; sequence_match=0.4348,False,0.5158,False,top-3 avg score 0.5158 < final_threshold 0.6
class,water asset,datetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.4695; sequence_match=0.4444,False,0.5158,False,top-3 avg score 0.5158 < final_threshold 0.6
class,measurement,firmwareversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.2000; semantic=0.4917; sequence_match=0.4615,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.6
class,sensor,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.7052; sequence_match=0.3529,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.6
class,measurement,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.7052; sequence_match=0.3529,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.6
class,device,model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.0000; semantic=0.5962; sequence_match=0.3636,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.6
class,meter,model,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6000; levenshtein=0.4000; semantic=0.5329; sequence_match=0.4000,False,0.5110,False,top-3 avg score 0.5110 < final_threshold 0.6
class,temporal entity,measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.3571; semantic=0.5133; sequence_match=0.4000,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.6
class,water property,aspect,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5748; levenshtein=0.3077; semantic=0.5287; sequence_match=0.4211,False,0.5082,False,top-3 avg score 0.5082 < final_threshold 0.6
class,meter,device,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5795; sequence_match=0.3636,False,0.5070,False,top-3 avg score 0.5070 < final_threshold 0.6
class,city,location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.6038; sequence_match=0.3333,False,0.5068,False,top-3 avg score 0.5068 < final_threshold 0.6
class,sensor,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.7062; sequence_match=0.2857,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.6
class,actuator,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.7062; sequence_match=0.2857,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.6
class,temporal entity,geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.3571; semantic=0.4911; sequence_match=0.4000,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,sensor,waterindicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.2857; semantic=0.6466; sequence_match=0.4000,False,0.5023,False,top-3 avg score 0.5023 < final_threshold 0.6
class,actuator,waterinfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5627; levenshtein=0.2632; semantic=0.5643; sequence_match=0.3704,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.6
class,tariff,waterinfrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.5437; sequence_match=0.3200,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
class,meter,tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.0000; semantic=0.5543; sequence_match=0.3636,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
class,measurement,aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.3636; semantic=0.5429; sequence_match=0.4706,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.6
class,water infrastructure,actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2632; semantic=0.5535; sequence_match=0.3704,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.6
class,water meter,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.6017; sequence_match=0.3333,False,0.4950,False,top-3 avg score 0.4950 < final_threshold 0.6
class,water property,tariffperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.3077; semantic=0.4728; sequence_match=0.4000,False,0.4949,False,top-3 avg score 0.4949 < final_threshold 0.6
class,actuator,watermeter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5990; sequence_match=0.3333,False,0.4941,False,top-3 avg score 0.4941 < final_threshold 0.6
class,water meter,billingdateperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5980; levenshtein=0.1765; semantic=0.5122; sequence_match=0.3704,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.6
class,water,tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.5260; sequence_match=0.3636,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.6
class,tariff,water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.5260; sequence_match=0.3636,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.6
class,water infrastructure,tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.5255; sequence_match=0.3200,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.6
class,sensor,aspect,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.0000; semantic=0.5875; sequence_match=0.3333,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.6
class,actuator,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.6159; sequence_match=0.3077,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.6
class,water,aspect,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5238; sequence_match=0.3636,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.6
class,meter,firmwareversion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.4595; sequence_match=0.4000,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.6
class,water property,datetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6026; levenshtein=0.3077; semantic=0.4814; sequence_match=0.3810,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.6
class,meter,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.6065; sequence_match=0.3077,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.6
class,water meter,temporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2000; semantic=0.4341; sequence_match=0.4000,False,0.4870,False,top-3 avg score 0.4870 < final_threshold 0.6
class,chemicalproperty,temporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.1875; semantic=0.4266; sequence_match=0.3871,False,0.4868,False,top-3 avg score 0.4868 < final_threshold 0.6
class,measurement,duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5962; sequence_match=0.3158,False,0.4833,False,top-3 avg score 0.4833 < final_threshold 0.6
class,city,actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5322; sequence_match=0.3333,False,0.4830,False,top-3 avg score 0.4830 < final_threshold 0.6
class,measurement,temporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6285; levenshtein=0.2667; semantic=0.5101; sequence_match=0.3077,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.6
class,temporal entity,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5718; sequence_match=0.3000,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.6
class,meter,temporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.4973; sequence_match=0.3000,False,0.4806,False,top-3 avg score 0.4806 < final_threshold 0.6
class,device,firmwareversion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5885; sequence_match=0.2857,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
class,water property,billingdateperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5493; levenshtein=0.1765; semantic=0.4848; sequence_match=0.4000,False,0.4780,False,top-3 avg score 0.4780 < final_threshold 0.6
class,meter,waterindicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.2143; semantic=0.6199; sequence_match=0.3158,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.6
class,measurement,actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5638; sequence_match=0.3158,False,0.4763,False,top-3 avg score 0.4763 < final_threshold 0.6
class,measurement,waterinfrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.5184; sequence_match=0.4000,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.6
class,water infrastructure,measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.5165; sequence_match=0.4000,False,0.4753,False,top-3 avg score 0.4753 < final_threshold 0.6
class,temporal entity,watermeter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2143; semantic=0.4537; sequence_match=0.3333,False,0.4751,False,top-3 avg score 0.4751 < final_threshold 0.6
class,city,chemicalproperty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.2500; semantic=0.4832; sequence_match=0.4000,False,0.4749,False,top-3 avg score 0.4749 < final_threshold 0.6
class,water property,temporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2667; semantic=0.4756; sequence_match=0.3571,False,0.4747,False,top-3 avg score 0.4747 < final_threshold 0.6
class,device,aspect,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5346; sequence_match=0.3333,False,0.4745,False,top-3 avg score 0.4745 < final_threshold 0.6
class,water,billingdateperiod,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5922; levenshtein=0.2353; semantic=0.4618; sequence_match=0.3636,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.6
class,water meter,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.4649; sequence_match=0.3636,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.6
class,key performance indicator,measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2609; semantic=0.5546; sequence_match=0.2941,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
class,water,duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5472; levenshtein=0.2500; semantic=0.5598; sequence_match=0.3077,False,0.4716,False,top-3 avg score 0.4716 < final_threshold 0.6
class,water property,asset,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4991; levenshtein=0.2308; semantic=0.6827; sequence_match=0.2222,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
class,sensor,watermeter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6495; sequence_match=0.2500,False,0.4702,False,top-3 avg score 0.4702 < final_threshold 0.6
class,water meter,sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6480; sequence_match=0.2500,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.6
class,meter,asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.2000; semantic=0.5411; sequence_match=0.4000,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
class,water meter,asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.3000; semantic=0.4851; sequence_match=0.4000,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.6
class,water asset,manufacturer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.4659; sequence_match=0.3636,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.6
class,sensor,temporalsetting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5537; sequence_match=0.2857,False,0.4669,False,top-3 avg score 0.4669 < final_threshold 0.6
class,actuator,waterdistributioninfrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5923; levenshtein=0.1935; semantic=0.5482; sequence_match=0.2564,False,0.4656,False,top-3 avg score 0.4656 < final_threshold 0.6
class,meter,tariffperiod,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.5368; sequence_match=0.3529,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
class,device,waterindicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5213; sequence_match=0.3000,False,0.4642,False,top-3 avg score 0.4642 < final_threshold 0.6
class,water infrastructure,asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.1579; semantic=0.5458; sequence_match=0.2500,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
class,water infrastructure,datetime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2632; semantic=0.4494; sequence_match=0.3704,False,0.4608,False,top-3 avg score 0.4608 < final_threshold 0.6
class,measurement,chemicalproperty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5846; levenshtein=0.3125; semantic=0.4851; sequence_match=0.2963,False,0.4607,False,top-3 avg score 0.4607 < final_threshold 0.6
