role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
class,data,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8800; levenshtein=0.4000; semantic=0.7163; sequence_match=0.5714,False,0.7226,False,gold already mapped to 'data'
class,software developer role,software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8762; levenshtein=0.3810; semantic=0.6834; sequence_match=0.5517,False,0.7038,False,gold already mapped to 'developerrole'
class,cel binary format,fileformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7222; levenshtein=0.4667; semantic=0.7400; sequence_match=0.5600,False,0.6741,False,pred already taken by 'cel ascii format' (higher averaged score)
class,data item,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8367; levenshtein=0.5000; semantic=0.6267; sequence_match=0.5556,False,0.6730,False,gold already mapped to 'dataexport'
class,cel ascii format,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7333; levenshtein=0.5000; semantic=0.7022; sequence_match=0.5833,False,0.6729,False,gold already mapped to 'fileformat'
class,platform,dataformat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7833; levenshtein=0.5000; semantic=0.5622; sequence_match=0.6667,False,0.6707,False,gold already mapped to 'platform'
class,software developer role,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6614; levenshtein=0.4286; semantic=0.7226; sequence_match=0.6000,False,0.6613,False,gold already mapped to 'developerrole'
class,cel binary format,proprietaryformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.5882; semantic=0.7104; sequence_match=0.6250,False,0.6591,False,gold already mapped to 'openformat'
class,cel binary format,dataformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6746; levenshtein=0.4667; semantic=0.7067; sequence_match=0.5600,False,0.6471,False,gold already mapped to 'openformat'
class,cel ascii format,openformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6381; levenshtein=0.4286; semantic=0.6617; sequence_match=0.5833,False,0.6277,False,gold already mapped to 'fileformat'
class,format,proprietaryformat,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4673; levenshtein=0.3529; semantic=0.8583; sequence_match=0.5217,False,0.6158,False,gold already mapped to 'format'
class,not free,software,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7131; levenshtein=0.3750; semantic=0.5945; sequence_match=0.5333,False,0.6137,False,pred already taken by 'software' (higher averaged score)
class,platform,openformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7083; levenshtein=0.4000; semantic=0.5611; sequence_match=0.5556,False,0.6083,False,gold already mapped to 'platform'
class,web service,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.4000; semantic=0.5895; sequence_match=0.5556,False,0.5956,False,top-3 avg score 0.5956 < final_threshold 0.6
class,open source software license,software,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6067; levenshtein=0.3200; semantic=0.6894; sequence_match=0.4848,False,0.5936,False,top-3 avg score 0.5936 < final_threshold 0.6
class,web service,opensource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3000; semantic=0.6105; sequence_match=0.5000,False,0.5924,False,top-3 avg score 0.5924 < final_threshold 0.6
class,cel ascii format,format,semantic+sequence_match+levenshtein,jaro_winkler=0.4127; levenshtein=0.4286; semantic=0.7473; sequence_match=0.6000,False,0.5920,False,top-3 avg score 0.5920 < final_threshold 0.6
class,not free,opensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6048; levenshtein=0.3000; semantic=0.6969; sequence_match=0.4706,False,0.5908,False,top-3 avg score 0.5908 < final_threshold 0.6
class,application programming interface,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6003; levenshtein=0.1613; semantic=0.7186; sequence_match=0.4490,False,0.5893,False,top-3 avg score 0.5893 < final_threshold 0.6
class,format,export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.1667; semantic=0.5975; sequence_match=0.5000,False,0.5881,False,top-3 avg score 0.5881 < final_threshold 0.6
class,cel ascii format,proprietaryformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5759; levenshtein=0.3529; semantic=0.6682; sequence_match=0.5161,False,0.5867,False,top-3 avg score 0.5867 < final_threshold 0.6
class,open source software license,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.3200; semantic=0.6289; sequence_match=0.4865,False,0.5831,False,top-3 avg score 0.5831 < final_threshold 0.6
class,free,file,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6667; levenshtein=0.5000; semantic=0.5769; sequence_match=0.5000,False,0.5812,False,top-3 avg score 0.5812 < final_threshold 0.6
class,software,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.1250; semantic=0.5762; sequence_match=0.5000,False,0.5810,False,top-3 avg score 0.5810 < final_threshold 0.6
class,algorithm,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2222; semantic=0.5765; sequence_match=0.4706,False,0.5805,False,top-3 avg score 0.5805 < final_threshold 0.6
class,platform,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2222; semantic=0.5765; sequence_match=0.4706,False,0.5805,False,top-3 avg score 0.5805 < final_threshold 0.6
class,cel binary format,format,semantic+sequence_match+levenshtein,jaro_winkler=0.3222; levenshtein=0.4000; semantic=0.7461; sequence_match=0.5714,False,0.5725,False,top-3 avg score 0.5725 < final_threshold 0.6
class,software,opensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.7210; sequence_match=0.4444,False,0.5718,False,top-3 avg score 0.5718 < final_threshold 0.6
class,platform,fileformat,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6417; levenshtein=0.4000; semantic=0.5157; sequence_match=0.5556,False,0.5710,False,top-3 avg score 0.5710 < final_threshold 0.6
class,cel ascii format,platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7262; levenshtein=0.4286; semantic=0.4402; sequence_match=0.5455,False,0.5706,False,top-3 avg score 0.5706 < final_threshold 0.6
class,platform,proprietaryformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6670; levenshtein=0.3529; semantic=0.5541; sequence_match=0.4800,False,0.5670,False,top-3 avg score 0.5670 < final_threshold 0.6
class,data item,maintained,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6417; levenshtein=0.5000; semantic=0.4577; sequence_match=0.5556,False,0.5657,False,top-3 avg score 0.5657 < final_threshold 0.6
class,algorithm,agent,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.6154; sequence_match=0.4286,False,0.5628,False,top-3 avg score 0.5628 < final_threshold 0.6
class,free,resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5854; sequence_match=0.5000,False,0.5563,False,top-3 avg score 0.5563 < final_threshold 0.6
class,format,platform,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5596; sequence_match=0.5714,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.6
class,platform,format,sequence_match+semantic+jaro_winkler,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5596; sequence_match=0.5714,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.6
class,not free,resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.6495; sequence_match=0.4000,False,0.5502,False,top-3 avg score 0.5502 < final_threshold 0.6
class,task,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6504; sequence_match=0.5000,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.6
class,data,task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6504; sequence_match=0.5000,False,0.5501,False,top-3 avg score 0.5501 < final_threshold 0.6
class,data,maintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3000; semantic=0.5377; sequence_match=0.4286,False,0.5499,False,top-3 avg score 0.5499 < final_threshold 0.6
class,data item,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.5297; sequence_match=0.4706,False,0.5495,False,top-3 avg score 0.5495 < final_threshold 0.6
class,data item,entity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3750; semantic=0.5900; sequence_match=0.4286,False,0.5479,False,top-3 avg score 0.5479 < final_threshold 0.6
class,data,documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6603; levenshtein=0.2308; semantic=0.6301; sequence_match=0.3529,False,0.5478,False,top-3 avg score 0.5478 < final_threshold 0.6
class,open source software license,openformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6793; levenshtein=0.2800; semantic=0.5580; sequence_match=0.4000,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.6
class,not free,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5667; sequence_match=0.4211,False,0.5438,False,top-3 avg score 0.5438 < final_threshold 0.6
class,cel binary format,platform,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6611; levenshtein=0.4000; semantic=0.4469; sequence_match=0.5217,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.6
class,text editing,modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.6315; sequence_match=0.4348,False,0.5411,False,top-3 avg score 0.5411 < final_threshold 0.6
class,platform,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5396; sequence_match=0.4444,False,0.5391,False,top-3 avg score 0.5391 < final_threshold 0.6
class,platform,export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5421; sequence_match=0.4286,False,0.5365,False,top-3 avg score 0.5365 < final_threshold 0.6
class,application programming interface,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6526; levenshtein=0.2258; semantic=0.5917; sequence_match=0.3590,False,0.5344,False,top-3 avg score 0.5344 < final_threshold 0.6
class,algorithm,dataformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6185; levenshtein=0.2000; semantic=0.5582; sequence_match=0.4211,False,0.5326,False,top-3 avg score 0.5326 < final_threshold 0.6
class,not free,platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5913; sequence_match=0.4000,False,0.5308,False,top-3 avg score 0.5308 < final_threshold 0.6
class,open source software license,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6483; levenshtein=0.2800; semantic=0.5062; sequence_match=0.4242,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.6
class,format,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5748; levenshtein=0.3077; semantic=0.5823; sequence_match=0.4211,False,0.5261,False,top-3 avg score 0.5261 < final_threshold 0.6
class,format,modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.2500; semantic=0.5584; sequence_match=0.3333,False,0.5250,False,top-3 avg score 0.5250 < final_threshold 0.6
class,algorithm,export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5612; sequence_match=0.4000,False,0.5241,False,top-3 avg score 0.5241 < final_threshold 0.6
class,data item,documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5605; sequence_match=0.3810,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.6
class,algorithm,format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5525; sequence_match=0.4000,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
class,format,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5525; sequence_match=0.4000,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
class,free,softwaretool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2500; semantic=0.5210; sequence_match=0.3750,False,0.5209,False,top-3 avg score 0.5209 < final_threshold 0.6
class,algorithm,api,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2222; semantic=0.5977; sequence_match=0.3333,False,0.5202,False,top-3 avg score 0.5202 < final_threshold 0.6
class,application programming interface,api,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6989; levenshtein=0.0968; semantic=0.6850; sequence_match=0.1765,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.6
class,xml,url,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5556; levenshtein=0.3333; semantic=0.6578; sequence_match=0.3333,False,0.5156,False,top-3 avg score 0.5156 < final_threshold 0.6
class,data,agent,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.6121; sequence_match=0.4444,False,0.5133,False,top-3 avg score 0.5133 < final_threshold 0.6
class,desktop graphical user interface,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.2069; semantic=0.6407; sequence_match=0.3158,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.6
class,not free,openformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2000; semantic=0.5763; sequence_match=0.3529,False,0.5113,False,top-3 avg score 0.5113 < final_threshold 0.6
class,platform,opensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.6371; sequence_match=0.3333,False,0.5096,False,top-3 avg score 0.5096 < final_threshold 0.6
class,data item,api,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.5235; sequence_match=0.3636,False,0.5087,False,top-3 avg score 0.5087 < final_threshold 0.6
class,desktop graphical user interface,webservice,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6023; levenshtein=0.2069; semantic=0.5594; sequence_match=0.3590,False,0.5069,False,top-3 avg score 0.5069 < final_threshold 0.6
class,algorithm,dataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.1000; semantic=0.5640; sequence_match=0.4211,False,0.5055,False,top-3 avg score 0.5055 < final_threshold 0.6
class,algorithm,fileformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2000; semantic=0.5001; sequence_match=0.4211,False,0.5034,False,top-3 avg score 0.5034 < final_threshold 0.6
class,data,platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5910; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,platform,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5910; sequence_match=0.3333,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
class,version,webservice,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5752; sequence_match=0.3529,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.6
class,xml,file,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6882; sequence_match=0.2857,False,0.5006,False,top-3 avg score 0.5006 < final_threshold 0.6
class,free,format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4886; sequence_match=0.4000,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.6
class,free,software,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4583; levenshtein=0.2500; semantic=0.5410; sequence_match=0.5000,False,0.4998,False,top-3 avg score 0.4998 < final_threshold 0.6
class,application programming interface,algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6323; levenshtein=0.1935; semantic=0.6159; sequence_match=0.2500,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.6
class,web service,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5519; levenshtein=0.2000; semantic=0.6284; sequence_match=0.3158,False,0.4987,False,top-3 avg score 0.4987 < final_threshold 0.6
class,software,data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5781; sequence_match=0.3333,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.6
class,text editing,dataexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.0909; semantic=0.5258; sequence_match=0.3810,False,0.4982,False,top-3 avg score 0.4982 < final_threshold 0.6
class,cel ascii format,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4943; sequence_match=0.3810,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.6
class,data,modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.5613; sequence_match=0.3750,False,0.4973,False,top-3 avg score 0.4973 < final_threshold 0.6
class,version,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2222; semantic=0.6370; sequence_match=0.3750,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.6
class,cel ascii format,export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2857; semantic=0.5149; sequence_match=0.4000,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.6
class,web service,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5589; sequence_match=0.3529,False,0.4952,False,top-3 avg score 0.4952 < final_threshold 0.6
class,format,maintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.1000; semantic=0.5072; sequence_match=0.3750,False,0.4941,False,top-3 avg score 0.4941 < final_threshold 0.6
class,data,api,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6629; sequence_match=0.2857,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.6
class,format,data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5993; sequence_match=0.4000,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.6
class,data,format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5993; sequence_match=0.4000,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.6
class,version,desktopapplication,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5146; levenshtein=0.2222; semantic=0.5557; sequence_match=0.4000,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.6
class,text editing,desktopapplication,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6275; levenshtein=0.2778; semantic=0.4953; sequence_match=0.3448,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.6
class,version,opensource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.2000; semantic=0.6574; sequence_match=0.2353,False,0.4888,False,top-3 avg score 0.4888 < final_threshold 0.6
class,not free,maintained,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.2000; semantic=0.5369; sequence_match=0.3529,False,0.4887,False,top-3 avg score 0.4887 < final_threshold 0.6
class,text editing,export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.5216; sequence_match=0.3529,False,0.4885,False,top-3 avg score 0.4885 < final_threshold 0.6
class,text editing,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5579; levenshtein=0.2308; semantic=0.5737; sequence_match=0.3333,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.6
class,task,api,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6442; sequence_match=0.2857,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.6
class,algorithm,developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6418; sequence_match=0.3333,False,0.4855,False,top-3 avg score 0.4855 < final_threshold 0.6
class,data item,modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5285; sequence_match=0.4000,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.6
class,version,documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.3077; semantic=0.6133; sequence_match=0.4000,False,0.4851,False,top-3 avg score 0.4851 < final_threshold 0.6
class,not free,file,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.2857; semantic=0.6262; sequence_match=0.3636,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.6
class,format,dataexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5678; sequence_match=0.3750,False,0.4846,False,top-3 avg score 0.4846 < final_threshold 0.6
class,desktop graphical user interface,developerrole,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5935; levenshtein=0.2759; semantic=0.5266; sequence_match=0.3333,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.6
class,software,openformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5697; sequence_match=0.3333,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.6
class,not free,input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.0000; semantic=0.5514; sequence_match=0.3333,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.6
class,xml,tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6329; sequence_match=0.2857,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.6
class,.csv,webservice,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6222; levenshtein=0.2000; semantic=0.6218; sequence_match=0.1538,False,0.4813,False,top-3 avg score 0.4813 < final_threshold 0.6
class,text editing,entity,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5101; levenshtein=0.3636; semantic=0.5692; sequence_match=0.3529,False,0.4810,False,top-3 avg score 0.4810 < final_threshold 0.6
class,data item,file,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5256; sequence_match=0.3333,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.6
class,not free,export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5939; sequence_match=0.3077,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
class,software,platform,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.6076; sequence_match=0.2500,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.6
class,platform,software,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.6076; sequence_match=0.2500,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.6
class,text editing,version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.5394; sequence_match=0.3333,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.6
class,platform,agent,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5796; sequence_match=0.3077,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.6
class,version,resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.5622; sequence_match=0.2667,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.6
class,platform,tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5972; levenshtein=0.2500; semantic=0.5853; sequence_match=0.1667,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
