gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
RedBordeaux,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6450; levenshtein=0.3636; semantic=0.8567; sequence_match=0.4444,False,0.6487,False,pred already taken by 'RedWine' (higher averaged score)
WineTaste,Wine Characteristic Instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8248; levenshtein=0.3077; semantic=0.7149; sequence_match=0.4000,False,0.6466,False,gold already mapped to 'Wine Characteristic'
WineGrape,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6233; levenshtein=0.2222; semantic=0.8143; sequence_match=0.5000,False,0.6459,False,pred already taken by 'RedWine' (higher averaged score)
WineTaste,Wine Region,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6852; levenshtein=0.4000; semantic=0.7232; sequence_match=0.5263,False,0.6449,False,gold already mapped to 'Wine Characteristic'
WineGrape,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6746; levenshtein=0.3889; semantic=0.7388; sequence_match=0.5185,False,0.644,False,pred already taken by 'WineTaste' (higher averaged score)
Region,Red Wine,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7968; levenshtein=0.4286; semantic=0.4815; sequence_match=0.6154,False,0.6313,False,gold already mapped to 'Wine Region'
WineTaste,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6233; levenshtein=0.2222; semantic=0.7641; sequence_match=0.5000,False,0.6291,False,gold already mapped to 'Wine Characteristic'
RedWine,Wine Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7079; levenshtein=0.2000; semantic=0.6945; sequence_match=0.4706,False,0.6243,False,gold already mapped to 'Red Wine'
WineFlavor,Wine Region,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.5000; semantic=0.6902; sequence_match=0.5000,False,0.6189,False,pred already taken by 'Region' (higher averaged score)
wine,Wine Characteristic Instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8308; levenshtein=0.1538; semantic=0.7593; sequence_match=0.2667,False,0.6189,False,gold already mapped to 'Wine'
WineGrape,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.7586; sequence_match=0.4444,False,0.6109,False,gold already mapped to 'Grape Variety'
WineColor,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.7046; sequence_match=0.4444,False,0.6052,False,pred already taken by 'WineTaste' (higher averaged score)
WineTaste,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6370; levenshtein=0.3333; semantic=0.7233; sequence_match=0.4444,False,0.6016,False,gold already mapped to 'Wine Characteristic'
WineTaste,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3636; semantic=0.6155; sequence_match=0.5000,False,0.5991,False,top-3 avg score 0.5991 < final_threshold 0.6
WineBody,Red Wine,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.7365; sequence_match=0.5333,False,0.5979,False,top-3 avg score 0.5979 < final_threshold 0.6
WineSugar,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.6790; sequence_match=0.4444,False,0.5967,False,top-3 avg score 0.5967 < final_threshold 0.6
WhiteWine,Wine Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7300; levenshtein=0.3000; semantic=0.6344; sequence_match=0.4211,False,0.5952,False,top-3 avg score 0.5952 < final_threshold 0.6
WineFlavor,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3333; semantic=0.7115; sequence_match=0.4286,False,0.5948,False,top-3 avg score 0.5948 < final_threshold 0.6
WineSugar,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.3636; semantic=0.5841; sequence_match=0.5000,False,0.5886,False,top-3 avg score 0.5886 < final_threshold 0.6
WineColor,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.7585; sequence_match=0.5000,False,0.5879,False,top-3 avg score 0.5879 < final_threshold 0.6
Vintage,Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.4286; semantic=0.6225; sequence_match=0.5455,False,0.5877,False,top-3 avg score 0.5877 < final_threshold 0.6
WineGrape,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6347; levenshtein=0.2692; semantic=0.7171; sequence_match=0.4000,False,0.5839,False,top-3 avg score 0.5839 < final_threshold 0.6
Zinfandel,Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.6978; sequence_match=0.4615,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.6
wine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.6978; sequence_match=0.4615,False,0.5778,False,top-3 avg score 0.5778 < final_threshold 0.6
VintageYear,Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6742; levenshtein=0.2727; semantic=0.6573; sequence_match=0.4000,False,0.5772,False,top-3 avg score 0.5772 < final_threshold 0.6
wine,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6742; levenshtein=0.2727; semantic=0.6573; sequence_match=0.4000,False,0.5772,False,top-3 avg score 0.5772 < final_threshold 0.6
WineSugar,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5053; levenshtein=0.1111; semantic=0.7257; sequence_match=0.5000,False,0.577,False,top-3 avg score 0.5770 < final_threshold 0.6
WineDescriptor,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6454; levenshtein=0.3077; semantic=0.6853; sequence_match=0.4000,False,0.5769,False,top-3 avg score 0.5769 < final_threshold 0.6
WineBody,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.6842; sequence_match=0.4706,False,0.5748,False,top-3 avg score 0.5748 < final_threshold 0.6
WineFlavor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3000; semantic=0.6542; sequence_match=0.4211,False,0.5732,False,top-3 avg score 0.5732 < final_threshold 0.6
Vintage,Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.5410; sequence_match=0.5000,False,0.571,False,top-3 avg score 0.5710 < final_threshold 0.6
WineGrape,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6818; levenshtein=0.2727; semantic=0.6233; sequence_match=0.4000,False,0.5684,False,top-3 avg score 0.5684 < final_threshold 0.6
WhiteBordeaux,Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6603; levenshtein=0.2308; semantic=0.6844; sequence_match=0.3529,False,0.5659,False,top-3 avg score 0.5659 < final_threshold 0.6
WineSugar,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6918; sequence_match=0.4444,False,0.5639,False,top-3 avg score 0.5639 < final_threshold 0.6
WineColor,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6916; sequence_match=0.4444,False,0.5639,False,top-3 avg score 0.5639 < final_threshold 0.6
RedWine,Grape Variety,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6349; levenshtein=0.2500; semantic=0.6332; sequence_match=0.4211,False,0.5631,False,top-3 avg score 0.5631 < final_threshold 0.6
WineFlavor,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4905; levenshtein=0.1000; semantic=0.7184; sequence_match=0.4706,False,0.5598,False,top-3 avg score 0.5598 < final_threshold 0.6
WineGrape,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6296; levenshtein=0.2222; semantic=0.7044; sequence_match=0.3333,False,0.5558,False,top-3 avg score 0.5558 < final_threshold 0.6
WineFlavor,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.6898; sequence_match=0.4211,False,0.5518,False,top-3 avg score 0.5518 < final_threshold 0.6
WineFlavor,Vintage Year,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5920; sequence_match=0.4762,False,0.551,False,top-3 avg score 0.5510 < final_threshold 0.6
WineColor,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6325; levenshtein=0.2308; semantic=0.6700; sequence_match=0.3429,False,0.5484,False,top-3 avg score 0.5484 < final_threshold 0.6
RedWine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.6783; sequence_match=0.3750,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
Zinfandel,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.6783; sequence_match=0.3750,False,0.5469,False,top-3 avg score 0.5469 < final_threshold 0.6
WineSugar,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6347; levenshtein=0.2308; semantic=0.6625; sequence_match=0.3429,False,0.5467,False,top-3 avg score 0.5467 < final_threshold 0.6
RedWine,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.1111; semantic=0.6982; sequence_match=0.3200,False,0.5457,False,top-3 avg score 0.5457 < final_threshold 0.6
WineDescriptor,Red Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.6048; sequence_match=0.3810,False,0.5455,False,top-3 avg score 0.5455 < final_threshold 0.6
WineBody,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.5816; sequence_match=0.4211,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.6
WineColor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6224; sequence_match=0.4444,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.6
WineFlavor,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6103; levenshtein=0.2308; semantic=0.6700; sequence_match=0.3333,False,0.5379,False,top-3 avg score 0.5379 < final_threshold 0.6
WineTaste,Zinfandel,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.6480; sequence_match=0.3333,False,0.537,False,top-3 avg score 0.5370 < final_threshold 0.6
WineColor,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.6002; sequence_match=0.4000,False,0.5343,False,top-3 avg score 0.5343 < final_threshold 0.6
WhiteBordeaux,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.2308; semantic=0.5710; sequence_match=0.4167,False,0.5337,False,top-3 avg score 0.5337 < final_threshold 0.6
WineGrape,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.3333; semantic=0.5631; sequence_match=0.4615,False,0.5329,False,top-3 avg score 0.5329 < final_threshold 0.6
WhiteWine,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.2778; semantic=0.6383; sequence_match=0.2963,False,0.5291,False,top-3 avg score 0.5291 < final_threshold 0.6
Bordeaux,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6917; sequence_match=0.4000,False,0.5273,False,top-3 avg score 0.5273 < final_threshold 0.6
Vintage,Napa,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.6166; sequence_match=0.3636,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.6
WineBody,Wine Characteristic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.6849; sequence_match=0.3077,False,0.5222,False,top-3 avg score 0.5222 < final_threshold 0.6
VintageYear,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.2222; semantic=0.5768; sequence_match=0.3448,False,0.5207,False,top-3 avg score 0.5207 < final_threshold 0.6
WineDescriptor,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6039; levenshtein=0.2143; semantic=0.5523; sequence_match=0.4000,False,0.5187,False,top-3 avg score 0.5187 < final_threshold 0.6
VintageYear,Zinfandel,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.3636; semantic=0.5515; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.6
Zinfandel,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.3636; semantic=0.5515; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.6
VintageYear,Grape Variety,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6730; levenshtein=0.0833; semantic=0.6181; sequence_match=0.2609,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.6
WhiteBordeaux,Wine Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3077; semantic=0.5629; sequence_match=0.3478,False,0.5141,False,top-3 avg score 0.5141 < final_threshold 0.6
WineBody,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.3333; semantic=0.6183; sequence_match=0.3529,False,0.5136,False,top-3 avg score 0.5136 < final_threshold 0.6
WhiteBordeaux,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.6943; sequence_match=0.3000,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.6
RedWine,Vintage Year,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.0909; semantic=0.6309; sequence_match=0.3333,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.6
VintageYear,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.0909; semantic=0.6309; sequence_match=0.3333,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.6
WineSugar,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2222; semantic=0.6267; sequence_match=0.3333,False,0.5052,False,top-3 avg score 0.5052 < final_threshold 0.6
VintageYear,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5606; levenshtein=0.2727; semantic=0.5534; sequence_match=0.4000,False,0.5047,False,top-3 avg score 0.5047 < final_threshold 0.6
WineDescriptor,White Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.5709; sequence_match=0.3478,False,0.502,False,top-3 avg score 0.5020 < final_threshold 0.6
RedWine,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5849; levenshtein=0.1923; semantic=0.6705; sequence_match=0.2424,False,0.4993,False,top-3 avg score 0.4993 < final_threshold 0.6
WhiteWine,Wine Characteristic Instance,semantic+jaro_winkler+levenshtein,jaro_winkler=0.6072; levenshtein=0.2692; semantic=0.6206; sequence_match=0.2286,False,0.499,False,top-3 avg score 0.4990 < final_threshold 0.6
RedBordeaux,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5571; levenshtein=0.1667; semantic=0.5848; sequence_match=0.3478,False,0.4966,False,top-3 avg score 0.4966 < final_threshold 0.6
Vintage,White Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.5077; sequence_match=0.3750,False,0.49,False,top-3 avg score 0.4900 < final_threshold 0.6
WineBody,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.6795; sequence_match=0.2353,False,0.4887,False,top-3 avg score 0.4887 < final_threshold 0.6
Vintage,Red Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.6062; sequence_match=0.4286,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
Vintage,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5516; levenshtein=0.1667; semantic=0.5868; sequence_match=0.3158,False,0.4847,False,top-3 avg score 0.4847 < final_threshold 0.6
VintageYear,Wine Characteristic Instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5950; levenshtein=0.1923; semantic=0.5834; sequence_match=0.2703,False,0.4829,False,top-3 avg score 0.4829 < final_threshold 0.6
RedWine,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.6917; sequence_match=0.2667,False,0.4828,False,top-3 avg score 0.4828 < final_threshold 0.6
VintageYear,White Wine,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.5455; sequence_match=0.3000,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.6
WhiteWine,Vintage Year,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.5455; sequence_match=0.3000,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.6
WhiteBordeaux,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5616; levenshtein=0.2222; semantic=0.5571; sequence_match=0.3226,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
VintageYear,Wine Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.2727; semantic=0.5609; sequence_match=0.2857,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.6
Vintage,Wine Region,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.4932; sequence_match=0.3529,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.6
Vintage,Wine Characteristic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.2222; semantic=0.5016; sequence_match=0.3200,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.6
Zinfandel,Wine Region,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5315; levenshtein=0.2000; semantic=0.5706; sequence_match=0.3158,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.6
WineDescriptor,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5246; levenshtein=0.2857; semantic=0.5671; sequence_match=0.3077,False,0.4665,False,top-3 avg score 0.4665 < final_threshold 0.6
WhiteBordeaux,Wine Characteristic Instance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5160; levenshtein=0.1923; semantic=0.5724; sequence_match=0.3077,False,0.4654,False,top-3 avg score 0.4654 < final_threshold 0.6
Zinfandel,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.5137; sequence_match=0.3077,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.6
Vintage,Wine Characteristic Instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5689; levenshtein=0.1923; semantic=0.5223; sequence_match=0.3030,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.6
WhiteWine,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.6157; sequence_match=0.3333,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
Zinfandel,White Wine,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1111; semantic=0.6157; sequence_match=0.3333,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
WineDescriptor,Zinfandel,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.1429; semantic=0.5497; sequence_match=0.3478,False,0.4636,False,top-3 avg score 0.4636 < final_threshold 0.6
WineBody,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.6068; sequence_match=0.3000,False,0.4597,False,top-3 avg score 0.4597 < final_threshold 0.6
Region,Grape Variety,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4580; sequence_match=0.3333,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.6
WineTaste,Grape Variety,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.2500; semantic=0.6603; sequence_match=0.2857,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
WineTaste,Napa,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.4896; sequence_match=0.3077,False,0.4571,False,top-3 avg score 0.4571 < final_threshold 0.6
WineGrape,Bordeaux,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.6599; sequence_match=0.2353,False,0.4512,False,top-3 avg score 0.4512 < final_threshold 0.6
