id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),Skip,subject 'file rendering' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),TP,matched pred AX16
AX29-pred,pred,Class,Declaration,Publication,Declaration: Publication (Class),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX13
AX30-pred,pred,Class,Declaration,License Type,Declaration: License Type (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),Skip,subject 'plain text file format' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX15
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX17
AX33-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),Skip,subject 'software developer organization' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),TP,matched pred AX6
AX35-pred,pred,Class,Declaration,Developer,Declaration: Developer (Class),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),Skip,subject 'software interface' not in alignment table
AX36-pred,pred,-,-,-,(subject not in alignment table),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX25
AX38-pred,pred,Class,Declaration,Version Feature Usage,Declaration: Version Feature Usage (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),TP,matched pred AX26
AX39-pred,pred,Class,Declaration,Web Service,Declaration: Web Service (Class),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Mismatch,pred AX27 differs: class 'software interface' not aligned to 'Software Type'
AX40-pred,pred,Class,SubClassOf,Web Service,Web Service ⊑ Software Type,-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),TP,matched pred AX67
AX41-pred,pred,ObjectProperty,Declaration,has usage,Declaration: has usage (ObjectProperty),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),TP,matched pred AX52
AX44-pred,pred,ObjectProperty,Declaration,has format category,Declaration: has format category (ObjectProperty),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Mismatch,pred AX53 differs: class 'data item' not aligned to 'Format'
AX45-pred,pred,ObjectProperty,Domain,has format category,∃has format category.⊤ ⊑ Format,-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Mismatch,pred AX54 differs: class 'data format specification' not aligned to 'Format Category'
AX46-pred,pred,ObjectProperty,Range,has format category,⊤ ⊑ ∀has format category.Format Category,-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,FN,pred has no SubPropertyOf axiom on 'has format category'
AX47-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX70
AX50-pred,pred,ObjectProperty,Declaration,has valid input,Declaration: has valid input (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX58
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),Skip,subject 'has output' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX73
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,Mismatch,pred AX75 differs: class 'version number' not aligned to 'Tool Version'
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Tool Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX82
AX61-pred,pred,ObjectProperty,Declaration,is implemented in,Declaration: is implemented in (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX84 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,is implemented in,⊤ ⊑ ∀is implemented in.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX133
AX67-pred,pred,ObjectProperty,Declaration,was developed by,Declaration: was developed by (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX124
AX71-pred,pred,ObjectProperty,Declaration,uses algorithm,Declaration: uses algorithm (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX61
AX72-pred,pred,ObjectProperty,Declaration,has software type,Declaration: has software type (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX62 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,has software type,∃has software type.⊤ ⊑ Tool,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,FN,pred has no InverseOf axiom on 'has software type'
AX74-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX63 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,has software type,⊤ ⊑ ∀has software type.Software Type,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),Skip,subject 'has documentation' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Skip,subject 'has documentation' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX195
AX81-pred,pred,DatatypeProperty,Declaration,release date,Declaration: release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,"pred AX197 differs: datatype 'xsd:string' != ""datetime'>"""
AX82-pred,pred,DatatypeProperty,Range,release date,release date maps-to datetime'>,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),Skip,subject 'has support URL' not in alignment table
AX83-pred,pred,-,-,-,(subject not in alignment table),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Skip,subject 'has support URL' not in alignment table
AX84-pred,pred,-,-,-,(subject not in alignment table),-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),Skip,subject 'has website homepage' not in alignment table
AX85-pred,pred,-,-,-,(subject not in alignment table),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Skip,subject 'has website homepage' not in alignment table
AX86-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-pred,pred,ObjectProperty,Domain,has license,∃has license.⊤ ⊑ Tool,FP,pred Domain axiom on 'has license' not matched by any gold axiom on 'has license'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX60-pred,pred,ObjectProperty,Range,has license,⊤ ⊑ ∀has license.License Type,FP,pred Range axiom on 'has license' not matched by any gold axiom on 'has license'
AX60-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,ObjectProperty,Domain,has usage,∃has usage.⊤ ⊑ Tool,FP,pred Domain axiom on 'has usage' not matched by any gold axiom on 'has clause'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX69-pred,pred,ObjectProperty,Range,has usage,⊤ ⊑ ∀has usage.Algorithm Usage,FP,pred Range axiom on 'has usage' not matched by any gold axiom on 'has clause'
AX69-gold,gold,-,-,-,(no gold counterpart),-,-
AX71-pred,pred,ObjectProperty,Domain,has valid input,∃has valid input.⊤ ⊑ Tool,FP,pred Domain axiom on 'has valid input' not matched by any gold axiom on 'has input'
AX71-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,ObjectProperty,Range,has valid input,⊤ ⊑ ∀has valid input.Valid Input,FP,pred Range axiom on 'has valid input' not matched by any gold axiom on 'has input'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,ObjectProperty,Domain,has version,∃has version.⊤ ⊑ Tool,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX83-pred,pred,ObjectProperty,Domain,is implemented in,∃is implemented in.⊤ ⊑ Tool,FP,pred Domain axiom on 'is implemented in' not matched by any gold axiom on 'implements'
AX83-gold,gold,-,-,-,(no gold counterpart),-,-
AX125-pred,pred,ObjectProperty,Domain,uses algorithm,∃uses algorithm.⊤ ⊑ Tool,FP,pred Domain axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX125-gold,gold,-,-,-,(no gold counterpart),-,-
AX126-pred,pred,ObjectProperty,Range,uses algorithm,⊤ ⊑ ∀uses algorithm.Algorithm,FP,pred Range axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX126-gold,gold,-,-,-,(no gold counterpart),-,-
AX134-pred,pred,ObjectProperty,Domain,was developed by,∃was developed by.⊤ ⊑ Tool,FP,pred Domain axiom on 'was developed by' not matched by any gold axiom on 'is developed by'
AX134-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,ObjectProperty,Range,was developed by,⊤ ⊑ ∀was developed by.Developer,FP,pred Range axiom on 'was developed by' not matched by any gold axiom on 'is developed by'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX194-pred,pred,DatatypeProperty,Characteristics,release date,Functional(release date),FP,pred Characteristics axiom on 'release date' not matched by any gold axiom on 'has release date'
AX194-gold,gold,-,-,-,(no gold counterpart),-,-
AX196-pred,pred,DatatypeProperty,Domain,release date,∃release date.⊤ ⊑ Tool,FP,pred Domain axiom on 'release date' not matched by any gold axiom on 'has release date'
AX196-gold,gold,-,-,-,(no gold counterpart),-,-
