prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,target,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5734; sequence_match=0.4615,False,0.5593,False,top-3 avg score 0.5593 < final_threshold 0.7
ObjectProperty,assignee,has step,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.4418; sequence_match=0.5333,False,0.5552,False,top-3 avg score 0.5552 < final_threshold 0.7
ObjectProperty,assigner,has step,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.4400; sequence_match=0.5333,False,0.5546,False,top-3 avg score 0.5546 < final_threshold 0.7
ObjectProperty,conflict,in contract,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5750; levenshtein=0.5000; semantic=0.5298; sequence_match=0.5556,False,0.5534,False,top-3 avg score 0.5534 < final_threshold 0.7
ObjectProperty,conflict,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3846; semantic=0.5657; sequence_match=0.4762,False,0.5484,False,top-3 avg score 0.5484 < final_threshold 0.7
ObjectProperty,constraint,for deontic element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6563; levenshtein=0.2353; semantic=0.5326; sequence_match=0.4444,False,0.5444,False,top-3 avg score 0.5444 < final_threshold 0.7
ObjectProperty,action,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3077; semantic=0.5357; sequence_match=0.4211,False,0.5431,False,top-3 avg score 0.5431 < final_threshold 0.7
ObjectProperty,action,has exclusive option,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.4925; sequence_match=0.5000,False,0.5407,False,top-3 avg score 0.5407 < final_threshold 0.7
ObjectProperty,operator,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5085; sequence_match=0.5000,False,0.5399,False,top-3 avg score 0.5399 < final_threshold 0.7
ObjectProperty,partOf,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5130; sequence_match=0.4615,False,0.5391,False,top-3 avg score 0.5391 < final_threshold 0.7
ObjectProperty,hasPolicy,has conflict resolution strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.2759; semantic=0.6160; sequence_match=0.4211,False,0.5383,False,top-3 avg score 0.5383 < final_threshold 0.7
ObjectProperty,leftOperand,step expression,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6025; levenshtein=0.2143; semantic=0.6094; sequence_match=0.4000,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
ObjectProperty,assigner,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.2308; semantic=0.5324; sequence_match=0.4762,False,0.5373,False,top-3 avg score 0.5373 < final_threshold 0.7
ObjectProperty,function,in contract,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.2000; semantic=0.5233; sequence_match=0.4444,False,0.5365,False,top-3 avg score 0.5365 < final_threshold 0.7
ObjectProperty,assignee,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.6024; sequence_match=0.4000,False,0.5345,False,top-3 avg score 0.5345 < final_threshold 0.7
ObjectProperty,action,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6861; levenshtein=0.2500; semantic=0.4868; sequence_match=0.4286,False,0.5338,False,top-3 avg score 0.5338 < final_threshold 0.7
ObjectProperty,constraint,has contract party role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.3000; semantic=0.5193; sequence_match=0.4667,False,0.5314,False,top-3 avg score 0.5314 < final_threshold 0.7
ObjectProperty,target,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5257; sequence_match=0.4286,False,0.5264,False,top-3 avg score 0.5264 < final_threshold 0.7
ObjectProperty,inheritRelation,has remedy for violation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6794; levenshtein=0.3810; semantic=0.3990; sequence_match=0.5000,False,0.5261,False,top-3 avg score 0.5261 < final_threshold 0.7
ObjectProperty,operand,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5124; sequence_match=0.4211,False,0.5257,False,top-3 avg score 0.5257 < final_threshold 0.7
ObjectProperty,function,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.2500; semantic=0.5172; sequence_match=0.3750,False,0.5252,False,top-3 avg score 0.5252 < final_threshold 0.7
ObjectProperty,constraint,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2500; semantic=0.5631; sequence_match=0.3636,False,0.5237,False,top-3 avg score 0.5237 < final_threshold 0.7
ObjectProperty,inheritRelation,in contract,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4791; sequence_match=0.4800,False,0.5234,False,top-3 avg score 0.5234 < final_threshold 0.7
ObjectProperty,assignee,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2778; semantic=0.5440; sequence_match=0.3846,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,scope,has contract party role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2500; semantic=0.5006; sequence_match=0.4000,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.7
ObjectProperty,relation,step expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5139; sequence_match=0.4545,False,0.5208,False,top-3 avg score 0.5208 < final_threshold 0.7
ObjectProperty,hasPolicy,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3333; semantic=0.5709; sequence_match=0.4444,False,0.5199,False,top-3 avg score 0.5199 < final_threshold 0.7
ObjectProperty,hasPolicy,has contract party role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6616; levenshtein=0.3000; semantic=0.4834; sequence_match=0.4138,False,0.5196,False,top-3 avg score 0.5196 < final_threshold 0.7
ObjectProperty,hasPolicy,has exclusive option,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.2778; semantic=0.5036; sequence_match=0.3704,False,0.5162,False,top-3 avg score 0.5162 < final_threshold 0.7
ObjectProperty,duty,has consequence duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.2222; semantic=0.7481; sequence_match=0.3636,False,0.5157,False,top-3 avg score 0.5157 < final_threshold 0.7
ObjectProperty,assigner,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5409; sequence_match=0.4000,False,0.514,False,top-3 avg score 0.5140 < final_threshold 0.7
ObjectProperty,operator,in contract,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2000; semantic=0.5470; sequence_match=0.4444,False,0.5138,False,top-3 avg score 0.5138 < final_threshold 0.7
ObjectProperty,hasPolicy,has remedy for violation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.5401; sequence_match=0.4000,False,0.5118,False,top-3 avg score 0.5118 < final_threshold 0.7
ObjectProperty,function,for deontic element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4882; sequence_match=0.4000,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
ObjectProperty,conflict,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5741; levenshtein=0.2778; semantic=0.5726; sequence_match=0.3846,False,0.5104,False,top-3 avg score 0.5104 < final_threshold 0.7
ObjectProperty,failure,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6310; levenshtein=0.2857; semantic=0.4715; sequence_match=0.4286,False,0.5103,False,top-3 avg score 0.5103 < final_threshold 0.7
ObjectProperty,assignee,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.1667; semantic=0.5157; sequence_match=0.4000,False,0.5099,False,top-3 avg score 0.5099 < final_threshold 0.7
ObjectProperty,scope,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6103; levenshtein=0.2308; semantic=0.5847; sequence_match=0.3333,False,0.5094,False,top-3 avg score 0.5094 < final_threshold 0.7
ObjectProperty,action,in contract,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5080; sequence_match=0.3750,False,0.5092,False,top-3 avg score 0.5092 < final_threshold 0.7
ObjectProperty,constraint,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5678; sequence_match=0.3571,False,0.5087,False,top-3 avg score 0.5087 < final_threshold 0.7
ObjectProperty,scope,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6741; levenshtein=0.2222; semantic=0.5007; sequence_match=0.3478,False,0.5075,False,top-3 avg score 0.5075 < final_threshold 0.7
ObjectProperty,assignee,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5248; sequence_match=0.4762,False,0.5067,False,top-3 avg score 0.5067 < final_threshold 0.7
ObjectProperty,conflict,for deontic element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6670; levenshtein=0.2353; semantic=0.4474; sequence_match=0.4000,False,0.5048,False,top-3 avg score 0.5048 < final_threshold 0.7
ObjectProperty,operand,governed by policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6756; levenshtein=0.2500; semantic=0.4034; sequence_match=0.4348,False,0.5046,False,top-3 avg score 0.5046 < final_threshold 0.7
ObjectProperty,or,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7222; levenshtein=0.1667; semantic=0.4998; sequence_match=0.2857,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,action,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.1667; semantic=0.5447; sequence_match=0.3333,False,0.5025,False,top-3 avg score 0.5025 < final_threshold 0.7
ObjectProperty,consequence,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.3636; semantic=0.4578; sequence_match=0.4211,False,0.5018,False,top-3 avg score 0.5018 < final_threshold 0.7
ObjectProperty,target,triggers on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.1765; semantic=0.5162; sequence_match=0.3478,False,0.4993,False,top-3 avg score 0.4993 < final_threshold 0.7
ObjectProperty,operator,step expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5372; sequence_match=0.3636,False,0.4983,False,top-3 avg score 0.4983 < final_threshold 0.7
ObjectProperty,constraint,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6149; levenshtein=0.2759; semantic=0.4607; sequence_match=0.4103,False,0.4953,False,top-3 avg score 0.4953 < final_threshold 0.7
ObjectProperty,operator,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.5271; sequence_match=0.3750,False,0.4951,False,top-3 avg score 0.4951 < final_threshold 0.7
ObjectProperty,inheritRelation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6268; levenshtein=0.3103; semantic=0.4484; sequence_match=0.4091,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
ObjectProperty,prohibition,has remedy for violation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4975; levenshtein=0.3333; semantic=0.5474; sequence_match=0.4375,False,0.4941,False,top-3 avg score 0.4941 < final_threshold 0.7
ObjectProperty,action,triggers on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.1176; semantic=0.5005; sequence_match=0.3478,False,0.4941,False,top-3 avg score 0.4941 < final_threshold 0.7
ObjectProperty,assigner,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2632; semantic=0.4772; sequence_match=0.3704,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,permission,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5423; sequence_match=0.3636,False,0.4927,False,top-3 avg score 0.4927 < final_threshold 0.7
ObjectProperty,assignee,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2105; semantic=0.4719; sequence_match=0.3704,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,assigner,governs asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.5204; sequence_match=0.4000,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.7
ObjectProperty,assignee,has exclusive option,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2222; semantic=0.4418; sequence_match=0.3846,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.7
ObjectProperty,relation,has exclusive option,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5676; levenshtein=0.3333; semantic=0.4350; sequence_match=0.4615,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.7
ObjectProperty,operand,step expression,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.6457; sequence_match=0.3810,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.7
ObjectProperty,operand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.3077; semantic=0.5993; sequence_match=0.4000,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,function,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5453; sequence_match=0.2857,False,0.4857,False,top-3 avg score 0.4857 < final_threshold 0.7
ObjectProperty,function,step expression,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.4977; sequence_match=0.3636,False,0.4855,False,top-3 avg score 0.4855 < final_threshold 0.7
ObjectProperty,remedy,governed by policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6486; levenshtein=0.2500; semantic=0.4360; sequence_match=0.3636,False,0.4827,False,top-3 avg score 0.4827 < final_threshold 0.7
ObjectProperty,permission,has remedy for violation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5175; levenshtein=0.2857; semantic=0.5432; sequence_match=0.3871,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.7
ObjectProperty,partOf,has contract party role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.2500; semantic=0.5226; sequence_match=0.3846,False,0.482,False,top-3 avg score 0.4820 < final_threshold 0.7
ObjectProperty,consequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5494; sequence_match=0.4167,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,leftOperand,has exclusive option,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5798; levenshtein=0.1667; semantic=0.5189; sequence_match=0.3448,False,0.4812,False,top-3 avg score 0.4812 < final_threshold 0.7
ObjectProperty,operand,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.2500; semantic=0.5532; sequence_match=0.4000,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.7
ObjectProperty,action,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6245; levenshtein=0.2069; semantic=0.4719; sequence_match=0.3429,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.7
ObjectProperty,permission,triggers on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.1765; semantic=0.5072; sequence_match=0.3704,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.7
ObjectProperty,relation,has remedy for violation,sequence_match+jaro_winkler+semantic,jaro_winkler=0.4877; levenshtein=0.3810; semantic=0.3962; sequence_match=0.5517,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.7
ObjectProperty,scope,has step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.5403; sequence_match=0.3333,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.7
ObjectProperty,consequence,in contract,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4692; sequence_match=0.3810,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.7
ObjectProperty,permission,has exclusive option,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.2778; semantic=0.5474; sequence_match=0.2857,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.7
ObjectProperty,assigner,has consequence duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2778; semantic=0.4790; sequence_match=0.3846,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.7
ObjectProperty,conflict,has contract party role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2500; semantic=0.5143; sequence_match=0.3571,False,0.4766,False,top-3 avg score 0.4766 < final_threshold 0.7
ObjectProperty,inheritRelation,has exclusive option,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6259; levenshtein=0.3333; semantic=0.4385; sequence_match=0.3636,False,0.476,False,top-3 avg score 0.4760 < final_threshold 0.7
ObjectProperty,Only One,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.4730; sequence_match=0.4286,False,0.4751,False,top-3 avg score 0.4751 < final_threshold 0.7
ObjectProperty,action,has contract party role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6278; levenshtein=0.2000; semantic=0.4869; sequence_match=0.3077,False,0.4741,False,top-3 avg score 0.4741 < final_threshold 0.7
ObjectProperty,leftOperand,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5494; levenshtein=0.3158; semantic=0.4707; sequence_match=0.4000,False,0.4734,False,top-3 avg score 0.4734 < final_threshold 0.7
ObjectProperty,action,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5657; sequence_match=0.3077,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.7
ObjectProperty,scope,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5549; sequence_match=0.3077,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.7
ObjectProperty,assigner,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.4490; sequence_match=0.3750,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.7
ObjectProperty,relation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.6163; sequence_match=0.2667,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,operator,triggers on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5899; levenshtein=0.2353; semantic=0.4962; sequence_match=0.3200,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,relation,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5920; levenshtein=0.2414; semantic=0.4332; sequence_match=0.3784,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,inheritRelation,triggers on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6183; levenshtein=0.1765; semantic=0.4097; sequence_match=0.3750,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.7
ObjectProperty,and,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7193; levenshtein=0.1579; semantic=0.4067; sequence_match=0.2727,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,action,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.4459; sequence_match=0.3200,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.7
ObjectProperty,obligation,has exclusive option,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5534; levenshtein=0.3333; semantic=0.4870; sequence_match=0.3571,False,0.4659,False,top-3 avg score 0.4659 < final_threshold 0.7
ObjectProperty,operator,has contract party role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4917; levenshtein=0.2500; semantic=0.5454; sequence_match=0.3571,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
ObjectProperty,or,in contract,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5237; sequence_match=0.3333,False,0.4634,False,top-3 avg score 0.4634 < final_threshold 0.7
ObjectProperty,action,has remedy for violation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.2381; semantic=0.5425; sequence_match=0.3704,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.7
ObjectProperty,andSequence,has step,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.4870; sequence_match=0.3333,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.7
ObjectProperty,or,for deontic element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7059; levenshtein=0.1176; semantic=0.4706; sequence_match=0.2105,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.7
ObjectProperty,failure,has conflict resolution strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6043; levenshtein=0.2069; semantic=0.4489; sequence_match=0.3333,False,0.4622,False,top-3 avg score 0.4622 < final_threshold 0.7
ObjectProperty,leftOperand,contains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5311; sequence_match=0.3158,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.7
ObjectProperty,inheritRelation,step expression,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5603; levenshtein=0.3333; semantic=0.4103; sequence_match=0.4138,False,0.4615,False,top-3 avg score 0.4615 < final_threshold 0.7
ObjectProperty,andSequence,has exclusive option,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5707; levenshtein=0.1667; semantic=0.3998; sequence_match=0.4138,False,0.4614,False,top-3 avg score 0.4614 < final_threshold 0.7
ObjectProperty,Only One,contains,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.3825; sequence_match=0.4000,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.7
ObjectProperty,inheritFrom,has party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.5135; sequence_match=0.3158,False,0.4595,False,top-3 avg score 0.4595 < final_threshold 0.7
ObjectProperty,obligation,for deontic element,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4647; levenshtein=0.2353; semantic=0.6169; sequence_match=0.2963,False,0.4593,False,top-3 avg score 0.4593 < final_threshold 0.7
