id,source,term_type,axiom_type,term,dl,status,note
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX74
AX50-pred,pred,ObjectProperty,Declaration,has input format,Declaration: has input format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX77
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX83
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX89
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,TP,matched pred AX91
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX92
AX61-pred,pred,ObjectProperty,Declaration,implemented in language,Declaration: implemented in language (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX94 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,implemented in language,⊤ ⊑ ∀implemented in language.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX62
AX67-pred,pred,ObjectProperty,Declaration,has developer,Declaration: has developer (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX110
AX71-pred,pred,ObjectProperty,Declaration,uses algorithm,Declaration: uses algorithm (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),Skip,subject 'uses software' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Skip,subject 'uses software' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,Skip,subject 'uses software' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Skip,subject 'uses software' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),Skip,subject 'has documentation' not in alignment table
AX76-pred,pred,-,-,-,(subject not in alignment table),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Skip,subject 'has documentation' not in alignment table
AX77-pred,pred,-,-,-,(subject not in alignment table),-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),Skip,subject 'has download location' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Skip,subject 'has download location' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,Skip,subject 'has download location' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX136
AX81-pred,pred,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,"pred AX138 differs: datatype 'xsd:string' != ""datetime'>"""
AX82-pred,pred,DatatypeProperty,Range,has release date,has release date maps-to datetime'>,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),TP,matched pred AX121
AX83-pred,pred,DatatypeProperty,Declaration,has URL,Declaration: has URL (DatatypeProperty),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,Mismatch,pred AX123 differs: expr_type Top vs Datatype
AX84-pred,pred,DatatypeProperty,Range,has URL,has URL maps-to normstr'>,-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),TP,matched pred AX128
AX85-pred,pred,DatatypeProperty,Declaration,has homepage,Declaration: has homepage (DatatypeProperty),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,Mismatch,pred AX130 differs: expr_type Top vs Datatype
AX86-pred,pred,DatatypeProperty,Range,has homepage,has homepage maps-to normstr'>,-,-
AX5-pred,pred,Class,SubClassOf,CEL File Format,CEL File Format ⊑ Proprietary Data Format,FP,pred SubClassOf axiom on 'CEL File Format' not matched by any gold axiom on 'CEL ASCII format'
AX5-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,SubClassOf,CEL File Format,CEL File Format ⊑ Data Format,FP,pred SubClassOf axiom on 'CEL File Format' not matched by any gold axiom on 'CEL ASCII format'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,SubClassOf,CSV File Format,CSV File Format ⊑ Open Data Format,FP,pred SubClassOf axiom on 'CSV File Format' not matched by any gold axiom on '.csv'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX12-pred,pred,Class,SubClassOf,Desktop Application,Desktop Application ⊑ Tool,FP,pred SubClassOf axiom on 'Desktop Application' not matched by any gold axiom on 'desktop graphical user interface'
AX12-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,Class,SubClassOf,Documentation,Documentation ⊑ Help Resource,FP,pred SubClassOf axiom on 'Documentation' not matched by any gold axiom on 'function'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX26-pred,pred,Class,SubClassOf,GIF Rendering,GIF Rendering ⊑ Feature,FP,pred SubClassOf axiom on 'GIF Rendering' not matched by any gold axiom on 'file rendering'
AX26-gold,gold,-,-,-,(no gold counterpart),-,-
AX33-pred,pred,Class,SubClassOf,Open Data Format,Open Data Format ⊑ Data Format,FP,pred SubClassOf axiom on 'Open Data Format' not matched by any gold axiom on 'CEL binary format'
AX33-gold,gold,-,-,-,(no gold counterpart),-,-
AX40-pred,pred,Class,SubClassOf,TXT File Format,TXT File Format ⊑ Open Data Format,FP,pred SubClassOf axiom on 'TXT File Format' not matched by any gold axiom on 'plain text file format'
AX40-gold,gold,-,-,-,(no gold counterpart),-,-
AX49-pred,pred,Class,SubClassOf,XML Editing,XML Editing ⊑ Feature,FP,pred SubClassOf axiom on 'XML Editing' not matched by any gold axiom on 'text editing'
AX49-gold,gold,-,-,-,(no gold counterpart),-,-
AX63-pred,pred,ObjectProperty,Domain,has developer,∃has developer.⊤ ⊑ Tool,FP,pred Domain axiom on 'has developer' not matched by any gold axiom on 'is developed by'
AX63-gold,gold,-,-,-,(no gold counterpart),-,-
AX64-pred,pred,ObjectProperty,Range,has developer,⊤ ⊑ ∀has developer.Developer,FP,pred Range axiom on 'has developer' not matched by any gold axiom on 'is developed by'
AX64-gold,gold,-,-,-,(no gold counterpart),-,-
AX66-pred,pred,ObjectProperty,Domain,has documentation,∃has documentation.⊤ ⊑ Tool,FP,pred Domain axiom on 'has documentation' not matched by any gold axiom on 'has function'
AX66-gold,gold,-,-,-,(no gold counterpart),-,-
AX75-pred,pred,ObjectProperty,Domain,has input format,∃has input format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has input format' not matched by any gold axiom on 'has input'
AX75-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,ObjectProperty,Range,has input format,⊤ ⊑ ∀has input format.Data Format,FP,pred Range axiom on 'has input format' not matched by any gold axiom on 'has input'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,ObjectProperty,Domain,has license,∃has license.⊤ ⊑ Tool,FP,pred Domain axiom on 'has license' not matched by any gold axiom on 'has license'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX79-pred,pred,ObjectProperty,Range,has license,⊤ ⊑ ∀has license.License,FP,pred Range axiom on 'has license' not matched by any gold axiom on 'has license'
AX79-gold,gold,-,-,-,(no gold counterpart),-,-
AX84-pred,pred,ObjectProperty,Domain,has output format,∃has output format.⊤ ⊑ Tool,FP,pred Domain axiom on 'has output format' not matched by any gold axiom on 'has output'
AX84-gold,gold,-,-,-,(no gold counterpart),-,-
AX85-pred,pred,ObjectProperty,Range,has output format,⊤ ⊑ ∀has output format.Data Format,FP,pred Range axiom on 'has output format' not matched by any gold axiom on 'has output'
AX85-gold,gold,-,-,-,(no gold counterpart),-,-
AX90-pred,pred,ObjectProperty,Domain,has version,∃has version.⊤ ⊑ Tool,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX90-gold,gold,-,-,-,(no gold counterpart),-,-
AX93-pred,pred,ObjectProperty,Domain,implemented in language,∃implemented in language.⊤ ⊑ Tool,FP,pred Domain axiom on 'implemented in language' not matched by any gold axiom on 'implements'
AX93-gold,gold,-,-,-,(no gold counterpart),-,-
AX111-pred,pred,ObjectProperty,Domain,uses algorithm,∃uses algorithm.⊤ ⊑ Tool,FP,pred Domain axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX111-gold,gold,-,-,-,(no gold counterpart),-,-
AX112-pred,pred,ObjectProperty,Range,uses algorithm,⊤ ⊑ ∀uses algorithm.Algorithm,FP,pred Range axiom on 'uses algorithm' not matched by any gold axiom on 'uses platform'
AX112-gold,gold,-,-,-,(no gold counterpart),-,-
AX122-pred,pred,DatatypeProperty,Domain,has URL,∃has URL.⊤ ⊑ Documentation,FP,pred Domain axiom on 'has URL' not matched by any gold axiom on 'has support URL'
AX122-gold,gold,-,-,-,(no gold counterpart),-,-
AX129-pred,pred,DatatypeProperty,Domain,has homepage,∃has homepage.⊤ ⊑ Tool,FP,pred Domain axiom on 'has homepage' not matched by any gold axiom on 'has website homepage'
AX129-gold,gold,-,-,-,(no gold counterpart),-,-
AX135-pred,pred,DatatypeProperty,Characteristics,has release date,Functional(has release date),FP,pred Characteristics axiom on 'has release date' not matched by any gold axiom on 'has release date'
AX135-gold,gold,-,-,-,(no gold counterpart),-,-
AX137-pred,pred,DatatypeProperty,Domain,has release date,∃has release date.⊤ ⊑ Tool,FP,pred Domain axiom on 'has release date' not matched by any gold axiom on 'has release date'
AX137-gold,gold,-,-,-,(no gold counterpart),-,-
