id,source,term_type,axiom_type,term,dl,status,note
AX55-gold,gold,ObjectProperty,SubPropertyOf,hasColor,hasColor ⊑ hasWineDescriptor,Mismatch,pred AX37 differs: property 'hasWineDescriptor' not aligned to 'has characteristic'
AX55-pred,pred,ObjectProperty,SubPropertyOf,has color,has color ⊑ has characteristic,-,-
AX56-gold,gold,ObjectProperty,Characteristics,hasFlavor,Functional(hasFlavor),Skip,subject 'hasFlavor' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,hasFlavor,Declaration: hasFlavor (ObjectProperty),Skip,subject 'hasFlavor' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,hasFlavor,⊤ ⊑ ∀hasFlavor.WineFlavor,Skip,subject 'hasFlavor' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,hasFlavor,hasFlavor ⊑ hasWineDescriptor,Skip,subject 'hasFlavor' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,Characteristics,hasSugar,Functional(hasSugar),Skip,subject 'hasSugar' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX61-gold,gold,ObjectProperty,Declaration,hasSugar,Declaration: hasSugar (ObjectProperty),Skip,subject 'hasSugar' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,hasSugar,⊤ ⊑ ∀hasSugar.WineSugar,Skip,subject 'hasSugar' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,SubPropertyOf,hasSugar,hasSugar ⊑ hasWineDescriptor,Skip,subject 'hasSugar' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Characteristics,hasVintageYear,Functional(hasVintageYear),FN,pred has no Characteristics axiom on 'has vintage year'
AX64-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX65-gold,gold,ObjectProperty,Declaration,hasVintageYear,Declaration: hasVintageYear (ObjectProperty),TP,matched pred AX42
AX65-pred,pred,ObjectProperty,Declaration,has vintage year,Declaration: has vintage year (ObjectProperty),-,-
AX66-gold,gold,ObjectProperty,Domain,hasVintageYear,∃hasVintageYear.⊤ ⊑ Vintage,Mismatch,pred AX43 differs: class 'Vintage' not aligned to 'Wine'
AX66-pred,pred,ObjectProperty,Domain,has vintage year,∃has vintage year.⊤ ⊑ Wine,-,-
AX67-gold,gold,ObjectProperty,Range,hasVintageYear,⊤ ⊑ ∀hasVintageYear.VintageYear,TP,matched pred AX45
AX67-pred,pred,ObjectProperty,Range,has vintage year,⊤ ⊑ ∀has vintage year.Vintage Year,-,-
AX68-gold,gold,ObjectProperty,Declaration,hasWineDescriptor,Declaration: hasWineDescriptor (ObjectProperty),Skip,subject 'hasWineDescriptor' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Domain,hasWineDescriptor,∃hasWineDescriptor.⊤ ⊑ wine,Skip,subject 'hasWineDescriptor' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,Range,hasWineDescriptor,⊤ ⊑ ∀hasWineDescriptor.WineDescriptor,Skip,subject 'hasWineDescriptor' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Characteristics,locatedIn,Transitive(locatedIn),Skip,subject 'locatedIn' not in alignment table
AX71-pred,pred,-,-,-,(subject not in alignment table),-,-
AX72-gold,gold,ObjectProperty,Declaration,locatedIn,Declaration: locatedIn (ObjectProperty),Skip,subject 'locatedIn' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,locatedIn,∃locatedIn.⊤ ⊑ ⊤,Skip,subject 'locatedIn' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,Range,locatedIn,⊤ ⊑ ∀locatedIn.Region,Skip,subject 'locatedIn' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Declaration,madeFromGrape,Declaration: madeFromGrape (ObjectProperty),TP,matched pred AX70
AX75-pred,pred,ObjectProperty,Declaration,made from grape,Declaration: made from grape (ObjectProperty),-,-
AX76-gold,gold,ObjectProperty,Domain,madeFromGrape,∃madeFromGrape.⊤ ⊑ wine,TP,matched pred AX71
AX76-pred,pred,ObjectProperty,Domain,made from grape,∃made from grape.⊤ ⊑ Wine,-,-
AX77-gold,gold,ObjectProperty,Range,madeFromGrape,⊤ ⊑ ∀madeFromGrape.WineGrape,TP,matched pred AX73
AX77-pred,pred,ObjectProperty,Range,made from grape,⊤ ⊑ ∀made from grape.Grape,-,-
AX78-gold,gold,DatatypeProperty,Declaration,yearValue,Declaration: yearValue (DatatypeProperty),Skip,subject 'yearValue' not in alignment table
AX78-pred,pred,-,-,-,(subject not in alignment table),-,-
AX79-gold,gold,DatatypeProperty,Domain,yearValue,∃yearValue.⊤ ⊑ VintageYear,Skip,subject 'yearValue' not in alignment table
AX79-pred,pred,-,-,-,(subject not in alignment table),-,-
AX80-gold,gold,DatatypeProperty,Range,yearValue,yearValue maps-to xsd:integer,Skip,subject 'yearValue' not in alignment table
AX80-pred,pred,-,-,-,(subject not in alignment table),-,-
AX9-pred,pred,Class,DisjointClasses,Red Wine,"DisjointClasses(Red Wine, White Wine)",FP,pred DisjointClasses axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,SubClassOf,Red Wine,Red Wine ⊑ Wine Color,FP,pred SubClassOf axiom on 'Red Wine' not matched by any gold axiom on 'RedWine'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX14-pred,pred,Class,SubClassOf,White Wine,White Wine ⊑ Wine Color,FP,pred SubClassOf axiom on 'White Wine' not matched by any gold axiom on 'WhiteWine'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,ObjectProperty,Domain,has body,∃has body.⊤ ⊑ Wine,FP,pred Domain axiom on 'has body' not matched by any gold axiom on 'hasBody'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,ObjectProperty,InverseOf,has body,has body ≡ is body of⁻,FP,pred InverseOf axiom on 'has body' not matched by any gold axiom on 'hasBody'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,ObjectProperty,InverseOf,has color,has color ≡ is color of⁻,FP,pred InverseOf axiom on 'has color' not matched by any gold axiom on 'hasColor'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX44-pred,pred,ObjectProperty,InverseOf,has vintage year,has vintage year ≡ is vintage year of⁻,FP,pred InverseOf axiom on 'has vintage year' not matched by any gold axiom on 'hasVintageYear'
AX44-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,ObjectProperty,InverseOf,made from grape,made from grape ≡ used in wine⁻,FP,pred InverseOf axiom on 'made from grape' not matched by any gold axiom on 'madeFromGrape'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
