prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has duration,has tariff,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8300; levenshtein=0.4545; semantic=0.4769; sequence_match=0.5000,False,0.6023,False,top-3 avg score 0.6023 < final_threshold 0.7
ObjectProperty,hasGeometry,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6932; levenshtein=0.4545; semantic=0.5693; sequence_match=0.5263,False,0.5963,False,top-3 avg score 0.5963 < final_threshold 0.7
ObjectProperty,hasGeometry,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6899; levenshtein=0.3684; semantic=0.5381; sequence_match=0.5333,False,0.5871,False,top-3 avg score 0.5871 < final_threshold 0.7
ObjectProperty,feature is measured by device,measures,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6483; levenshtein=0.2800; semantic=0.6792; sequence_match=0.4242,False,0.5839,False,top-3 avg score 0.5839 < final_threshold 0.7
ObjectProperty,has duration,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6932; levenshtein=0.3636; semantic=0.5290; sequence_match=0.5263,False,0.5828,False,top-3 avg score 0.5828 < final_threshold 0.7
ObjectProperty,feature is measured by device,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6065; levenshtein=0.4000; semantic=0.6862; sequence_match=0.4545,False,0.5824,False,top-3 avg score 0.5824 < final_threshold 0.7
ObjectProperty,has property,has tariff period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6702; levenshtein=0.4667; semantic=0.5106; sequence_match=0.5385,False,0.5731,False,top-3 avg score 0.5731 < final_threshold 0.7
ObjectProperty,has property,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6364; levenshtein=0.2727; semantic=0.6069; sequence_match=0.4545,False,0.5659,False,top-3 avg score 0.5659 < final_threshold 0.7
ObjectProperty,has period,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.5691; sequence_match=0.4706,False,0.5626,False,top-3 avg score 0.5626 < final_threshold 0.7
ObjectProperty,has period,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6678; levenshtein=0.3158; semantic=0.5721; sequence_match=0.4286,False,0.5561,False,top-3 avg score 0.5561 < final_threshold 0.7
ObjectProperty,hasGeometry,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6364; levenshtein=0.3636; semantic=0.5692; sequence_match=0.4545,False,0.5534,False,top-3 avg score 0.5534 < final_threshold 0.7
ObjectProperty,has duration,has billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5960; levenshtein=0.3125; semantic=0.6173; sequence_match=0.4444,False,0.5526,False,top-3 avg score 0.5526 < final_threshold 0.7
ObjectProperty,has property,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6402; levenshtein=0.3750; semantic=0.5440; sequence_match=0.4444,False,0.5429,False,top-3 avg score 0.5429 < final_threshold 0.7
ObjectProperty,hasGeometry,has physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5730; levenshtein=0.3158; semantic=0.6535; sequence_match=0.4000,False,0.5422,False,top-3 avg score 0.5422 < final_threshold 0.7
ObjectProperty,has measurement,has physical property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6225; levenshtein=0.3684; semantic=0.6223; sequence_match=0.3636,False,0.5378,False,top-3 avg score 0.5378 < final_threshold 0.7
ObjectProperty,has period,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.4545; semantic=0.5043; sequence_match=0.5000,False,0.5359,False,top-3 avg score 0.5359 < final_threshold 0.7
ObjectProperty,has measurement,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6376; levenshtein=0.3571; semantic=0.5179; sequence_match=0.4348,False,0.5301,False,top-3 avg score 0.5301 < final_threshold 0.7
ObjectProperty,has duration,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.5437; sequence_match=0.4211,False,0.5287,False,top-3 avg score 0.5287 < final_threshold 0.7
ObjectProperty,has period,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6866; levenshtein=0.3158; semantic=0.4686; sequence_match=0.4286,False,0.5279,False,top-3 avg score 0.5279 < final_threshold 0.7
ObjectProperty,has measurement,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6685; levenshtein=0.4211; semantic=0.4881; sequence_match=0.4242,False,0.5269,False,top-3 avg score 0.5269 < final_threshold 0.7
ObjectProperty,hasGeometry,has tariff,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.4708; sequence_match=0.5000,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.7
ObjectProperty,has key performance indicator,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6863; levenshtein=0.2692; semantic=0.4758; sequence_match=0.3902,False,0.5175,False,top-3 avg score 0.5175 < final_threshold 0.7
ObjectProperty,has phenomenon time,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5936; levenshtein=0.3158; semantic=0.5697; sequence_match=0.3889,False,0.5174,False,top-3 avg score 0.5174 < final_threshold 0.7
ObjectProperty,has property,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.5435; sequence_match=0.4000,False,0.5154,False,top-3 avg score 0.5154 < final_threshold 0.7
ObjectProperty,has property,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6212; levenshtein=0.2727; semantic=0.4948; sequence_match=0.4211,False,0.5123,False,top-3 avg score 0.5123 < final_threshold 0.7
ObjectProperty,has measurement,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.2857; semantic=0.5316; sequence_match=0.4000,False,0.5113,False,top-3 avg score 0.5113 < final_threshold 0.7
ObjectProperty,has phenomenon time,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.2941; semantic=0.4910; sequence_match=0.4000,False,0.5102,False,top-3 avg score 0.5102 < final_threshold 0.7
ObjectProperty,applies to,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6263; levenshtein=0.2727; semantic=0.4923; sequence_match=0.4000,False,0.5062,False,top-3 avg score 0.5062 < final_threshold 0.7
ObjectProperty,has duration,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2632; semantic=0.5640; sequence_match=0.3333,False,0.506,False,top-3 avg score 0.5060 < final_threshold 0.7
ObjectProperty,hasGeometry,has billing period,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6402; levenshtein=0.2500; semantic=0.4314; sequence_match=0.4444,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,has phenomenon time,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6208; levenshtein=0.3158; semantic=0.4473; sequence_match=0.4444,False,0.5042,False,top-3 avg score 0.5042 < final_threshold 0.7
ObjectProperty,has billing period,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.3684; semantic=0.4785; sequence_match=0.4571,False,0.5011,False,top-3 avg score 0.5011 < final_threshold 0.7
ObjectProperty,has key performance indicator,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6511; levenshtein=0.2308; semantic=0.4880; sequence_match=0.3556,False,0.4982,False,top-3 avg score 0.4982 < final_threshold 0.7
ObjectProperty,has phenomenon time,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6493; levenshtein=0.3529; semantic=0.4116; sequence_match=0.4286,False,0.4965,False,top-3 avg score 0.4965 < final_threshold 0.7
ObjectProperty,has phenomenon time,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.2353; semantic=0.5287; sequence_match=0.3750,False,0.4941,False,top-3 avg score 0.4941 < final_threshold 0.7
ObjectProperty,has key performance indicator,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5950; levenshtein=0.2692; semantic=0.4537; sequence_match=0.4324,False,0.4937,False,top-3 avg score 0.4937 < final_threshold 0.7
ObjectProperty,has duration,provides measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5911; levenshtein=0.1579; semantic=0.5478; sequence_match=0.3333,False,0.4907,False,top-3 avg score 0.4907 < final_threshold 0.7
ObjectProperty,has billing period,has location,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5960; levenshtein=0.3750; semantic=0.4316; sequence_match=0.4444,False,0.4907,False,top-3 avg score 0.4907 < final_threshold 0.7
ObjectProperty,has billing period,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5560; levenshtein=0.3125; semantic=0.5146; sequence_match=0.4000,False,0.4902,False,top-3 avg score 0.4902 < final_threshold 0.7
ObjectProperty,has phenomenon time,provides measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6049; levenshtein=0.2105; semantic=0.4677; sequence_match=0.3889,False,0.4872,False,top-3 avg score 0.4872 < final_threshold 0.7
ObjectProperty,has key performance indicator,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6126; levenshtein=0.2308; semantic=0.4589; sequence_match=0.3810,False,0.4842,False,top-3 avg score 0.4842 < final_threshold 0.7
ObjectProperty,applies to,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.3125; semantic=0.4259; sequence_match=0.4000,False,0.4836,False,top-3 avg score 0.4836 < final_threshold 0.7
ObjectProperty,has billing period,has chemical property,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6047; levenshtein=0.3684; semantic=0.3812; sequence_match=0.4571,False,0.481,False,top-3 avg score 0.4810 < final_threshold 0.7
ObjectProperty,hasGeometry,measures,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5598; levenshtein=0.1818; semantic=0.5664; sequence_match=0.3158,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.7
ObjectProperty,has phenomenon time,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5735; levenshtein=0.2353; semantic=0.4944; sequence_match=0.3636,False,0.4772,False,top-3 avg score 0.4772 < final_threshold 0.7
ObjectProperty,has key performance indicator,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.2308; semantic=0.4334; sequence_match=0.3556,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.7
ObjectProperty,has billing period,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5105; sequence_match=0.3333,False,0.4757,False,top-3 avg score 0.4757 < final_threshold 0.7
ObjectProperty,has duration,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.2632; semantic=0.4716; sequence_match=0.3333,False,0.4752,False,top-3 avg score 0.4752 < final_threshold 0.7
ObjectProperty,hasGeometry,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.2667; semantic=0.4474; sequence_match=0.3846,False,0.475,False,top-3 avg score 0.4750 < final_threshold 0.7
ObjectProperty,hasGeometry,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.2105; semantic=0.5696; sequence_match=0.4000,False,0.4745,False,top-3 avg score 0.4745 < final_threshold 0.7
ObjectProperty,has property,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.5103; sequence_match=0.4000,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.7
ObjectProperty,applies to,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2632; semantic=0.4462; sequence_match=0.3571,False,0.4695,False,top-3 avg score 0.4695 < final_threshold 0.7
ObjectProperty,makes measurement,has physical property,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5544; levenshtein=0.3158; semantic=0.5351; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,has period,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.4870; sequence_match=0.3529,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.7
ObjectProperty,applies to,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.4838; sequence_match=0.3529,False,0.4672,False,top-3 avg score 0.4672 < final_threshold 0.7
ObjectProperty,has key performance indicator,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5588; levenshtein=0.1538; semantic=0.5628; sequence_match=0.2667,False,0.4627,False,top-3 avg score 0.4627 < final_threshold 0.7
ObjectProperty,has measurement,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5540; levenshtein=0.2667; semantic=0.4872; sequence_match=0.3448,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.7
ObjectProperty,isKPIOf,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5873; levenshtein=0.3333; semantic=0.4594; sequence_match=0.2500,False,0.46,False,top-3 avg score 0.4600 < final_threshold 0.7
ObjectProperty,has measurement,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5456; levenshtein=0.2500; semantic=0.4964; sequence_match=0.3333,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.7
ObjectProperty,applies to,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2667; semantic=0.4614; sequence_match=0.3333,False,0.4575,False,top-3 avg score 0.4575 < final_threshold 0.7
ObjectProperty,makes measurement,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5987; levenshtein=0.3158; semantic=0.4134; sequence_match=0.3429,False,0.4517,False,top-3 avg score 0.4517 < final_threshold 0.7
ObjectProperty,makes measurement,has asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5125; levenshtein=0.3750; semantic=0.4637; sequence_match=0.3333,False,0.4504,False,top-3 avg score 0.4504 < final_threshold 0.7
ObjectProperty,applies to,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4729; levenshtein=0.1579; semantic=0.5190; sequence_match=0.3571,False,0.4497,False,top-3 avg score 0.4497 < final_threshold 0.7
ObjectProperty,applies to,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.2105; semantic=0.4347; sequence_match=0.3571,False,0.4472,False,top-3 avg score 0.4472 < final_threshold 0.7
ObjectProperty,has key performance indicator,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5391; levenshtein=0.2308; semantic=0.5000; sequence_match=0.2941,False,0.4444,False,top-3 avg score 0.4444 < final_threshold 0.7
ObjectProperty,is measured by device,has physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4968; levenshtein=0.1053; semantic=0.5092; sequence_match=0.3243,False,0.4435,False,top-3 avg score 0.4435 < final_threshold 0.7
ObjectProperty,has key performance indicator,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5871; levenshtein=0.1923; semantic=0.4547; sequence_match=0.2857,False,0.4425,False,top-3 avg score 0.4425 < final_threshold 0.7
ObjectProperty,feature is measured by device,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2000; semantic=0.5125; sequence_match=0.2727,False,0.4408,False,top-3 avg score 0.4408 < final_threshold 0.7
ObjectProperty,applies to,measures,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.5095; sequence_match=0.3529,False,0.4403,False,top-3 avg score 0.4403 < final_threshold 0.7
ObjectProperty,applies to,has tariff,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.5023; sequence_match=0.3333,False,0.439,False,top-3 avg score 0.4390 < final_threshold 0.7
ObjectProperty,has phenomenon time,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5033; levenshtein=0.2353; semantic=0.4218; sequence_match=0.3846,False,0.4366,False,top-3 avg score 0.4366 < final_threshold 0.7
ObjectProperty,makes measurement,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5648; levenshtein=0.2500; semantic=0.4925; sequence_match=0.2400,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
ObjectProperty,measurement made by,has physical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4982; levenshtein=0.1579; semantic=0.4518; sequence_match=0.3333,False,0.4278,False,top-3 avg score 0.4278 < final_threshold 0.7
ObjectProperty,has period,provides measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5725; levenshtein=0.1579; semantic=0.4886; sequence_match=0.2143,False,0.4251,False,top-3 avg score 0.4251 < final_threshold 0.7
ObjectProperty,measurement made by,has chemical property,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5196; levenshtein=0.2632; semantic=0.3619; sequence_match=0.3889,False,0.4235,False,top-3 avg score 0.4235 < final_threshold 0.7
ObjectProperty,isKPIOf,has physical property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.5281; sequence_match=0.2308,False,0.4232,False,top-3 avg score 0.4232 < final_threshold 0.7
ObjectProperty,isKPIOf,has location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4731; sequence_match=0.3333,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
ObjectProperty,feature is measured by device,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.2400; semantic=0.4006; sequence_match=0.2500,False,0.418,False,top-3 avg score 0.4180 < final_threshold 0.7
ObjectProperty,isKPIOf,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4460; levenshtein=0.2667; semantic=0.4387; sequence_match=0.3636,False,0.4161,False,top-3 avg score 0.4161 < final_threshold 0.7
ObjectProperty,isKPIOf,has billing period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.2500; semantic=0.4507; sequence_match=0.3478,False,0.413,False,top-3 avg score 0.4130 < final_threshold 0.7
ObjectProperty,makes measurement,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1875; semantic=0.4700; sequence_match=0.2222,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,has key performance indicator,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.1154; semantic=0.5030; sequence_match=0.1765,False,0.4095,False,top-3 avg score 0.4095 < final_threshold 0.7
ObjectProperty,is measured by device,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5097; levenshtein=0.1053; semantic=0.3805; sequence_match=0.3243,False,0.4049,False,top-3 avg score 0.4049 < final_threshold 0.7
ObjectProperty,measurement made by,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5288; levenshtein=0.1176; semantic=0.3688; sequence_match=0.3125,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,measurement made by,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.2353; semantic=0.3949; sequence_match=0.3200,False,0.4033,False,top-3 avg score 0.4033 < final_threshold 0.7
ObjectProperty,feature is measured by device,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5421; levenshtein=0.2000; semantic=0.3919; sequence_match=0.2727,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.7
ObjectProperty,is measured by device,has tariff period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4757; levenshtein=0.2222; semantic=0.4259; sequence_match=0.3030,False,0.4015,False,top-3 avg score 0.4015 < final_threshold 0.7
ObjectProperty,has phenomenon time,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4951; levenshtein=0.1176; semantic=0.4628; sequence_match=0.2400,False,0.3993,False,top-3 avg score 0.3993 < final_threshold 0.7
ObjectProperty,is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4284; sequence_match=0.2963,False,0.399,False,top-3 avg score 0.3990 < final_threshold 0.7
ObjectProperty,feature is measured by device,has tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.2000; semantic=0.4084; sequence_match=0.2353,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
ObjectProperty,isKPIOf,has chemical property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4372; sequence_match=0.2308,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
ObjectProperty,has billing period,measures,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4167; sequence_match=0.2500,False,0.3889,False,top-3 avg score 0.3889 < final_threshold 0.7
ObjectProperty,feature is measured by device,has asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5522; levenshtein=0.2000; semantic=0.4129; sequence_match=0.1818,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,isKPIOf,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.1053; semantic=0.5690; sequence_match=0.1538,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.7
ObjectProperty,is measured by device,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.1667; semantic=0.3811; sequence_match=0.2353,False,0.3799,False,top-3 avg score 0.3799 < final_threshold 0.7
ObjectProperty,measurement made by,has tariff,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4766; levenshtein=0.2353; semantic=0.4140; sequence_match=0.2308,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.7
ObjectProperty,makes measurement,has tariff period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4153; levenshtein=0.1250; semantic=0.4497; sequence_match=0.2581,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.7
ObjectProperty,measurement made by,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.1765; semantic=0.3904; sequence_match=0.2143,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,measurement made by,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5204; levenshtein=0.1765; semantic=0.3519; sequence_match=0.2424,False,0.3716,False,top-3 avg score 0.3716 < final_threshold 0.7
ObjectProperty,makes measurement,has billing period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4750; levenshtein=0.1250; semantic=0.4318; sequence_match=0.1875,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.7
ObjectProperty,isKPIOf,measures,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5275; sequence_match=0.1333,False,0.3611,False,top-3 avg score 0.3611 < final_threshold 0.7
ObjectProperty,is measured by device,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.1667; semantic=0.4291; sequence_match=0.2308,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
ObjectProperty,isKPIOf,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4965; sequence_match=0.1333,False,0.3508,False,top-3 avg score 0.3508 < final_threshold 0.7
ObjectProperty,has billing period,provides measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.1053; semantic=0.4537; sequence_match=0.1714,False,0.3429,False,top-3 avg score 0.3429 < final_threshold 0.7
ObjectProperty,feature is measured by device,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4182; levenshtein=0.1200; semantic=0.3987; sequence_match=0.1667,False,0.3278,False,top-3 avg score 0.3278 < final_threshold 0.7
