id,source,term_type,axiom_type,term,dl,status,note
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),Skip,subject 'function' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX4
AX30-pred,pred,Class,Declaration,License,Declaration: License (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),Skip,subject 'plain text file format' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),Skip,subject 'programming language' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX6
AX33-pred,pred,Class,Declaration,Software,Declaration: Software (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),Skip,subject 'software developer organization' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),Skip,subject 'software developer role' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),TP,matched pred AX7
AX36-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),TP,matched pred AX9
AX38-pred,pred,Class,Declaration,Version,Declaration: Version (Class),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),Skip,subject 'web service' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Skip,subject 'web service' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),Skip,subject 'has format specification' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Skip,subject 'has format specification' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Skip,subject 'has format specification' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,Skip,subject 'has format specification' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX16
AX50-pred,pred,ObjectProperty,Declaration,has Input Format,Declaration: has Input Format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX19
AX53-pred,pred,ObjectProperty,Declaration,has License,Declaration: has License (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX22
AX54-pred,pred,ObjectProperty,Declaration,has Output Format,Declaration: has Output Format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX28
AX59-pred,pred,ObjectProperty,Declaration,has Version,Declaration: has Version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,TP,matched pred AX30
AX60-pred,pred,ObjectProperty,Range,has Version,⊤ ⊑ ∀has Version.Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),Skip,subject 'implements' not in alignment table
AX61-pred,pred,-,-,-,(subject not in alignment table),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Skip,subject 'implements' not in alignment table
AX62-pred,pred,-,-,-,(subject not in alignment table),-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX13
AX67-pred,pred,ObjectProperty,Declaration,developed By,Declaration: developed By (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX34
AX71-pred,pred,ObjectProperty,Declaration,supported Platform,Declaration: supported Platform (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),Skip,subject 'uses software' not in alignment table
AX72-pred,pred,-,-,-,(subject not in alignment table),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Skip,subject 'uses software' not in alignment table
AX73-pred,pred,-,-,-,(subject not in alignment table),-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,Skip,subject 'uses software' not in alignment table
AX74-pred,pred,-,-,-,(subject not in alignment table),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Skip,subject 'uses software' not in alignment table
AX75-pred,pred,-,-,-,(subject not in alignment table),-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),TP,matched pred AX55
AX76-pred,pred,DatatypeProperty,Declaration,has Documentation URL,Declaration: has Documentation URL (DatatypeProperty),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Mismatch,pred AX57 differs: expr_type Datatype vs Top
AX77-pred,pred,DatatypeProperty,Range,has Documentation URL,has Documentation URL maps-to ⊤,-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),TP,matched pred AX58
AX78-pred,pred,DatatypeProperty,Declaration,has Download URL,Declaration: has Download URL (DatatypeProperty),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Mismatch,pred AX60 differs: expr_type Datatype vs Top
AX79-pred,pred,DatatypeProperty,Range,has Download URL,has Download URL maps-to ⊤,-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,FN,pred has no SubPropertyOf axiom on 'has Download URL'
AX80-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX91
AX81-pred,pred,DatatypeProperty,Declaration,version Release Date,Declaration: version Release Date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,pred AX93 differs: expr_type Datatype vs Top
AX82-pred,pred,DatatypeProperty,Range,version Release Date,version Release Date maps-to ⊤,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),TP,matched pred AX67
AX83-pred,pred,DatatypeProperty,Declaration,has Support URL,Declaration: has Support URL (DatatypeProperty),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,TP,matched pred AX69
AX84-pred,pred,DatatypeProperty,Range,has Support URL,has Support URL maps-to ⊤,-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),TP,matched pred AX61
AX85-pred,pred,DatatypeProperty,Declaration,has Homepage,Declaration: has Homepage (DatatypeProperty),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,TP,matched pred AX63
AX86-pred,pred,DatatypeProperty,Range,has Homepage,has Homepage maps-to ⊤,-,-
AX14-pred,pred,ObjectProperty,Domain,developed By,∃developed By.⊤ ⊑ Software,FP,pred Domain axiom on 'developed By' not matched by any gold axiom on 'is developed by'
AX14-gold,gold,-,-,-,(no gold counterpart),-,-
AX15-pred,pred,ObjectProperty,Range,developed By,⊤ ⊑ ∀developed By.Developer,FP,pred Range axiom on 'developed By' not matched by any gold axiom on 'is developed by'
AX15-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,ObjectProperty,Domain,has Input Format,∃has Input Format.⊤ ⊑ Software,FP,pred Domain axiom on 'has Input Format' not matched by any gold axiom on 'has input'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,ObjectProperty,Range,has Input Format,⊤ ⊑ ∀has Input Format.Data Format,FP,pred Range axiom on 'has Input Format' not matched by any gold axiom on 'has input'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,ObjectProperty,Domain,has License,∃has License.⊤ ⊑ Software,FP,pred Domain axiom on 'has License' not matched by any gold axiom on 'has license'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,ObjectProperty,Range,has License,⊤ ⊑ ∀has License.License,FP,pred Range axiom on 'has License' not matched by any gold axiom on 'has license'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX23-pred,pred,ObjectProperty,Domain,has Output Format,∃has Output Format.⊤ ⊑ Software,FP,pred Domain axiom on 'has Output Format' not matched by any gold axiom on 'has output'
AX23-gold,gold,-,-,-,(no gold counterpart),-,-
AX24-pred,pred,ObjectProperty,Range,has Output Format,⊤ ⊑ ∀has Output Format.Data Format,FP,pred Range axiom on 'has Output Format' not matched by any gold axiom on 'has output'
AX24-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,ObjectProperty,Domain,has Version,∃has Version.⊤ ⊑ Software,FP,pred Domain axiom on 'has Version' not matched by any gold axiom on 'has version'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX35-pred,pred,ObjectProperty,Domain,supported Platform,∃supported Platform.⊤ ⊑ Software,FP,pred Domain axiom on 'supported Platform' not matched by any gold axiom on 'uses platform'
AX35-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,ObjectProperty,Range,supported Platform,⊤ ⊑ ∀supported Platform.Platform,FP,pred Range axiom on 'supported Platform' not matched by any gold axiom on 'uses platform'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX56-pred,pred,DatatypeProperty,Domain,has Documentation URL,∃has Documentation URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has Documentation URL' not matched by any gold axiom on 'has documentation'
AX56-gold,gold,-,-,-,(no gold counterpart),-,-
AX59-pred,pred,DatatypeProperty,Domain,has Download URL,∃has Download URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has Download URL' not matched by any gold axiom on 'has download location'
AX59-gold,gold,-,-,-,(no gold counterpart),-,-
AX62-pred,pred,DatatypeProperty,Domain,has Homepage,∃has Homepage.⊤ ⊑ Software,FP,pred Domain axiom on 'has Homepage' not matched by any gold axiom on 'has website homepage'
AX62-gold,gold,-,-,-,(no gold counterpart),-,-
AX68-pred,pred,DatatypeProperty,Domain,has Support URL,∃has Support URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has Support URL' not matched by any gold axiom on 'has support URL'
AX68-gold,gold,-,-,-,(no gold counterpart),-,-
AX92-pred,pred,DatatypeProperty,Domain,version Release Date,∃version Release Date.⊤ ⊑ Version,FP,pred Domain axiom on 'version Release Date' not matched by any gold axiom on 'has release date'
AX92-gold,gold,-,-,-,(no gold counterpart),-,-
