gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Constraint,Logical Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7294; levenshtein=0.5882; semantic=0.8909; sequence_match=0.7407,False,0.787,False,gold already mapped to 'Constraint'
LogicalConstraint,Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7294; levenshtein=0.5882; semantic=0.8909; sequence_match=0.7407,False,0.787,False,gold already mapped to 'Logical Constraint'
Rule,Role,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8500; levenshtein=0.7500; semantic=0.6705; sequence_match=0.7500,False,0.7833,False,gold already mapped to 'Rule'
AssetScope,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9000; levenshtein=0.5000; semantic=0.7256; sequence_match=0.6667,False,0.7641,False,pred already taken by 'Asset' (higher averaged score)
LogicalConstraint,Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8579; levenshtein=0.5882; semantic=0.7335; sequence_match=0.6875,False,0.7596,False,gold already mapped to 'Logical Constraint'
Constraint,Temporal Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7185; levenshtein=0.5556; semantic=0.8205; sequence_match=0.7143,False,0.7511,False,gold already mapped to 'Constraint'
LogicalConstraint,Temporal Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7264; levenshtein=0.6667; semantic=0.7776; sequence_match=0.7429,False,0.7489,False,gold already mapped to 'Logical Constraint'
AssetCollection,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8667; levenshtein=0.3333; semantic=0.8057; sequence_match=0.5000,False,0.7241,False,pred already taken by 'Asset' (higher averaged score)
Permission,Exclusive Permission,semantic+sequence_match+levenshtein,jaro_winkler=0.4544; levenshtein=0.5263; semantic=0.8636; sequence_match=0.6897,False,0.6932,False,gold already mapped to 'Permission'
Constraint,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7900; levenshtein=0.4000; semantic=0.6493; sequence_match=0.6316,False,0.6903,False,gold already mapped to 'Constraint'
Permission,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Permission'
Prohibition,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Prohibition'
Prohibition,Condition,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6818; levenshtein=0.5455; semantic=0.5094; sequence_match=0.6000,False,0.6091,False,gold already mapped to 'Prohibition'
LeftOperand,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5374; levenshtein=0.4000; semantic=0.7899; sequence_match=0.4615,False,0.5963,False,top-3 avg score 0.5963 < final_threshold 0.6
Operator,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.3750; semantic=0.5556; sequence_match=0.4615,False,0.5668,False,top-3 avg score 0.5668 < final_threshold 0.6
LogicalConstraint,Conflict Resolution Strategy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7086; levenshtein=0.3846; semantic=0.4579; sequence_match=0.5116,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Duty,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.6003; sequence_match=0.4444,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Party,Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.6003; sequence_match=0.4444,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
Operator,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3000; semantic=0.5998; sequence_match=0.4444,False,0.5592,False,top-3 avg score 0.5592 < final_threshold 0.6
LogicalConstraint,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5870; levenshtein=0.2353; semantic=0.6157; sequence_match=0.4615,False,0.5547,False,top-3 avg score 0.5547 < final_threshold 0.6
Asset,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6242; levenshtein=0.2727; semantic=0.6509; sequence_match=0.3750,False,0.55,False,top-3 avg score 0.5500 < final_threshold 0.6
AssetCollection,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5944; sequence_match=0.4615,False,0.5496,False,top-3 avg score 0.5496 < final_threshold 0.6
Operator,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.3636; semantic=0.5942; sequence_match=0.4211,False,0.5473,False,top-3 avg score 0.5473 < final_threshold 0.6
Permission,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6148; levenshtein=0.4000; semantic=0.6010; sequence_match=0.4211,False,0.5456,False,top-3 avg score 0.5456 < final_threshold 0.6
ConflictTerm,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.2500; semantic=0.5112; sequence_match=0.4545,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
ConflictTerm,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4980; sequence_match=0.4762,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
AssetCollection,Condition,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.4965; sequence_match=0.5000,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.6
Constraint,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.3077; semantic=0.5020; sequence_match=0.4444,False,0.5404,False,top-3 avg score 0.5404 < final_threshold 0.6
Action,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.6237; sequence_match=0.3750,False,0.5329,False,top-3 avg score 0.5329 < final_threshold 0.6
Action,Aggregation,sequence_match+semantic+levenshtein,jaro_winkler=0.4192; levenshtein=0.4545; semantic=0.5552; sequence_match=0.5882,False,0.5327,False,top-3 avg score 0.5327 < final_threshold 0.6
Action,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5756; sequence_match=0.3750,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.6
Constraint,Transfer Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6509; levenshtein=0.3846; semantic=0.5063; sequence_match=0.4348,False,0.5307,False,top-3 avg score 0.5307 < final_threshold 0.6
Operator,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.6
Operator,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6898; levenshtein=0.2778; semantic=0.5118; sequence_match=0.3846,False,0.5287,False,top-3 avg score 0.5287 < final_threshold 0.6
Rule,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5670; sequence_match=0.4000,False,0.526,False,top-3 avg score 0.5260 < final_threshold 0.6
Policy,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5624; sequence_match=0.4000,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.6
Constraint,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.6179; sequence_match=0.4000,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.6
LeftOperand,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5976; sequence_match=0.3810,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.6
Operator,Role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5972; levenshtein=0.1250; semantic=0.6263; sequence_match=0.3333,False,0.5189,False,top-3 avg score 0.5189 < final_threshold 0.6
Policy,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Prohibition,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Prohibition,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.3636; semantic=0.5270; sequence_match=0.4545,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.6
Party,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5481; sequence_match=0.3750,False,0.5158,False,top-3 avg score 0.5158 < final_threshold 0.6
Asset,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.5449; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.6
Party,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.5449; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.6
Prohibition,Exclusive Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2632; semantic=0.5722; sequence_match=0.4000,False,0.5149,False,top-3 avg score 0.5149 < final_threshold 0.6
Party,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5389; sequence_match=0.3750,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.6
Prohibition,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5389; sequence_match=0.3750,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.6
AssetScope,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5584; sequence_match=0.3810,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.6
Action,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5858; sequence_match=0.3636,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.6
Asset,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5359; levenshtein=0.3077; semantic=0.5461; sequence_match=0.4444,False,0.5088,False,top-3 avg score 0.5088 < final_threshold 0.6
Action,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5781; sequence_match=0.3636,False,0.5065,False,top-3 avg score 0.5065 < final_threshold 0.6
AssetCollection,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.1765; semantic=0.4651; sequence_match=0.3750,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.6
Permission,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2857; semantic=0.4519; sequence_match=0.4167,False,0.5022,False,top-3 avg score 0.5022 < final_threshold 0.6
LeftOperand,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6406; levenshtein=0.2778; semantic=0.5194; sequence_match=0.3448,False,0.5016,False,top-3 avg score 0.5016 < final_threshold 0.6
Asset,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6119; levenshtein=0.2143; semantic=0.5754; sequence_match=0.3158,False,0.501,False,top-3 avg score 0.5010 < final_threshold 0.6
AssetCollection,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2000; semantic=0.4904; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.6
Permission,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.3636; semantic=0.5331; sequence_match=0.3810,False,0.4996,False,top-3 avg score 0.4996 < final_threshold 0.6
Operator,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5734; sequence_match=0.3529,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
Operator,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5181; sequence_match=0.3636,False,0.4919,False,top-3 avg score 0.4919 < final_threshold 0.6
ConflictTerm,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.1765; semantic=0.5001; sequence_match=0.3448,False,0.4913,False,top-3 avg score 0.4913 < final_threshold 0.6
Policy,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.2222; semantic=0.5093; sequence_match=0.3333,False,0.4907,False,top-3 avg score 0.4907 < final_threshold 0.6
Duty,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.5894; sequence_match=0.3077,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
Party,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5290; sequence_match=0.3636,False,0.4902,False,top-3 avg score 0.4902 < final_threshold 0.6
LeftOperand,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5162; levenshtein=0.2941; semantic=0.5959; sequence_match=0.3571,False,0.4897,False,top-3 avg score 0.4897 < final_threshold 0.6
Operator,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.6
Operator,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5642; sequence_match=0.3200,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.6
AssetCollection,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5603; levenshtein=0.3333; semantic=0.4816; sequence_match=0.4138,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.6
LeftOperand,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5242; levenshtein=0.1818; semantic=0.5498; sequence_match=0.3810,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.6
AssetCollection,Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2667; semantic=0.4975; sequence_match=0.4000,False,0.4843,False,top-3 avg score 0.4843 < final_threshold 0.6
Duty,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5798; sequence_match=0.4000,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.6
Party,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.5082; sequence_match=0.3636,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
Policy,Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.5082; sequence_match=0.3636,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
Action,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.2353; semantic=0.5253; sequence_match=0.3478,False,0.483,False,top-3 avg score 0.4830 < final_threshold 0.6
Rule,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5606; levenshtein=0.0909; semantic=0.6206; sequence_match=0.2667,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.6
LogicalConstraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.6383; sequence_match=0.2857,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.6
Prohibition,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.6383; sequence_match=0.2857,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.6
Operator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5811; sequence_match=0.3077,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
Asset,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
Constraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
Prohibition,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.4856; sequence_match=0.4000,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
ConflictTerm,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.4960; sequence_match=0.3750,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
LeftOperand,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5030; levenshtein=0.0000; semantic=0.5550; sequence_match=0.3636,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.6
LeftOperand,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5606; levenshtein=0.0909; semantic=0.5906; sequence_match=0.2667,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.6
Party,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5907; levenshtein=0.1667; semantic=0.4778; sequence_match=0.3478,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.6
Operator,Transfer Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.1538; semantic=0.5219; sequence_match=0.2857,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.6
Rule,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5513; levenshtein=0.1538; semantic=0.6220; sequence_match=0.2353,False,0.4695,False,top-3 avg score 0.4695 < final_threshold 0.6
Permission,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5815; levenshtein=0.2222; semantic=0.5410; sequence_match=0.2857,False,0.4694,False,top-3 avg score 0.4694 < final_threshold 0.6
Prohibition,Temporal Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5322; levenshtein=0.2222; semantic=0.5949; sequence_match=0.2759,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.6
AssetCollection,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6074; levenshtein=0.1667; semantic=0.4317; sequence_match=0.3636,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.6
Duty,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Rule,Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
ConflictTerm,Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5405; levenshtein=0.2000; semantic=0.4882; sequence_match=0.3704,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.6
Action,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.3384; levenshtein=0.3636; semantic=0.5629; sequence_match=0.4706,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
Action,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2222; semantic=0.4917; sequence_match=0.3333,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
AssetCollection,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5872; levenshtein=0.1923; semantic=0.4130; sequence_match=0.3902,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
ConflictTerm,Exclusive Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2105; semantic=0.3972; sequence_match=0.3871,False,0.4632,False,top-3 avg score 0.4632 < final_threshold 0.6
LogicalConstraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5636; sequence_match=0.2857,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.6
Asset,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5760; sequence_match=0.3000,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.6
ConflictTerm,Policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5000; levenshtein=0.3333; semantic=0.4417; sequence_match=0.4444,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
Constraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Prohibition,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.6761; sequence_match=0.1905,False,0.4616,False,top-3 avg score 0.4616 < final_threshold 0.6
Party,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5831; sequence_match=0.2667,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.6
Permission,Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.5831; sequence_match=0.2667,False,0.461,False,top-3 avg score 0.4610 < final_threshold 0.6
Asset,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
Permission,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2000; semantic=0.5938; sequence_match=0.2667,False,0.4609,False,top-3 avg score 0.4609 < final_threshold 0.6
AssetCollection,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.3333; semantic=0.4600; sequence_match=0.3846,False,0.458,False,top-3 avg score 0.4580 < final_threshold 0.6
Constraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5966; sequence_match=0.1905,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
AssetScope,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.1429; semantic=0.4862; sequence_match=0.3333,False,0.4573,False,top-3 avg score 0.4573 < final_threshold 0.6
Permission,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Policy,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.6073; sequence_match=0.2500,False,0.4561,False,top-3 avg score 0.4561 < final_threshold 0.6
Policy,Logical Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2000; semantic=0.5197; sequence_match=0.2857,False,0.4555,False,top-3 avg score 0.4555 < final_threshold 0.6
Asset,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.5828; sequence_match=0.2727,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
LogicalConstraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.1765; semantic=0.5828; sequence_match=0.2727,False,0.4538,False,top-3 avg score 0.4538 < final_threshold 0.6
ConflictTerm,Temporal Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5370; levenshtein=0.1667; semantic=0.4856; sequence_match=0.3333,False,0.452,False,top-3 avg score 0.4520 < final_threshold 0.6
LeftOperand,Exclusive Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4392; levenshtein=0.2105; semantic=0.5154; sequence_match=0.4000,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
Permission,Logical Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0667; semantic=0.5842; sequence_match=0.3200,False,0.4495,False,top-3 avg score 0.4495 < final_threshold 0.6
AssetScope,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5260; sequence_match=0.3000,False,0.4476,False,top-3 avg score 0.4476 < final_threshold 0.6
LeftOperand,Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.5124; sequence_match=0.2667,False,0.4474,False,top-3 avg score 0.4474 < final_threshold 0.6
LogicalConstraint,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5759; levenshtein=0.1765; semantic=0.5059; sequence_match=0.2581,False,0.4466,False,top-3 avg score 0.4466 < final_threshold 0.6
Party,Transfer Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4991; levenshtein=0.1538; semantic=0.5065; sequence_match=0.3333,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Action,Disaggregation,sequence_match+semantic+levenshtein,jaro_winkler=0.3254; levenshtein=0.3571; semantic=0.4817; sequence_match=0.5000,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Constraint,Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6206; sequence_match=0.2000,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
