gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Constraint,And Constraint,sequence_match+semantic+jaro_winkler,jaro_winkler=0.7897; levenshtein=0.7692; semantic=0.8670; sequence_match=0.8696,False,0.8421,False,gold already mapped to 'Constraint'
Constraint,Xor Constraint,sequence_match+jaro_winkler+semantic,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.8131; sequence_match=0.8696,False,0.8352,False,gold already mapped to 'Constraint'
Constraint,Constraint Subtype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9176; levenshtein=0.5882; semantic=0.7857; sequence_match=0.7407,False,0.8147,False,gold already mapped to 'Constraint'
Constraint,Logical Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7294; levenshtein=0.5882; semantic=0.8909; sequence_match=0.7407,False,0.787,False,gold already mapped to 'Constraint'
LogicalConstraint,Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7294; levenshtein=0.5882; semantic=0.8909; sequence_match=0.7407,False,0.787,False,gold already mapped to 'Logical Constraint'
AssetScope,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9000; levenshtein=0.5000; semantic=0.7256; sequence_match=0.6667,False,0.7641,False,pred already taken by 'Asset' (higher averaged score)
LogicalConstraint,Or Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7334; levenshtein=0.6471; semantic=0.7903; sequence_match=0.7586,False,0.7608,False,gold already mapped to 'Logical Constraint'
LogicalConstraint,And Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7099; levenshtein=0.5882; semantic=0.8130; sequence_match=0.7333,False,0.7521,False,gold already mapped to 'Logical Constraint'
Permission,Permission/Duty Element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8952; levenshtein=0.4762; semantic=0.7041; sequence_match=0.6452,False,0.7482,False,gold already mapped to 'Negated Permission'
Constraint,Container,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8691; levenshtein=0.6000; semantic=0.6342; sequence_match=0.7368,False,0.7467,False,gold already mapped to 'Constraint'
LogicalConstraint,Xor Constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.7099; levenshtein=0.6471; semantic=0.7728; sequence_match=0.7333,False,0.7387,False,gold already mapped to 'Logical Constraint'
AssetCollection,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8667; levenshtein=0.3333; semantic=0.8057; sequence_match=0.5000,False,0.7241,False,pred already taken by 'Asset' (higher averaged score)
Constraint,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7900; levenshtein=0.4000; semantic=0.6493; sequence_match=0.6316,False,0.6903,False,gold already mapped to 'Constraint'
Rule,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8571; levenshtein=0.2857; semantic=0.7449; sequence_match=0.4444,False,0.6822,False,gold already mapped to 'Rule'
Constraint,Contract Role,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8328; levenshtein=0.4167; semantic=0.5349; sequence_match=0.6364,False,0.668,False,gold already mapped to 'Constraint'
Permission,Permission Duty Element Subtype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8714; levenshtein=0.3571; semantic=0.6052; sequence_match=0.5263,False,0.6676,False,gold already mapped to 'Negated Permission'
Permission,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7436; levenshtein=0.4545; semantic=0.6710; sequence_match=0.5714,False,0.662,False,gold already mapped to 'Negated Permission'
Constraint,Contract Party,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8223; levenshtein=0.4615; semantic=0.5467; sequence_match=0.6087,False,0.6592,False,gold already mapped to 'Constraint'
LogicalConstraint,Constraint Subtype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5922; levenshtein=0.1765; semantic=0.7091; sequence_match=0.5882,False,0.6298,False,gold already mapped to 'Logical Constraint'
ConflictTerm,Container,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.8176; levenshtein=0.5000; semantic=0.4763; sequence_match=0.5714,False,0.6297,False,gold already mapped to 'Conflict Resolution Strategy'
Action,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.4286; semantic=0.6146; sequence_match=0.6000,False,0.6218,False,gold already mapped to 'Condition'
Prohibition,Condition,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6818; levenshtein=0.5455; semantic=0.5094; sequence_match=0.6000,False,0.6091,False,gold already mapped to 'Prohibition'
Party,Contract Party,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4991; levenshtein=0.3846; semantic=0.7685; sequence_match=0.5556,False,0.6077,False,gold already mapped to 'Party Role Assignment'
Operator,Contract Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.4167; semantic=0.5826; sequence_match=0.5000,False,0.5738,False,top-3 avg score 0.5738 < final_threshold 0.6
LogicalConstraint,Conflict Resolution Strategy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7086; levenshtein=0.3846; semantic=0.4579; sequence_match=0.5116,False,0.5594,False,top-3 avg score 0.5594 < final_threshold 0.6
LogicalConstraint,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5621; levenshtein=0.3529; semantic=0.5756; sequence_match=0.5385,False,0.5587,False,top-3 avg score 0.5587 < final_threshold 0.6
LogicalConstraint,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5870; levenshtein=0.2353; semantic=0.6157; sequence_match=0.4615,False,0.5547,False,top-3 avg score 0.5547 < final_threshold 0.6
Asset,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6242; levenshtein=0.2727; semantic=0.6509; sequence_match=0.3750,False,0.55,False,top-3 avg score 0.5500 < final_threshold 0.6
AssetCollection,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5944; sequence_match=0.4615,False,0.5496,False,top-3 avg score 0.5496 < final_threshold 0.6
Operator,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.3636; semantic=0.5942; sequence_match=0.4211,False,0.5473,False,top-3 avg score 0.5473 < final_threshold 0.6
Prohibition,Negated Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5772; levenshtein=0.2353; semantic=0.6356; sequence_match=0.4286,False,0.5471,False,top-3 avg score 0.5471 < final_threshold 0.6
Permission,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6148; levenshtein=0.4000; semantic=0.6010; sequence_match=0.4211,False,0.5456,False,top-3 avg score 0.5456 < final_threshold 0.6
Operator,Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6032; levenshtein=0.3846; semantic=0.5534; sequence_match=0.4762,False,0.5443,False,top-3 avg score 0.5443 < final_threshold 0.6
ConflictTerm,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6659; levenshtein=0.2500; semantic=0.5112; sequence_match=0.4545,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
ConflictTerm,Condition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4980; sequence_match=0.4762,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
AssetCollection,Condition,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6333; levenshtein=0.4000; semantic=0.4965; sequence_match=0.5000,False,0.5433,False,top-3 avg score 0.5433 < final_threshold 0.6
ConflictTerm,Contract Role,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6944; levenshtein=0.4167; semantic=0.4318; sequence_match=0.5000,False,0.5421,False,top-3 avg score 0.5421 < final_threshold 0.6
Action,Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6630; levenshtein=0.2222; semantic=0.5610; sequence_match=0.4000,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.6
Asset,Remedy Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3125; semantic=0.5456; sequence_match=0.4762,False,0.5406,False,top-3 avg score 0.5406 < final_threshold 0.6
Constraint,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.3077; semantic=0.5020; sequence_match=0.4444,False,0.5404,False,top-3 avg score 0.5404 < final_threshold 0.6
Operator,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6944; levenshtein=0.2500; semantic=0.5131; sequence_match=0.4000,False,0.5358,False,top-3 avg score 0.5358 < final_threshold 0.6
Permission,Remedy Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6173; levenshtein=0.3125; semantic=0.5245; sequence_match=0.4615,False,0.5344,False,top-3 avg score 0.5344 < final_threshold 0.6
Prohibition,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6025; levenshtein=0.3571; semantic=0.5199; sequence_match=0.4800,False,0.5341,False,top-3 avg score 0.5341 < final_threshold 0.6
ConflictTerm,Contract Party,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6596; levenshtein=0.4615; semantic=0.4296; sequence_match=0.4800,False,0.5337,False,top-3 avg score 0.5337 < final_threshold 0.6
Action,Aggregation,sequence_match+semantic+levenshtein,jaro_winkler=0.4192; levenshtein=0.4545; semantic=0.5552; sequence_match=0.5882,False,0.5327,False,top-3 avg score 0.5327 < final_threshold 0.6
Action,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6444; levenshtein=0.2000; semantic=0.5756; sequence_match=0.3750,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.6
Permission,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6570; levenshtein=0.3158; semantic=0.5243; sequence_match=0.4138,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.6
Operator,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.5972; sequence_match=0.4444,False,0.5305,False,top-3 avg score 0.5305 < final_threshold 0.6
LogicalConstraint,Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6295; levenshtein=0.2941; semantic=0.4905; sequence_match=0.4667,False,0.5289,False,top-3 avg score 0.5289 < final_threshold 0.6
ConflictTerm,Constraint Subtype,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6291; levenshtein=0.3529; semantic=0.4712; sequence_match=0.4828,False,0.5277,False,top-3 avg score 0.5277 < final_threshold 0.6
Rule,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5670; sequence_match=0.4000,False,0.526,False,top-3 avg score 0.5260 < final_threshold 0.6
Action,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3077; semantic=0.4805; sequence_match=0.4211,False,0.5247,False,top-3 avg score 0.5247 < final_threshold 0.6
Permission,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6206; levenshtein=0.3571; semantic=0.5340; sequence_match=0.4167,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.6
Constraint,Transfer Rights,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.3571; semantic=0.5160; sequence_match=0.4167,False,0.5236,False,top-3 avg score 0.5236 < final_threshold 0.6
LogicalConstraint,Contract Role,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6117; levenshtein=0.2941; semantic=0.4718; sequence_match=0.4828,False,0.5221,False,top-3 avg score 0.5221 < final_threshold 0.6
LeftOperand,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.5976; sequence_match=0.3810,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.6
Operator,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6816; levenshtein=0.2308; semantic=0.4993; sequence_match=0.3810,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.6
AssetCollection,Rule Activation,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6735; levenshtein=0.4000; semantic=0.4054; sequence_match=0.4828,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.6
Policy,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Prohibition,Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.6078; sequence_match=0.3529,False,0.5172,False,top-3 avg score 0.5172 < final_threshold 0.6
Prohibition,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5697; levenshtein=0.3636; semantic=0.5270; sequence_match=0.4545,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.6
Party,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5481; sequence_match=0.3750,False,0.5158,False,top-3 avg score 0.5158 < final_threshold 0.6
Party,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.0000; semantic=0.5449; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.6
Action,Contract Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.3333; semantic=0.4809; sequence_match=0.4444,False,0.514,False,top-3 avg score 0.5140 < final_threshold 0.6
Party,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.1818; semantic=0.5389; sequence_match=0.3750,False,0.5127,False,top-3 avg score 0.5127 < final_threshold 0.6
Operator,Container,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.6132; sequence_match=0.3529,False,0.5103,False,top-3 avg score 0.5103 < final_threshold 0.6
AssetScope,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5879; levenshtein=0.1818; semantic=0.5584; sequence_match=0.3810,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.6
Action,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5858; sequence_match=0.3636,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.6
LogicalConstraint,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6675; levenshtein=0.1765; semantic=0.5256; sequence_match=0.3226,False,0.5052,False,top-3 avg score 0.5052 < final_threshold 0.6
AssetCollection,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.1765; semantic=0.4651; sequence_match=0.3750,False,0.5041,False,top-3 avg score 0.5041 < final_threshold 0.6
AssetScope,Constraint Subtype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.2941; semantic=0.5091; sequence_match=0.3704,False,0.5038,False,top-3 avg score 0.5038 < final_threshold 0.6
Permission,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6381; levenshtein=0.2857; semantic=0.4519; sequence_match=0.4167,False,0.5022,False,top-3 avg score 0.5022 < final_threshold 0.6
Asset,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6119; levenshtein=0.2143; semantic=0.5754; sequence_match=0.3158,False,0.501,False,top-3 avg score 0.5010 < final_threshold 0.6
AssetCollection,Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2000; semantic=0.4904; sequence_match=0.4000,False,0.5005,False,top-3 avg score 0.5005 < final_threshold 0.6
Permission,Aggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.3636; semantic=0.5331; sequence_match=0.3810,False,0.4996,False,top-3 avg score 0.4996 < final_threshold 0.6
Duty,Permission Duty Element Subtype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7143; levenshtein=0.1429; semantic=0.5344; sequence_match=0.2500,False,0.4996,False,top-3 avg score 0.4996 < final_threshold 0.6
Operator,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5734; sequence_match=0.3529,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
Operator,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5181; sequence_match=0.3636,False,0.4919,False,top-3 avg score 0.4919 < final_threshold 0.6
Prohibition,Permission/Duty Element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5613; levenshtein=0.2381; semantic=0.5391; sequence_match=0.3750,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.6
ConflictTerm,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.1765; semantic=0.5001; sequence_match=0.3448,False,0.4913,False,top-3 avg score 0.4913 < final_threshold 0.6
Asset,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5868; levenshtein=0.2632; semantic=0.4694; sequence_match=0.4167,False,0.491,False,top-3 avg score 0.4910 < final_threshold 0.6
Asset,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6103; levenshtein=0.2308; semantic=0.5286; sequence_match=0.3333,False,0.4907,False,top-3 avg score 0.4907 < final_threshold 0.6
AssetCollection,Sequencing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2667; semantic=0.4601; sequence_match=0.4000,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
Duty,Condition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5741; levenshtein=0.2222; semantic=0.5894; sequence_match=0.3077,False,0.4904,False,top-3 avg score 0.4904 < final_threshold 0.6
Party,Remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.5290; sequence_match=0.3636,False,0.4902,False,top-3 avg score 0.4902 < final_threshold 0.6
LeftOperand,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5162; levenshtein=0.2941; semantic=0.5959; sequence_match=0.3571,False,0.4897,False,top-3 avg score 0.4897 < final_threshold 0.6
Operator,Prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5256; sequence_match=0.3158,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.6
LeftOperand,Negated Permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6076; levenshtein=0.2941; semantic=0.4306; sequence_match=0.4286,False,0.4889,False,top-3 avg score 0.4889 < final_threshold 0.6
Operator,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.5057; sequence_match=0.3636,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.6
Operator,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2353; semantic=0.5642; sequence_match=0.3200,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.6
AssetCollection,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5603; levenshtein=0.3333; semantic=0.4816; sequence_match=0.4138,False,0.4852,False,top-3 avg score 0.4852 < final_threshold 0.6
AssetCollection,And Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5912; levenshtein=0.2667; semantic=0.4352; sequence_match=0.4286,False,0.485,False,top-3 avg score 0.4850 < final_threshold 0.6
Duty,Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5798; sequence_match=0.4000,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.6
Permission,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.6327; sequence_match=0.3333,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.6
Party,Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.5082; sequence_match=0.3636,False,0.4832,False,top-3 avg score 0.4832 < final_threshold 0.6
Action,Logical Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5758; levenshtein=0.2353; semantic=0.5253; sequence_match=0.3478,False,0.483,False,top-3 avg score 0.4830 < final_threshold 0.6
Rule,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5606; levenshtein=0.0909; semantic=0.6206; sequence_match=0.2667,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.6
LogicalConstraint,Prohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.6383; sequence_match=0.2857,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.6
Prohibition,Logical Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.6383; sequence_match=0.2857,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.6
Operator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5811; sequence_match=0.3077,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.6
Asset,Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
Constraint,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6355; sequence_match=0.2667,False,0.4785,False,top-3 avg score 0.4785 < final_threshold 0.6
LeftOperand,Rule Activation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5372; levenshtein=0.2143; semantic=0.4970; sequence_match=0.4000,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.6
Prohibition,Disaggregation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.2857; semantic=0.4856; sequence_match=0.4000,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
ConflictTerm,Or Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.0833; semantic=0.4323; sequence_match=0.4167,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.6
LeftOperand,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5030; levenshtein=0.0000; semantic=0.5550; sequence_match=0.3636,False,0.4739,False,top-3 avg score 0.4739 < final_threshold 0.6
LeftOperand,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5606; levenshtein=0.0909; semantic=0.5906; sequence_match=0.2667,False,0.4726,False,top-3 avg score 0.4726 < final_threshold 0.6
Party,Permission/Duty Element,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6635; levenshtein=0.1905; semantic=0.4410; sequence_match=0.3077,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.6
Constraint,Remedy Assignment,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6028; levenshtein=0.2500; semantic=0.5592; sequence_match=0.2308,False,0.4707,False,top-3 avg score 0.4707 < final_threshold 0.6
Asset,Transfer Rights,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5286; levenshtein=0.2857; semantic=0.5667; sequence_match=0.3158,False,0.4704,False,top-3 avg score 0.4704 < final_threshold 0.6
Action,Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6060; levenshtein=0.2308; semantic=0.4891; sequence_match=0.3158,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.6
Rule,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6360; levenshtein=0.1579; semantic=0.5085; sequence_match=0.2609,False,0.4685,False,top-3 avg score 0.4685 < final_threshold 0.6
Action,Negated Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4477; levenshtein=0.2353; semantic=0.5227; sequence_match=0.4348,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.6
AssetScope,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6154; levenshtein=0.2105; semantic=0.4441; sequence_match=0.3448,False,0.4681,False,top-3 avg score 0.4681 < final_threshold 0.6
ConflictTerm,Xor Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5644; levenshtein=0.1538; semantic=0.4375; sequence_match=0.4000,False,0.4673,False,top-3 avg score 0.4673 < final_threshold 0.6
Duty,Rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.2500; semantic=0.6491; sequence_match=0.2500,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.6
Action,Prohibition,semantic+sequence_match+levenshtein,jaro_winkler=0.3384; levenshtein=0.3636; semantic=0.5629; sequence_match=0.4706,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
LeftOperand,Container,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.1818; semantic=0.5259; sequence_match=0.3000,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.6
Operator,Party Role Assignment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6049; levenshtein=0.1053; semantic=0.4925; sequence_match=0.2963,False,0.4646,False,top-3 avg score 0.4646 < final_threshold 0.6
AssetCollection,Contract Role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6352; levenshtein=0.2000; semantic=0.4604; sequence_match=0.2963,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.6
AssetCollection,Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5872; levenshtein=0.1923; semantic=0.4130; sequence_match=0.3902,False,0.4635,False,top-3 avg score 0.4635 < final_threshold 0.6
LogicalConstraint,Aggregation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.5636; sequence_match=0.2857,False,0.463,False,top-3 avg score 0.4630 < final_threshold 0.6
ConflictTerm,Policy,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5000; levenshtein=0.3333; semantic=0.4417; sequence_match=0.4444,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.6
